player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Marc Bulger,684,QB,SL,1,63.2,38,42,7.2,2.57,1,1,2.3,52.4,22,0,12,8.3,45,2,10,26,80.2,59.3,58.8,59.6,1,0,47,0,8.3,70.2,2.2,1,2,0,2,1,0,0.0,167,4.0
Brett Favre,14,QB,GB,1,65.9,41,42,8.9,2.74,0,2,4.7,54.8,23,0,17,14.8,46,4,9,12,80.1,65.5,67.5,56.8,1,1,47,1,23.5,58.2,8.7,4,0,0,0,0,2,4.3,206,4.9
Drew Brees,802,QB,NO,1,86.8,38,41,4.8,2.59,1,0,0.0,68.3,28,0,10,15.2,43,5,9,20,79.5,43.4,45.1,55.3,2,2,44,0,10.0,58.2,2.3,1,1,0,0,0,3,6.8,192,4.7
Eli Manning,1722,QB,NYG,1,75.0,40,41,9.5,2.25,0,4,9.8,68.3,28,0,12,6.7,42,2,16,21,79.5,92.4,91.3,62.4,1,1,43,0,8.3,113.1,2.4,1,0,0,0,4,0,0.0,312,7.6
Josh McCown,1085,QB,OAK,1,87.2,39,40,5.0,2.58,0,2,4.8,75.0,30,0,16,11.8,44,4,16,23,79.9,67.2,70.3,46.2,0,2,46,0,18.8,93.0,6.8,3,1,0,1,2,2,4.3,313,7.8
Jay Cutler,2956,QB,DEN,1,70.3,37,39,8.0,2.32,0,5,12.2,59.0,23,0,10,11.5,41,3,17,10,29.9,65.5,68.2,47.2,1,1,43,0,10.0,81.6,2.4,1,1,1,0,1,3,7.0,304,7.8
Trent Green,58,QB,MIA,1,77.1,35,38,7.0,2.6,2,2,5.0,63.2,24,0,13,11.1,40,3,12,17,79.3,63.4,64.6,,0,0,42,1,15.4,87.5,5.0,2,0,0,1,1,2,4.8,219,5.8
Jon Kitna,217,QB,DET,1,82.9,35,36,7.6,2.78,1,1,2.6,75.0,27,0,8,6.9,40,2,17,11,79.7,79.3,78.2,61.7,0,2,43,0,25.0,102.7,5.0,2,2,0,0,3,1,2.3,289,8.0
Steve McNair,114,QB,BLT,1,67.7,31,34,9.2,2.48,2,0,0.0,58.8,20,0,12,4.8,36,1,10,3,20.9,44.2,51.2,40.2,0,1,37,0,16.7,63.7,5.6,2,0,1,0,0,2,5.4,203,6.0
Donovan McNabb,438,QB,PHI,1,65.5,29,33,10.7,3.32,3,2,5.9,45.5,15,0,13,21.1,38,4,8,24,79.2,56.9,56.6,58.4,0,1,41,1,7.7,60.7,2.6,1,4,0,1,1,2,4.9,184,5.6
Damon Huard,215,QB,KC,1,75.0,32,33,5.6,2.31,0,0,0.0,66.7,22,0,8,8.3,36,2,8,16,78.8,71.1,71.0,57.8,0,2,37,0,37.5,53.6,8.3,3,0,0,1,0,0,0.0,168,5.1
Carson Palmer,1317,QB,CIN,1,65.6,32,32,7.2,2.07,0,1,2.9,62.5,20,0,8,4.8,33,1,9,7,79.1,69.1,72.4,46.4,0,0,36,0,12.5,100.3,3.0,1,0,0,0,2,0,0.0,194,6.1
