player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,11,470,70.1,87,91,8.6,2.18,0,4,4.2,61.5,56,32,8.2,94,20.0,5,39,,84.7,88.7,80.5,86.4,,62.0,0,2,98,3.1,95.7,1.1,1,2,0,4,7,1,1.0,565,6.2,0,20,89.2,85.4,84.4,55.6,81.0,342,365,7.5,2.49,11,13,3.4,68.8,251,77,9.4,376,80.0,26,125,,85.0,80.7,58.7,79.7,,51.3,2,13,394,9.1,82.4,1.9,7,4,1,9,11,14,3.6,2432,6.7,82.0,345,358,7.3,2.28,8,12,3.2,71.8,257,0,9.2,361,76.8,26,137,,91.1,90.8,57.3,90.1,,57.0,0,8,375,,96.3,0.0,0,3,1,4,15,10,2.7,2551,7.1,3,65.5,84,98,9.4,2.94,3,5,4.7,51.0,50,109,9.1,109,23.2,5,27,,58.5,57.8,81.1,58.2,,55.3,2,7,117,7.3,44.0,7.3,8,3,0,9,3,5,4.3,446,4.6
Brett Favre,14,QB,GB,11,444,72.4,98,103,7.6,2.12,2,3,2.8,67.0,69,36,2.8,103,23.2,2,42,,85.5,82.6,80.9,80.6,,,2,3,109,0.0,95.6,0.0,0,0,0,1,6,7,6.4,751,7.3,0,12,56.7,83.7,86.2,31.5,77.7,310,322,7.4,2.49,2,21,6.3,68.9,222,101,7.9,341,76.8,19,120,,59.5,86.4,85.4,83.7,,69.2,3,5,355,13.9,103.3,4.1,14,5,3,4,16,14,3.9,2605,8.1,80.3,295,304,7.1,2.19,3,17,5.4,72.0,219,0,7.6,307,69.1,18,117,,90.8,91.8,85.0,90.8,,58.6,0,2,317,,112.0,0.0,0,3,3,3,17,9,2.8,2480,8.2,4,66.4,113,121,8.3,2.9,1,7,5.4,59.5,72,137,4.0,137,30.9,3,45,,28.0,66.8,82.0,64.8,,73.1,5,6,147,10.2,74.9,10.2,14,2,0,2,5,12,8.2,876,7.2
Matt Hasselbeck,408,QB,SEA,11,438,64.5,124,132,8.7,2.2,0,2,1.5,52.3,69,62,13.8,149,34.0,11,40,,88.0,62.7,82.2,62.3,57.6,,1,3,153,27.4,70.9,11.4,17,0,0,7,4,4,2.6,779,5.9,0,29,71.1,75.9,76.9,46.7,76.4,254,270,9.2,2.78,5,20,7.3,67.4,182,63,6.2,289,66.0,12,117,,70.0,83.8,84.7,81.9,,64.1,0,6,295,9.5,98.8,2.1,6,13,2,9,14,14,4.7,2108,7.8,74.8,298,308,8.6,2.33,4,16,5.1,66.2,204,0,8.5,313,71.5,19,124,,90.8,85.8,85.0,83.0,57.6,74.0,0,5,318,,97.2,0.0,0,5,2,4,15,12,3.8,2252,7.3,3,63.8,80,94,10.8,3.2,1,6,6.2,50.0,47,125,7.8,125,28.5,4,33,,44.2,55.3,81.5,56.2,,54.3,1,4,130,18.4,64.8,18.4,23,8,0,12,3,6,4.6,635,6.8
Carson Palmer,1317,QB,CIN,11,436,72.9,96,100,10.6,2.34,1,10,9.4,65.0,65,36,7.1,106,24.3,5,55,,85.7,92.2,81.0,91.1,,,1,1,112,16.7,119.1,5.7,6,0,0,2,9,3,2.7,889,8.9,0,7,74.9,78.8,81.2,28.5,76.3,304,318,9.0,2.42,6,14,4.2,68.2,217,68,6.5,330,75.7,15,108,,77.6,72.9,85.3,71.7,,59.4,2,14,342,13.2,81.9,2.7,9,3,2,4,12,17,5.0,2189,6.9,80.0,320,328,9.0,2.24,5,19,5.6,73.2,240,0,6.3,332,76.1,16,140,,86.2,90.8,85.3,89.1,,66.4,0,10,343,,103.3,0.6,2,2,2,1,19,14,4.1,2645,8.1,2,57.5,80,90,11.2,2.92,2,5,5.2,46.7,42,104,8.7,104,23.9,4,23,,66.0,50.8,80.9,52.0,,55.3,3,5,111,12.5,45.3,12.5,13,1,0,5,2,6,5.4,433,4.8
Jon Kitna,217,QB,DET,11,434,62.7,67,76,10.9,2.73,2,2,2.5,53.9,41,43,2.4,86,19.8,1,21,,50.9,55.4,80.1,55.1,,63.0,1,2,90,18.6,74.1,9.3,8,2,0,6,2,3,3.3,534,7.0,0,11,29.8,70.2,72.6,32.5,77.6,290,305,9.2,2.9,4,12,3.7,68.2,208,117,7.6,348,80.2,17,115,,55.8,78.2,85.6,76.4,,64.9,1,10,369,30.8,90.6,10.3,36,7,1,9,12,19,5.1,2363,7.7,78.0,259,270,9.6,2.55,5,9,3.2,70.0,189,0,6.4,274,63.1,13,106,,90.6,87.1,84.6,84.9,,60.5,0,7,287,,96.0,0.0,0,4,1,5,10,13,4.5,2205,8.2,2,66.3,98,111,9.1,3.41,1,5,4.1,54.1,60,160,7.7,160,36.9,5,30,,24.9,46.3,82.6,45.6,,67.4,2,5,172,27.5,66.3,27.5,44,5,0,10,4,9,5.2,692,6.2
Tom Brady,698,QB,NE,11,414,82.5,114,120,8.0,2.19,1,12,9.4,75.8,91,47,3.2,132,31.9,3,61,,87.3,97.0,81.8,95.9,,59.4,1,0,141,19.1,137.2,6.8,9,3,0,4,12,0,0.0,1112,9.3,0,19,87.0,96.7,96.2,52.7,80.3,259,272,8.9,2.55,2,16,5.7,71.0,193,63,7.2,282,68.1,15,122,,90.6,94.7,84.6,93.3,,75.4,1,4,290,6.3,123.8,1.4,4,6,0,10,27,6,2.1,2327,8.6,83.8,296,300,8.3,2.24,2,20,6.5,77.7,233,0,6.0,304,73.4,15,150,,90.7,99.3,84.9,97.6,,78.9,0,2,312,,139.0,0.0,0,4,0,2,33,4,1.3,2765,9.2,2,70.1,77,92,10.1,2.95,1,8,8.0,55.4,51,110,5.6,110,26.6,3,33,,86.0,77.5,81.2,76.7,,59.1,2,2,119,11.8,91.5,11.8,13,5,0,12,6,2,1.7,674,7.3
Jason Campbell,2242,QB,WAS,11,399,69.0,100,110,9.7,2.64,1,6,5.2,56.4,62,46,10.1,120,30.1,7,48,,86.4,71.5,81.4,66.8,,86.2,2,3,125,8.7,79.5,3.3,4,6,0,7,4,8,6.4,784,7.1,0,32,54.3,76.0,75.6,59.4,73.4,237,254,9.5,2.79,2,12,4.6,61.8,157,71,9.8,279,69.9,17,93,,59.8,79.4,16.8,77.0,55.2,78.9,3,7,288,18.3,78.9,4.7,13,12,4,8,8,14,4.9,1600,6.3,78.2,261,274,9.0,2.45,3,14,5.0,67.9,186,0,8.8,282,70.7,18,112,,90.6,90.7,84.6,88.3,55.2,78.9,0,7,289,,91.3,0.4,1,7,4,6,10,14,4.8,2044,7.5,3,51.3,76,90,11.4,3.45,0,4,4.2,36.7,33,117,15.4,117,29.3,6,29,,28.8,47.2,0.0,43.5,,84.1,5,3,124,13.7,41.9,13.7,16,11,0,9,2,8,6.5,340,3.8
Eli Manning,1722,QB,NYG,11,395,64.2,137,146,9.0,2.52,2,5,3.2,52.7,77,66,12.5,154,39.0,11,48,,88.5,66.2,25.9,66.1,,,3,7,164,12.1,71.2,5.2,8,0,0,4,9,5,3.0,861,5.9,0,21,89.6,69.7,70.9,56.7,75.6,209,225,8.7,2.82,6,11,4.7,62.2,140,65,11.4,241,61.0,18,68,,80.8,75.1,84.0,71.7,,84.8,3,8,249,15.4,77.5,4.1,10,6,2,5,7,9,3.6,1515,6.7,77.1,249,260,8.5,2.46,7,11,4.1,66.5,173,0,9.9,264,66.8,19,94,,90.5,87.1,84.4,83.2,,85.8,0,12,274,,85.7,0.0,0,4,2,2,13,9,3.3,1919,7.4,7,55.7,97,111,9.5,3.19,1,5,4.2,39.6,44,131,18.5,131,33.2,10,22,,70.0,43.2,17.1,44.4,,64.1,6,3,139,13.7,50.0,13.7,18,2,0,7,3,5,3.6,457,4.1
Peyton Manning,327,QB,IND,11,394,72.5,80,86,11.4,2.38,3,7,8.0,59.3,51,35,12.1,97,24.6,7,32,,24.2,84.0,80.5,81.9,,,0,5,99,31.4,82.8,11.3,11,0,0,3,7,6,6.1,587,6.8,0,14,54.9,93.0,92.8,42.9,75.5,274,292,10.0,2.73,6,23,7.5,64.4,188,98,9.2,297,75.4,19,113,,80.4,93.9,84.9,92.7,,,3,7,311,5.1,91.3,1.7,5,0,0,9,12,12,3.9,2233,7.6,80.6,252,261,9.6,2.42,8,22,8.0,70.5,184,0,9.4,261,66.2,19,114,,90.5,98.8,84.4,97.2,,,0,3,274,,111.2,0.0,0,0,0,1,17,5,1.8,2095,8.0,2,60.8,102,117,12.2,3.09,1,8,6.7,47.0,55,133,11.3,133,33.8,7,31,,23.8,54.8,81.7,55.0,,,3,9,136,12.0,40.7,12.0,16,0,0,11,2,13,9.6,725,6.2
Derek Anderson,2430,QB,CLV,11,385,64.5,107,116,10.0,2.4,3,7,5.6,54.3,63,47,8.7,125,32.5,6,49,,86.8,73.0,81.6,71.3,,63.3,1,3,134,17.0,92.5,6.4,8,1,0,5,7,5,3.7,998,8.6,0,8,91.3,73.4,75.2,48.6,71.7,230,249,9.4,2.64,2,20,7.7,59.8,149,52,9.7,260,67.5,16,94,,90.5,74.9,12.4,74.0,,66.4,1,8,271,3.8,88.1,0.8,2,9,7,9,15,16,5.9,1760,7.1,73.5,264,278,9.2,2.44,4,23,7.9,62.6,174,0,10.3,286,74.3,20,119,,90.7,86.6,84.8,83.9,,68.4,0,5,300,,102.4,0.0,0,8,7,3,19,13,4.3,2196,7.9,5,54.8,73,87,10.8,2.92,1,4,4.3,43.7,38,99,5.0,99,25.7,2,24,,85.0,45.7,0.0,47.9,,62.2,2,6,105,10.1,48.2,10.1,10,2,0,11,3,8,7.6,562,6.5
