player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Michael Thomas,10681,WR,NO,12,7.8,10,84.6,77.8,14,18,1,5.2,6,67,20,0,79.2,84.2,88.0,,89.3,0.0,0,0,42,0.0,0,485,6,110,94.6,459,30.3,147,123.4,130,6,69.7,338,1290,457,4.2,11.7,2.81
Julian Edelman,5156,WR,NE,12,9.5,6,68.9,60.0,9,15,0,10.9,10,45,19,2,53.8,29.8,72.7,,73.6,0.0,0,2,44,0.0,0,522,5,82,93.9,490,66.9,349,98.5,119,5,33.0,172,915,283,3.5,11.2,1.87
DeAndre Hopkins,7808,WR,HST,12,10.3,7,72.9,43.5,10,23,1,5.5,5,56,13,0,76.8,83.0,87.9,,88.7,0.0,0,1,38,0.0,0,485,3,86,92.8,450,37.1,180,108.1,118,6,62.9,305,903,279,3.2,10.5,2.01
Mike Evans,8642,WR,TB,12,15.5,2,58.9,51.7,15,29,0,9.6,7,53,30,0,58.4,81.4,85.2,69.6,84.2,0.2,1,7,67,0.2,1,528,2,66,93.0,491,29.0,153,86.8,112,7,70.8,374,1096,243,3.7,16.6,2.23
Keenan Allen,7857,WR,LAC,12,11.0,6,68.5,42.1,8,19,0,6.2,5,43,27,0,72.4,82.2,78.5,69.1,78.7,0.4,2,7,36,0.4,2,487,2,76,92.4,450,53.6,261,80.3,111,5,46.0,224,864,240,3.2,11.4,1.92
D.J. Moore,48267,WR,CAR,12,11.7,10,67.3,50.0,13,26,0,6.3,5,51,5,1,71.3,56.4,81.7,61.6,79.9,0.0,0,5,52,0.2,1,505,1,74,95.4,482,15.6,79,88.4,110,4,84.4,426,980,319,4.3,13.2,2.03
Tyler Boyd,10689,WR,CIN,12,9.8,4,62.4,43.5,10,23,0,6.8,5,34,7,2,68.1,27.5,69.5,65.3,68.4,0.4,2,4,47,0.2,1,515,1,68,94.0,484,68.2,351,76.9,109,3,31.5,162,758,244,3.6,11.1,1.57
Cooper Kupp,11824,WR,LA,12,7.4,6,67.6,40.0,4,10,0,3.9,3,37,26,2,82.1,27.8,74.0,68.1,75.2,0.2,1,2,66,2.7,13,476,2,73,89.7,427,70.6,336,105.7,108,6,29.2,139,945,469,6.4,12.9,2.21
Allen Robinson II,8696,WR,CHI,12,11.8,6,66.4,56.3,18,32,1,4.1,3,44,6,0,81.8,81.5,78.5,65.1,77.9,0.6,3,5,49,0.4,2,489,3,71,93.3,456,41.9,205,86.6,107,5,57.3,280,850,204,2.9,12.0,1.86
Jarvis Landry,8698,WR,CLV,12,10.3,10,63.1,42.3,11,26,0,7.1,5,46,8,0,67.7,84.0,78.0,,79.3,0.0,0,6,65,0.0,0,478,3,65,91.8,439,63.2,302,83.8,103,5,36.2,173,919,332,5.1,14.1,2.09
Zach Ertz,7816,TE,PHI,12,8.8,4,69.3,60.0,12,20,0,4.1,3,40,24,1,81.9,48.9,74.9,52.0,76.4,35.4,165,1,26,4.3,20,466,1,70,89.7,418,45.1,210,96.0,101,3,19.5,91,736,219,3.1,10.5,1.76
Odell Beckham Jr.,8647,WR,CLV,12,12.7,6,57.0,54.2,13,24,3,9.5,6,32,8,0,58.5,46.8,70.1,,70.0,0.0,0,4,89,0.0,0,481,6,57,90.9,437,22.9,110,73.1,100,2,77.1,371,805,280,4.9,14.1,1.84
Chris Godwin,11839,WR,TB,12,10.7,15,74.7,66.7,16,24,1,1.3,1,54,30,0,90.4,81.9,90.6,73.2,90.3,1.8,10,5,71,0.5,3,550,2,74,93.1,512,62.9,346,120.8,99,9,35.1,193,1121,468,6.3,15.1,2.19
Julio Jones,6158,WR,ATL,11,12.8,2,66.0,42.9,12,28,0,3.0,2,50,2,1,90.9,47.0,86.3,,85.3,0.0,0,3,54,0.0,0,437,2,64,92.2,403,21.1,92,98.7,97,4,78.9,345,950,236,3.7,14.8,2.36
Travis Kelce,7844,TE,KC,12,10.2,12,71.6,52.9,9,17,2,5.6,4,48,16,0,69.3,81.4,82.5,74.9,85.5,35.1,178,0,47,9.1,46,507,8,68,81.7,414,33.5,170,116.2,95,4,31.2,158,923,299,4.4,13.6,2.23
John Brown,8726,WR,BUF,12,14.3,9,65.6,50.0,8,16,0,4.7,3,47,4,0,70.4,80.8,77.3,,77.4,0.0,0,3,40,0.0,0,460,0,61,94.1,433,18.7,86,100.7,93,5,81.3,374,882,180,3.0,14.5,2.04
D.J. Chark Jr.,47702,WR,JAX,12,13.8,10,63.0,36.7,11,30,0,1.7,1,36,15,0,90.1,81.4,78.9,,79.8,0.4,2,2,69,0.0,0,513,4,58,93.2,478,23.8,122,114.4,92,8,75.8,389,881,266,4.6,15.2,1.84
Robert Woods,7822,WR,LA,11,8.3,6,70.3,45.5,5,11,0,3.0,2,37,26,0,85.9,82.8,79.2,77.6,77.2,0.2,1,4,48,2.4,11,468,6,64,91.0,426,35.5,166,80.6,91,0,64.1,300,835,460,7.2,13.0,1.96
Christian McCaffrey,11763,HB,CAR,12,1.1,15,83.3,42.9,3,7,1,3.8,3,40,5,0,83.6,75.7,88.5,80.6,92.3,0.0,0,1,25,17.5,89,510,1,75,78.8,402,8.8,45,106.7,90,4,6.5,33,644,593,7.9,8.6,1.6
Amari Cooper,9437,WR,DAL,12,13.1,4,71.9,31.6,6,19,1,7.2,5,45,9,0,67.1,80.9,87.5,,87.4,0.0,0,2,53,0.0,0,417,6,64,93.5,390,13.9,58,124.3,89,7,86.1,359,971,204,3.2,15.2,2.49
DeVante Parker,9447,WR,MIA,12,14.6,7,61.6,59.3,16,27,0,5.4,3,42,17,0,67.1,80.0,76.1,,77.0,0.4,2,3,50,0.0,0,510,1,53,93.1,475,23.5,120,103.5,86,6,76.1,388,854,220,4.2,16.1,1.8
Darren Waller,9637,TE,OAK,12,7.4,11,76.7,35.7,5,14,0,4.3,3,36,23,0,79.9,81.4,83.2,70.3,86.5,46.5,185,2,48,12.3,49,398,1,66,84.9,338,27.1,108,107.1,86,3,26.4,105,807,411,6.2,12.2,2.39
Calvin Ridley,48262,WR,ATL,12,13.9,4,67.4,47.6,10,21,1,4.9,3,43,2,0,76.3,44.6,73.6,,73.5,0.0,0,2,36,0.0,0,531,4,58,91.9,488,11.1,59,110.1,86,6,88.5,470,790,131,2.3,13.6,1.62
Jamison Crowder,9538,WR,NYJ,12,7.6,4,67.9,60.0,6,10,0,6.6,4,27,22,0,69.9,80.4,68.2,,69.1,0.0,0,4,30,0.0,0,432,1,57,92.4,399,74.8,323,79.9,84,3,24.5,106,588,258,4.5,10.3,1.47
Kenny Golladay,11851,WR,DET,12,17.1,3,56.0,58.1,18,31,3,7.8,4,39,11,1,63.9,36.4,77.5,48.3,76.7,0.0,0,4,75,0.4,2,489,5,47,93.0,455,16.0,78,111.7,84,9,84.0,411,950,260,5.5,20.2,2.09
Marvin Jones Jr.,7158,WR,DET,12,14.0,6,70.2,69.0,20,29,1,3.3,2,39,11,0,83.0,80.3,74.0,,76.3,0.6,3,5,47,0.0,0,497,3,59,93.4,464,35.0,174,108.3,84,9,64.2,319,741,108,1.8,12.6,1.6
Curtis Samuel,11795,WR,CAR,12,15.3,2,51.8,35.3,6,17,0,14.0,7,29,5,0,38.8,80.4,65.0,,64.6,0.0,0,1,44,0.0,0,502,2,43,96.0,482,29.9,150,87.5,83,5,69.9,351,541,109,2.5,12.6,1.12
Michael Gallup,26075,WR,DAL,10,13.5,7,59.8,45.5,10,22,0,15.5,9,36,9,0,30.6,79.1,73.0,,73.3,0.0,0,2,62,0.0,0,397,1,49,93.5,371,14.9,59,94.4,82,3,85.1,338,796,226,4.6,16.2,2.15
Courtland Sutton,48164,WR,DEN,12,13.4,10,66.7,66.7,12,18,1,1.8,1,39,10,1,88.6,43.0,85.3,,82.3,0.2,1,1,70,0.0,0,435,1,54,93.1,405,17.0,74,123.8,81,6,82.8,360,906,246,4.6,16.8,2.24
Tyler Lockett,9502,WR,SEA,12,12.7,2,78.8,60.0,6,10,0,4.5,3,42,29,0,78.7,87.5,78.3,,80.0,1.1,5,0,44,0.0,0,463,2,63,91.1,422,70.4,326,134.9,80,6,28.5,132,831,223,3.5,13.2,1.97
Leonard Fournette,11759,HB,JAX,12,0.1,20,82.3,50.0,1,2,1,5.8,4,21,15,1,66.9,84.8,62.6,35.9,64.7,0.0,0,1,27,14.5,71,490,2,65,79.2,388,2.0,10,84.8,79,0,4.5,22,444,469,7.2,6.8,1.14
Larry Fitzgerald,1724,WR,ARZ,12,7.8,6,77.2,58.8,10,17,0,0.0,0,32,1,1,90.8,80.6,71.7,64.4,73.9,0.8,4,2,54,1.1,5,476,2,61,92.4,440,88.4,421,102.8,79,3,10.7,51,649,256,4.2,10.6,1.48
Mark Andrews,47436,TE,BLT,12,10.7,7,67.9,31.6,6,19,1,7.0,4,36,3,2,67.2,25.0,90.6,57.3,89.9,21.3,56,3,51,1.9,5,263,1,53,94.3,248,63.1,166,109.6,78,7,14.8,39,693,235,4.4,13.1,2.79
Davante Adams,8688,WR,GB,8,10.6,1,67.5,37.5,3,8,1,3.7,2,37,12,1,80.0,38.1,85.7,,87.0,0.0,0,0,58,0.0,0,298,3,52,91.3,272,26.8,80,106.2,77,3,72.8,217,644,256,4.9,12.4,2.37
Cole Beasley,7330,WR,BUF,12,7.9,1,72.4,40.0,2,5,0,5.2,3,29,4,0,74.5,79.9,74.2,70.2,74.0,0.0,0,3,51,1.0,4,393,0,55,94.4,371,75.1,295,102.7,76,5,24.4,96,635,291,5.3,11.5,1.71
D.K. Metcalf,47864,WR,SEA,12,13.6,6,58.7,45.5,10,22,3,12.0,6,28,29,3,47.6,19.8,67.9,,67.3,0.2,1,0,54,0.0,0,428,4,44,91.1,390,11.4,49,112.4,75,5,88.3,378,705,252,5.7,16.0,1.81
Austin Ekeler,12164,HB,LAC,12,1.2,17,92.0,66.7,2,3,0,0.0,0,33,27,1,91.0,74.3,86.3,53.6,94.5,0.0,0,2,55,9.3,30,324,0,69,83.6,271,11.1,36,126.6,75,7,14.8,48,718,667,9.7,10.4,2.65
Dede Westbrook,11865,WR,JAX,11,7.6,8,66.2,25.0,4,16,1,5.8,3,24,15,0,73.0,62.0,66.0,,65.8,0.2,1,2,39,0.0,0,448,2,49,92.9,416,85.5,383,85.6,74,2,14.3,64,544,257,5.2,11.1,1.31
Auden Tate,48192,WR,CIN,11,12.7,5,52.7,50.0,13,26,0,9.3,4,28,7,1,57.8,78.0,72.0,81.3,71.1,0.2,1,1,33,1.7,7,417,1,39,93.3,389,26.6,111,76.4,74,1,73.1,305,559,135,3.5,14.3,1.44
Emmanuel Sanders,5606,WR,SF,13,10.9,4,69.9,38.5,5,13,0,1.9,1,33,28,0,87.6,79.7,79.9,,81.2,0.0,0,4,53,0.0,0,394,5,51,93.1,367,34.3,135,91.0,73,4,65.0,256,617,176,3.5,12.1,1.68
Alvin Kamara,11822,HB,NO,10,0.5,13,87.7,0.0,0,2,0,3.0,2,23,20,1,85.8,62.6,75.1,54.2,74.4,0.0,0,1,41,5.8,17,294,1,64,88.8,261,12.6,37,90.9,73,1,15.0,44,444,460,7.2,6.9,1.7
James White,8765,HB,NE,11,2.4,8,79.2,42.9,3,7,0,0.0,0,26,19,0,90.7,86.5,76.7,61.2,88.1,1.6,5,1,59,11.0,34,308,1,57,84.4,260,5.5,17,104.4,72,3,16.9,52,512,417,7.3,9.0,1.97
Christian Kirk,47546,WR,ARZ,9,9.8,4,68.1,38.5,5,13,0,2.0,1,23,1,0,86.5,83.5,62.5,66.2,62.8,0.0,0,0,69,0.3,1,388,2,49,93.0,361,51.3,199,103.4,72,3,47.9,186,531,210,4.3,10.8,1.47
Stefon Diggs,9579,WR,MIN,12,15.2,5,69.4,45.5,5,11,0,10.7,6,31,18,4,60.0,21.3,76.7,,75.5,0.0,0,4,66,0.0,0,371,3,50,92.2,342,15.6,58,112.0,72,5,84.1,312,907,283,5.7,18.1,2.65
Terry McLaurin,48229,WR,WAS,11,14.9,5,59.2,57.1,12,21,0,14.3,7,33,32,0,39.9,78.6,80.4,,81.0,0.0,0,1,69,0.0,0,378,1,42,92.6,350,24.3,92,106.9,71,5,75.7,286,646,123,2.9,15.4,1.85
Tarik Cohen,11874,HB,CHI,12,2.3,7,76.1,75.0,3,4,0,6.9,4,14,6,0,68.2,90.3,59.8,75.0,62.1,3.1,9,0,31,4.5,13,288,0,54,90.3,260,32.6,94,97.5,71,3,16.0,46,306,285,5.3,5.7,1.18
Greg Olsen,3647,TE,CAR,12,8.9,1,68.6,40.0,4,10,0,2.0,1,33,5,0,85.9,79.4,67.7,65.6,70.0,27.7,129,1,41,9.0,42,466,0,48,86.9,405,52.6,245,95.7,70,2,15.9,74,552,200,4.2,11.5,1.36
Sammy Watkins,8639,WR,KC,10,9.4,10,60.9,40.0,6,15,1,6.7,3,23,16,2,66.8,23.3,66.8,80.8,64.6,1.3,5,0,68,1.3,5,371,2,42,89.5,332,56.1,208,99.8,69,3,42.6,158,538,274,6.5,12.8,1.62
Mohamed Sanu,7084,WR,NE,11,7.4,4,73.5,50.0,5,10,1,7.4,4,26,19,0,58.8,82.6,61.2,,61.8,0.2,1,3,28,0.0,0,415,1,50,93.3,387,70.8,294,81.4,68,2,28.2,117,435,174,3.5,8.7,1.12
Alshon Jeffery,7048,WR,PHI,9,11.4,0,64.2,47.1,8,17,0,10.4,5,36,24,0,52.3,78.4,75.7,,75.9,0.0,0,1,38,0.0,0,294,1,43,93.5,275,12.2,36,99.7,67,4,87.8,258,490,136,3.2,11.4,1.78
Danny Amendola,4717,WR,DET,11,8.5,3,67.2,22.2,2,9,0,6.3,3,26,11,0,69.8,81.6,71.3,,70.1,0.3,1,0,47,0.0,0,337,0,45,93.2,314,79.8,269,94.4,67,1,18.7,63,505,194,4.3,11.2,1.61
Chris Conley,9509,WR,JAX,12,15.1,7,56.1,33.3,5,15,0,11.9,5,28,15,0,48.9,77.9,64.0,66.1,62.9,0.2,1,0,70,0.2,1,472,1,37,93.2,440,9.1,43,98.4,66,2,90.7,428,625,207,5.6,16.9,1.42
George Kittle,11901,TE,SF,10,6.9,12,81.8,53.8,7,13,1,0.0,0,33,28,0,90.7,80.8,93.8,64.5,94.0,60.3,176,2,61,16.8,49,292,2,54,76.7,224,21.9,64,112.6,66,3,14.0,41,687,362,6.7,12.7,3.07
Evan Engram,11778,TE,NYG,8,6.5,1,67.7,37.5,6,16,1,6.4,3,23,21,0,69.3,79.4,64.1,67.2,67.8,55.1,184,0,75,5.7,19,334,3,44,88.0,294,33.5,112,103.8,65,3,11.4,38,467,252,5.7,10.6,1.59
Austin Hooper,10715,TE,ATL,9,7.2,6,86.2,85.7,6,7,0,1.8,1,32,2,0,89.2,80.2,82.0,66.7,84.5,50.9,198,2,35,7.2,28,389,2,56,85.1,331,42.7,166,123.6,65,6,6.4,25,608,253,4.5,10.9,1.84
Nelson Agholor,9453,WR,PHI,11,12.4,5,60.0,38.5,5,13,1,7.1,3,17,24,2,61.6,23.4,54.4,,54.9,0.2,1,1,43,0.0,0,438,1,39,92.9,407,65.1,285,84.3,65,3,34.5,151,363,145,3.7,9.3,0.89
Mike Williams,11762,WR,LAC,11,17.7,3,58.5,56.0,14,25,0,13.6,6,31,27,0,34.3,78.1,72.7,64.5,73.0,0.0,0,4,56,0.2,1,429,1,38,92.3,396,39.9,171,75.0,65,0,60.1,258,778,175,4.6,20.5,1.96
Jason Witten,1384,TE,DAL,12,6.9,0,75.0,54.5,6,11,1,7.7,4,22,9,1,64.8,36.7,60.2,64.8,59.1,48.2,196,0,33,7.9,32,407,1,48,85.3,347,42.8,174,107.4,64,3,9.1,37,418,143,3.0,8.7,1.2
Robby Anderson,11254,WR,NYJ,12,16.4,4,56.3,50.0,8,16,0,2.7,1,24,22,0,82.8,78.4,67.4,,66.8,0.0,0,3,92,0.0,0,470,3,36,91.7,431,20.2,95,80.6,64,3,79.8,375,546,132,3.7,15.2,1.27
Le'Veon Bell,7829,HB,NYJ,12,0.7,16,87.3,66.7,4,6,0,5.2,3,19,22,1,76.2,81.4,74.4,59.6,79.4,0.0,0,1,23,13.9,58,417,0,55,78.2,326,4.8,20,92.0,63,1,7.2,30,403,386,7.0,7.3,1.24
