player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,1,0,0,1,90.3,0,5,39,95.2,17.9,7,1,11.5,2,42,40,7,0,89.9,0,2,18,95.0,16.7,3,11.1,1,20,19,3
Thomas Davis Sr.,2231,LB,LAC,1,0,0,27,59.3,0,0,1,3.3,100.0,1,0,0.0,0,30,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Lorenzo Alexander,2476,ED,BUF,1,0,0,4,72.4,0,4,16,76.2,25.0,4,0,18.8,1,21,16,5,0,72.3,0,2,10,90.9,30.0,3,20.0,1,11,10,3
Antoine Bethea,3152,S,NYG,1,0,0,21,59.1,0,0,1,2.8,0.0,0,0,0.0,0,36,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Tramon Williams,3558,CB,GB,1,0,0,12,60.0,0,0,1,1.8,0.0,0,2,0.0,0,57,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
Brandon Mebane,3701,DI,LAC,1,0,0,27,53.4,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Calais Campbell,4364,DI,JAX,1,0,0,15,71.3,1,2,31,100.0,12.9,4,2,4.8,0,37,37,3,0,64.4,0,0,7,100.0,14.3,1,0.0,0,11,11,0
Brandon Carr,4454,CB,BLT,1,0,0,3,52.2,0,0,3,11.5,0.0,0,0,0.0,0,26,3,0,0,56.1,0,0,2,14.3,0.0,0,0.0,0,14,2,0
Wesley Woodyard,4583,LB,TEN,1,0,0,31,60.0,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Cameron Wake,4907,ED,TEN,1,0,0,31,85.8,1,1,20,100.0,35.0,7,0,20.0,3,22,22,5,0,90.9,1,1,9,100.0,55.6,5,33.3,2,10,10,4
Malcolm Jenkins,4937,S,PHI,1,0,0,24,59.1,0,0,1,2.0,0.0,0,0,0.0,0,49,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Clay Matthews,4949,ED,LA,1,0,0,26,52.1,0,1,23,85.2,4.3,1,0,2.2,0,27,23,1,0,57.7,0,1,9,81.8,11.1,1,5.6,0,11,9,1
Patrick Chung,4957,S,NE,1,0,0,19,54.4,0,0,5,12.5,0.0,0,0,0.0,0,40,5,0,0,,0,0,0,0.0,,0,,0,18,0,0
Clinton McDonald,5173,DI,ARZ,1,0,0,1,64.5,0,1,16,89.5,12.5,2,0,3.1,0,19,17,1,0,69.3,0,1,10,100.0,20.0,2,5.0,0,11,11,1
Steve McLendon,5232,DI,NYJ,1,0,0,22,60.0,0,1,21,100.0,9.5,2,0,2.4,0,23,23,1,0,62.1,0,1,16,100.0,12.5,2,3.1,0,16,16,1
