player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,13,30,0,1,0,,,2.5,,,0,0,,63.0,0,,,0,0,0.0,0,4,13.3,161,3,0,0,0,0,0,0.0,,0,2,5.8,100.0,10.4,4.0,4.0,0,0,0.0,28.2,0,37,25.0,1,0,118.8,6,24,80.0,231,2,1,6,0,120,85,5.0,20.0
Mike Adams,1972,S,HST,2,42,0,13,0,,,100.0,,,0,0,,65.7,0,,,0,0,0.0,0,12,28.6,12,0,0,0,0,0,0,0.0,,0,1,-2.0,100.0,100.0,29.0,29.0,0,0,0.0,71.3,0,3,0.0,0,0,79.2,1,29,69.0,29,1,1,1,0,3,5,0.1,3.0
Thomas Davis Sr.,2231,LB,LAC,14,363,0,27,0,8.0,100.0,83.3,13.5,13.5,0,0,0.0,29.6,0,27,0.0,0,0,118.8,2,30,8.3,36,1,1,2,0,47,31,1.7,23.5,0,7,3.9,75.0,96.5,6.9,5.2,0,2,3.6,59.3,0,24,20.4,10,1,92.6,42,307,84.6,318,14,32,56,1,297,226,1.0,7.1
Lorenzo Alexander,2476,ED,BUF,14,82,0,4,0,14.0,0.0,17.6,,14.0,1,1,100.0,81.9,0,,50.0,1,1,39.6,0,16,19.5,91,3,1,1,0,0,0,0.0,,0,2,2.7,93.3,34.5,4.0,3.7,0,1,6.7,59.6,0,15,0.0,0,1,94.7,14,61,74.4,177,5,10,15,0,101,66,1.8,7.2
Johnathan Joseph,2969,CB,HST,12,404,0,13,0,13.9,55.9,100.0,8.3,4.6,2,9,26.5,58.5,0,60,13.3,2,8,105.1,19,168,41.6,168,2,13,34,2,301,78,1.9,15.8,0,4,10.4,70.0,99.1,7.3,5.1,0,2,5.0,61.8,0,48,15.8,6,2,93.4,28,216,53.5,218,9,28,40,0,317,132,1.6,11.3
Domata Peko Sr.,3068,DI,BLT,5,2,0,3,0,,,4.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,25,0,0,0,0,0,0,0.0,,0,0,,,4.2,,,0,0,,61.2,0,,100.0,1,0,0.0,0,1,50.0,24,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,14,560,0,21,0,11.3,66.7,97.3,83.5,55.7,0,1,33.3,65.5,0,7,7.7,1,1,75.7,2,181,32.3,186,1,12,3,0,13,8,0.1,6.5,0,2,12.1,73.7,99.4,24.0,17.7,0,3,15.8,61.9,1,45,13.5,5,3,133.2,14,353,63.0,355,6,30,19,4,313,127,0.9,22.4
Tramon Williams,3558,CB,GB,14,451,0,12,0,9.2,53.8,97.4,19.9,10.7,0,2,15.4,61.4,0,61,0.0,0,2,87.3,7,148,32.8,152,1,6,13,0,126,71,0.9,18.0,0,4,9.2,69.7,97.8,11.0,7.7,0,3,9.1,77.6,1,43,4.8,1,1,106.5,23,261,57.9,267,5,16,33,2,307,127,1.2,13.3
Eric Weddle,3653,S,LA,14,531,0,26,3,5.3,100.0,98.8,23.0,23.0,0,0,0.0,56.5,0,16,6.3,1,0,149.1,7,169,31.8,171,0,12,7,2,72,44,0.4,10.3,0,4,8.3,73.7,99.4,21.4,15.7,1,3,15.8,68.3,0,18,5.7,2,2,106.0,14,320,60.3,322,8,29,19,1,114,94,0.4,8.1
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
