player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,13,0,3,55.1,100.0,330,72.4,330,57.7,1,100.0,456,456,62.2,100.0,89,19.5,89
Bradley Bozeman,27934,G,BLT,13,0,3,62.4,100.0,330,72.4,330,63.0,1,100.0,456,456,61.1,100.0,89,19.5,89
Ronnie Stanley,10640,T,BLT,13,0,3,65.1,100.0,316,73.3,316,72.4,1,100.0,431,431,77.1,100.0,83,19.3,83
Laken Tomlinson,9461,G,SF,13,1,28,53.3,100.0,149,35.4,149,58.0,3,100.0,421,421,62.8,100.0,230,54.6,230
Marshal Yanda,3702,G,BLT,13,0,3,63.1,100.0,304,73.3,304,75.2,0,100.0,415,415,92.3,100.0,79,19.0,79
Mike Person,6391,G,SF,13,0,28,56.3,100.0,146,36.2,146,62.0,2,100.0,403,403,66.5,100.0,223,55.3,223
Garrett Bradbury,46013,C,MIN,13,1,18,58.1,100.0,82,20.5,82,58.4,5,100.0,400,400,60.7,100.0,270,67.5,270
Brian O'Neill,46854,T,MIN,13,0,18,60.8,100.0,82,20.6,82,66.7,2,100.0,399,399,69.8,100.0,269,67.4,269
Weston Richburg,8678,C,SF,13,0,28,60.7,100.0,142,35.9,142,57.3,0,100.0,395,395,50.9,100.0,218,55.2,218
Jimmy Garoppolo,8697,QB,SF,13,0,28,60.0,99.3,147,38.1,148,60.1,0,93.2,386,414,60.2,98.7,224,58.0,227
Braden Smith,46794,T,IND,13,0,14,75.1,100.0,160,41.9,160,81.9,0,100.0,382,382,81.3,100.0,186,48.7,186
Mark Glowinski,9567,G,IND,13,0,14,56.2,100.0,160,41.9,160,67.8,2,100.0,382,382,72.3,100.0,186,48.7,186
Anthony Castonzo,6174,T,IND,13,0,14,63.3,100.0,160,41.9,160,71.4,0,100.0,382,382,76.7,100.0,186,48.7,186
Nick Boyle,9604,TE,BLT,13,0,3,75.0,100.0,293,76.9,293,74.2,3,100.0,381,381,63.3,100.0,67,17.6,67
Quenton Nelson,12954,G,IND,13,0,14,73.2,100.0,160,42.0,160,91.1,1,99.7,381,382,93.5,100.0,186,48.8,186
Kirk Cousins,7102,QB,MIN,13,0,18,60.0,100.0,82,21.6,82,60.0,0,95.2,379,398,60.0,99.3,268,70.7,270
Pat Elflein,11825,G,MIN,12,0,18,64.3,100.0,80,21.4,80,69.4,3,100.0,373,373,76.4,100.0,245,65.7,245
Germain Ifedi,10665,T,SEA,13,0,29,44.8,100.0,91,24.7,91,56.4,2,100.0,368,368,63.5,100.0,247,67.1,247
Riley Reiff,7029,T,MIN,13,0,18,67.4,100.0,71,19.8,71,66.2,2,100.0,358,358,64.8,100.0,247,69.0,247
Dion Dawkins,11818,T,BUF,13,0,4,62.1,100.0,193,54.1,193,62.0,1,100.0,357,357,58.9,100.0,105,29.4,105
Jason Kelce,6343,C,PHI,13,0,24,72.8,100.0,114,31.9,114,78.1,1,100.0,357,357,73.3,100.0,208,58.3,208
Isaac Seumalo,10713,G,PHI,13,0,24,57.5,100.0,114,32.0,114,63.9,3,100.0,356,356,68.0,100.0,207,58.1,207
Joe Thuney,10712,G,NE,13,0,19,69.8,100.0,173,48.9,173,67.8,0,100.0,354,354,60.3,100.0,121,34.2,121
Ryan Kelly,10652,C,IND,13,1,14,70.3,100.0,149,42.1,149,73.8,1,100.0,354,354,74.1,100.0,173,48.9,173
Quinton Spain,10110,G,BUF,13,0,4,48.4,100.0,191,54.1,191,47.7,1,100.0,353,353,60.3,100.0,103,29.2,103
Matt Skura,11102,C,BLT,11,0,3,69.4,100.0,245,70.2,245,68.8,0,100.0,349,349,64.5,100.0,78,22.3,78
Kolton Miller,47013,T,OAK,13,0,23,42.4,100.0,88,25.3,88,53.0,0,100.0,348,348,54.9,100.0,230,66.1,230
Travis Frederick,7812,C,DAL,13,0,9,60.0,100.0,121,35.3,121,65.0,0,100.0,343,343,67.3,100.0,201,58.6,201
Russell Wilson,7077,QB,SEA,13,0,29,60.0,100.0,91,26.6,91,60.0,0,92.9,342,368,60.0,95.5,236,69.0,247
Zack Martin,8651,G,DAL,13,0,9,70.0,100.0,119,35.1,119,81.4,1,100.0,339,339,77.3,100.0,200,59.0,200
Mike Iupati,5542,G,SEA,12,1,29,46.2,100.0,88,26.1,88,61.0,1,100.0,337,337,64.3,100.0,223,66.2,223
Garett Bolles,11775,T,DEN,13,2,10,59.9,100.0,132,39.5,132,59.8,5,100.0,334,334,58.6,100.0,176,52.7,176
Connor McGovern,10778,C,DEN,13,0,10,57.9,100.0,132,39.5,132,61.9,0,100.0,334,334,70.2,100.0,176,52.7,176
Tom Brady,698,QB,NE,13,0,19,60.1,100.0,171,51.4,171,60.1,0,94.9,333,351,60.0,100.0,121,36.3,121
Dalton Risner,47008,G,DEN,13,0,10,62.8,100.0,132,39.6,132,61.5,0,100.0,333,333,65.7,100.0,176,52.9,176
Jon Feliciano,9561,G,BUF,13,0,4,51.2,100.0,178,53.8,178,63.7,1,100.0,331,331,76.9,100.0,99,29.9,99
Joel Bitonio,8670,G,CLV,13,0,8,59.6,100.0,146,44.2,146,64.6,0,100.0,330,330,64.5,100.0,149,45.2,149
J.C. Tretter,7904,C,CLV,13,0,8,56.5,100.0,146,44.2,146,61.7,1,100.0,330,330,66.9,100.0,149,45.2,149
Brandon Brooks,7078,G,PHI,13,0,24,78.1,100.0,104,31.5,104,90.6,1,100.0,330,330,90.4,100.0,193,58.5,193
Ted Karras,10855,C,NE,12,0,19,72.6,100.0,165,50.2,165,62.9,1,100.0,329,329,56.4,100.0,107,32.5,107
Shaq Mason,9564,G,NE,12,0,19,65.1,100.0,162,49.4,162,66.8,3,100.0,328,328,52.7,100.0,107,32.6,107
Alejandro Villanueva,9091,T,PIT,13,0,25,59.7,100.0,176,54.0,176,60.4,1,100.0,326,326,63.6,100.0,116,35.6,116
David DeCastro,7640,G,PIT,13,0,25,65.9,100.0,176,54.0,176,63.4,0,100.0,326,326,59.6,100.0,116,35.6,116
Matt Feiler,9289,T,PIT,13,0,25,64.9,100.0,176,54.0,176,68.3,1,100.0,326,326,67.1,100.0,116,35.6,116
Derek Carr,8671,QB,OAK,13,0,23,60.0,98.8,84,25.9,85,60.0,0,96.7,324,335,60.0,99.5,220,67.9,221
Kyle Rudolph,6195,TE,MIN,13,0,18,52.8,100.0,73,22.6,73,60.8,1,100.0,323,323,61.5,100.0,218,67.5,218
Dak Prescott,10769,QB,DAL,13,0,9,60.0,98.3,119,37.3,121,60.0,0,93.0,319,343,60.0,95.0,191,59.9,201
Andrew Whitworth,3000,T,LA,13,0,26,51.4,100.0,128,40.1,128,56.8,1,100.0,319,319,64.3,100.0,155,48.6,155
Carson Wentz,10636,QB,PHI,13,0,24,60.0,99.1,111,34.8,112,60.0,0,91.9,319,347,60.0,98.0,199,62.4,203
Ryan Jensen,7985,C,TB,13,0,30,67.2,100.0,150,47.2,150,66.8,0,100.0,318,318,64.3,100.0,130,40.9,130
Ali Marpet,9494,G,TB,13,0,30,60.6,100.0,150,47.2,150,64.7,0,100.0,318,318,61.7,100.0,130,40.9,130
Nick Martin,10684,C,HST,13,0,13,72.9,100.0,74,23.3,74,59.7,0,100.0,317,317,57.3,100.0,222,70.0,222
Baker Mayfield,46518,QB,CLV,13,0,8,60.0,100.0,146,46.3,146,60.0,0,96.9,315,325,60.0,100.0,148,47.0,148
Donovan Smith,9467,T,TB,13,1,30,60.4,100.0,149,47.5,149,57.3,3,100.0,314,314,52.6,100.0,130,41.4,130
Ryan Ramczyk,11787,T,NO,13,2,20,80.3,100.0,130,41.5,130,90.5,2,100.0,313,313,92.0,100.0,134,42.8,134
Tyler Lockett,9502,WR,SEA,13,0,29,53.8,100.0,72,23.0,72,58.1,0,98.7,313,317,62.1,99.6,227,72.5,228
Erik McCoy,37347,C,NO,13,0,20,78.2,100.0,130,41.5,130,74.7,3,100.0,313,313,65.7,100.0,134,42.8,134
Taylor Moton,11819,T,CAR,13,0,5,67.3,100.0,134,42.8,134,64.3,1,100.0,313,313,61.6,100.0,148,47.3,148
Larry Warford,7846,G,NO,13,0,20,70.8,100.0,130,41.5,130,74.0,0,100.0,313,313,70.9,100.0,134,42.8,134
Marcus Cannon,6290,T,NE,12,0,19,58.1,100.0,146,46.8,146,69.7,0,100.0,312,312,82.0,100.0,113,36.2,113
Jacoby Brissett,10725,QB,IND,12,0,14,60.0,100.0,133,42.8,133,60.0,0,94.0,311,331,60.0,98.2,164,52.7,167
Ben Jones,7099,C,TEN,12,0,31,60.1,100.0,74,23.9,74,70.3,0,100.0,310,310,71.5,100.0,206,66.5,206
Odell Beckham Jr.,8647,WR,CLV,13,0,8,58.9,99.3,134,43.2,135,57.8,1,99.0,310,313,60.9,100.0,149,48.1,149
Elijah Wilkinson,46238,T,DEN,13,2,10,68.7,100.0,123,39.7,123,58.2,4,100.0,310,310,51.1,100.0,163,52.6,163
Michael Schofield III,8730,G,LAC,13,0,27,51.1,100.0,150,48.5,150,52.8,0,100.0,309,309,57.1,100.0,118,38.2,118
Matt Paradis,8841,C,CAR,13,0,5,73.5,100.0,131,42.5,131,72.9,0,100.0,308,308,67.6,100.0,146,47.4,146
David Bakhtiari,7891,T,GB,13,0,12,70.9,100.0,65,21.2,65,61.6,1,100.0,307,307,59.9,100.0,216,70.4,216
Mitch Morse,9482,C,BUF,13,1,4,58.3,100.0,166,54.2,166,59.6,2,100.0,306,306,63.3,100.0,91,29.7,91
Billy Turner,8702,G,GB,13,1,12,59.0,100.0,65,21.2,65,64.2,1,100.0,306,306,61.4,100.0,217,70.9,217
La'el Collins,9719,T,DAL,12,0,9,67.9,100.0,110,35.9,110,87.3,2,100.0,306,306,90.8,100.0,179,58.5,179
Duane Brown,4340,T,SEA,11,0,29,67.9,100.0,74,24.2,74,64.3,0,100.0,306,306,55.4,100.0,209,68.3,209
