player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Luke Falk,46586,QB,NYJ,2,76.7,43,47,6.2,2.58,3,0,0.0,68.1,32,0,20,3.0,55,1,10,22,81.5,62.9,63.5,,0,1,60,1,35.0,76.2,12.7,7,0,0,1,0,1,1.7,296,6.3
Mason Rudolph,46569,QB,PIT,2,71.4,42,46,7.5,2.85,0,1,2.0,56.5,26,0,17,13.3,53,4,14,25,34.9,45.0,43.4,58.3,3,2,56,0,11.8,86.0,3.8,2,5,0,1,4,3,5.4,286,6.2
Sam Darnold,29048,QB,NYJ,1,83.3,36,41,5.7,2.3,3,1,2.3,68.3,28,0,19,6.7,47,2,12,22,80.3,70.2,69.1,,1,0,50,0,21.1,84.9,8.5,4,0,0,1,1,0,0.0,175,4.3
Daniel Jones,39395,QB,NYG,2,71.8,39,40,9.8,2.9,0,2,4.8,65.0,26,0,30,7.1,50,2,14,21,23.2,60.8,67.4,41.7,1,0,52,1,16.7,109.7,10.0,5,4,0,0,2,2,3.8,353,8.8
Kyle Allen,26152,QB,CAR,1,84.0,25,26,9.4,2.72,0,3,11.5,73.1,19,0,12,9.5,29,2,14,5,26.2,86.6,86.5,57.9,0,0,29,0,16.7,144.4,6.9,2,1,0,1,4,1,3.4,261,10.0
Nick Foles,7089,QB,JAX,1,75.0,8,8,10.3,2.78,0,1,12.5,62.5,5,0,2,16.7,8,1,3,15,70.3,91.0,90.1,,0,0,8,0,0.0,132.8,0.0,0,0,0,0,1,0,0.0,75,9.4
Robert Griffin III,7008,QB,BLT,1,100.0,6,6,5.8,2.05,0,0,0.0,100.0,6,0,1,0.0,6,0,5,3,72.2,63.6,63.1,60.3,0,0,6,0,0.0,144.4,0.0,0,0,0,0,1,0,0.0,55,9.2
Trevor Siemian,9683,QB,NYJ,1,60.0,5,6,5.2,3.15,0,0,0.0,50.0,3,0,4,0.0,8,0,0,22,71.9,42.8,47.7,,0,0,11,1,50.0,56.3,25.0,2,0,0,1,0,0,0.0,3,0.5
Josh McCown,1085,QB,PHI,1,60.0,5,5,4.8,1.98,0,0,0.0,60.0,3,0,1,0.0,5,0,2,24,68.0,73.2,72.0,,0,0,5,0,0.0,72.1,0.0,0,0,0,0,0,0,0.0,24,4.8
Jarrett Stidham,13725,QB,NE,1,66.7,3,3,4.7,2.38,0,0,0.0,66.7,2,0,1,0.0,4,0,1,19,66.9,23.6,25.0,,0,1,4,0,100.0,37.5,25.0,1,0,0,0,0,1,25.0,14,4.7
Dante Pettis,48113,WR,SF,1,100.0,1,1,-3.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,28,68.8,66.3,60.0,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Julian Edelman,5156,WR,NE,1,100.0,1,1,-5.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,19,75.2,77.4,60.1,59.1,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0
Matt Moore,4018,QB,KC,1,0.0,1,1,-5.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,16,64.5,62.3,60.4,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
