player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Bashaud Breeland,8737,CB,KC,6,9,,9.0,16,0,39.6,0,1,0,0,0,0.0
Elandon Roberts,10848,LB,NE,1,1,,1.0,19,0,39.6,0,1,0,0,0,0.0
Darius Phillips,49507,CB,CIN,2,12,,12.0,7,0,39.6,0,1,0,0,0,0.0
David Long Jr.,27377,CB,LA,3,18,,18.0,26,0,39.6,0,1,0,0,0,0.0
Kyle Wilber,7113,LB,OAK,3,3,,3.0,23,0,39.6,0,1,0,0,0,0.0
Ronnie Harrison,49206,S,JAX,9,36,,18.0,15,0,39.6,0,2,0,0,0,0.0
Bud Dupree,9455,ED,PIT,6,16,,16.0,25,0,39.6,0,1,0,0,0,0.0
Albert McClellan,6022,LB,NYJ,1,2,,2.0,22,0,39.6,0,1,0,0,0,0.0
Dominique Rodgers-Cromartie,4330,CB,WAS,1,1,,1.0,32,0,39.6,0,1,0,0,0,0.0
Miles Killebrew,10745,LB,DET,2,3,,3.0,11,0,39.6,0,1,0,0,0,0.0
Samson Ebukam,11880,ED,LA,6,12,,12.0,26,0,39.6,0,1,0,0,0,0.0
Simeon Thomas,51583,CB,WAS,6,11,,11.0,32,0,39.6,0,1,0,0,0,0.0
Tre Boston,8763,S,CAR,7,13,,13.0,5,0,39.6,0,1,0,0,0,0.0
Andrew Adams,11240,S,TB,7,15,,15.0,30,0,39.6,0,1,0,0,0,0.0
Amani Oruwariye,50533,CB,DET,4,21,,21.0,11,1,0.0,0,1,0,0,0,0.0
Sam Beal,13822,CB,NYG,3,4,,4.0,21,0,39.6,0,1,0,0,0,0.0
Alex Okafor,7885,ED,KC,2,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Duke Shelley,49569,CB,CHI,3,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Johnson Bademosi,7374,CB,NO,2,7,,7.0,20,0,39.6,0,1,0,0,0,0.0
Ryan Smith,10742,CB,TB,1,4,,4.0,30,0,39.6,0,1,0,0,0,0.0
Holton Hill,50414,CB,MIN,1,3,,3.0,18,0,39.6,0,1,0,0,0,0.0
Jermaine Grace,12081,ED,ATL,1,1,,1.0,2,0,39.6,0,1,0,0,0,0.0
John Johnson III,11847,S,LA,6,30,,15.0,26,0,39.6,0,2,0,0,0,0.0
Isaac Yiadom,49355,CB,DEN,5,8,,8.0,10,0,39.6,0,1,0,0,0,0.0
Johnathan Cyprien,7814,S,ATL,2,2,,2.0,2,0,39.6,0,1,0,0,0,0.0
Sam Hubbard,48457,ED,CIN,4,5,,5.0,7,0,39.6,0,1,0,0,0,0.0
C.J. Mosley,8652,LB,NYJ,2,2,,2.0,22,0,39.6,0,1,0,0,0,0.0
Marcus Maye,11794,S,NYJ,13,76,76.0,15.2,22,0,39.6,1,5,0,6,4,0.08
Jaquiski Tartt,9479,S,SF,12,62,62.0,8.9,28,0,39.6,1,7,0,12,10,0.19
Minkah Fitzpatrick,51206,S,PIT,10,48,48.0,24.0,25,0,95.8,1,2,1,3,1,0.06
Sidney Jones,11798,CB,PHI,3,40,40.0,10.0,24,0,49.0,1,4,0,21,15,0.53
Malcolm Butler,9040,CB,TEN,8,36,36.0,12.0,31,0,56.3,1,3,0,19,9,0.53
Tony Jefferson,8361,S,BLT,5,34,34.0,34.0,3,0,104.2,1,1,0,9,0,0.26
Denzel Ward,49558,CB,CLV,9,32,32.0,8.0,8,0,72.9,1,4,0,44,10,1.38
Kevin Byard,10698,S,TEN,13,94,31.3,15.7,31,2,68.1,3,6,1,35,12,0.37
Micah Hyde,7941,S,BUF,13,88,29.3,12.6,4,1,60.4,3,7,1,38,31,0.43
Julian Love,51081,S,NYG,3,29,29.0,9.7,21,0,47.9,1,3,0,13,16,0.45
Will Redmond,10702,S,GB,8,27,27.0,13.5,12,0,95.8,1,2,1,3,0,0.11
Eddie Jackson,11867,S,CHI,13,105,26.3,9.5,6,0,44.9,4,11,0,32,15,0.3
Troy Hill,9881,CB,LA,10,26,26.0,26.0,26,0,116.7,1,1,0,12,12,0.46
Juan Thornhill,50426,S,KC,13,76,25.3,15.2,16,1,42.5,3,5,0,36,11,0.47
Amani Hooker,51378,S,TEN,10,25,25.0,8.3,31,0,46.5,1,3,0,12,1,0.48
Orlando Scandrick,4457,CB,PHI,3,46,23.0,11.5,24,0,61.5,2,4,0,17,4,0.37
Anthony Harris,9895,S,MIN,12,91,22.8,18.2,18,0,90.0,4,5,0,28,3,0.31
Earl Thomas III,5539,S,BLT,12,45,22.5,22.5,3,0,118.8,2,2,0,39,11,0.87
Malcolm Jenkins,4937,S,PHI,13,157,22.4,13.1,24,0,68.8,7,12,0,52,32,0.33
Alexander Johnson,15267,LB,DEN,8,22,22.0,22.0,10,0,79.2,1,1,0,2,0,0.09
Jabrill Peppers,11780,S,NYG,11,64,21.3,10.7,21,0,76.4,3,6,0,47,9,0.73
Andrew Sendejo,6118,S,MIN,9,42,21.0,10.5,18,0,63.5,2,4,0,19,0,0.45
Tashaun Gipson Sr.,7288,S,HST,10,63,21.0,12.6,13,0,102.1,3,5,0,60,25,0.95
Bradley McDougald,8220,S,SEA,11,60,20.0,12.0,29,0,78.8,3,5,0,32,7,0.53
B.W. Webb,7896,CB,CIN,11,100,20.0,10.0,7,0,68.3,5,10,0,59,31,0.59
Duke Dawson Jr.,51576,CB,DEN,8,176,19.6,14.7,10,0,100.7,9,12,0,104,46,0.59
Trayvon Mullen,41968,CB,OAK,9,19,19.0,9.5,23,0,56.3,1,2,0,6,1,0.32
Quandre Diggs,9633,S,SEA,8,38,19.0,12.7,29,1,61.1,2,3,0,31,32,0.82
Jalen Mills,10867,CB,PHI,5,19,19.0,3.8,24,0,39.6,1,5,0,13,17,0.68
Eric Rowe,9480,CB,MIA,13,114,19.0,8.1,17,0,92.0,6,14,1,102,57,0.89
Neville Hewitt,9836,LB,NYJ,6,18,18.0,3.6,22,0,39.6,1,5,0,11,5,0.61
Michael Thomas,7279,S,NYG,9,36,18.0,12.0,21,0,99.3,2,3,0,30,2,0.83
Rayshawn Jenkins,11868,S,LAC,11,18,18.0,18.0,27,0,83.3,1,1,0,4,0,0.22
Tramon Williams,3558,CB,GB,13,276,17.3,10.6,12,1,90.9,16,26,1,254,138,0.92
Keion Crossen,49454,CB,HST,4,17,17.0,17.0,13,0,118.8,1,1,0,25,22,1.47
Rock Ya-Sin,49564,CB,IND,9,17,17.0,4.3,14,0,39.6,1,4,0,6,3,0.35
Jalen Ramsey,10639,CB,LA,9,51,17.0,17.0,26,0,93.1,3,3,0,19,4,0.37
Ryan Lewis,12017,CB,MIA,7,17,17.0,4.3,17,0,39.6,1,4,0,11,5,0.65
Ken Webster,12955,CB,MIA,6,17,17.0,8.5,17,0,56.3,1,2,0,1,4,0.06
Khari Willis,51304,S,IND,10,50,16.7,10.0,14,0,64.6,3,5,0,14,6,0.28
Joe Schobert,10733,LB,CLV,10,32,16.0,8.0,8,0,95.8,2,4,1,7,9,0.22
Darian Thompson,10705,S,DAL,6,32,16.0,16.0,9,0,102.1,2,2,0,17,8,0.53
Kenny Vaccaro,7796,S,TEN,13,64,16.0,10.7,31,0,82.6,4,6,0,36,13,0.56
Karl Joseph,10648,S,OAK,7,32,16.0,16.0,23,0,118.8,2,2,0,39,9,1.22
Stephon Gilmore,7016,CB,NE,13,93,15.5,6.6,19,1,28.6,6,14,0,69,32,0.74
Rodney McLeod,7271,S,PHI,13,61,15.3,8.7,24,0,65.8,4,7,0,27,8,0.44
Jordan Poyer,8000,S,BUF,11,46,15.3,11.5,4,0,99.0,3,4,0,33,11,0.72
Luke Kuechly,7015,LB,CAR,11,46,15.3,15.3,5,0,108.3,3,3,0,30,31,0.65
Duron Harmon,7872,S,NE,7,15,15.0,7.5,19,1,16.7,1,2,0,4,2,0.27
Jimmy Smith,6179,CB,BLT,5,15,15.0,3.8,3,0,79.2,1,4,1,4,0,0.27
Malik Hooker,11770,S,IND,6,15,15.0,7.5,14,1,16.7,1,2,0,-4,0,-0.27
T.J. Carrie,8853,CB,CLV,12,180,15.0,10.0,8,0,80.8,12,18,0,100,68,0.56
Charvarius Ward,43034,CB,KC,9,15,15.0,15.0,16,0,131.3,1,1,1,6,0,0.4
Darqueze Dennard,8659,CB,CIN,6,149,14.9,7.5,7,0,62.5,10,20,0,90,59,0.6
Johnathan Joseph,2969,CB,HST,9,29,14.5,5.8,13,0,56.3,2,5,0,25,1,0.86
Nickell Robey-Coleman,8483,CB,LA,13,362,14.5,8.4,26,0,77.3,25,43,1,196,92,0.54
Damarious Randall,9463,S,CLV,8,43,14.3,6.1,8,0,55.1,3,7,0,29,17,0.67
Jamal Adams,11761,S,NYJ,12,71,14.2,11.8,22,0,138.9,5,6,1,47,5,0.66
Marqui Christian,10801,S,LA,10,70,14.0,8.8,26,0,116.1,5,8,2,43,25,0.61
Mike Ford,50535,CB,DET,5,28,14.0,5.6,11,0,100.0,2,5,1,30,5,1.07
Wesley Woodyard,4583,LB,TEN,8,14,14.0,14.0,31,0,91.7,1,1,0,6,4,0.43
Dylan Cole,24304,LB,HST,5,14,14.0,14.0,13,0,83.3,1,1,0,4,0,0.29
Tarvarius Moore,49178,S,SF,5,14,14.0,14.0,28,0,100.0,1,1,0,8,10,0.57
Brandon Wilson,11962,S,CIN,7,28,14.0,14.0,7,0,118.8,2,2,0,31,18,1.11
Cameron Sutton,11850,CB,PIT,13,98,14.0,7.5,25,0,64.6,7,13,0,55,12,0.56
Nick Vigil,10721,LB,CIN,12,41,13.7,6.8,7,0,68.8,3,6,0,36,10,0.88
Eric Murray,10740,CB,CLV,7,150,13.6,9.4,8,0,88.5,11,16,0,112,45,0.75
Will Harris,51336,S,DET,11,40,13.3,13.3,11,0,145.1,3,3,1,28,4,0.7
Tramaine Brock Sr.,5903,CB,TEN,11,196,13.1,8.2,31,0,120.5,15,24,2,222,103,1.13
Kevin Johnson,9449,CB,BUF,9,91,13.0,8.3,4,0,97.9,7,11,0,113,51,1.24
Anthony Averett,50365,CB,BLT,6,26,13.0,6.5,3,0,82.3,2,4,0,37,15,1.42
Derwin James,51368,S,LAC,2,13,13.0,13.0,27,0,79.2,1,1,0,2,2,0.15
Joe Thomas,9272,LB,DAL,10,26,13.0,8.7,9,0,70.1,2,3,0,6,0,0.23
Dont'a Hightower,7030,LB,NE,8,13,13.0,6.5,19,0,56.3,1,2,0,5,4,0.38
Ryan Connelly,49840,LB,NYG,4,13,13.0,13.0,21,0,87.5,1,1,0,5,0,0.38
Eric Kendricks,9478,LB,MIN,11,26,13.0,4.3,18,0,53.5,2,6,0,34,16,1.31
Justin Simmons,10732,S,DEN,13,78,13.0,6.0,10,1,21.0,6,13,0,23,22,0.29
D.J. Hayden,7793,CB,JAX,12,268,12.8,8.4,15,0,79.8,21,32,0,177,94,0.66
Chandon Sullivan,49349,CB,GB,8,63,12.6,6.3,12,1,38.8,5,10,0,83,23,1.32
Thomas Davis Sr.,2231,LB,LAC,11,25,12.5,8.3,27,0,95.1,2,3,0,27,18,1.08
Quinton Dunbar,10073,CB,WAS,9,25,12.5,6.3,32,1,27.1,2,4,0,22,7,0.88
Phillip Gaines,8722,CB,HST,2,25,12.5,6.3,13,0,113.5,2,4,1,29,2,1.16
Brian Poole,11052,CB,NYJ,12,359,12.4,8.0,22,1,74.6,29,45,1,223,127,0.62
Landon Collins,9466,S,WAS,13,98,12.3,9.8,32,0,95.8,8,10,0,70,30,0.71
Jordan Whitehead,49196,S,TB,13,98,12.3,8.9,30,0,131.3,8,11,1,101,24,1.03
Benardrick McKinney,9476,LB,HST,12,37,12.3,12.3,13,0,90.3,3,3,0,17,8,0.46
Donte Jackson,49377,CB,CAR,5,12,12.0,12.0,5,0,118.8,1,1,0,18,4,1.5
Curtis Riley,10109,S,OAK,5,12,12.0,6.0,23,0,135.4,1,2,1,35,11,2.92
Kevin Minter,7826,LB,TB,4,12,12.0,6.0,30,0,56.3,1,2,0,6,0,0.5
Tedric Thompson,11866,S,SEA,3,12,12.0,12.0,29,0,118.8,1,1,0,41,1,3.42
Bradley Roby,8666,CB,HST,8,142,11.8,8.4,13,0,96.2,12,17,0,144,61,1.01
Carlton Davis,49335,CB,TB,10,35,11.7,3.9,30,0,79.4,3,9,1,7,13,0.2
Shakial Taylor,33464,CB,DEN,4,35,11.7,7.0,10,0,82.1,3,5,0,36,22,1.03
Emmanuel Moseley,50430,CB,SF,7,35,11.7,11.7,28,0,118.8,3,3,0,40,17,1.14
Jourdan Lewis,11846,CB,DAL,12,231,11.6,7.7,9,2,96.4,20,30,2,319,174,1.38
Tre Herndon,50380,CB,JAX,6,23,11.5,4.6,15,0,83.8,2,5,0,58,7,2.52
Darius Slay,7817,CB,DET,10,80,11.4,5.7,11,0,72.3,7,14,0,96,7,1.2
Kendall Fuller,10718,CB,KC,8,182,11.4,7.9,16,0,126.4,16,23,2,206,84,1.13
Kareem Jackson,5545,S,DEN,12,113,11.3,7.1,10,0,103.6,10,16,1,110,18,0.97
Ha Ha Clinton-Dix,8656,S,CHI,12,56,11.2,6.2,6,0,65.5,5,9,0,37,23,0.66
Anthony Brown,10823,CB,DAL,8,123,11.2,8.2,9,0,101.3,11,15,0,137,58,1.11
Rashad Fenton,49329,CB,KC,7,88,11.0,5.5,16,1,61.2,8,16,1,87,22,0.99
Devin McCourty,5552,S,NE,11,44,11.0,11.0,19,0,140.6,4,4,1,33,23,0.75
Kyle Van Noy,8675,ED,NE,7,11,11.0,11.0,19,0,118.8,1,1,0,21,1,1.91
Blidi Wreh-Wilson,7851,CB,ATL,6,22,11.0,11.0,2,0,158.3,2,2,1,29,11,1.32
Vontaze Burfict,7280,LB,OAK,3,11,11.0,11.0,23,0,100.0,1,1,0,8,11,0.73
Marcus Peters,9451,CB,BLT,11,44,11.0,8.8,3,0,133.8,4,5,1,33,22,0.75
Patrick Chung,4957,S,NE,9,77,11.0,7.7,19,0,93.3,7,10,0,79,35,1.03
Chauncey Gardner-Johnson,49371,S,NO,11,174,10.9,7.0,20,1,91.8,16,25,2,158,77,0.91
Vonn Bell,10695,S,NO,13,74,10.6,6.7,20,0,111.9,7,11,1,70,36,0.95
Preston Brown,8708,LB,OAK,8,21,10.5,10.5,23,0,106.3,2,2,0,19,20,0.9
Devin Bush,27375,LB,PIT,13,83,10.4,6.4,25,1,77.1,8,13,1,94,70,1.13
Will Parks,10853,S,DEN,10,123,10.3,8.2,10,0,150.7,12,15,3,160,68,1.3
Jonathan Jones,11217,CB,NE,13,269,10.3,6.3,19,0,98.1,26,43,2,311,143,1.16
Akeem King,9682,S,SEA,5,41,10.3,6.8,29,0,93.1,4,6,0,51,23,1.24
Harrison Smith,7641,S,MIN,13,51,10.2,8.5,18,0,104.2,5,6,0,54,20,1.06
Javien Elliott,11418,CB,CAR,9,222,10.1,8.5,5,1,81.7,22,26,0,194,108,0.87
Steven Parker,51220,S,MIA,3,10,10.0,5.0,17,1,20.8,1,2,0,8,10,0.8
Tye Smith,9603,CB,TEN,2,10,10.0,10.0,31,0,118.8,1,1,0,18,4,1.8
Nevin Lawson,8768,CB,OAK,7,70,10.0,7.8,23,0,134.3,7,9,1,66,24,0.94
Clay Matthews,4949,ED,LA,8,10,10.0,10.0,26,0,118.8,1,1,0,19,5,1.9
Budda Baker,11791,S,ARZ,13,99,9.9,8.3,1,0,151.7,10,12,2,131,68,1.32
Darnell Savage,34247,S,GB,11,99,9.9,9.0,12,1,92.4,10,11,1,88,36,0.89
Mackensie Alexander,10688,CB,MIN,10,225,9.8,6.4,18,1,82.8,23,35,1,238,55,1.06
Kendall Sheffield,34105,CB,ATL,11,203,9.7,6.8,2,0,100.3,21,30,1,207,111,1.02
Brandon Carr,4454,CB,BLT,13,165,9.7,5.7,3,0,79.2,17,29,1,117,59,0.71
Jimmy Moreland,28704,CB,WAS,13,213,9.7,7.9,32,0,110.8,22,27,1,206,74,0.97
Marcus Williams,11797,S,NO,10,29,9.7,7.3,20,1,93.8,3,4,1,28,10,0.97
Kenny Moore II,51596,CB,IND,11,211,9.6,8.1,14,2,71.5,22,26,1,150,56,0.71
Desmond King II,11906,CB,LAC,13,306,9.6,8.3,27,0,102.3,32,37,0,316,143,1.03
