player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Riley Dixon,10862,P,NYG,13,55,55,4.4,43.71,46.85,6.0,1,0,12,12,21,68.1,25,62,7,0,40.0,133,22,56,242.01,2404,2,2577
Lachlan Edwards,10869,P,NYJ,13,72,72,4.22,41.4,45.81,6.6,0,0,13,10,22,59.1,22,63,7,0,54.2,257,39,72,304.13,2981,3,3298
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,13,47,47,4.37,42.3,45.19,5.3,0,0,6,13,14,71.7,19,60,5,0,46.8,116,22,47,205.26,1988,1,2124
Matt Haack,12212,P,MIA,13,56,56,4.32,41.14,44.88,7.3,0,0,9,17,17,56.4,20,62,5,0,41.1,169,23,56,241.89,2304,2,2513
Cameron Johnston,12255,P,PHI,13,57,57,4.21,42.79,47.12,6.7,0,0,7,16,24,56.7,26,61,5,0,43.9,167,25,57,240.15,2439,4,2686
Austin Seibert,13701,K,CLV,1,1,1,3.57,37.0,37.0,,0,0,1,0,8,60.0,1,37,0,0,0.0,0,0,1,3.57,37,0,37
Corey Bojorquez,27626,P,BUF,13,61,61,4.56,38.23,42.34,9.3,1,0,10,18,4,69.9,28,67,14,0,19.7,111,12,62,278.21,2332,7,2583
Logan Cooke,29214,P,JAX,13,63,63,4.43,43.84,45.83,4.7,0,0,8,24,15,67.7,24,61,11,0,28.6,85,18,63,278.96,2762,2,2887
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,13,70,70,4.42,41.2,44.66,6.2,0,0,11,16,19,76.5,36,65,15,0,32.9,142,23,70,309.57,2884,5,3126
Michael Dickson,35381,P,SEA,13,60,60,4.41,40.77,45.22,6.2,0,0,5,15,29,69.3,32,63,8,0,45.0,167,27,60,264.54,2446,5,2713
A.J. Cole III,36038,P,OAK,13,55,55,4.25,39.02,46.02,11.4,0,0,6,16,23,56.2,27,60,3,1,45.5,285,25,55,234.0,2146,5,2531
Colby Wadman,38062,P,DEN,13,65,65,4.4,38.98,43.75,9.2,0,0,8,17,10,62.5,26,60,11,0,38.5,230,25,65,285.9,2534,4,2844
J.K. Scott,38809,P,GB,13,60,60,4.46,40.68,44.68,8.2,0,0,7,18,12,76.9,23,66,10,0,36.7,180,22,60,267.84,2441,3,2681
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,13,41,41,4.32,41.49,44.78,5.9,0,0,8,10,28,62.1,19,65,5,0,39.0,95,16,41,177.0,1701,2,1836
Jamie Gillan,63303,P,CLV,13,52,52,4.54,41.5,46.21,9.7,1,0,11,15,8,76.9,24,71,6,0,28.8,145,15,53,236.33,2158,5,2403
