player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Michael Thomas,10681,WR,NO,8,7.7,8,83.9,85.7,12,14,1,5.2,4,45,20,0,75.7,81.6,88.2,,89.1,0.0,0,0,42,0.0,0,322,4,73,94.4,304,30.4,98,123.9,87,4,69.6,224,875,314,4.3,12.0,2.88
Cooper Kupp,11824,WR,LA,8,7.4,6,69.0,44.4,4,9,0,1.7,1,32,26,0,89.2,80.5,83.2,55.1,84.2,0.0,0,1,66,2.4,8,327,0,58,89.9,294,73.4,240,113.8,84,5,26.6,87,792,413,7.1,13.7,2.69
Tyler Boyd,10689,WR,CIN,8,9.0,4,64.6,43.8,7,16,0,7.3,4,25,7,1,65.7,40.1,67.1,65.3,66.2,0.5,2,4,47,0.3,1,371,1,51,93.5,347,66.8,248,67.3,79,1,32.6,121,536,186,3.6,10.5,1.54
DeAndre Hopkins,7808,WR,HST,8,9.9,6,75.9,46.7,7,15,0,6.3,4,40,13,0,71.4,80.7,84.6,,86.0,0.0,0,1,38,0.0,0,344,1,60,93.0,320,34.6,119,105.3,79,3,65.4,225,617,198,3.3,10.3,1.93
Keenan Allen,7857,WR,LAC,8,12.1,4,65.4,35.7,5,14,0,8.9,5,32,27,0,58.6,79.6,77.5,69.6,76.7,0.3,1,3,34,0.3,1,329,2,51,93.3,307,52.9,174,86.3,78,3,46.8,154,617,154,3.0,12.1,2.01
Julian Edelman,5156,WR,NE,8,8.5,5,68.8,55.6,5,9,0,11.7,7,26,19,1,54.2,44.8,71.1,,71.8,0.0,0,2,36,0.0,0,327,3,53,93.6,306,64.8,212,97.0,77,4,35.2,115,574,199,3.8,10.8,1.88
Julio Jones,6158,WR,ATL,8,12.9,2,69.4,47.6,10,21,0,3.8,2,39,2,1,90.5,38.3,85.0,,84.0,0.0,0,3,54,0.0,0,330,1,50,92.7,306,20.6,68,102.3,72,4,79.4,262,712,183,3.7,14.2,2.33
Allen Robinson II,8696,WR,CHI,7,11.7,6,70.8,59.1,13,22,1,2.1,1,29,6,0,85.4,79.0,79.8,,78.2,0.3,1,3,32,0.0,0,294,2,46,92.9,273,38.8,114,90.9,65,3,60.9,179,526,108,2.3,11.4,1.93
Mike Evans,8642,WR,TB,7,16.2,0,59.4,45.0,9,20,0,11.6,5,28,30,0,50.3,78.0,82.9,69.6,81.4,0.3,1,4,67,0.3,1,305,0,38,94.1,287,22.6,69,99.9,64,6,77.0,235,662,110,2.9,17.4,2.31
Travis Kelce,7844,TE,KC,8,10.5,8,67.7,33.3,3,9,2,4.5,2,32,16,0,68.6,78.6,81.3,75.0,83.3,34.4,115,0,42,9.9,33,334,6,42,80.2,268,36.8,123,109.9,62,2,28.7,96,604,202,4.8,14.4,2.25
Zach Ertz,7816,TE,PHI,8,9.9,1,61.7,41.7,5,12,0,5.1,2,20,24,1,74.4,29.7,70.4,69.5,71.5,34.9,101,1,26,4.8,14,289,1,37,88.9,257,43.9,127,81.5,60,1,21.1,61,424,102,2.8,11.5,1.65
Austin Hooper,10715,TE,ATL,8,7.3,6,86.7,83.3,5,6,0,1.9,1,30,2,0,87.6,79.7,82.3,65.7,85.2,50.4,177,2,35,7.7,27,351,2,52,84.9,298,42.7,150,121.6,60,5,6.8,24,591,250,4.8,11.4,1.98
Chris Godwin,11839,WR,TB,7,11.4,9,78.3,76.9,10,13,0,2.1,1,41,30,0,85.4,79.0,90.5,71.0,90.4,1.9,6,2,30,0.6,2,313,1,47,93.9,294,64.5,202,135.1,60,6,33.2,104,705,259,5.5,15.0,2.4
D.J. Chark Jr.,47702,WR,JAX,8,13.5,4,66.1,33.3,6,18,0,2.5,1,26,15,0,83.9,79.2,86.0,,85.9,0.7,2,1,69,0.0,0,300,2,39,93.0,279,23.3,70,130.6,59,6,76.0,228,660,179,4.6,16.9,2.37
Darren Waller,9637,TE,OAK,7,6.8,5,79.3,25.0,2,8,0,2.1,1,25,23,0,85.4,79.2,85.2,69.4,87.6,48.7,110,1,48,11.9,27,226,0,46,85.8,194,28.8,65,112.4,58,3,22.6,51,496,261,5.7,10.8,2.56
Odell Beckham Jr.,8647,WR,CLV,7,11.4,4,59.6,45.5,5,11,3,10.5,4,18,8,0,56.9,31.9,71.3,,71.3,0.0,0,3,89,0.0,0,281,6,34,89.7,252,23.5,66,71.4,57,1,76.5,215,488,184,5.4,14.4,1.94
Evan Engram,11778,TE,NYG,7,6.4,1,66.7,30.8,4,13,1,7.3,3,20,21,0,65.0,78.3,64.4,65.7,67.1,55.0,164,0,75,5.4,16,298,3,38,87.9,262,34.9,104,105.8,57,3,10.1,30,419,232,6.1,11.0,1.6
Robert Woods,7822,WR,LA,8,8.0,4,66.7,37.5,3,8,0,5.0,2,23,26,0,74.6,80.7,75.2,76.5,72.6,0.3,1,2,37,2.6,9,343,4,38,90.1,309,38.2,131,77.4,57,0,61.2,210,471,251,6.6,12.4,1.52
Kenny Golladay,11851,WR,DET,7,16.7,1,56.4,59.1,13,22,1,3.1,1,27,11,1,78.4,27.7,80.3,36.3,79.7,0.0,0,1,66,0.4,1,267,1,31,95.5,255,18.0,48,116.3,55,6,82.0,219,508,117,3.8,16.4,1.99
D.J. Moore,48267,WR,CAR,7,10.8,3,69.1,61.5,8,13,0,7.3,3,25,5,1,65.1,29.8,72.0,,70.4,0.0,0,1,52,0.0,0,269,1,38,95.5,257,15.6,42,93.2,55,1,84.4,227,463,148,3.9,12.2,1.8
Larry Fitzgerald,1724,WR,ARZ,8,9.1,2,69.1,53.3,8,15,0,0.0,0,20,1,0,90.0,78.0,65.3,48.8,68.9,0.9,3,1,54,0.9,3,323,2,38,93.8,303,90.1,291,98.1,55,2,9.0,29,447,161,4.2,11.8,1.48
Mark Andrews,47436,TE,BLT,7,10.1,4,66.7,27.3,3,11,1,10.0,4,22,3,2,55.3,21.9,81.9,54.0,79.8,21.9,41,3,39,2.1,4,187,1,36,94.1,176,64.7,121,87.7,54,3,13.4,25,449,145,4.0,12.5,2.55
Courtland Sutton,48164,WR,DEN,8,12.5,10,72.2,66.7,6,9,1,2.5,1,29,10,1,82.2,29.5,82.0,,80.3,0.0,0,0,70,0.0,0,298,1,39,93.6,279,17.1,51,129.9,54,3,82.9,247,636,206,5.3,16.3,2.28
Curtis Samuel,11795,WR,CAR,7,15.4,1,50.9,40.0,4,10,0,10.0,3,17,5,0,55.9,77.5,66.2,,67.6,0.0,0,1,44,0.0,0,273,2,27,96.0,262,28.9,79,76.2,53,2,70.7,193,343,82,3.0,12.7,1.31
Tyler Lockett,9502,WR,SEA,8,12.4,1,86.8,60.0,3,5,0,4.2,2,30,29,0,78.2,85.5,80.0,,81.1,1.2,4,0,44,0.0,0,321,1,46,90.0,289,69.2,222,140.2,53,4,29.6,95,615,153,3.3,13.4,2.13
Auden Tate,48192,WR,CIN,7,12.8,3,50.9,50.0,8,16,0,10.0,3,18,7,1,56.1,76.1,70.5,79.6,69.3,0.0,0,1,33,1.8,5,285,0,27,93.3,266,28.1,80,73.7,53,1,71.9,205,391,93,3.4,14.5,1.47
John Brown,8726,WR,BUF,7,14.2,6,71.7,66.7,4,6,0,5.0,2,30,4,0,64.5,78.1,74.2,,75.1,0.0,0,2,38,0.0,0,289,0,38,94.1,272,20.8,60,100.1,53,2,79.2,229,527,104,2.7,13.9,1.94
Austin Ekeler,12164,HB,LAC,8,0.8,16,96.2,100.0,1,1,0,0.0,0,23,27,1,90.5,66.8,83.3,48.6,93.6,0.0,0,0,55,11.3,26,231,0,51,83.1,192,9.5,22,138.0,53,5,13.9,32,507,480,9.4,9.9,2.64
Jarvis Landry,8698,WR,CLV,7,10.7,6,57.7,11.1,1,9,0,9.1,3,20,8,0,59.7,81.6,72.3,,71.3,0.0,0,5,65,0.0,0,276,1,30,90.6,250,71.0,196,51.0,52,0,27.9,77,504,209,7.0,16.8,2.02
Dede Westbrook,11865,WR,JAX,8,7.8,7,62.7,27.3,3,11,1,8.6,3,18,15,0,62.1,53.7,65.8,,66.1,0.3,1,0,33,0.0,0,297,2,32,92.9,276,84.2,250,92.2,51,1,15.5,46,383,196,6.1,12.0,1.39
Preston Williams,38855,WR,MIA,7,14.5,0,54.0,46.7,7,15,0,10.0,3,19,17,2,45.2,35.1,65.5,,67.3,0.0,0,3,35,0.0,0,252,3,27,93.3,235,4.8,12,58.4,50,1,95.2,240,356,59,2.2,13.2,1.51
Calvin Ridley,48262,WR,ATL,8,13.5,3,66.0,50.0,4,8,1,5.7,2,25,2,0,70.3,77.1,69.9,,70.7,0.0,0,0,34,0.0,0,327,3,33,92.0,301,11.3,37,120.7,50,4,88.4,289,443,78,2.4,13.4,1.47
James White,8765,HB,NE,7,2.3,8,84.0,20.0,1,5,0,0.0,0,19,19,0,90.2,82.1,75.6,54.8,86.0,1.6,3,1,59,8.9,17,192,0,42,86.5,166,5.2,10,94.8,50,1,18.8,36,358,311,7.4,8.5,2.16
Amari Cooper,9437,WR,DAL,7,13.5,4,76.0,30.0,3,10,1,9.5,4,25,9,0,57.5,78.0,86.5,,86.6,0.0,0,1,53,0.0,0,219,6,38,93.2,204,11.9,26,142.2,50,5,88.1,193,621,124,3.3,16.3,3.04
Cole Beasley,7330,WR,BUF,7,7.3,1,66.0,50.0,1,2,0,5.7,2,17,4,0,70.3,77.1,68.9,,69.1,0.0,0,3,51,0.0,0,242,0,33,95.5,231,75.6,183,72.4,50,2,23.6,57,324,156,4.7,9.8,1.4
Will Fuller V,10655,WR,HST,7,14.3,2,69.4,66.7,4,6,0,15.0,6,18,13,1,37.7,28.4,74.2,64.5,72.2,0.0,0,1,54,0.4,1,252,1,34,92.5,233,27.8,70,110.1,49,3,72.2,182,450,178,5.2,13.2,1.93
Stefon Diggs,9579,WR,MIN,8,15.4,5,75.5,50.0,3,6,0,9.8,4,23,18,4,57.7,18.7,79.3,,78.5,0.0,0,3,66,0.0,0,218,2,37,91.7,200,16.1,35,118.8,49,4,83.5,182,708,233,6.3,19.1,3.54
George Kittle,11901,TE,SF,7,6.4,7,81.6,60.0,6,10,0,0.0,0,25,28,0,90.2,79.1,93.1,72.3,93.2,62.5,130,2,45,17.3,36,208,0,40,76.4,159,20.7,43,95.7,49,1,13.5,28,462,253,6.3,11.6,2.91
Jamison Crowder,9538,WR,NYJ,7,6.4,2,72.9,80.0,4,5,0,5.4,2,14,22,0,71.7,77.7,62.2,,63.8,0.0,0,3,30,0.0,0,249,1,35,90.8,226,73.1,182,64.8,48,0,26.5,66,322,156,4.5,9.2,1.42
Emmanuel Sanders,5606,WR,SF,8,10.9,4,70.8,25.0,2,8,0,0.0,0,20,28,0,89.3,77.3,79.8,,80.4,0.0,0,3,53,0.0,0,261,3,34,94.3,246,33.0,86,89.9,48,3,66.3,173,392,119,3.5,11.5,1.59
Marvin Jones Jr.,7158,WR,DET,7,13.4,3,72.3,72.2,13,18,1,0.0,0,21,11,0,89.0,77.1,73.7,,74.9,0.7,2,3,33,0.0,0,272,1,34,95.6,260,30.9,84,107.5,47,5,68.4,186,409,71,2.1,12.0,1.57
Mike Williams,11762,WR,LAC,7,15.9,3,55.3,47.1,8,17,0,18.8,6,21,27,0,28.8,75.9,67.8,,67.9,0.0,0,4,47,0.0,0,273,1,26,93.4,255,40.7,111,49.9,47,0,59.3,162,419,79,3.0,16.1,1.64
Christian McCaffrey,11763,HB,CAR,7,0.6,10,86.7,33.3,1,3,1,0.0,0,19,5,0,90.1,90.3,88.6,77.5,91.2,0.0,0,0,25,20.3,55,271,1,39,76.4,207,8.1,22,113.2,45,2,7.7,21,343,332,8.5,8.8,1.66
T.Y. Hilton,7092,WR,IND,6,9.9,3,71.1,14.3,1,7,2,5.9,2,17,14,0,69.0,76.8,74.9,,75.5,0.0,0,1,35,0.0,0,203,4,32,91.1,185,27.1,55,122.5,45,5,72.9,148,360,141,4.4,11.3,1.95
Terry McLaurin,48229,WR,WAS,7,15.0,3,62.2,55.6,5,9,0,12.5,4,24,32,0,49.1,76.5,81.5,,83.0,0.0,0,1,69,0.0,0,238,1,28,91.2,217,20.2,48,124.1,45,5,79.8,190,458,92,3.3,16.4,2.11
Sammy Watkins,8639,WR,KC,6,9.6,7,62.2,50.0,4,8,1,6.7,2,15,16,2,65.8,19.8,69.8,74.2,67.9,0.5,1,0,68,1.4,3,220,1,28,89.5,197,60.0,132,114.1,45,3,39.5,87,410,230,8.2,14.6,2.08
Mohamed Sanu,7084,WR,NE,8,6.8,4,77.8,42.9,3,7,0,7.9,3,18,19,0,55.3,78.6,60.0,,60.2,0.0,0,2,28,0.0,0,328,0,35,92.1,302,81.4,267,86.7,45,1,18.3,60,336,129,3.7,9.6,1.11
Nelson Agholor,9453,WR,PHI,8,11.8,3,64.4,37.5,3,8,0,6.5,2,12,24,2,61.8,21.3,53.2,,53.6,0.0,0,0,43,0.0,0,297,0,29,92.9,276,75.1,223,102.2,45,3,24.9,74,261,120,4.1,9.0,0.95
Tarik Cohen,11874,HB,CHI,7,2.3,6,72.7,75.0,3,4,0,5.9,2,8,6,0,69.5,87.4,57.8,69.7,59.7,3.0,5,0,31,4.8,8,167,0,32,89.8,150,38.9,65,87.7,44,1,14.4,24,184,179,5.6,5.8,1.23
Christian Kirk,47546,WR,ARZ,5,9.3,4,72.7,28.6,2,7,0,0.0,0,15,1,0,89.0,82.1,66.4,66.2,66.1,0.0,0,0,34,0.4,1,224,1,32,94.6,212,79.5,178,93.1,44,0,20.1,45,321,139,4.3,10.0,1.51
Alshon Jeffery,7048,WR,PHI,7,9.1,0,68.2,38.5,5,13,0,6.3,2,23,24,0,67.5,76.5,74.9,,75.3,0.0,0,1,38,0.0,0,209,0,30,93.3,195,11.0,23,102.2,44,3,89.0,186,317,113,3.8,10.6,1.63
Leonard Fournette,11759,HB,JAX,8,0.3,9,79.5,50.0,1,2,1,5.4,2,16,15,1,62.7,78.6,62.8,59.4,59.9,0.0,0,1,26,15.2,47,309,1,35,78.3,242,2.6,8,82.1,44,0,5.5,17,263,273,7.8,7.5,1.09
JuJu Smith-Schuster,11817,WR,PIT,7,11.2,4,68.2,54.5,6,11,1,0.0,0,16,25,1,88.3,27.7,71.1,,71.0,0.8,2,2,76,0.0,0,245,2,30,89.8,220,62.9,154,104.6,44,3,36.3,89,443,179,6.0,14.8,2.01
D.K. Metcalf,47864,WR,SEA,8,15.3,3,53.5,53.8,7,13,3,8.0,2,17,29,1,61.3,25.6,66.9,,67.4,0.4,1,0,54,0.0,0,276,4,23,89.5,247,13.8,38,116.6,43,4,85.9,237,402,94,4.1,17.5,1.63
DeVante Parker,9447,WR,MIA,7,15.8,1,55.8,53.8,7,13,0,7.7,2,18,17,0,51.6,75.3,62.7,,63.9,0.7,2,2,49,0.0,0,283,0,24,94.0,266,30.0,85,85.7,43,3,69.3,196,343,71,3.0,14.3,1.29
