player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Orlando Brown Jr.,46227,T,BLT,3,100.0,1,3,64.4,71.8,58.2,0,6,122,100.0,100.0,95.9,2,8,2,235,0,0,1,235,130,130,0,234,105,0
Bradley Bozeman,27934,G,BLT,3,100.0,0,3,69.1,65.1,67.1,0,6,122,100.0,100.0,96.7,0,7,1,235,0,235,0,235,130,130,0,0,105,0
Matt Skura,11102,C,BLT,3,100.0,0,3,74.3,71.6,72.5,0,0,122,100.0,100.0,100.0,1,0,0,235,235,0,0,235,130,130,0,0,105,0
Lane Johnson,7786,T,PHI,3,100.0,1,24,78.8,78.5,77.1,2,5,134,100.0,100.0,97.4,1,7,0,228,0,0,2,228,144,144,0,226,84,0
Isaac Seumalo,10713,G,PHI,3,100.0,0,24,45.7,48.1,47.4,1,8,134,100.0,100.0,95.1,3,11,2,228,0,228,0,228,144,144,0,0,84,0
Jason Kelce,6343,C,PHI,3,100.0,0,24,77.1,78.7,73.7,1,3,134,100.0,100.0,98.5,0,4,0,228,228,0,0,228,144,144,0,0,84,0
Ronnie Stanley,10640,T,BLT,3,100.0,0,3,80.8,88.2,68.5,0,1,118,100.0,100.0,99.6,2,1,0,221,0,0,215,221,126,126,0,0,95,6
Justin Pugh,7800,G,ARZ,3,100.0,0,1,63.2,81.5,48.3,1,4,157,100.0,100.0,97.8,0,6,1,220,0,220,0,220,166,166,0,0,54,0
J.R. Sweezy,7209,G,ARZ,3,100.0,0,1,64.1,71.3,55.6,1,4,157,100.0,100.0,98.4,3,5,0,220,0,0,0,220,166,166,220,0,54,0
A.Q. Shipley,5150,C,ARZ,3,100.0,0,1,62.0,83.7,47.1,0,0,157,100.0,100.0,100.0,1,0,0,220,220,0,0,220,166,166,0,0,54,0
D.J. Humphries,9457,T,ARZ,3,100.0,1,1,63.0,67.8,54.6,0,6,157,100.0,100.0,97.5,2,7,1,220,0,0,219,220,166,166,0,0,54,1
Ted Karras,10855,C,NE,3,100.0,1,19,71.2,74.1,70.9,0,2,114,100.0,100.0,98.2,2,3,1,217,217,0,0,217,124,124,0,0,93,0
Ron Leary,7338,G,DEN,3,100.0,1,10,49.6,69.9,46.4,1,3,122,100.0,100.0,98.4,5,4,0,216,0,0,0,216,131,131,216,0,85,0
Weston Richburg,8678,C,SF,3,100.0,0,28,62.3,71.6,58.9,0,5,89,100.0,100.0,97.2,1,5,0,216,216,0,0,216,99,99,0,0,117,0
Connor McGovern,10778,C,DEN,3,100.0,0,10,61.9,71.3,56.8,0,4,122,100.0,100.0,98.4,0,4,0,216,216,0,0,216,131,131,0,0,85,0
Dalton Risner,47008,G,DEN,3,100.0,0,10,68.5,66.2,66.1,2,4,122,100.0,100.0,97.5,0,6,0,216,0,216,0,216,131,131,0,0,85,0
Laken Tomlinson,9461,G,SF,3,100.0,1,28,65.3,73.4,60.8,1,0,89,100.0,100.0,99.4,2,1,0,215,0,215,0,215,98,98,0,0,117,0
Garett Bolles,11775,T,DEN,3,99.5,3,10,59.7,68.7,51.0,1,7,121,99.2,99.2,95.9,5,9,1,215,0,0,215,216,130,131,0,0,85,0
Mike McGlinchey,46275,T,SF,3,100.0,0,28,48.8,69.5,45.7,1,1,89,100.0,100.0,97.8,3,3,1,214,0,0,0,214,99,99,0,214,115,0
Germain Ifedi,10665,T,SEA,3,100.0,1,29,54.8,47.7,66.3,0,11,118,100.0,100.0,93.6,5,13,2,212,0,0,0,212,132,132,0,212,80,0
Marshal Yanda,3702,G,BLT,3,100.0,0,3,83.5,85.4,77.2,0,2,116,100.0,100.0,99.1,0,2,0,212,0,0,0,212,124,124,212,0,88,0
Shaq Mason,9564,G,NE,3,100.0,0,19,57.3,59.1,57.6,1,8,114,100.0,100.0,95.2,1,10,1,212,0,0,0,212,124,124,212,0,88,0
Dion Dawkins,11818,T,BUF,3,100.0,0,4,63.2,70.8,59.0,0,6,120,100.0,100.0,95.0,3,9,3,212,0,0,211,212,129,129,0,0,83,1
Mitch Morse,9482,C,BUF,3,100.0,0,4,62.1,80.8,53.3,1,1,120,100.0,100.0,99.2,2,2,0,212,212,0,0,212,129,129,0,0,83,0
Austin Reiter,9655,C,KC,3,100.0,1,16,52.3,77.4,41.0,0,0,119,100.0,100.0,100.0,3,0,0,211,211,0,0,211,137,137,0,0,74,0
