player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,4,46,0,27,11.6,2,66.7,60.0,3,5,11.1,2,12,0,54.3,78.5,1,34,0.0,0,86,16,91.9,79,106.9,24,52.2,2,224,99,6.2,14.0,2.84,0,11.3,2,84.2,66.7,2,3,0.0,0,8,0,81.7,82.8,0,31,0.0,0,69,16,95.7,66,130.7,19,41.3,1,212,34,2.1,13.3,3.21
Cooper Kupp,11824,WR,LA,4,44,0,26,7.6,3,71.4,50.0,1,2,0.0,0,6,0,78.0,90.9,1,66,6.7,3,45,10,80.0,36,123.5,14,31.8,2,175,118,11.8,17.5,4.86,0,7.0,2,78.6,100.0,1,1,0.0,0,11,0,84.5,72.9,0,27,3.6,5,137,22,89.1,122,110.3,28,63.6,1,213,77,3.5,9.7,1.75
Michael Thomas,10681,WR,NO,4,42,0,20,9.5,1,84.6,100.0,4,4,0.0,0,8,0,78.7,90.3,0,24,0.0,0,41,11,90.2,37,114.7,13,31.0,0,150,42,3.8,13.6,4.05,0,8.1,2,78.6,66.7,2,3,8.3,2,8,0,60.5,65.4,0,19,0.0,0,113,22,91.2,103,97.9,28,66.7,0,210,56,2.5,9.5,2.04
Zach Ertz,7816,TE,PHI,4,37,0,24,9.2,0,66.7,0.0,0,2,9.1,1,7,0,60.6,67.3,1,23,7.8,6,77,10,84.4,65,57.4,15,40.5,0,99,18,1.8,9.9,1.52,0,7.2,1,66.7,40.0,2,5,0.0,0,6,0,80.6,77.7,0,26,6.8,5,73,14,93.2,68,88.6,21,56.8,0,156,61,4.4,11.1,2.29
Darren Waller,9637,TE,OAK,4,37,0,23,6.0,0,80.0,,0,0,0.0,0,3,0,72.1,71.8,0,30,10.3,3,29,4,89.7,26,108.3,5,13.5,0,50,43,10.8,12.5,1.92,0,5.1,4,90.6,50.0,1,2,0.0,0,13,0,87.3,90.0,0,25,12.5,12,96,29,87.5,84,101.8,32,86.5,0,270,140,4.8,9.3,3.21
Evan Engram,11778,TE,NYG,4,37,0,21,3.9,0,70.0,50.0,1,2,12.5,1,5,0,52.5,70.4,0,18,13.0,7,54,7,77.8,42,81.3,10,27.0,0,50,31,4.4,7.1,1.19,0,6.8,1,79.2,50.0,1,2,0.0,0,10,0,83.2,81.8,0,75,2.1,2,94,19,94.7,89,129.2,24,64.9,1,280,157,8.3,14.7,3.15
Sammy Watkins,8639,WR,KC,4,37,0,16,11.3,1,57.1,0.0,0,1,11.1,1,5,2,54.5,49.4,0,30,3.3,3,90,8,86.7,78,80.4,14,37.8,0,103,45,5.6,12.9,1.32,0,10.4,5,68.2,50.0,2,4,0.0,0,7,0,81.1,88.3,0,68,0.0,0,80,15,90.0,72,148.1,22,59.5,3,262,163,10.9,17.5,3.64
DeAndre Hopkins,7808,WR,HST,4,36,0,13,8.4,0,62.5,50.0,1,2,0.0,0,3,0,73.4,74.1,0,34,0.0,0,39,5,92.3,36,83.3,8,22.2,0,56,34,6.8,11.2,1.56,0,12.9,0,62.5,40.0,2,5,16.7,3,8,0,40.3,69.4,0,38,0.0,0,117,15,92.3,108,98.4,24,66.7,1,175,40,2.7,11.7,1.62
Tyler Boyd,10689,WR,CIN,4,36,0,7,7.5,3,61.5,75.0,3,4,0.0,0,5,0,77.3,78.9,0,26,0.0,0,48,8,89.6,43,81.9,13,36.1,0,89,40,5.0,11.1,2.07,0,7.9,0,82.6,50.0,2,4,0.0,0,10,0,83.2,69.6,1,47,0.0,0,118,19,96.6,114,83.7,23,63.9,0,194,59,3.1,10.2,1.7
Kenny Golladay,11851,WR,DET,4,36,0,11,16.8,0,41.2,50.0,6,12,0.0,0,6,0,75.6,82.8,0,31,0.0,0,43,7,97.7,42,101.0,17,47.2,3,102,11,1.6,14.6,2.43,0,15.5,0,64.7,60.0,3,5,8.3,1,9,0,61.8,70.9,1,33,0.0,0,91,11,96.7,88,63.8,17,47.2,0,132,26,2.4,12.0,1.5
