player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,4,0,0,1,80.2,2,10,112,91.3,11.6,13,2,8.9,4,126,115,16,0,73.2,2,6,53,94.7,15.1,8,11.3,2,57,54,10
Thomas Davis Sr.,2231,LB,LAC,4,0,0,27,68.1,0,1,8,7.0,37.5,3,2,31.3,2,128,9,3,0,70.2,0,0,2,6.7,50.0,1,50.0,1,45,3,1
Lorenzo Alexander,2476,ED,BUF,4,2,0,4,66.4,0,7,67,82.1,11.9,8,0,8.2,2,84,69,9,2,71.1,0,5,42,93.6,16.7,7,10.7,2,47,44,7
Johnathan Joseph,2969,CB,HST,4,0,1,13,60.0,0,0,1,0.6,0.0,0,1,0.0,0,181,1,0,0,,0,0,0,0.0,,0,,0,92,0,0
Antoine Bethea,3152,S,NYG,4,0,0,21,68.4,0,0,3,2.0,33.3,1,0,0.0,0,152,3,0,0,,0,0,0,0.0,,0,,0,71,0,0
Tramon Williams,3558,CB,GB,4,0,0,12,62.4,1,0,4,3.9,0.0,0,2,12.5,0,127,5,1,0,,0,0,0,0.0,,0,,0,64,0,0
Eric Weddle,3653,S,LA,4,0,0,26,68.2,0,1,3,2.1,0.0,0,0,16.7,0,144,3,1,0,,0,0,0,0.0,,0,,0,70,0,0
Brandon Mebane,3701,DI,LAC,4,0,0,27,60.8,1,2,49,100.0,8.2,4,0,5.1,1,53,53,4,0,70.3,1,1,13,100.0,23.1,3,15.4,1,16,16,3
Calais Campbell,4364,DI,JAX,4,0,0,15,90.2,6,14,125,98.6,21.6,27,2,10.4,3,138,136,23,0,84.8,3,7,56,100.0,26.8,15,12.5,2,64,64,12
Brandon Carr,4454,CB,BLT,4,0,1,3,70.0,1,1,11,7.4,9.1,1,1,18.2,1,148,11,3,0,69.8,1,1,4,7.5,25.0,1,25.0,0,53,4,2
Wesley Woodyard,4583,LB,TEN,3,0,0,31,57.5,0,1,2,8.3,0.0,0,0,25.0,0,24,2,1,0,,0,0,0,0.0,,0,,0,12,0,0
Cameron Wake,4907,ED,TEN,4,1,0,31,77.0,4,4,70,100.0,22.9,16,0,10.0,3,74,74,11,0,80.9,4,3,43,100.0,30.2,13,12.8,2,46,46,9
