player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Michael Thomas,10681,WR,NO,11,7.8,10,85.2,82.4,14,17,1,4.6,5,64,20,0,81.9,83.8,88.9,,90.0,0.0,0,0,42,0.0,0,456,6,104,94.3,430,29.8,136,125.5,122,6,70.2,320,1242,445,4.3,11.9,2.89
DeAndre Hopkins,7808,WR,HST,11,10.4,7,73.0,43.5,10,23,1,5.8,5,52,13,0,75.0,82.6,86.8,,87.6,0.0,0,1,38,0.0,0,455,3,81,93.0,423,36.7,167,108.7,111,6,63.3,288,839,258,3.2,10.4,1.98
Julian Edelman,5156,WR,NE,11,8.8,6,69.7,53.8,7,13,0,11.6,10,39,19,2,50.7,29.1,72.1,,72.1,0.0,0,2,36,0.0,0,465,3,76,94.6,440,66.7,310,95.7,109,4,33.1,154,809,253,3.3,10.6,1.84
Keenan Allen,7857,WR,LAC,11,11.2,6,66.7,35.3,6,17,0,6.7,5,40,27,0,69.8,81.7,78.0,69.6,78.2,0.2,1,7,34,0.2,1,454,2,70,92.3,419,53.7,244,74.1,105,4,46.0,209,796,219,3.1,11.4,1.9
Mike Evans,8642,WR,TB,11,15.5,2,60.8,55.6,15,27,0,10.1,7,50,30,0,56.2,81.0,85.1,69.6,84.3,0.2,1,7,67,0.2,1,490,2,62,93.1,456,28.4,139,89.6,102,7,71.4,350,1043,221,3.6,16.8,2.29
Cooper Kupp,11824,WR,LA,11,7.3,6,65.7,40.0,4,10,0,4.3,3,33,26,2,79.9,27.1,73.7,57.7,74.8,0.2,1,2,66,2.1,9,437,2,67,89.9,393,71.4,312,100.9,102,5,28.4,124,880,454,6.8,13.1,2.24
Tyler Boyd,10689,WR,CIN,11,9.3,4,63.6,40.9,9,22,0,7.4,5,30,7,2,65.7,26.9,67.5,65.3,66.3,0.4,2,4,47,0.2,1,480,1,63,93.8,450,68.3,328,74.4,99,2,31.3,150,699,233,3.7,11.1,1.55
D.J. Moore,48267,WR,CAR,11,11.5,10,69.4,50.0,12,24,0,5.6,4,45,5,1,74.5,52.6,81.9,61.6,80.0,0.0,0,4,52,0.2,1,450,1,68,94.9,427,16.2,73,91.6,98,3,83.8,377,905,309,4.5,13.3,2.12
Julio Jones,6158,WR,ATL,11,12.8,2,66.0,42.9,12,28,0,3.0,2,50,2,1,90.9,47.0,86.3,,85.3,0.0,0,3,54,0.0,0,437,2,64,92.2,403,21.1,92,98.7,97,4,78.9,345,950,236,3.7,14.8,2.36
Allen Robinson II,8696,WR,CHI,11,12.0,6,66.3,53.3,16,30,1,3.1,2,39,6,0,85.0,80.8,78.6,65.1,77.9,0.7,3,4,49,0.4,2,448,3,63,92.9,416,40.2,180,87.3,95,4,58.9,264,764,181,2.9,12.1,1.84
Zach Ertz,7816,TE,PHI,11,8.7,4,70.5,61.1,11,18,0,2.9,2,39,24,1,86.8,47.6,78.2,65.1,79.9,35.4,150,1,26,4.0,17,424,1,67,89.6,380,45.0,191,98.2,95,3,19.6,83,712,202,3.0,10.6,1.87
Chris Godwin,11839,WR,TB,11,11.1,13,74.5,65.2,15,23,1,1.4,1,52,30,0,90.3,81.6,90.5,73.2,90.3,1.8,9,5,71,0.6,3,509,2,70,93.1,474,63.5,323,121.4,94,9,34.6,176,1071,421,6.0,15.3,2.26
Odell Beckham Jr.,8647,WR,CLV,11,11.9,6,58.1,52.2,12,23,3,10.0,6,31,8,0,56.7,45.5,71.0,,71.0,0.0,0,4,89,0.0,0,444,6,54,90.5,402,21.8,97,74.5,93,2,78.2,347,776,279,5.2,14.4,1.93
Jarvis Landry,8698,WR,CLV,11,10.0,9,64.1,45.5,10,22,0,6.3,4,42,8,0,70.3,83.6,77.9,,79.0,0.0,0,5,65,0.0,0,439,2,59,91.6,402,62.9,276,89.2,92,5,36.4,160,843,312,5.3,14.3,2.1
John Brown,8726,WR,BUF,11,14.4,9,65.2,46.7,7,15,0,4.9,3,46,4,0,68.9,80.4,78.0,,78.7,0.0,0,3,40,0.0,0,426,0,58,94.4,402,17.6,75,101.1,89,5,82.4,351,856,171,2.9,14.8,2.13
D.J. Chark Jr.,47702,WR,JAX,11,13.5,8,63.6,39.3,11,28,0,1.8,1,34,15,0,90.0,81.1,80.7,,80.8,0.4,2,2,69,0.0,0,464,3,56,93.3,433,23.1,107,115.4,88,8,76.5,355,834,250,4.5,14.9,1.93
Travis Kelce,7844,TE,KC,11,9.8,12,73.3,53.3,8,15,2,3.1,2,44,16,0,79.1,80.9,82.8,74.1,85.9,35.0,165,0,42,8.9,42,471,8,63,82.0,386,33.8,159,119.0,86,4,31.2,147,833,273,4.3,13.2,2.16
Kenny Golladay,11851,WR,DET,11,16.4,3,54.4,56.7,17,30,2,8.5,4,35,11,1,61.4,33.3,76.8,48.3,75.7,0.0,0,3,66,0.5,2,442,3,43,93.7,414,16.5,73,107.1,79,8,83.5,369,792,214,5.0,18.4,1.91
Christian McCaffrey,11763,HB,CAR,11,0.8,14,86.1,33.3,2,6,1,1.4,1,37,5,0,90.4,74.1,90.2,81.0,93.1,0.0,0,1,25,18.3,83,454,1,68,77.5,352,7.9,36,109.2,79,4,6.6,30,586,554,8.1,8.6,1.66
