player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Riley Dixon,10862,P,NYG,3,14,14,4.55,45.5,46.57,2.1,0,0,1,4,21,68.4,6,58,2,0,50.0,15,7,14,63.66,637,0,652
Lachlan Edwards,10869,P,NYJ,3,24,24,4.33,41.46,45.71,7.8,0,0,4,5,22,61.8,9,57,2,0,54.2,102,13,24,103.92,995,0,1097
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,3,9,9,4.15,39.22,45.44,9.0,0,0,1,0,14,72.2,1,60,3,0,44.4,36,4,9,37.36,353,1,409
Matt Haack,12212,P,MIA,3,18,18,4.51,43.78,46.61,8.5,0,0,2,8,17,62.3,7,62,2,0,33.3,51,6,18,81.14,788,0,839
Cameron Johnston,12255,P,PHI,3,10,10,4.26,46.0,50.7,9.4,0,0,1,3,24,58.9,6,57,1,0,50.0,47,5,10,42.62,460,0,507
Corey Bojorquez,27626,P,BUF,3,15,15,4.69,33.67,41.87,16.6,0,0,1,3,4,69.9,6,63,4,0,33.3,83,5,15,70.38,505,2,628
Logan Cooke,29214,P,JAX,3,14,14,4.2,45.07,45.43,1.7,0,0,2,4,15,56.7,5,55,5,0,21.4,5,3,14,58.76,631,0,636
Jake Bailey,33963,P,NE,3,13,13,4.65,42.46,44.38,2.5,0,0,2,6,19,65.2,9,58,2,0,15.4,5,2,13,60.41,552,1,577
Michael Dickson,35381,P,SEA,3,16,16,4.32,39.19,46.63,11.0,0,0,1,4,29,62.8,6,60,1,0,56.3,99,9,16,69.17,627,1,746
A.J. Cole III,36038,P,OAK,3,13,13,4.28,40.46,47.31,7.7,0,0,0,2,23,63.1,5,60,1,0,69.2,69,9,13,55.68,526,1,615
Colby Wadman,38062,P,DEN,3,11,11,4.38,39.73,44.27,5.0,0,0,0,5,10,66.6,6,59,2,0,18.2,10,2,11,48.21,437,2,487
J.K. Scott,38809,P,GB,3,21,21,4.62,43.67,48.62,7.1,0,0,2,7,12,79.3,9,66,1,0,42.9,64,9,21,96.92,917,2,1021
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,3,7,7,4.4,42.29,45.14,0.0,0,0,2,1,28,64.7,3,54,1,0,28.6,0,2,7,30.81,296,1,316
Jamie Gillan,63303,P,CLV,3,17,17,4.46,41.12,41.41,1.7,0,0,3,9,8,65.7,11,55,2,0,17.6,5,3,17,75.8,699,0,704
