player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terrell Suggs,1326,ED,ARZ,11,7,0,100.0,0,4,1,34.1,67.2,23.5,68.6,75.9,36.2,3,20,0,37,19.4,7,0,5,118.8,5,7,4,0,29,551,546,0,1,544,1,0,5,339,183,1,22,22,5,30,0,99,68,19.8
Mike Adams,1972,S,HST,2,1,0,100.0,0,0,13,67.5,70.0,82.2,,61.4,79.9,0,0,0,8,0.0,0,0,0,129.2,2,0,6,1,42,54,0,0,0,0,0,41,54,0,12,6,1,1,2,0,1,11,13,5.5
Thomas Davis Sr.,2231,LB,LAC,11,22,0,70.8,0,0,27,53.8,61.1,19.5,73.4,69.6,51.9,0,1,0,27,13.3,13,1,3,92.1,34,2,562,1,316,599,6,0,0,6,0,4,593,17,266,26,33,63,48,3,1,277,182,8.1
Lorenzo Alexander,2476,ED,BUF,11,8,4,75.0,0,1,4,62.4,71.2,59.8,74.4,61.7,69.2,5,19,0,14,6.5,2,1,1,92.7,6,3,137,0,60,359,209,0,1,208,0,1,150,167,132,11,12,21,8,27,0,54,30,9.0
Johnathan Joseph,2969,CB,HST,9,3,0,64.4,1,0,13,61.8,62.1,84.9,75.9,54.2,38.5,0,0,0,34,19.2,10,7,2,97.7,38,0,31,406,317,470,0,0,0,0,0,0,470,2,151,33,9,39,59,0,2,434,121,11.4
Domata Peko Sr.,3068,DI,BLT,2,0,0,,0,0,3,61.7,50.0,0.0,50.5,61.9,28.3,0,1,0,,33.3,1,0,1,0.0,0,0,0,0,2,42,42,17,25,0,0,0,0,23,17,0,1,2,0,1,0,0,0,
Antoine Bethea,3152,S,NYG,11,10,0,72.2,0,0,21,65.5,71.9,85.4,65.3,79.8,75.2,0,0,1,45,9.5,7,2,0,130.8,13,0,163,2,415,740,8,0,0,8,0,526,732,5,320,41,13,57,18,0,3,277,128,21.3
Tramon Williams,3558,CB,GB,11,5,0,60.6,0,0,12,78.9,73.8,15.2,55.7,54.8,75.1,1,1,1,61,7.7,2,2,3,96.1,20,0,57,115,343,522,3,0,0,3,0,8,519,9,170,339,5,19,33,2,2,285,156,14.3
Eric Weddle,3653,S,LA,11,14,0,80.0,1,0,26,72.3,74.2,86.8,68.2,72.2,79.3,0,1,0,18,6.3,5,2,1,135.6,20,0,199,2,433,732,14,0,0,14,0,414,718,3,296,103,18,60,25,1,3,176,135,8.8
Brandon Mebane,3701,DI,LAC,8,2,0,,0,0,27,59.3,53.3,86.6,52.7,55.0,61.2,1,3,0,,11.1,2,0,0,0.0,0,1,0,0,0,251,251,206,45,0,0,0,0,119,132,0,11,14,0,5,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,0,85.7,0,0,32,41.5,42.6,77.7,,51.3,32.2,0,0,0,16,25.0,2,0,0,106.0,6,0,4,51,33,62,0,0,0,0,0,0,62,0,29,7,0,5,7,0,0,66,20,11.0
Aqib Talib,4334,CB,LA,5,2,0,52.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,0,0,0,30,27.8,5,2,2,112.2,13,0,45,263,205,334,1,0,0,1,0,3,333,0,129,22,2,11,25,0,3,163,41,12.5
