player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matt Ryan,4317,QB,ATL,6,79.3,242,258,8.7,2.69,3,8,2.9,72.1,186,0,102,3.1,280,6,101,2,67.3,75.6,74.4,63.3,2,7,305,1,13.7,102.7,5.0,14,8,0,11,15,11,3.6,2011,7.8
Jared Goff,10635,QB,LA,6,73.2,228,246,7.9,2.68,4,11,4.1,62.2,153,0,114,8.4,263,14,85,26,66.0,68.1,68.5,48.1,7,7,284,1,10.5,80.8,4.6,12,4,0,7,7,13,4.6,1727,7.0
Andy Dalton,6187,QB,CIN,6,73.0,226,244,7.4,2.42,8,7,2.7,61.5,150,0,84,9.1,268,15,77,7,35.5,59.7,62.3,36.9,2,5,285,4,26.2,82.5,8.2,22,2,1,7,7,9,3.2,1647,6.8
Kyler Murray,38334,QB,ARZ,6,74.8,214,238,7.9,2.65,5,9,3.6,64.3,153,1,76,4.4,273,7,85,1,90.8,72.7,67.1,83.5,0,4,288,2,27.6,87.6,7.7,21,14,3,16,7,4,1.4,1664,7.0
Philip Rivers,1725,QB,LAC,6,78.5,219,238,9.0,2.62,5,12,4.7,66.8,159,0,100,7.6,255,13,93,27,77.9,76.0,75.9,52.9,3,6,273,3,12.0,91.1,4.7,12,4,1,10,9,12,4.4,1785,7.5
Patrick Mahomes,11765,QB,KC,6,73.2,213,230,10.1,2.73,1,18,7.0,63.9,147,1,72,5.8,246,9,89,16,37.0,76.4,76.1,53.0,5,1,277,2,11.1,111.9,3.3,8,8,0,11,14,7,2.5,2104,9.1
Tom Brady,698,QB,NE,6,76.2,210,228,7.9,2.42,1,12,4.9,65.4,149,0,62,6.9,238,11,81,19,64.2,83.4,80.5,74.1,1,3,254,2,16.1,97.5,4.2,10,0,0,16,10,5,2.0,1743,7.6
Aaron Rodgers,2241,QB,GB,6,75.0,196,220,8.6,2.9,1,15,6.3,62.7,138,0,90,6.1,239,9,75,12,63.6,82.8,81.1,73.8,4,2,261,4,12.2,92.9,4.6,11,8,1,18,8,4,1.5,1596,7.3
Jameis Winston,9434,QB,TB,6,70.1,204,220,11.1,2.8,4,9,3.9,60.0,132,0,100,7.7,255,11,90,30,28.3,60.4,63.3,43.7,3,10,269,4,25.0,84.9,9.8,25,10,1,8,12,19,7.1,1771,8.1
Carson Wentz,10636,QB,PHI,6,74.0,200,214,9.6,2.64,4,14,6.1,61.2,131,0,84,11.5,232,17,70,24,90.5,90.7,89.3,71.1,4,3,250,1,11.9,94.3,4.3,10,7,0,6,12,6,2.4,1458,6.8
Dak Prescott,10769,QB,DAL,6,80.3,203,211,10.3,2.78,1,12,5.2,69.7,147,0,76,9.8,227,16,90,9,90.4,85.8,80.8,85.1,2,6,248,0,9.2,102.9,3.1,7,9,1,4,11,9,3.6,1883,8.9
Deshaun Watson,11767,QB,HST,6,77.9,195,201,9.8,2.89,0,15,6.8,69.7,140,0,94,7.9,239,12,89,13,28.2,81.6,76.9,80.6,0,3,257,0,19.1,107.9,7.5,18,18,1,5,12,10,3.9,1644,8.2
Baker Mayfield,46518,QB,CLV,6,68.5,181,198,9.2,2.77,8,7,3.2,56.6,112,2,77,9.7,219,12,65,8,44.8,73.1,72.4,59.8,1,11,243,4,20.8,66.0,7.3,16,4,1,7,5,8,3.3,1496,7.6
Joe Flacco,4332,QB,DEN,6,77.8,176,196,6.9,2.5,4,6,2.9,66.3,130,0,76,5.1,216,7,72,10,58.8,69.9,68.2,63.3,5,5,228,1,19.7,87.4,6.9,15,4,1,10,6,6,2.6,1435,7.3
Lamar Jackson,46416,QB,BLT,6,73.9,180,195,9.8,2.93,5,7,3.4,65.1,127,0,76,4.5,232,6,81,3,68.3,77.2,72.1,78.0,1,5,246,1,21.1,96.7,6.9,16,20,1,8,11,5,2.0,1507,7.7
Gardner Minshew,41401,QB,JAX,6,71.8,181,194,8.5,2.91,3,10,4.7,63.9,124,0,87,4.6,226,6,70,15,24.5,66.3,66.3,54.9,2,2,246,0,16.1,97.5,6.2,14,16,0,8,9,10,4.1,1442,7.4
