player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terrell Suggs,1326,ED,ARZ,2,1,0,100.0,0,1,1,48.8,73.3,35.7,76.7,66.9,77.3,0,7,0,15,0.0,0,0,1,118.8,1,2,2,0,3,121,119,0,1,118,0,0,2,74,44,0,5,5,1,9,0,15,6,15.0
Thomas Davis Sr.,2231,LB,LAC,2,5,0,69.2,0,0,27,36.6,35.2,0.0,50.7,54.2,68.5,0,0,0,20,8.7,2,0,1,109.1,9,0,113,0,58,123,2,0,0,2,0,2,121,5,60,6,4,16,13,0,1,74,37,8.2
Lorenzo Alexander,2476,ED,BUF,2,1,1,100.0,0,1,4,34.6,60.9,78.4,73.0,58.0,76.6,0,4,0,6,0.0,0,0,0,91.7,1,2,17,0,6,50,32,0,0,32,0,1,18,35,9,0,2,2,1,6,0,6,4,6.0
Johnathan Joseph,2969,CB,HST,2,1,0,73.3,0,0,13,61.1,62.9,80.3,,69.8,51.7,0,0,0,31,17.6,3,1,0,96.8,11,0,6,116,91,128,0,0,0,0,0,0,128,0,37,6,4,13,15,0,0,121,22,11.0
Antoine Bethea,3152,S,NYG,2,2,0,66.7,0,0,21,44.4,52.9,78.5,56.6,79.6,88.6,0,0,0,45,0.0,0,0,0,149.3,2,0,31,0,71,137,1,0,0,1,0,96,136,2,64,9,2,11,3,0,1,73,15,36.5
Tramon Williams,3558,CB,GB,2,0,0,61.5,0,0,12,71.7,67.9,0.0,57.2,63.5,81.9,0,0,0,61,0.0,0,1,2,88.3,8,0,4,12,73,92,0,0,0,0,0,1,92,2,17,75,1,3,13,0,0,109,96,13.6
Eric Weddle,3653,S,LA,2,3,0,100.0,0,0,26,74.8,79.3,79.9,,66.6,70.9,0,0,0,16,7.7,1,1,0,98.6,3,0,20,0,58,88,0,0,0,0,0,62,88,0,30,6,4,9,3,0,0,23,23,7.7
Brandon Mebane,3701,DI,LAC,2,2,0,,0,0,27,60.0,46.5,80.8,51.0,52.4,45.6,0,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,63,63,52,11,0,0,0,0,25,38,0,2,5,0,0,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,0,85.7,0,0,32,41.5,42.6,77.7,,51.3,32.2,0,0,0,16,25.0,2,0,0,106.0,6,0,4,51,33,62,0,0,0,0,0,0,62,0,29,7,0,5,7,0,0,66,20,11.0
Aqib Talib,4334,CB,LA,2,0,0,50.0,0,0,26,66.3,67.4,79.8,,67.6,28.6,0,0,0,16,40.0,2,1,0,68.8,3,0,7,100,85,123,0,0,0,0,0,0,123,0,38,16,0,3,6,0,0,36,10,12.0
Calais Campbell,4364,DI,JAX,2,1,0,,0,0,15,64.1,73.2,0.0,69.8,72.8,34.5,2,7,0,,30.0,3,0,2,0.0,0,0,1,0,1,109,108,7,40,22,39,0,1,67,41,0,4,6,0,9,0,0,0,
Brandon Carr,4454,CB,BLT,2,0,0,53.8,0,0,3,79.0,78.1,78.1,61.4,63.8,82.7,0,1,0,31,0.0,0,2,0,62.7,7,1,6,1,64,86,3,0,0,3,0,2,83,8,14,74,3,6,13,2,0,49,30,7.0
Wesley Woodyard,4583,LB,TEN,2,0,0,,0,0,31,67.1,66.5,72.0,57.5,61.8,78.4,0,1,0,,0.0,0,0,0,0.0,0,0,18,0,7,19,1,0,0,1,0,0,18,2,10,0,3,3,0,1,0,0,0,
Cameron Wake,4907,ED,TEN,2,0,0,,0,0,31,,80.2,79.8,75.5,61.2,74.0,2,2,0,,0.0,0,0,0,0.0,0,3,0,0,0,39,39,0,2,35,2,0,0,37,2,0,3,1,0,7,0,0,0,
Malcolm Jenkins,4937,S,PHI,2,1,0,77.8,0,1,24,63.7,62.0,78.6,51.5,57.4,61.1,0,1,0,17,0.0,0,0,0,90.7,7,0,51,0,86,127,13,0,0,13,0,31,114,9,32,32,4,6,9,1,0,52,28,7.4
Clay Matthews,4949,ED,LA,2,0,0,0.0,0,1,26,51.1,61.6,80.2,60.2,65.7,75.2,1,1,0,,0.0,0,0,0,39.6,0,1,5,0,11,80,71,0,0,71,0,0,9,39,30,4,3,4,1,3,0,0,0,
Patrick Chung,4957,S,NE,2,2,0,83.3,0,0,19,84.4,83.3,77.0,61.3,65.0,81.8,0,1,0,11,0.0,0,1,0,86.1,5,0,36,8,54,78,11,0,0,11,0,6,67,7,17,17,6,7,6,1,0,28,15,5.6
Jason McCourty,5127,CB,NE,2,0,0,40.0,0,0,19,78.4,80.4,81.0,,80.4,83.1,0,0,0,45,0.0,0,3,0,58.8,6,0,5,83,89,111,2,0,0,2,0,1,109,0,22,20,8,11,15,0,0,84,30,14.0
Clinton McDonald,5173,DI,ARZ,2,0,0,,0,0,1,58.3,57.0,77.8,64.1,50.0,67.3,0,2,0,,0.0,0,0,0,0.0,0,0,1,0,2,42,41,2,34,2,3,0,1,30,10,0,1,1,0,2,0,0,0,
Steve McLendon,5232,DI,NYJ,2,0,0,,0,0,22,60.0,76.6,78.7,64.2,75.3,71.9,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,60,60,22,26,0,12,0,0,35,25,0,3,5,0,3,0,0,0,
Michael Bennett,5273,DI,NE,2,0,0,,0,0,19,62.2,63.7,78.5,62.1,55.2,67.4,1,2,0,,,0,0,0,0.0,0,1,0,0,2,62,62,12,8,5,37,0,0,47,13,0,1,0,0,4,0,0,0,
