player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Adrian Peterson,3623,HB,WAS,3,33,6,0,0.0,0,0,90,0,0,6,76,38.4,1,4,32,0,21,80.6,55.6,76.6,,14.1,61.8,56.7,60.0,10,0,4,3,27,36,0,0,5,36,1,90,76,2.3,2.7,0.15,12
Gus Edwards,46027,HB,BLT,4,33,5,1,10.1,15,0,148,0,1,5,99,50.0,5,11,3,0,20,80.5,73.5,77.4,,59.4,65.8,73.4,56.3,15,0,23,3,25,45,0,0,3,36,0,148,99,3.0,4.5,0.92,13
Josh Allen,46601,QB,BUF,4,15,3,0,0.0,0,1,33,0,0,0,10,0.0,2,8,4,5,6,27.1,52.4,84.5,56.0,,,44.2,60.0,15,2,0,0,0,100,98,16,0,15,3,131,111,3.58,4.2,,1
Kenyan Drake,10707,HB,MIA,4,31,7,0,0.0,0,0,113,1,1,7,84,49.3,1,3,17,2,18,24.3,59.3,79.6,,38.8,63.1,60.3,60.0,10,0,107,13,73,33,0,0,18,44,0,113,84,2.71,3.6,1.47,11
Tony Pollard,27126,HB,DAL,4,30,8,2,29.5,44,1,149,0,0,8,124,97.3,5,8,9,0,12,80.5,75.5,0.0,,21.2,69.5,77.3,60.0,28,1,28,4,23,35,0,0,4,34,1,149,124,4.13,5.0,1.22,17
Alexander Mattison,45817,HB,MIN,4,27,6,3,44.5,61,0,137,0,0,6,95,75.4,6,8,18,0,6,79.2,66.9,73.2,,46.2,57.1,67.1,,23,0,8,1,12,28,0,0,1,28,1,137,95,3.52,5.1,0.67,21
Jamaal Williams,11889,HB,GB,4,26,3,0,0.0,0,0,87,0,1,3,66,29.9,3,5,12,0,4,79.8,61.3,80.0,,87.3,72.3,57.3,44.0,12,0,55,8,49,30,0,0,8,34,0,87,66,2.54,3.3,1.12,22
Wayne Gallman,11895,HB,NYG,4,25,3,2,39.8,37,0,93,0,2,3,41,24.1,2,5,21,1,8,29.8,64.7,80.0,,54.2,70.7,62.0,60.0,22,0,79,9,61,27,0,0,10,34,2,93,41,1.64,3.7,1.3,14
Malcolm Brown,9902,HB,LA,4,25,8,1,15.3,17,0,111,1,0,8,96,118.2,4,6,26,0,9,78.5,64.6,79.0,,46.8,40.8,75.3,60.1,17,0,10,1,39,33,0,0,3,26,2,111,96,3.84,4.4,0.26,16
Rex Burkhead,7971,HB,NE,4,24,4,0,0.0,0,0,112,0,0,4,76,33.3,3,5,19,0,14,80.2,73.1,81.9,,83.6,77.5,64.1,69.3,12,0,117,14,73,32,0,0,17,38,1,112,76,3.17,4.7,1.6,4
Duke Johnson Jr.,9510,HB,HST,4,23,7,3,62.3,91,0,146,0,4,7,110,169.7,4,4,13,0,6,78.9,65.7,5.9,,41.3,64.6,71.6,59.0,40,1,77,8,84,30,0,0,13,31,0,146,110,4.78,6.3,0.92,17
Damien Williams,9205,HB,KC,2,22,5,0,0.0,0,1,34,0,7,5,40,70.4,0,5,16,0,9,79.2,64.4,0.0,,82.4,74.1,59.3,60.0,6,1,87,9,44,25,0,0,11,31,1,34,40,1.82,1.5,1.98,13
Kalen Ballage,45741,HB,MIA,4,19,3,0,0.0,0,0,29,3,1,3,26,24.9,0,1,17,0,13,77.3,52.1,77.3,,70.3,28.5,62.4,60.0,6,0,29,3,33,21,0,0,7,22,0,29,26,1.37,1.5,0.88,5
Russell Wilson,7077,QB,SEA,4,11,3,0,0.0,0,0,12,0,0,0,13,0.0,4,5,29,3,0,69.5,81.8,50.3,77.9,,,77.0,60.0,18,2,0,0,0,106,76,8,0,11,2,88,47,2.47,4.6,,5
Jeff Wilson Jr.,29413,HB,SF,2,18,0,0,0.0,0,0,52,0,0,0,26,0.0,1,7,28,0,9,76.8,67.1,73.0,,80.8,54.4,65.9,60.0,14,0,0,0,4,26,0,0,1,18,4,52,26,1.44,2.9,0.0,9
Justin Jackson,29539,HB,LAC,3,18,4,3,61.3,87,0,142,0,0,4,86,79.6,5,5,27,0,8,78.0,77.2,78.8,,20.7,72.7,82.0,60.0,40,0,13,6,30,21,0,0,7,24,0,142,86,4.78,7.9,0.43,10
Deshaun Watson,11767,QB,HST,4,8,3,1,28.0,21,0,16,0,0,0,7,0.0,4,6,13,5,1,28.8,71.6,84.2,66.7,,57.6,81.0,60.0,21,0,0,0,1,86,59,10,0,8,3,75,54,3.0,4.2,0.0,2
Jacoby Brissett,10725,QB,IND,4,8,5,0,0.0,0,0,4,0,0,0,0,0.0,0,6,14,2,0,44.4,64.0,50.9,63.3,,,62.1,60.0,9,3,0,0,0,112,53,10,0,8,0,57,57,3.17,3.2,,0
Kyler Murray,38334,QB,ARZ,4,11,2,1,15.0,17,0,50,0,0,0,8,0.0,4,7,1,1,3,90.1,61.6,84.6,57.4,,,75.9,60.3,20,0,0,0,0,76,63,7,0,11,1,113,25,1.39,6.3,,4
DeAndre Washington,10777,HB,OAK,4,17,4,0,0.0,0,0,57,1,1,4,42,58.8,0,3,23,0,5,76.9,55.2,76.2,,80.9,53.5,55.1,60.0,8,0,34,4,18,19,0,0,5,21,0,57,42,2.47,3.4,1.89,12
Latavius Murray,7962,HB,NO,4,17,3,1,45.5,30,1,66,0,2,3,65,91.0,1,4,20,0,7,77.5,68.3,0.0,,64.8,67.8,71.0,60.0,30,1,26,4,35,21,0,0,5,21,1,66,65,3.82,3.9,0.74,10
Carson Wentz,10636,QB,PHI,4,12,2,0,0.0,0,0,15,0,0,1,12,8.3,1,8,24,0,1,89.6,88.4,84.6,86.0,,,69.9,60.0,19,0,0,0,0,114,39,5,0,12,1,54,26,1.53,3.2,,1
Giovani Bernard,7818,HB,CIN,4,17,1,0,0.0,0,0,35,1,2,1,37,25.1,1,2,7,1,4,27.7,52.9,80.2,,72.6,37.6,59.2,60.0,11,0,72,9,71,19,0,0,14,26,0,35,37,2.18,2.1,1.01,13
Marcus Mariota,9435,QB,TEN,4,6,5,0,0.0,0,0,29,0,0,0,7,0.0,4,5,31,3,0,29.0,67.7,84.2,65.8,,,65.0,60.3,15,2,0,0,0,101,83,11,0,6,0,112,56,3.29,6.6,,4
Darrel Williams,13014,HB,KC,3,17,1,1,54.7,41,0,75,0,1,1,27,12.7,1,4,16,1,6,26.7,65.4,83.0,,83.6,73.6,58.4,60.0,41,0,90,8,45,21,0,0,9,25,2,75,27,1.59,4.4,2.0,11
Chris Thompson,7936,HB,WAS,4,16,0,0,0.0,0,0,46,0,6,0,20,20.8,1,2,32,0,7,79.1,64.6,84.2,,32.9,73.8,57.6,59.5,11,0,251,20,100,20,0,0,25,36,0,46,20,1.25,2.9,2.51,7
Rashaad Penny,27414,HB,SEA,2,16,1,1,46.3,37,0,80,0,0,1,64,23.5,1,2,29,0,5,77.7,67.0,76.0,,77.3,52.9,69.0,60.0,37,0,3,1,16,18,0,0,1,17,1,80,64,4.0,5.0,0.19,11
C.J. Anderson,8101,HB,DET,2,16,1,0,0.0,0,1,43,0,0,1,33,12.9,0,1,11,0,6,75.8,48.3,74.9,,20.9,53.3,53.6,60.0,9,1,0,0,11,18,0,0,0,16,0,43,33,2.06,2.7,0.0,10
Jaylen Samuels,47297,HB,PIT,4,15,0,0,0.0,0,1,48,1,2,0,35,18.7,1,3,25,0,9,78.0,61.1,0.0,63.3,26.8,60.9,65.7,60.0,13,1,72,10,55,16,0,0,11,25,1,48,35,2.33,3.2,1.31,5
Jameis Winston,9434,QB,TB,4,8,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,2,30,2,1,48.7,60.8,0.0,64.0,,,45.0,60.0,9,3,0,0,0,115,26,6,0,8,0,24,17,1.21,1.7,,1
Tarik Cohen,11874,HB,CHI,4,13,5,0,0.0,0,0,27,2,2,5,29,57.8,0,1,6,0,2,83.6,55.0,88.0,,56.7,54.1,57.0,57.7,9,0,89,14,91,30,0,0,23,27,0,27,29,2.23,2.1,0.98,11
Dion Lewis,6301,HB,TEN,4,13,3,0,0.0,0,0,45,1,3,3,33,69.2,0,2,31,0,2,76.9,60.3,81.7,,87.0,52.9,56.9,60.0,7,0,22,9,59,16,0,0,11,22,0,45,33,2.54,3.5,0.37,10
Ito Smith,45932,HB,ATL,4,13,3,2,59.5,44,1,74,0,3,3,54,138.5,3,7,2,0,3,76.5,61.5,81.3,,32.6,59.9,67.9,60.0,28,1,42,5,53,16,0,0,8,18,1,74,54,4.15,5.7,0.79,10
Ty Johnson,45769,HB,DET,4,13,3,1,31.5,17,0,54,0,2,3,38,86.0,1,2,11,0,3,76.1,59.0,77.1,,82.2,57.7,57.9,,17,0,7,4,23,13,0,0,5,17,0,54,38,2.92,4.2,0.3,9
Jared Goff,10635,QB,LA,4,9,1,0,0.0,0,0,-6,0,0,0,0,0.0,0,1,26,4,1,55.7,66.0,53.7,66.2,,,54.1,60.0,8,1,0,0,0,94,18,3,0,9,1,12,7,0.58,1.0,,0
Jordan Wilkins,26618,HB,IND,3,12,2,2,72.2,70,0,97,0,1,2,86,153.6,2,2,14,0,9,75.5,73.6,75.3,,33.0,65.1,75.4,,55,0,15,2,15,14,0,0,2,14,0,97,86,7.17,8.1,1.0,3
Darren Sproles,2347,HB,PHI,4,12,1,1,30.9,17,0,55,1,2,1,27,39.7,1,2,24,0,5,80.7,53.8,81.9,,64.9,41.6,64.0,60.0,17,1,21,5,56,18,0,0,7,17,0,55,27,2.25,4.6,0.38,6
Kirk Cousins,7102,QB,MIN,4,8,0,0,0.0,0,0,4,0,0,0,2,0.0,2,4,18,6,0,23.0,52.7,83.9,56.1,,,37.6,60.0,11,1,0,0,0,116,33,4,0,8,1,37,13,1.08,3.1,,2
Jimmy Garoppolo,8697,QB,SF,3,10,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,3,28,2,1,85.6,74.3,41.7,72.6,61.2,,68.3,60.0,9,1,0,0,0,117,10,2,0,10,0,9,6,0.5,0.8,,0
Dak Prescott,10769,QB,DAL,4,8,0,1,44.2,42,0,54,0,0,0,11,0.0,3,7,9,0,0,88.2,87.2,84.3,82.2,,,83.5,60.0,42,0,0,0,0,118,41,4,0,8,1,95,29,2.42,7.9,,4
Gardner Minshew,41401,QB,JAX,4,2,2,0,0.0,0,0,1,0,0,0,0,0.0,3,2,15,4,0,28.5,77.3,84.1,75.9,,,63.3,60.0,21,0,0,0,0,92,81,10,0,2,0,82,19,1.58,6.8,,0
Patrick Mahomes,11765,QB,KC,4,6,0,0,0.0,0,1,1,0,0,0,5,0.0,3,5,16,3,0,32.7,80.8,84.4,81.6,,,48.4,60.0,25,2,0,0,0,86,63,6,0,6,0,64,28,2.33,5.3,,3
Matthew Stafford,4924,QB,DET,4,5,2,0,0.0,0,0,14,0,0,0,0,0.0,2,4,11,3,0,29.2,76.0,51.5,73.2,,,71.9,60.0,12,1,0,0,0,119,40,7,0,5,0,54,15,1.25,4.5,,2
Nyheim Hines,48103,HB,IND,4,11,0,0,0.0,0,0,31,1,3,0,18,19.6,0,3,14,0,7,77.2,67.0,81.9,,80.4,76.5,54.3,79.4,6,0,74,14,54,17,0,0,16,25,0,31,18,1.64,2.8,1.37,4
Chase Edmonds,45851,HB,ARZ,4,11,0,0,0.0,0,0,59,1,1,0,23,14.9,1,1,1,0,1,74.6,72.6,80.4,,51.4,60.1,81.3,60.0,10,0,25,3,31,13,0,0,4,14,0,59,23,2.09,5.4,0.81,7
Justice Hill,45865,HB,BLT,4,11,0,0,0.0,0,0,40,1,1,0,12,7.8,2,2,3,0,9,78.3,57.9,79.9,,57.2,46.5,66.2,59.9,13,0,19,3,37,17,0,0,6,14,0,40,12,1.09,3.6,0.51,2
Derrius Guice,45664,HB,WAS,1,10,1,0,0.0,0,0,18,0,3,1,18,55.4,0,0,32,0,6,74.6,72.4,72.3,,79.6,86.2,66.1,,5,0,20,3,7,11,0,0,3,13,0,18,18,1.8,1.8,2.86,3
Troymaine Pope,11473,HB,LAC,1,10,3,0,0.0,0,0,20,0,0,3,15,37.5,0,0,27,0,6,73.9,68.9,78.6,,74.1,76.0,62.6,60.0,8,0,14,2,13,14,0,0,2,12,0,20,15,1.5,2.0,1.08,4
Daniel Jones,39395,QB,NYG,3,3,2,0,0.0,0,0,5,0,0,0,1,0.0,3,5,21,3,0,28.5,63.4,0.0,64.2,,,62.3,60.0,16,2,0,0,0,50,61,7,0,3,2,66,31,3.1,6.6,,1
Aaron Rodgers,2241,QB,GB,4,4,0,0,0.0,0,0,-8,0,0,0,0,0.0,4,3,12,2,0,49.2,77.2,15.4,76.0,,,69.4,60.0,14,3,0,0,0,93,56,6,0,4,0,48,36,3.6,4.8,,0
Devin Singletary,40485,HB,BUF,2,10,3,5,74.0,94,0,127,1,1,3,40,106.7,7,7,4,0,9,74.7,64.3,79.9,,82.8,38.9,85.7,60.0,23,0,28,5,47,14,0,0,6,15,1,127,40,4.0,12.7,0.6,1
Mark Walton,45996,HB,MIA,3,10,1,0,0.0,0,0,39,0,1,1,30,46.2,1,2,17,0,8,74.2,65.9,73.0,,80.1,60.5,65.0,,11,0,23,3,12,10,0,0,4,13,0,39,30,3.0,3.9,1.92,2
Jon Hilliman,45826,HB,NYG,1,10,0,0,0.0,0,0,33,0,0,0,18,0.0,0,2,21,1,2,20.7,51.5,75.2,,81.5,52.2,51.8,60.0,7,0,0,0,9,13,0,0,0,10,0,33,18,1.8,3.3,0.0,8
Cordarrelle Patterson,7810,WR,CHI,4,9,0,1,69.7,46,0,66,0,1,0,14,13.0,1,2,6,0,5,75.0,50.3,78.1,,62.3,51.6,58.3,34.7,46,0,12,3,26,20,0,0,5,12,0,66,14,1.56,7.3,0.46,2
Ryquell Armstead,45810,HB,JAX,2,9,2,1,32.7,16,0,49,1,0,2,33,73.3,2,2,15,0,4,74.1,61.4,73.4,,,37.3,66.9,,16,0,7,1,9,11,0,0,2,10,0,49,33,3.67,5.4,0.78,5
Jalen Richard,11395,HB,OAK,4,9,1,0,0.0,0,0,38,0,0,1,18,13.3,2,3,23,1,3,25.1,52.9,79.9,,78.0,38.1,59.2,58.8,13,0,17,6,48,12,0,0,7,15,0,38,18,2.0,4.2,0.35,4
C.J. Prosise,10724,HB,SEA,3,9,1,0,0.0,0,0,16,0,0,1,17,11.1,0,2,29,0,2,75.0,57.1,82.9,,67.4,63.7,48.6,60.0,9,0,51,8,50,11,0,0,8,17,1,16,17,1.89,1.8,1.02,7
Mike Davis,9559,HB,CHI,3,9,0,0,0.0,0,0,22,0,0,0,17,0.0,0,0,6,0,1,74.5,56.4,80.0,,53.2,65.4,51.6,60.2,8,0,17,6,31,13,0,0,7,15,0,22,17,1.89,2.4,0.55,8
T.J. Yeldon,9469,HB,BUF,4,8,0,0,0.0,0,0,30,1,1,0,24,21.4,1,1,4,1,6,22.5,55.6,81.5,,70.5,60.1,47.4,60.2,10,0,87,6,55,12,0,0,7,14,0,30,24,3.0,3.8,1.58,2
Matt Ryan,4317,QB,ATL,4,3,0,0,0.0,0,0,2,0,0,0,0,0.0,3,2,2,1,0,72.8,70.9,84.6,69.4,,,63.5,60.2,12,0,0,0,0,69,46,5,0,3,0,48,3,0.38,6.0,,0
Mason Rudolph,46569,QB,PIT,3,3,2,0,0.0,0,0,-3,0,0,0,0,0.0,0,2,25,1,0,51.0,55.3,81.9,54.1,,56.2,59.0,63.5,7,0,0,0,3,51,22,5,0,3,0,19,23,2.88,2.4,0.0,0
James White,8765,HB,NE,3,8,0,0,0.0,0,0,37,0,1,0,16,8.3,0,2,19,0,6,76.3,73.8,82.5,,79.9,76.2,71.1,60.0,9,0,132,16,70,9,0,0,21,24,0,37,16,2.0,4.6,1.89,2
Teddy Bridgewater,8667,QB,NO,3,2,0,0,0.0,0,0,2,0,0,0,1,0.0,1,1,20,1,0,59.6,58.4,34.0,56.6,,,66.7,60.3,11,1,0,0,0,62,23,6,0,2,0,25,28,3.5,3.1,,0
Derek Carr,8671,QB,OAK,4,4,0,0,0.0,0,0,-2,0,0,0,2,0.0,1,1,23,3,0,48.7,73.2,84.0,74.5,,,42.1,60.0,10,0,0,0,0,98,21,3,0,4,0,19,2,0.29,2.7,,1
Ty Montgomery,9527,WR,NYJ,3,7,0,1,50.0,15,0,30,0,0,0,10,0.0,2,1,22,0,1,72.0,53.1,79.5,,64.9,51.8,54.3,61.2,15,0,15,3,22,12,0,0,4,10,0,30,10,1.43,4.3,0.68,5
Tom Brady,698,QB,NE,4,7,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,19,0,0,88.8,82.3,84.5,80.2,,58.4,67.1,60.0,1,2,0,0,1,116,0,0,0,7,1,-3,0,0.0,-0.4,0.0,0
Dontrell Hilliard,45691,HB,CLV,3,7,1,0,0.0,0,0,31,0,0,1,15,21.4,1,3,8,0,6,75.7,70.1,77.1,,13.3,74.9,72.0,60.0,11,0,41,3,23,8,0,0,4,10,2,31,15,2.14,4.4,1.78,1
J.D. McKissic,11047,HB,DET,4,7,2,2,92.1,70,0,76,0,1,2,52,222.9,2,2,11,0,2,72.7,73.6,78.7,,77.5,63.8,75.6,60.5,44,0,35,3,14,23,0,0,4,10,0,76,52,7.43,10.9,2.5,2
Benny Snell Jr.,45954,HB,PIT,3,6,1,1,76.7,23,0,30,0,0,1,20,55.6,1,1,25,0,4,70.6,63.7,70.4,,,58.3,63.0,60.0,23,0,0,0,2,9,0,0,1,6,0,30,20,3.33,5.0,0.0,2
Tevin Coleman,9506,HB,SF,1,6,1,0,0.0,0,0,23,0,0,1,17,35.4,1,1,28,0,2,71.6,77.2,73.1,,75.7,77.3,70.8,,12,0,33,2,10,6,0,0,3,8,0,23,17,2.83,3.8,3.3,4
Cam Newton,6153,QB,CAR,2,5,2,0,0.0,0,0,-11,0,0,2,8,64.0,0,0,5,2,0,55.4,48.5,82.0,53.6,,,29.2,60.2,3,0,0,0,0,42,3,1,0,5,0,-8,19,3.17,-1.3,,3
