team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
BLT,3,13,422,8,49,422,90.9,67,10
KC,16,13,522,18,64,522,90.0,93,11
OAK,23,13,443,10,62,443,88.7,86,14
ARZ,1,13,527,6,88,527,88.4,108,14
NO,20,13,509,21,86,509,87.9,115,8
DAL,9,13,531,29,94,531,87.3,129,6
DEN,10,13,454,15,65,454,87.0,99,19
CHI,6,13,512,24,93,512,86.4,128,11
BUF,4,13,494,18,90,494,86.4,121,13
TB,30,13,583,27,96,583,86.0,143,20
NE,19,13,556,22,98,556,86.0,138,18
HST,13,13,519,15,101,519,85.9,131,15
TEN,31,13,437,19,55,437,85.8,99,25
WAS,32,13,433,13,81,433,85.2,111,17
CLV,8,13,479,9,98,479,85.1,125,18
GB,12,13,499,15,100,499,85.1,132,17
SF,28,13,432,18,84,432,85.0,116,14
DET,11,13,531,19,109,531,84.9,144,16
PIT,25,13,450,15,98,450,84.8,125,12
ATL,2,13,603,33,108,603,84.2,166,25
MIN,18,13,421,18,85,421,84.2,118,15
PHI,24,13,545,28,110,545,84.2,155,17
JAX,15,13,565,16,125,565,84.0,161,20
IND,14,13,478,28,102,478,83.5,144,14
NYG,21,13,552,30,111,552,83.1,164,23
SEA,29,13,494,17,103,494,83.0,144,24
LA,26,13,514,21,133,514,82.3,168,14
CIN,7,13,552,19,120,552,81.2,173,34
CAR,5,13,561,21,130,561,80.8,183,32
LAC,27,13,503,45,106,503,80.6,173,22
NYJ,22,13,483,26,113,483,80.6,163,24
MIA,17,13,559,42,128,559,79.8,198,28
