player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Michael Thomas,10681,WR,NO,2,8.6,2,76.9,80.0,4,5,1,9.1,2,10,20,0,58.3,74.4,71.5,,72.0,0.0,0,0,24,0.0,0,87,2,20,92.0,80,37.9,33,100.2,26,0,62.1,54,212,54,2.7,10.6,2.65
Keenan Allen,7857,WR,LAC,2,13.4,1,64.0,40.0,2,5,0,11.1,2,12,27,0,52.8,73.3,83.8,,81.5,0.0,0,2,28,0.0,0,79,0,16,92.4,73,50.6,40,72.3,25,1,49.4,39,221,41,2.6,13.8,3.03
Sammy Watkins,8639,WR,KC,2,10.1,3,65.2,50.0,1,2,0,0.0,0,8,16,0,81.1,73.0,84.9,74.2,82.1,1.1,1,0,68,2.2,2,92,0,15,82.6,76,65.2,60,140.8,23,3,33.7,31,247,171,11.4,16.5,3.25
D.J. Moore,48267,WR,CAR,2,9.8,1,72.7,50.0,2,4,0,0.0,0,10,5,1,81.7,22.8,71.3,,70.3,0.0,0,0,18,0.0,0,97,0,16,96.9,94,10.3,10,93.9,22,0,89.7,87,165,26,1.6,10.3,1.76
Zach Ertz,7816,TE,PHI,2,8.3,0,59.1,40.0,2,5,0,7.1,1,5,24,0,65.9,73.0,63.2,74.2,66.5,38.0,35,1,26,6.5,6,92,0,13,88.0,81,29.3,27,56.3,22,0,32.6,30,126,35,2.7,9.7,1.56
Evan Engram,11778,TE,NYG,2,6.5,1,77.3,50.0,2,4,0,5.6,1,10,21,0,68.0,73.6,78.2,73.9,75.8,48.8,41,0,33,6.0,5,84,0,17,91.7,77,42.9,36,112.7,22,1,8.3,7,164,64,3.8,9.6,2.13
DeAndre Hopkins,7808,WR,HST,2,12.6,0,61.9,66.7,4,6,0,18.8,3,9,13,0,34.1,72.3,74.5,,75.0,0.0,0,0,38,0.0,0,74,1,13,94.6,70,31.1,23,115.4,21,2,68.9,51,151,32,2.5,11.6,2.16
Jamison Crowder,9538,WR,NYJ,2,3.8,1,85.7,100.0,1,1,0,5.3,1,7,22,0,69.0,74.3,61.2,,64.0,0.0,0,0,30,0.0,0,89,0,18,91.0,81,79.8,71,94.2,21,0,20.2,18,139,84,4.7,7.7,1.72
Larry Fitzgerald,1724,WR,ARZ,2,12.5,2,61.9,50.0,3,6,0,0.0,0,6,1,0,80.0,72.3,65.8,36.3,68.1,0.9,1,0,54,0.9,1,106,0,13,92.5,98,93.4,99,112.6,21,1,5.7,6,217,66,5.1,16.7,2.21
Tyler Boyd,10689,WR,CIN,2,7.1,1,90.0,100.0,5,5,0,0.0,0,9,7,0,83.2,74.5,75.9,,75.0,0.0,0,0,47,0.0,0,90,0,18,93.3,84,53.3,48,104.6,20,0,46.7,42,182,63,3.5,10.1,2.17
Julio Jones,6158,WR,ATL,2,11.1,1,55.0,22.2,2,9,0,0.0,0,8,2,0,79.4,71.9,75.5,,73.4,0.0,0,2,54,0.0,0,87,0,11,93.1,81,12.6,11,76.5,20,3,87.4,76,137,73,6.6,12.5,1.69
Allen Robinson II,8696,WR,CHI,2,14.2,2,55.0,44.4,4,9,0,8.3,1,7,6,0,61.8,71.9,69.6,,66.8,0.0,0,1,27,0.0,0,83,0,11,91.6,76,37.3,31,56.9,20,0,62.7,52,143,27,2.5,13.0,1.88
John Ross,11764,WR,CIN,2,11.6,5,55.0,0.0,0,1,0,26.7,4,8,7,0,28.6,71.9,69.1,62.4,69.5,1.1,1,0,66,1.1,1,93,1,11,93.5,87,29.0,27,139.6,20,3,68.8,64,270,149,13.5,24.5,3.1
Odell Beckham Jr.,8647,WR,CLV,2,13.1,3,65.0,33.3,1,3,0,0.0,0,7,8,0,81.1,73.0,79.5,,80.8,0.0,0,2,89,0.0,0,86,1,13,89.5,77,23.3,20,81.7,20,1,76.7,66,232,108,8.3,17.8,3.01
Emmanuel Sanders,5606,WR,DEN,2,9.2,2,84.2,50.0,1,2,0,0.0,0,8,10,0,82.2,73.6,85.5,,86.1,0.0,0,1,53,0.0,0,93,1,16,91.4,85,25.8,24,120.2,19,2,74.2,69,184,64,4.0,11.5,2.16
Kenny Golladay,11851,WR,DET,2,15.9,0,63.2,57.1,4,7,1,7.7,1,10,11,0,63.2,72.3,77.7,,78.2,0.0,0,1,31,0.0,0,84,1,12,96.4,81,16.7,14,102.7,19,2,83.3,70,159,22,1.8,13.3,1.96
Mark Andrews,47436,TE,BLT,2,10.5,3,88.9,100.0,2,2,0,0.0,0,12,3,1,81.7,22.8,93.4,69.8,92.7,44.0,22,0,39,2.0,1,50,0,16,94.0,47,46.0,23,154.6,18,2,10.0,5,220,66,4.1,13.8,4.68
Cooper Kupp,11824,WR,LA,2,5.8,3,66.7,,0,0,0,0.0,0,7,26,0,79.4,72.5,74.5,58.8,77.4,0.0,0,0,66,6.6,5,76,0,12,82.9,63,72.4,55,96.1,18,0,27.6,21,166,103,8.6,13.8,2.63
Greg Olsen,3647,TE,CAR,2,9.6,0,55.6,0.0,0,3,0,9.1,1,6,5,0,58.9,71.1,65.4,80.1,65.1,20.5,18,1,41,6.8,6,88,0,10,89.8,79,61.4,54,59.0,18,0,17.0,15,146,55,5.5,14.6,1.85
Marquise Brown,61568,WR,BLT,2,12.8,5,70.6,33.3,1,3,0,0.0,0,7,3,0,79.4,71.9,86.8,,84.9,0.0,0,0,83,0.0,0,48,0,12,93.8,45,50.0,24,152.2,17,2,50.0,24,233,117,9.8,19.4,5.18
John Brown,8726,WR,BUF,2,14.2,1,82.4,100.0,3,3,0,0.0,0,12,4,0,80.6,72.7,80.9,,79.6,0.0,0,0,38,0.0,0,75,0,14,93.3,70,44.0,33,134.1,17,1,56.0,42,195,55,3.9,13.9,2.79
Christian Kirk,47546,WR,ARZ,2,10.5,1,58.8,33.3,1,3,0,0.0,0,8,1,0,78.7,77.7,68.7,,67.6,0.0,0,0,34,0.0,0,100,0,10,93.0,93,84.0,84,86.9,17,0,16.0,16,146,76,7.6,14.6,1.57
Davante Adams,8688,WR,GB,2,11.0,0,68.8,25.0,1,4,0,0.0,0,10,12,0,78.7,71.5,75.6,,79.4,0.0,0,0,39,0.0,0,76,1,11,92.1,70,30.3,23,96.4,16,0,68.4,52,142,45,4.1,12.9,2.03
Nelson Agholor,9453,WR,PHI,2,13.1,1,62.5,33.3,1,3,0,16.7,2,5,24,0,32.6,71.1,59.9,,62.3,0.0,0,0,43,0.0,0,84,0,10,96.4,81,82.1,69,105.7,16,1,17.9,15,118,34,3.4,11.8,1.46
Curtis Samuel,11795,WR,CAR,2,15.7,1,50.0,33.3,1,3,0,11.1,1,5,5,0,54.5,70.8,64.5,,63.8,0.0,0,0,44,0.0,0,98,1,8,96.9,95,29.6,29,75.8,16,0,69.4,68,123,38,4.8,15.4,1.29
JuJu Smith-Schuster,11817,WR,PIT,2,12.3,1,68.8,50.0,1,2,0,0.0,0,8,25,0,80.0,72.3,75.7,,73.5,1.2,1,0,45,0.0,0,84,0,11,88.1,74,64.3,54,101.6,16,0,34.5,29,162,50,4.5,14.7,2.19
Terry McLaurin,48229,WR,WAS,2,18.1,2,62.5,40.0,2,5,0,9.1,1,8,32,0,60.6,71.5,83.7,,82.4,0.0,0,0,69,0.0,0,82,0,10,91.5,75,19.5,16,142.4,16,2,80.5,66,187,52,5.2,18.7,2.49
Calvin Ridley,48262,WR,ATL,2,16.0,3,75.0,33.3,1,3,0,7.7,1,10,2,0,62.1,71.9,78.7,,78.9,0.0,0,0,34,0.0,0,81,1,12,91.4,74,11.1,9,148.2,16,2,88.9,72,169,31,2.6,14.1,2.28
Chris Thompson,7936,HB,WAS,2,1.5,2,75.0,0.0,0,2,0,0.0,0,3,32,0,79.4,74.8,65.2,68.8,68.2,3.4,2,0,18,1.7,1,59,0,12,91.5,54,8.5,5,94.8,16,0,11.9,7,116,99,8.3,9.7,2.15
