player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,4,11,0,1,0,,,2.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,9.1,46,2,0,0,0,0,0,,,0,1,5.0,100.0,12.7,4.5,4.5,0,0,0.0,53.0,0,15,0.0,0,0,110.4,2,9,81.8,71,1,1,2,0,21,11,2.3,10.5
Thomas Davis Sr.,2231,LB,LAC,4,119,0,27,0,7.0,100.0,89.5,14.0,14.0,0,0,0.0,29.4,0,20,0.0,0,0,118.8,1,17,14.3,19,1,1,1,0,20,13,1.4,20.0,0,1,3.4,75.0,93.1,7.8,5.8,0,0,0.0,60.1,0,19,9.1,1,0,105.7,12,95,79.8,102,3,9,16,1,78,48,0.8,6.5
Lorenzo Alexander,2476,ED,BUF,4,15,0,4,0,,,12.5,,,0,0,,79.1,0,,0.0,0,0,0.0,0,4,26.7,32,3,1,0,0,0,0,0.0,,0,1,2.0,100.0,21.4,8.0,8.0,0,0,0.0,47.8,0,6,0.0,0,0,91.7,1,9,60.0,42,1,1,1,0,6,4,0.8,6.0
Johnathan Joseph,2969,CB,HST,4,180,0,13,0,13.2,63.2,100.0,7.0,4.4,2,4,21.1,61.5,0,34,10.0,1,4,107.1,12,89,49.4,89,2,9,19,1,159,38,1.9,13.3,0,1,11.9,66.7,98.9,6.8,4.6,0,0,0.0,55.6,0,23,28.6,6,0,83.1,12,86,47.8,87,6,14,18,0,110,33,1.3,9.2
Antoine Bethea,3152,S,NYG,4,149,0,21,0,3.0,100.0,94.6,49.0,49.0,0,0,0.0,50.8,0,6,0.0,0,0,91.7,1,53,35.6,56,0,5,1,0,6,3,0.1,6.0,0,0,17.3,75.0,100.0,28.0,21.0,0,0,0.0,56.9,0,45,0.0,0,0,156.3,3,89,59.7,89,1,7,4,1,82,19,1.0,27.3
Tramon Williams,3558,CB,GB,4,122,0,12,0,3.8,75.0,97.9,14.7,11.0,0,1,25.0,54.8,0,61,0.0,0,1,116.7,3,47,38.5,48,0,2,4,0,80,68,1.8,26.7,0,1,7.8,50.0,94.5,13.2,6.6,0,2,20.0,83.1,0,9,0.0,0,0,56.3,5,69,56.6,73,1,2,10,0,29,28,0.4,5.8
Eric Weddle,3653,S,LA,4,141,0,26,0,3.0,100.0,95.7,10.0,10.0,0,0,0.0,53.5,0,16,25.0,1,0,118.8,2,22,15.6,23,0,3,2,0,28,22,1.4,14.0,0,3,5.0,85.7,99.1,16.3,14.0,1,2,28.6,75.7,0,12,5.6,1,1,86.3,6,106,75.2,107,5,14,7,0,33,36,0.3,5.5
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,4,170,0,26,0,10.4,80.0,100.0,7.0,5.6,0,0,0.0,57.9,0,19,33.3,1,0,109.2,4,30,17.6,30,0,2,5,0,51,10,1.8,12.8,0,1,13.4,30.0,100.0,39.0,11.7,0,2,20.0,65.1,0,13,12.5,1,1,39.6,3,125,73.5,125,1,6,10,0,30,4,0.3,10.0
Calais Campbell,4364,DI,JAX,4,2,0,15,1,,,2.0,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,50.0,49,1,0,0,0,0,0,0.0,,0,0,,,1.2,,,0,0,,62.7,0,,0.0,0,0,0.0,0,1,50.0,82,2,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,4,137,0,3,0,8.9,60.0,96.2,7.8,4.7,0,2,20.0,76.4,0,13,0.0,0,2,68.8,6,50,36.5,52,2,6,10,0,40,32,0.9,6.7,0,0,11.1,66.7,88.9,11.3,7.6,0,1,11.1,64.4,0,31,0.0,0,1,89.6,6,72,52.6,81,2,5,9,0,69,14,1.0,11.5
Wesley Woodyard,4583,LB,TEN,3,22,0,31,0,,,87.5,,,0,0,,78.8,0,,,0,0,0.0,0,7,31.8,8,0,0,0,0,0,0,0.0,,0,1,2.0,100.0,93.8,15.0,15.0,0,0,0.0,58.3,0,9,0.0,0,0,104.2,1,15,68.2,16,1,2,1,0,9,7,0.6,9.0
Malcolm Jenkins,4937,S,PHI,4,176,0,24,0,4.5,0.0,80.4,,19.5,0,0,0.0,65.8,0,,0.0,0,0,39.6,0,41,23.3,51,0,1,2,0,0,0,0.0,,0,1,7.2,75.0,94.4,12.3,9.3,0,1,8.3,62.5,0,19,15.4,2,1,89.2,9,118,67.0,125,5,10,12,0,71,32,0.6,7.9
Clay Matthews,4949,ED,LA,4,19,0,26,0,11.0,0.0,9.1,,1.0,0,0,0.0,47.1,0,,,0,0,39.6,0,2,10.5,22,2,0,1,0,0,0,0.0,,0,1,4.0,100.0,20.3,13.0,13.0,0,0,0.0,29.7,0,12,0.0,0,0,116.7,1,15,78.9,74,2,1,1,0,12,8,0.9,12.0
Patrick Chung,4957,S,NE,4,132,0,19,1,8.0,87.5,84.8,11.1,9.8,0,0,0.0,71.8,0,21,0.0,0,0,99.0,7,84,63.6,99,2,5,8,0,62,19,0.8,8.9,0,0,5.0,83.3,100.0,6.6,5.5,0,1,16.7,45.0,0,16,0.0,0,1,104.9,5,39,29.5,39,1,3,6,0,55,30,1.7,11.0
