player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Bradley Bozeman,27934,G,BLT,5,100.0,0,3,63.3,56.7,63.0,1,8,201,100.0,100.0,96.3,0,12,3,383,0,383,0,383,215,215,0,0,168,0
Matt Skura,11102,C,BLT,5,100.0,0,3,76.0,73.6,75.8,0,2,201,100.0,100.0,99.0,2,3,1,383,383,0,0,383,215,215,0,0,168,0
Orlando Brown Jr.,46227,T,BLT,5,100.0,2,3,64.6,74.3,54.2,0,9,201,100.0,100.0,96.3,3,12,3,383,0,0,1,383,215,215,0,382,168,0
Ronnie Stanley,10640,T,BLT,5,100.0,0,3,83.7,89.3,70.9,1,2,197,100.0,100.0,99.2,2,3,0,369,0,0,360,369,211,211,0,0,158,9
Rob Havenstein,9490,T,LA,5,100.0,0,26,52.7,51.5,55.6,3,15,235,100.0,100.0,94.9,6,21,3,366,0,0,0,366,254,254,0,366,112,0
Joseph Noteboom,46249,G,LA,5,100.0,0,26,37.0,50.8,29.3,2,16,235,100.0,100.0,96.2,1,18,0,366,0,366,0,366,254,254,0,0,112,0
Brian Allen,46104,C,LA,5,100.0,0,26,55.9,40.6,66.6,4,12,235,100.0,100.0,96.6,3,16,0,366,366,0,0,366,254,254,0,0,112,0
Andrew Whitworth,3000,T,LA,5,100.0,1,26,70.1,77.2,59.9,1,10,235,100.0,100.0,97.7,5,11,0,366,0,0,366,366,254,254,0,0,112,0
Marshal Yanda,3702,G,BLT,5,100.0,0,3,74.0,76.7,68.2,0,4,195,100.0,100.0,98.5,0,5,1,360,0,0,0,360,209,209,360,0,151,0
Ryan Kelly,10652,C,IND,5,100.0,1,14,74.2,67.4,75.7,0,4,184,100.0,100.0,98.9,2,4,0,358,358,0,0,358,202,202,0,0,156,0
Anthony Castonzo,6174,T,IND,5,100.0,0,14,85.1,86.2,76.2,1,6,184,100.0,100.0,98.1,0,7,0,358,0,0,356,358,202,202,0,0,156,2
Quenton Nelson,12954,G,IND,5,100.0,0,14,90.7,73.1,90.6,1,7,184,100.0,100.0,97.8,1,8,0,358,0,358,0,358,202,202,0,0,156,0
Mark Glowinski,9567,G,IND,5,100.0,0,14,57.8,48.5,63.2,4,9,184,100.0,100.0,95.4,3,15,2,358,0,0,0,358,202,202,358,0,156,0
Braden Smith,46794,T,IND,5,100.0,0,14,71.8,69.2,71.0,0,9,184,100.0,100.0,97.0,1,10,1,358,0,0,0,358,202,202,0,358,156,0
J.R. Sweezy,7209,G,ARZ,5,100.0,0,1,68.1,75.0,60.0,1,6,231,100.0,100.0,98.5,3,7,0,357,0,0,0,357,246,246,356,1,111,0
Ted Karras,10855,C,NE,5,100.0,1,19,65.0,61.7,66.4,0,6,200,100.0,100.0,97.5,3,8,2,357,357,0,0,357,214,214,0,0,143,0
A.Q. Shipley,5150,C,ARZ,5,100.0,0,1,59.2,78.2,47.6,0,4,231,100.0,100.0,99.1,1,4,0,357,357,0,0,357,246,246,0,0,111,0
Justin Pugh,7800,G,ARZ,5,100.0,0,1,62.7,81.7,48.9,2,5,231,100.0,100.0,98.1,0,8,1,357,0,356,0,357,246,246,1,0,111,0
D.J. Humphries,9457,T,ARZ,5,100.0,1,1,66.2,74.3,58.7,1,7,231,100.0,100.0,97.8,6,9,1,357,0,1,355,357,246,246,0,0,111,1
Jason Kelce,6343,C,PHI,5,100.0,0,24,74.0,65.3,74.2,1,8,194,100.0,100.0,97.7,0,9,0,356,356,0,0,356,212,212,0,0,144,0
Lane Johnson,7786,T,PHI,5,100.0,1,24,77.9,74.2,80.1,2,9,194,100.0,100.0,97.2,3,11,0,356,0,0,4,356,212,212,0,352,144,0
Dion Dawkins,11818,T,BUF,5,100.0,2,4,68.7,74.7,60.7,0,9,211,100.0,100.0,96.4,5,12,3,354,0,0,353,354,228,228,0,0,126,1
Isaac Seumalo,10713,G,PHI,5,100.0,0,24,52.6,51.7,53.9,1,13,193,100.0,100.0,95.3,3,16,2,354,0,354,0,354,211,211,0,0,143,0
Shaq Mason,9564,G,NE,5,100.0,0,19,57.3,63.9,53.9,2,11,200,100.0,100.0,96.2,1,14,1,352,0,0,0,352,214,214,352,0,138,0
Quinton Spain,10110,G,BUF,5,100.0,0,4,61.0,65.9,55.4,3,11,212,100.0,100.0,96.7,0,14,0,351,0,351,0,351,229,229,0,0,122,0
Joe Thuney,10712,G,NE,5,100.0,0,19,68.4,81.0,58.8,0,5,197,100.0,100.0,98.7,0,5,0,351,0,343,0,351,211,211,0,8,140,0
Jake Matthews,8641,T,ATL,5,100.0,0,2,64.9,76.2,45.8,2,7,240,100.0,100.0,97.3,2,11,2,349,0,1,348,349,261,261,0,0,88,0
James Carpenter,6177,G,ATL,5,100.0,0,2,45.9,50.4,40.1,1,10,240,100.0,100.0,96.9,2,13,2,349,0,348,1,349,261,261,0,0,88,0
Germain Ifedi,10665,T,SEA,5,100.0,1,29,51.5,43.3,60.3,0,22,182,100.0,100.0,92.3,5,25,3,347,0,0,0,347,203,203,0,347,144,0
Justin Britt,8699,C,SEA,5,100.0,0,29,59.2,44.2,63.0,3,4,181,100.0,100.0,97.0,0,9,2,346,346,0,0,346,202,202,0,0,144,0
Will Hernandez,46180,G,NYG,5,100.0,0,21,68.0,79.3,57.6,2,4,219,100.0,100.0,98.6,1,6,0,343,0,343,0,343,237,237,0,0,106,0
Kevin Zeitler,7032,G,NYG,5,100.0,0,21,70.3,69.8,66.2,1,5,219,100.0,100.0,98.2,1,7,1,343,0,0,0,343,237,237,343,0,106,0
Nate Solder,6169,T,NYG,5,100.0,1,21,62.7,64.6,52.9,3,12,219,100.0,100.0,94.7,3,19,4,343,0,0,343,343,237,237,0,0,106,0
Alex Mack,4944,C,ATL,5,100.0,0,2,60.2,75.8,57.2,2,7,235,100.0,100.0,98.1,3,9,0,343,343,0,0,343,256,256,0,0,87,0
Mike Remmers,7431,T,NYG,5,100.0,0,21,57.0,69.7,46.4,2,12,219,100.0,100.0,96.8,4,14,0,343,0,0,0,343,237,237,0,343,106,0
Jon Halapio,8814,C,NYG,5,100.0,0,21,53.5,58.3,49.3,2,6,219,100.0,100.0,97.3,1,10,2,343,343,0,0,343,237,237,0,0,106,0
Brandon Linder,8728,C,JAX,5,100.0,1,15,71.7,75.7,67.5,0,5,202,100.0,100.0,98.8,5,5,0,341,341,0,0,341,219,219,0,0,122,0
Jawaan Taylor,41665,T,JAX,5,100.0,1,15,55.0,64.4,52.8,1,5,202,100.0,100.0,96.5,7,10,4,341,0,0,0,341,219,219,0,341,122,0
Andrew Norwell,9126,G,JAX,5,100.0,0,15,57.9,64.0,52.8,2,8,202,100.0,100.0,97.0,1,11,1,341,0,341,0,341,219,219,0,0,122,0
Austin Reiter,9655,C,KC,5,100.0,2,16,58.5,77.6,47.2,0,0,211,100.0,100.0,100.0,4,0,0,340,340,0,0,340,234,234,0,0,106,0
Laurent Duvernay-Tardif,8834,G,KC,5,100.0,0,16,58.4,66.8,53.2,0,7,211,100.0,100.0,97.4,1,9,2,340,0,0,0,340,234,234,340,0,106,0
Mitchell Schwartz,7041,T,KC,5,100.0,0,16,86.0,80.0,84.6,3,4,211,100.0,100.0,98.3,1,7,0,340,0,0,0,340,234,234,0,340,106,0
Michael Schofield III,8730,G,LAC,5,100.0,0,27,67.4,77.9,57.3,1,6,209,100.0,100.0,98.3,0,7,0,339,0,0,0,339,225,225,339,0,114,0
Connor Williams,46216,G,DAL,5,100.0,1,9,62.7,69.6,59.5,1,8,184,100.0,100.0,97.6,3,9,0,338,0,338,0,338,199,199,0,0,139,0
Billy Turner,8702,G,GB,5,100.0,1,12,52.4,29.3,61.3,2,17,197,100.0,100.0,93.7,1,22,3,337,0,0,0,337,215,215,337,0,122,0
David Bakhtiari,7891,T,GB,5,100.0,0,12,66.1,77.2,63.1,3,11,197,100.0,100.0,95.9,6,15,1,337,0,0,336,337,215,215,0,1,122,0
Ali Marpet,9494,G,TB,5,100.0,1,30,75.7,65.8,77.8,3,5,192,100.0,100.0,97.4,2,9,1,336,0,336,0,336,202,202,0,0,134,0
Ryan Jensen,7985,C,TB,5,100.0,0,30,77.0,87.7,70.0,0,3,192,100.0,100.0,99.2,0,3,0,336,336,0,0,336,202,202,0,0,134,0
Alex Cappa,66578,G,TB,5,100.0,0,30,59.5,53.6,59.1,3,7,192,100.0,100.0,96.4,0,12,2,336,0,0,0,336,202,202,336,0,134,0
Bobby Hart,9659,T,CIN,5,100.0,1,7,49.8,53.0,54.8,1,14,225,100.0,100.0,95.3,4,18,3,336,0,0,0,336,239,239,0,336,97,0
Trent Scott,24481,T,LAC,5,100.0,1,27,46.7,52.2,43.2,6,12,208,100.0,100.0,94.2,4,21,3,336,0,0,333,336,224,224,0,0,112,3
