player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,7,17,0,1,0,,,2.4,,,0,0,,60.7,0,,,0,0,0.0,0,2,11.8,85,3,0,0,0,0,0,0.0,,0,1,7.3,100.0,11.3,4.7,4.7,0,0,0.0,44.4,0,15,0.0,0,0,113.9,3,14,82.4,124,2,1,3,0,34,12,2.4,11.3
Thomas Davis Sr.,2231,LB,LAC,7,170,0,27,0,8.0,100.0,89.3,11.0,11.0,0,0,0.0,28.9,0,27,0.0,0,0,118.8,2,25,14.7,28,1,1,2,0,47,31,2.1,23.5,0,2,4.5,75.0,94.5,8.8,6.6,0,0,0.0,57.4,0,24,11.8,2,0,105.2,15,137,80.6,145,5,13,20,1,115,53,0.9,7.7
Lorenzo Alexander,2476,ED,BUF,6,40,0,4,0,,,8.0,,,0,0,,79.1,0,,0.0,0,0,0.0,0,4,10.0,50,3,1,0,0,0,0,0.0,,0,1,2.0,100.0,39.5,5.4,5.4,0,0,0.0,47.1,0,11,0.0,0,0,100.0,5,32,80.0,81,2,5,5,0,40,30,1.5,8.0
Johnathan Joseph,2969,CB,HST,6,240,0,13,0,14.4,66.7,100.0,7.1,4.7,2,4,19.0,52.1,0,34,16.7,2,4,130.5,14,104,43.3,104,2,10,21,2,207,38,2.1,14.8,0,2,12.0,66.7,98.5,7.6,5.0,0,1,4.2,58.6,0,23,23.1,6,1,85.1,16,128,53.3,130,6,18,24,0,158,35,1.3,9.9
Antoine Bethea,3152,S,NYG,7,257,0,21,0,3.0,100.0,96.1,68.0,68.0,0,0,0.0,54.8,0,6,0.0,0,0,91.7,1,74,28.8,77,0,7,1,0,6,3,0.1,6.0,0,1,12.6,75.0,100.0,27.3,20.5,0,1,12.5,55.8,0,45,15.0,3,1,156.3,6,173,67.3,173,4,16,8,1,150,65,0.9,25.0
Tramon Williams,3558,CB,GB,7,210,0,12,0,7.8,50.0,95.4,19.8,9.9,0,2,25.0,72.2,0,61,0.0,0,2,89.1,4,83,39.5,87,0,3,8,0,87,68,1.1,21.8,0,1,9.5,60.0,95.9,12.4,7.5,0,2,13.3,73.1,0,40,14.3,1,0,101.3,9,116,55.2,121,1,5,15,1,97,39,0.9,10.8
Eric Weddle,3653,S,LA,7,246,0,26,2,9.3,100.0,98.3,18.0,18.0,0,0,0.0,61.7,0,16,14.3,1,0,158.3,3,58,23.6,59,0,4,3,1,41,22,0.8,13.7,0,3,5.2,88.9,99.4,19.1,17.0,1,2,22.2,77.3,0,15,4.3,1,1,93.5,8,166,67.5,167,6,19,9,0,58,49,0.4,7.3
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,5,205,0,26,0,10.4,80.0,100.0,8.0,6.4,0,0,0.0,54.7,0,19,33.3,1,0,109.2,4,36,17.6,36,0,2,5,0,51,10,1.6,12.8,0,1,13.5,40.0,100.0,23.5,9.4,0,3,20.0,62.5,0,30,10.0,1,2,59.0,6,152,74.1,152,2,8,15,0,85,17,0.6,14.2
Calais Campbell,4364,DI,JAX,7,2,0,15,1,,,1.2,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,50.0,86,1,0,0,0,0,0,0.0,,0,0,,,0.7,,,0,0,,62.7,0,,33.3,1,0,0.0,0,1,50.0,146,2,2,0,0,0,0,0.0,
