player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Isaac Seumalo,10713,G,PHI,2,100.0,0,24,41.2,36.8,48.1,1,6,92,100.0,100.0,94.0,3,9,2,154,0,154,0,154,97,97,0,0,57,0
Lane Johnson,7786,T,PHI,2,100.0,1,24,75.4,76.2,75.3,2,3,92,100.0,100.0,97.3,1,5,0,154,0,0,1,154,97,97,0,153,57,0
Jason Kelce,6343,C,PHI,2,100.0,0,24,70.9,77.1,66.7,1,2,92,100.0,100.0,98.4,0,3,0,154,154,0,0,154,97,97,0,0,57,0
Jason Peters,2148,T,PHI,2,100.0,0,24,76.0,82.6,63.9,1,2,91,100.0,100.0,98.4,1,3,0,153,0,0,152,153,96,96,0,0,57,1
Matt Skura,11102,C,BLT,2,100.0,0,3,67.9,70.3,65.3,0,0,72,100.0,100.0,100.0,1,0,0,153,153,0,0,153,77,77,0,0,76,0
Orlando Brown Jr.,46227,T,BLT,2,100.0,1,3,64.3,73.9,59.5,0,2,72,100.0,100.0,97.2,2,3,1,153,0,0,1,153,77,77,0,152,76,0
Bradley Bozeman,27934,G,BLT,2,100.0,0,3,64.2,64.8,61.6,0,2,72,100.0,100.0,97.2,0,3,1,153,0,153,0,153,77,77,0,0,76,0
Justin Pugh,7800,G,ARZ,2,100.0,0,1,64.9,78.0,53.4,0,3,102,100.0,100.0,97.5,0,4,1,145,0,145,0,145,110,110,0,0,35,0
Justin Murray,11022,T,ARZ,2,100.0,0,1,49.6,48.5,53.6,1,6,102,100.0,100.0,94.6,1,9,2,145,0,0,0,145,110,110,0,145,35,0
A.Q. Shipley,5150,C,ARZ,2,100.0,0,1,60.4,79.1,47.9,0,0,102,100.0,100.0,100.0,0,0,0,145,145,0,0,145,110,110,0,0,35,0
D.J. Humphries,9457,T,ARZ,2,100.0,1,1,61.1,63.0,59.5,0,5,102,100.0,100.0,97.5,2,5,0,145,0,0,144,145,110,110,0,0,35,1
J.R. Sweezy,7209,G,ARZ,2,100.0,0,1,70.4,81.8,59.8,1,1,102,100.0,100.0,99.0,2,2,0,145,0,0,0,145,110,110,145,0,35,0
Bobby Hart,9659,T,CIN,2,100.0,0,7,61.6,62.0,56.8,0,8,103,100.0,100.0,95.1,0,9,1,144,0,0,0,144,109,109,0,144,35,0
John Miller,9514,G,CIN,2,100.0,0,7,70.5,79.1,61.5,0,0,103,100.0,100.0,100.0,0,0,0,144,0,0,0,144,109,109,144,0,35,0
Frank Ragnow,39137,C,DET,2,100.0,0,11,73.2,51.3,78.2,1,2,81,100.0,100.0,98.1,0,3,0,144,143,1,0,144,86,86,0,0,58,0
Trey Hopkins,9276,C,CIN,2,100.0,0,7,81.7,75.6,85.1,0,2,103,100.0,100.0,99.0,0,2,0,144,144,0,0,144,109,109,0,0,35,0
Rick Wagner,7950,T,DET,2,100.0,0,11,57.2,48.5,61.4,2,7,81,100.0,100.0,93.2,0,10,1,144,0,0,0,144,86,86,1,143,58,0
Ron Leary,7338,G,DEN,2,100.0,0,10,50.8,73.3,48.5,1,3,87,100.0,100.0,97.7,4,4,0,143,0,0,0,143,95,95,143,0,48,0
Andrew Wylie,12333,G,KC,2,100.0,0,16,65.9,74.0,59.9,2,1,80,100.0,100.0,98.1,1,3,0,143,0,143,0,143,94,94,0,0,49,0
Austin Reiter,9655,C,KC,2,100.0,0,16,51.8,73.3,42.7,0,0,80,100.0,100.0,100.0,2,0,0,143,143,0,0,143,94,94,0,0,49,0
Mitchell Schwartz,7041,T,KC,2,100.0,0,16,87.5,84.7,84.3,0,2,80,100.0,100.0,98.7,0,2,0,143,0,0,0,143,94,94,0,143,49,0
Laurent Duvernay-Tardif,8834,G,KC,2,100.0,0,16,55.0,50.7,55.0,0,3,80,100.0,100.0,96.9,0,4,1,143,0,0,0,143,94,94,143,0,49,0
Dalton Risner,47008,G,DEN,2,100.0,0,10,71.7,59.6,73.8,2,2,87,100.0,100.0,97.7,0,4,0,143,0,143,0,143,95,95,0,0,48,0
Connor McGovern,10778,C,DEN,2,100.0,0,10,63.1,82.8,53.5,0,1,87,100.0,100.0,99.4,0,1,0,143,143,0,0,143,95,95,0,0,48,0
Rob Havenstein,9490,T,LA,2,100.0,0,26,44.5,37.1,47.1,1,5,73,100.0,100.0,93.2,3,8,2,143,0,0,0,143,82,82,0,143,61,0
Brian Allen,46104,C,LA,2,100.0,0,26,58.1,24.2,68.3,2,6,73,100.0,100.0,94.5,1,8,0,143,143,0,0,143,82,82,0,0,61,0
Andrew Whitworth,3000,T,LA,2,100.0,0,26,63.8,68.6,61.2,1,4,73,100.0,100.0,96.6,1,5,0,143,0,0,143,143,82,82,0,0,61,0
Joseph Noteboom,46249,G,LA,2,100.0,0,26,37.2,57.9,32.0,1,5,73,100.0,100.0,95.9,1,6,0,143,0,143,0,143,82,82,0,0,61,0
Garett Bolles,11775,T,DEN,2,99.3,3,10,53.1,64.1,43.6,1,5,86,98.9,98.9,96.5,5,6,0,142,0,0,142,143,94,95,0,0,48,0
Daryl Williams,9535,T,CAR,2,100.0,1,5,49.1,48.9,44.9,1,6,95,100.0,100.0,92.1,1,11,4,141,0,0,138,141,99,99,0,3,42,0
Taylor Moton,11819,T,CAR,2,100.0,1,5,61.2,71.0,51.9,0,2,95,100.0,100.0,98.9,3,2,0,141,0,0,0,141,99,99,0,133,42,8
Ted Karras,10855,C,NE,2,100.0,1,19,71.1,77.1,71.0,0,2,68,100.0,100.0,98.5,1,2,0,141,141,0,0,141,76,76,0,0,65,0
Trai Turner,8727,G,CAR,2,100.0,0,5,63.6,71.7,56.0,0,4,95,100.0,100.0,97.9,0,4,0,141,0,0,0,141,99,99,141,0,42,0
Matt Paradis,8841,C,CAR,2,100.0,0,5,57.5,29.6,69.3,1,5,95,100.0,100.0,96.8,0,6,0,141,141,0,0,141,99,99,0,0,42,0
Greg Van Roten,7746,G,CAR,2,100.0,0,5,58.2,60.4,54.7,1,3,95,100.0,100.0,96.8,0,5,1,141,0,141,0,141,99,99,0,0,42,0
Ronnie Stanley,10640,T,BLT,2,100.0,0,3,72.4,82.1,61.3,0,1,68,100.0,100.0,99.3,2,1,0,139,0,0,134,139,73,73,0,0,66,5
Shaq Mason,9564,G,NE,2,100.0,0,19,50.0,44.1,55.5,1,7,68,100.0,100.0,92.6,1,9,1,138,0,0,0,138,76,76,138,0,62,0
Jake Matthews,8641,T,ATL,2,100.0,0,2,45.3,51.5,41.4,2,5,97,100.0,100.0,94.3,1,9,2,137,0,1,136,137,105,105,0,0,32,0
