player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,8,36,36,4.27,43.36,48.58,6.1,1,1,3,5,1,57.5,12,64,4,1,58.3,128,21,37,153.64,1561,3,1749
Dustin Colquitt,2316,P,KC,10,31,31,4.48,41.84,45.06,4.6,0,0,5,10,16,66.7,14,68,1,0,41.9,60,13,31,138.93,1297,2,1397
Sam Koch,3148,P,BLT,9,21,21,4.27,41.81,46.29,5.7,0,0,2,7,3,66.1,11,57,3,0,28.6,34,6,21,89.7,878,3,972
Brett Kern,4580,P,TEN,10,54,54,4.28,43.28,47.43,9.7,0,0,4,13,31,92.3,30,70,16,0,35.2,184,19,54,231.07,2337,2,2561
Kevin Huber,5066,P,CIN,9,40,40,4.35,41.18,43.75,5.3,0,0,7,18,7,66.3,16,63,1,0,30.0,63,12,40,174.06,1647,2,1750
Thomas Morstead,5088,P,NO,9,36,36,4.36,42.44,45.64,8.8,0,0,5,15,20,73.0,24,64,3,0,36.1,115,13,36,156.87,1528,0,1643
Britton Colquitt,5192,P,MIN,9,36,36,4.45,42.5,45.61,7.0,0,0,5,10,18,75.3,11,59,5,0,44.4,112,16,36,160.14,1530,0,1642
Matt Bosher,6344,P,ATL,3,9,9,4.61,40.78,41.89,5.0,1,0,0,7,2,61.5,2,52,0,0,22.2,10,2,10,41.45,367,0,377
Chris Jones,6798,P,DAL,9,26,26,4.56,38.12,42.15,8.5,0,0,2,11,9,75.0,13,58,2,0,38.5,85,10,26,118.64,991,1,1096
Bryan Anger,7072,P,HST,6,19,19,4.45,44.95,47.58,1.4,0,0,6,4,13,69.5,10,71,0,0,36.8,10,7,19,84.59,854,2,904
Johnny Hekker,7252,P,LA,9,34,34,4.32,42.38,46.32,7.6,1,0,5,7,26,64.7,11,68,6,0,44.1,114,15,35,147.02,1441,1,1575
Sam Martin,7947,P,DET,9,37,37,4.27,40.27,43.24,3.6,0,0,8,8,11,56.0,16,62,4,0,37.8,50,14,37,157.92,1490,3,1600
Ryan Allen,8242,P,ATL,1,2,2,4.0,29.0,38.5,19.0,0,0,0,1,2,58.7,1,40,0,0,50.0,19,1,2,8.0,58,0,77
Tress Way,8358,P,WAS,9,44,44,4.48,43.8,48.39,9.1,0,0,5,14,32,76.4,18,66,4,0,45.5,182,20,44,197.11,1927,1,2129
Pat O'Donnell,8826,P,CHI,9,52,52,4.26,41.85,45.52,6.6,1,0,6,19,6,61.0,16,75,2,1,44.2,151,23,53,221.58,2176,2,2367
Kasey Redfern,9155,P,ATL,3,9,9,4.41,36.89,41.22,7.8,0,0,0,3,2,60.2,3,54,1,0,55.6,39,5,9,39.68,332,0,371
Michael Palardy,9277,P,CAR,9,42,42,4.3,40.95,45.88,7.0,0,0,3,10,5,58.9,18,58,3,0,57.1,167,24,42,180.65,1720,2,1927
Bradley Pinion,9598,P,TB,9,36,36,4.5,39.97,43.5,7.3,0,0,8,13,30,69.9,13,63,1,0,33.3,87,12,36,161.87,1439,2,1566
Ty Long,9728,K,LAC,9,29,29,4.03,41.93,47.69,7.6,0,0,2,5,27,53.8,14,60,0,0,75.9,167,22,29,116.79,1216,0,1383
Matt Wile,9972,P,ATL,2,6,6,4.53,44.67,48.33,5.5,0,0,0,0,2,63.7,3,60,2,0,66.7,22,4,6,27.16,268,0,290
Jordan Berry,10236,P,PIT,9,39,39,4.4,40.85,46.05,9.6,0,0,6,14,25,71.5,17,62,0,0,43.6,163,17,39,171.52,1593,2,1796
Riley Dixon,10862,P,NYG,10,40,40,4.4,42.8,46.45,6.2,1,0,7,8,21,70.0,19,59,6,0,42.5,106,17,41,175.81,1712,2,1858
Lachlan Edwards,10869,P,NYJ,9,55,55,4.24,42.64,46.65,7.1,0,0,10,8,22,60.2,19,63,6,0,56.4,221,31,55,233.19,2345,0,2566
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,9,32,32,4.34,41.53,44.72,5.5,0,0,5,7,14,75.3,12,60,4,0,46.9,82,15,32,138.91,1329,1,1431
Matt Haack,12212,P,MIA,9,42,42,4.37,42.05,46.05,8.0,0,0,7,15,17,63.2,17,62,2,0,38.1,128,16,42,183.47,1766,2,1934
Cameron Johnston,12255,P,PHI,9,34,34,4.21,43.15,47.65,7.5,0,0,1,13,24,60.1,17,60,3,0,44.1,113,15,34,143.17,1467,2,1620
