player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keenan Allen,7857,WR,LAC,3,12.1,4,70.7,62.5,5,8,0,6.5,2,20,27,0,66.6,76.6,89.3,,88.4,0.0,0,2,34,0.0,0,133,0,29,93.2,124,48.1,64,106.1,41,3,51.9,69,404,113,3.9,13.9,3.26
Michael Thomas,10681,WR,NO,3,8.5,3,75.8,80.0,4,5,1,7.4,2,14,20,0,63.4,75.5,73.4,,73.9,0.0,0,0,24,0.0,0,120,2,25,90.8,109,32.5,39,108.9,33,1,67.5,81,266,74,3.0,10.6,2.44
Sammy Watkins,8639,WR,KC,3,10.1,6,64.5,66.7,2,3,0,4.8,1,10,16,1,70.5,24.3,78.0,74.2,75.5,0.7,1,0,68,2.2,3,134,0,20,84.3,113,64.9,87,129.9,31,3,34.3,46,311,194,9.7,15.6,2.75
Cooper Kupp,11824,WR,LA,3,6.0,3,76.7,100.0,1,1,0,0.0,0,13,26,0,84.9,75.4,80.7,62.4,83.8,0.0,0,0,66,5.9,7,118,0,23,87.3,103,77.1,91,125.3,30,2,22.9,27,267,144,6.3,11.6,2.59
Evan Engram,11778,TE,NYG,3,6.0,1,76.7,33.3,2,6,0,4.2,1,14,21,0,73.0,75.1,80.6,55.8,80.9,50.0,63,0,75,7.1,9,126,1,23,90.5,114,43.7,55,126.7,30,2,6.3,8,277,148,6.4,12.0,2.43
Tyler Boyd,10689,WR,CIN,3,7.7,3,80.0,100.0,5,5,0,0.0,0,13,7,0,85.7,75.8,78.4,,77.0,0.0,0,1,47,0.0,0,130,0,24,93.8,122,58.5,76,87.5,30,0,41.5,54,250,88,3.7,10.4,2.05
Christian Kirk,47546,WR,ARZ,3,8.1,3,69.0,25.0,1,4,0,0.0,0,10,1,0,84.1,79.7,66.1,,66.1,0.0,0,0,34,0.0,0,153,0,20,94.8,145,83.7,128,89.0,29,0,16.3,25,205,118,5.9,10.3,1.41
Darren Waller,9637,TE,OAK,3,5.9,3,89.7,50.0,1,2,0,0.0,0,13,23,0,86.1,76.0,88.2,77.7,87.0,44.2,46,0,30,10.6,11,104,0,26,89.4,93,26.9,28,105.0,29,0,28.8,30,267,151,5.8,10.3,2.87
Julio Jones,6158,WR,ATL,3,12.3,1,65.5,30.0,3,10,0,0.0,0,15,2,0,83.6,74.4,87.1,,84.8,0.0,0,2,54,0.0,0,121,0,19,91.7,111,14.0,17,105.6,29,4,86.0,104,265,102,5.4,13.9,2.39
Zach Ertz,7816,TE,PHI,3,8.5,1,58.6,28.6,2,7,0,5.6,1,8,24,0,69.9,74.1,62.7,66.0,66.1,33.1,46,1,26,7.2,10,139,0,17,86.3,120,39.6,55,63.9,29,0,27.3,38,190,60,3.5,11.2,1.58
DeAndre Hopkins,7808,WR,HST,3,11.0,0,67.9,62.5,5,8,0,13.6,3,12,13,0,45.4,74.1,76.4,,76.6,0.0,0,0,38,0.0,0,116,1,19,94.8,110,31.0,36,114.9,28,2,69.0,80,218,68,3.6,11.5,1.98
Odell Beckham Jr.,8647,WR,CLV,3,11.4,4,67.9,40.0,2,5,1,0.0,0,10,8,0,84.1,74.6,77.3,,79.0,0.0,0,2,89,0.0,0,129,3,19,89.9,116,25.6,33,83.6,28,1,74.4,96,288,123,6.5,15.2,2.48
Larry Fitzgerald,1724,WR,ARZ,3,11.0,2,64.3,57.1,4,7,0,0.0,0,9,1,0,82.7,73.9,63.1,36.3,66.7,0.6,1,1,54,0.6,1,159,0,18,94.3,150,93.7,149,102.2,28,2,5.7,9,253,78,4.3,14.1,1.69
Mike Evans,8642,WR,TB,3,17.4,0,51.9,44.4,4,9,0,6.7,1,12,30,0,64.7,72.7,80.9,69.6,79.6,0.9,1,1,55,0.9,1,114,0,14,93.9,107,23.7,27,110.0,27,3,75.4,86,279,36,2.6,19.9,2.61
