player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,14,0,3,53.1,100.0,356,72.8,356,57.0,1,100.0,489,489,65.2,100.0,95,19.4,95
Bradley Bozeman,27934,G,BLT,14,0,3,63.8,100.0,356,72.8,356,63.7,1,100.0,489,489,59.9,100.0,95,19.4,95
Laken Tomlinson,9461,G,SF,14,1,28,54.2,100.0,156,34.9,156,60.9,3,100.0,447,447,63.8,100.0,245,54.8,245
Marshal Yanda,3702,G,BLT,14,0,3,64.5,100.0,323,73.4,323,77.0,0,100.0,440,440,92.7,100.0,85,19.3,85
Garrett Bradbury,46013,C,MIN,14,1,18,57.4,100.0,89,20.3,89,58.7,5,100.0,438,438,60.1,100.0,292,66.7,292
Brian O'Neill,46854,T,MIN,14,0,18,65.0,100.0,89,20.4,89,66.7,2,100.0,437,437,68.1,100.0,291,66.6,291
Ronnie Stanley,10640,T,BLT,13,0,3,65.1,100.0,316,73.3,316,72.4,1,100.0,431,431,77.1,100.0,83,19.3,83
Mike Person,6391,G,SF,14,0,28,52.6,100.0,153,35.7,153,58.8,2,100.0,429,429,64.9,100.0,238,55.5,238
Jimmy Garoppolo,8697,QB,SF,14,0,28,60.0,99.4,154,37.5,155,60.1,0,93.4,411,440,60.2,98.8,239,58.2,242
Kirk Cousins,7102,QB,MIN,14,0,18,60.0,100.0,89,21.7,89,60.0,0,94.9,411,433,60.0,99.3,290,70.6,292
Pat Elflein,11825,G,MIN,13,0,18,62.9,100.0,87,21.2,87,68.0,3,100.0,411,411,74.6,100.0,267,65.0,267
Nick Boyle,9604,TE,BLT,14,0,3,74.9,100.0,316,77.1,316,73.6,3,100.0,410,410,61.8,100.0,73,17.8,73
Germain Ifedi,10665,T,SEA,14,0,29,49.0,100.0,100,24.8,100,55.0,3,100.0,404,404,59.5,100.0,272,67.3,272
Anthony Castonzo,6174,T,IND,14,0,14,62.2,100.0,167,42.0,167,71.9,0,100.0,398,398,78.4,100.0,193,48.5,193
Mark Glowinski,9567,G,IND,14,0,14,54.8,100.0,167,42.0,167,66.5,2,100.0,398,398,71.3,100.0,193,48.5,193
Braden Smith,46794,T,IND,14,0,14,74.5,100.0,167,42.0,167,81.2,0,100.0,398,398,80.7,100.0,193,48.5,193
Quenton Nelson,12954,G,IND,14,0,14,74.7,100.0,167,42.1,167,90.9,1,99.7,397,398,93.1,100.0,193,48.6,193
