player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Pat O'Donnell,8826,P,CHI,15,78,78,4.22,40.97,44.55,7.0,1,0,12,26,6,54.6,25,75,4,1,43.6,239,34,79,329.38,3196,2,3475
Kasey Redfern,9155,P,ATL,3,9,9,4.41,36.89,41.22,7.8,0,0,0,3,2,60.2,3,54,1,0,55.6,39,5,9,39.68,332,0,371
Michael Palardy,9277,P,CAR,15,68,68,4.32,38.19,45.66,12.3,0,0,7,15,5,57.5,24,58,6,0,55.9,468,38,68,293.42,2597,2,3105
Bradley Pinion,9598,P,TB,15,54,54,4.49,38.24,43.41,9.5,0,0,8,18,30,72.6,22,63,2,0,42.6,219,23,54,242.52,2065,3,2344
Ty Long,9728,K,LAC,14,45,45,4.12,41.13,47.16,7.7,0,0,3,8,27,54.8,18,60,2,0,66.7,231,30,45,185.3,1851,2,2122
Matt Wile,9972,P,ATL,2,6,6,4.53,44.67,48.33,5.5,0,0,0,0,2,63.7,3,60,2,0,66.7,22,4,6,27.16,268,0,290
Jordan Berry,10236,P,PIT,15,69,69,4.44,40.59,45.28,9.7,0,0,11,24,25,66.5,25,69,4,0,39.1,263,27,69,306.56,2801,3,3124
Riley Dixon,10862,P,NYG,15,63,63,4.34,43.62,46.37,6.0,2,0,16,14,21,68.1,29,62,9,0,34.9,133,22,65,273.19,2748,2,2921
Lachlan Edwards,10869,P,NYJ,15,82,82,4.19,41.61,46.06,7.1,0,0,16,12,22,57.3,28,63,8,0,52.4,305,43,82,343.98,3412,3,3777
Ka'imi Fairbairn,11161,K,HST,1,1,1,3.88,26.0,26.0,,0,0,0,0,13,60.0,1,26,1,0,0.0,0,0,1,3.88,26,0,26
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,15,56,56,4.31,41.16,44.39,6.0,0,0,9,13,14,71.7,22,60,6,0,48.2,161,27,56,241.33,2305,1,2486
Matt Haack,12212,P,MIA,15,65,65,4.34,41.12,45.12,7.9,0,0,11,18,17,61.4,25,62,6,0,43.1,220,28,65,281.87,2673,2,2933
Cameron Johnston,12255,P,PHI,15,64,64,4.19,42.56,46.7,6.6,0,0,7,18,24,55.4,30,61,7,0,43.8,185,28,64,268.3,2724,4,2989
Austin Seibert,13701,K,CLV,1,1,1,3.57,37.0,37.0,,0,0,1,0,8,60.0,1,37,0,0,0.0,0,0,1,3.57,37,0,37
Corey Bojorquez,27626,P,BUF,15,73,73,4.55,38.49,42.44,8.7,1,0,13,22,4,70.2,33,67,14,0,23.3,148,17,74,332.33,2810,7,3098
Logan Cooke,29214,P,JAX,15,73,73,4.41,44.41,46.42,4.9,0,0,11,26,15,68.3,28,66,12,0,30.1,107,22,73,321.88,3242,2,3389
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,15,77,77,4.4,41.19,44.94,6.5,0,0,11,18,19,73.4,36,65,16,0,33.8,168,26,77,338.61,3172,6,3460
Michael Dickson,35381,P,SEA,15,71,71,4.4,40.62,44.94,6.5,0,0,8,18,29,64.2,36,63,8,0,45.1,207,32,71,312.12,2884,5,3191
A.J. Cole III,36038,P,OAK,15,64,64,4.28,39.42,46.2,10.8,0,0,8,18,23,58.3,33,74,3,1,45.3,314,29,64,273.71,2523,6,2957
Colby Wadman,38062,P,DEN,15,73,73,4.37,38.64,43.89,10.1,0,0,8,19,10,62.1,30,60,12,0,41.1,303,30,73,319.09,2821,4,3204
J.K. Scott,38809,P,GB,15,72,72,4.46,40.04,43.96,8.9,0,0,8,24,12,77.3,27,66,12,0,34.7,222,25,72,321.43,2883,3,3165
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,15,50,50,4.31,41.68,44.78,5.2,0,0,9,12,28,62.9,25,65,5,0,44.0,115,22,50,215.52,2084,2,2239
Jamie Gillan,63303,P,CLV,15,59,59,4.53,41.63,45.86,8.3,1,0,11,18,8,75.1,26,71,7,0,30.5,150,18,60,267.44,2456,5,2706
