player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Laken Tomlinson,9461,G,SF,7,1,28,53.8,100.0,97,35.3,97,62.0,3,100.0,275,275,65.5,100.0,150,54.5,150
Brian O'Neill,46854,T,MIN,8,0,18,63.7,100.0,58,21.8,58,71.5,2,100.0,266,266,72.9,100.0,179,67.3,179
Garrett Bradbury,46013,C,MIN,8,1,18,58.2,100.0,58,21.8,58,63.8,4,100.0,266,266,63.3,100.0,179,67.3,179
Weston Richburg,8678,C,SF,7,0,28,60.5,100.0,95,35.8,95,57.1,0,100.0,265,265,51.9,100.0,145,54.7,145
Mike Person,6391,G,SF,7,0,28,60.3,100.0,94,36.6,94,66.6,2,100.0,257,257,68.1,100.0,143,55.6,143
Kirk Cousins,7102,QB,MIN,8,0,18,60.0,100.0,58,23.4,58,60.0,0,93.9,248,264,60.0,98.9,177,71.4,179
Jimmy Garoppolo,8697,QB,SF,7,0,28,60.0,99.0,95,38.5,96,60.0,0,92.2,247,268,60.0,98.6,145,58.7,147
Matt Skura,11102,C,BLT,7,0,3,68.6,100.0,169,69.8,169,69.2,0,100.0,242,242,66.2,100.0,54,22.3,54
Orlando Brown Jr.,46227,T,BLT,7,0,3,52.0,100.0,169,69.8,169,53.4,1,100.0,242,242,59.3,100.0,54,22.3,54
Bradley Bozeman,27934,G,BLT,7,0,3,59.2,100.0,169,69.8,169,59.8,1,100.0,242,242,61.1,100.0,54,22.3,54
Ted Karras,10855,C,NE,8,0,19,72.7,100.0,127,52.7,127,69.0,1,100.0,241,241,63.3,100.0,65,27.0,65
Pat Elflein,11825,G,MIN,7,0,18,52.8,100.0,56,23.4,56,71.0,2,100.0,239,239,78.7,100.0,154,64.4,154
Germain Ifedi,10665,T,SEA,8,0,29,40.3,100.0,63,26.8,63,60.3,2,100.0,235,235,71.8,100.0,151,64.3,151
Kyle Rudolph,6195,TE,MIN,8,0,18,49.1,100.0,55,23.4,55,56.9,1,100.0,235,235,61.7,100.0,159,67.7,159
Riley Reiff,7029,T,MIN,8,0,18,57.4,100.0,50,21.3,50,64.5,2,100.0,235,235,69.4,100.0,162,68.9,162
Joe Thuney,10712,G,NE,8,0,19,73.1,100.0,124,53.0,124,64.6,0,100.0,234,234,53.1,100.0,64,27.4,64
Lane Johnson,7786,T,PHI,8,1,24,56.5,100.0,73,31.6,73,79.8,2,100.0,231,231,91.2,100.0,130,56.3,130
Jason Kelce,6343,C,PHI,8,0,24,72.6,100.0,73,31.6,73,72.3,0,100.0,231,231,69.2,100.0,130,56.3,130
Isaac Seumalo,10713,G,PHI,8,0,24,46.8,100.0,73,31.7,73,54.4,2,100.0,230,230,60.3,100.0,129,56.1,129
Ronnie Stanley,10640,T,BLT,7,0,3,65.2,100.0,165,72.1,165,69.3,1,100.0,229,229,67.2,100.0,49,21.4,49
George Kittle,11901,TE,SF,7,0,28,65.8,100.0,85,37.4,85,74.0,0,98.7,227,230,75.6,100.0,124,54.6,124
Marshal Yanda,3702,G,BLT,7,0,3,61.9,100.0,162,72.0,162,70.9,0,100.0,225,225,87.3,100.0,45,20.0,45
Brandon Brooks,7078,G,PHI,8,0,24,75.9,100.0,69,31.2,69,87.5,1,100.0,221,221,88.3,100.0,125,56.6,125
