player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,4,100.0,0,3,77.2,74.8,75.0,0,1,161,100.0,100.0,99.7,1,1,0,304,304,0,0,304,170,170,0,0,134,0
Bradley Bozeman,27934,G,BLT,4,100.0,0,3,69.7,62.2,68.8,0,6,161,100.0,100.0,96.9,0,8,2,304,0,304,0,304,170,170,0,0,134,0
Orlando Brown Jr.,46227,T,BLT,4,100.0,1,3,67.3,73.2,60.8,0,8,161,100.0,100.0,96.3,2,10,2,304,0,0,1,304,170,170,0,303,134,0
Andrew Whitworth,3000,T,LA,4,100.0,1,26,64.7,71.6,54.1,1,9,185,100.0,100.0,97.3,4,10,0,296,0,0,296,296,202,202,0,0,94,0
Joseph Noteboom,46249,G,LA,4,100.0,0,26,36.0,50.3,29.4,2,12,185,100.0,100.0,96.2,1,14,0,296,0,296,0,296,202,202,0,0,94,0
Rob Havenstein,9490,T,LA,4,100.0,0,26,47.4,52.4,44.8,2,9,185,100.0,100.0,95.4,5,14,3,296,0,0,0,296,202,202,0,296,94,0
Brian Allen,46104,C,LA,4,100.0,0,26,51.2,33.3,60.8,3,10,185,100.0,100.0,96.5,2,13,0,296,296,0,0,296,202,202,0,0,94,0
Mitch Morse,9482,C,BUF,4,100.0,1,4,59.1,75.6,52.5,1,2,171,100.0,100.0,99.1,4,3,0,291,291,0,0,291,188,188,0,0,103,0
Lane Johnson,7786,T,PHI,4,100.0,1,24,76.6,74.1,76.2,2,8,163,100.0,100.0,96.9,1,10,0,290,0,0,3,290,175,175,0,287,115,0
Ronnie Stanley,10640,T,BLT,4,100.0,0,3,80.8,87.7,68.0,1,2,157,100.0,100.0,99.0,2,3,0,290,0,0,283,290,166,166,0,0,124,7
Dion Dawkins,11818,T,BUF,4,100.0,2,4,66.9,71.0,62.8,0,8,170,100.0,100.0,95.9,5,11,3,290,0,0,289,290,187,187,0,0,103,1
Isaac Seumalo,10713,G,PHI,4,100.0,0,24,51.6,49.9,53.8,1,11,163,100.0,100.0,95.1,3,14,2,290,0,290,0,290,175,175,0,0,115,0
Jason Kelce,6343,C,PHI,4,100.0,0,24,78.1,76.7,75.3,1,5,163,100.0,100.0,98.2,0,6,0,290,290,0,0,290,175,175,0,0,115,0
Quinton Spain,10110,G,BUF,4,100.0,0,4,63.5,63.8,60.3,3,10,171,100.0,100.0,96.2,0,13,0,287,0,287,0,287,188,188,0,0,99,0
Justin Pugh,7800,G,ARZ,4,100.0,0,1,59.8,82.3,43.1,1,4,195,100.0,100.0,98.2,0,6,1,283,0,283,0,283,207,207,0,0,76,0
D.J. Humphries,9457,T,ARZ,4,100.0,1,1,65.1,71.0,54.0,0,7,195,100.0,100.0,97.7,3,8,1,283,0,0,282,283,207,207,0,0,76,1
J.R. Sweezy,7209,G,ARZ,4,100.0,0,1,64.1,71.7,55.4,1,6,195,100.0,100.0,98.2,3,7,0,283,0,0,0,283,207,207,283,0,76,0
A.Q. Shipley,5150,C,ARZ,4,100.0,0,1,59.3,78.3,46.7,0,3,195,100.0,100.0,99.2,1,3,0,283,283,0,0,283,207,207,0,0,76,0
Marshal Yanda,3702,G,BLT,4,100.0,0,3,82.3,86.8,74.9,0,2,155,100.0,100.0,99.4,0,2,0,281,0,0,0,281,164,164,281,0,117,0
Frank Ragnow,39137,C,DET,4,100.0,0,11,76.3,59.5,81.6,2,4,154,100.0,100.0,98.1,2,6,0,281,280,1,0,281,162,162,0,0,119,0
Rick Wagner,7950,T,DET,4,100.0,0,11,59.4,50.4,63.4,3,13,154,100.0,100.0,94.2,0,17,1,281,0,0,0,281,162,162,1,280,119,0
Ted Karras,10855,C,NE,4,100.0,1,19,68.0,71.8,66.9,0,4,153,100.0,100.0,98.0,2,5,1,280,280,0,0,280,164,164,0,0,116,0
Laurent Duvernay-Tardif,8834,G,KC,4,100.0,0,16,61.8,64.9,57.0,0,6,166,100.0,100.0,97.6,0,7,1,279,0,0,0,279,185,185,279,0,94,0
Mitchell Schwartz,7041,T,KC,4,100.0,0,16,84.9,77.1,85.5,3,3,166,100.0,100.0,98.2,1,6,0,279,0,0,0,279,185,185,0,279,94,0
Austin Reiter,9655,C,KC,4,100.0,1,16,52.9,73.2,42.5,0,0,166,100.0,100.0,100.0,3,0,0,279,279,0,0,279,185,185,0,0,94,0
Demar Dotson,5410,T,TB,4,100.0,0,30,65.0,65.5,66.5,3,6,156,100.0,100.0,96.5,4,10,1,278,0,0,0,278,163,163,0,278,115,0
Ryan Jensen,7985,C,TB,4,100.0,0,30,79.5,88.8,73.2,0,2,156,100.0,100.0,99.4,0,2,0,278,278,0,0,278,163,163,0,0,115,0
Alex Cappa,66578,G,TB,4,100.0,0,30,58.2,59.8,54.7,1,6,156,100.0,100.0,96.5,0,9,2,278,0,0,0,278,163,163,278,0,115,0
Ali Marpet,9494,G,TB,4,100.0,1,30,75.5,64.8,75.4,3,4,156,100.0,100.0,97.8,1,7,0,278,0,278,0,278,163,163,0,0,115,0
Braden Smith,46794,T,IND,4,100.0,0,14,68.1,69.5,65.1,0,7,153,100.0,100.0,97.1,1,8,1,277,0,0,0,277,165,165,0,277,112,0
Mark Glowinski,9567,G,IND,4,100.0,0,14,56.7,42.6,65.4,4,7,153,100.0,100.0,95.1,3,13,2,277,0,0,0,277,165,165,277,0,112,0
Andrew Wylie,12333,G,KC,4,100.0,0,16,71.5,77.3,64.8,3,3,166,100.0,100.0,98.2,1,6,0,277,0,277,0,277,185,185,0,0,92,0
Ryan Kelly,10652,C,IND,4,100.0,1,14,68.7,61.3,71.7,0,4,153,100.0,100.0,98.7,2,4,0,277,277,0,0,277,165,165,0,0,112,0
Anthony Castonzo,6174,T,IND,4,100.0,0,14,81.1,82.2,73.0,1,6,153,100.0,100.0,97.7,0,7,0,277,0,0,276,277,165,165,0,0,112,1
Quenton Nelson,12954,G,IND,4,100.0,0,14,80.0,68.6,79.6,1,6,153,100.0,100.0,97.7,1,7,0,277,0,277,0,277,165,165,0,0,112,0
Donovan Smith,9467,T,TB,4,100.0,1,30,61.3,53.4,66.3,5,10,155,100.0,100.0,94.5,2,16,1,277,0,0,277,277,162,162,0,0,115,0
James Carpenter,6177,G,ATL,4,100.0,0,2,47.0,48.5,43.2,1,8,191,100.0,100.0,96.6,2,11,2,276,0,275,1,276,207,207,0,0,69,0
Jake Matthews,8641,T,ATL,4,100.0,0,2,59.5,70.2,44.1,2,6,191,100.0,100.0,96.9,2,10,2,276,0,1,275,276,207,207,0,0,69,0
Jon Halapio,8814,C,NYG,4,100.0,0,21,58.1,58.9,56.0,2,5,176,100.0,100.0,97.4,0,8,1,275,275,0,0,275,189,189,0,0,86,0
Kevin Zeitler,7032,G,NYG,4,100.0,0,21,67.5,68.5,63.0,1,4,176,100.0,100.0,98.0,1,6,1,275,0,0,0,275,189,189,275,0,86,0
Mike Remmers,7431,T,NYG,4,100.0,0,21,53.3,68.0,43.3,2,9,176,100.0,100.0,96.9,4,11,0,275,0,0,0,275,189,189,0,275,86,0
Nate Solder,6169,T,NYG,4,100.0,0,21,62.5,63.1,55.1,3,10,176,100.0,100.0,94.6,1,16,3,275,0,0,275,275,189,189,0,0,86,0
Will Hernandez,46180,G,NYG,4,100.0,0,21,70.1,83.0,59.0,2,2,176,100.0,100.0,98.9,1,4,0,275,0,275,0,275,189,189,0,0,86,0
Shaq Mason,9564,G,NE,4,100.0,0,19,59.6,59.9,59.5,1,11,153,100.0,100.0,95.4,1,13,1,275,0,0,0,275,164,164,275,0,111,0
Joe Thuney,10712,G,NE,4,100.0,0,19,64.7,82.8,53.6,0,3,150,100.0,100.0,99.0,0,3,0,274,0,266,0,274,161,161,0,8,113,0
Germain Ifedi,10665,T,SEA,4,100.0,1,29,53.0,46.1,62.5,0,16,152,100.0,100.0,92.8,5,19,3,274,0,0,0,274,168,168,0,274,106,0
Justin Britt,8699,C,SEA,4,100.0,0,29,58.7,48.3,61.2,3,2,151,100.0,100.0,97.7,0,6,1,273,273,0,0,273,167,167,0,0,106,0
