player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,1,0,3,54.0,100.0,29,64.4,29,55.7,0,100.0,45,45,60.7,100.0,14,31.1,14
Matt Skura,11102,C,BLT,1,0,3,66.6,100.0,29,64.4,29,64.5,0,100.0,45,45,59.4,100.0,14,31.1,14
Bradley Bozeman,27934,G,BLT,1,0,3,72.1,100.0,29,64.4,29,67.5,0,100.0,45,45,56.7,100.0,14,31.1,14
Riley Reiff,7029,T,MIN,1,0,18,61.7,100.0,12,30.8,12,61.4,0,100.0,39,39,74.8,100.0,20,51.3,20
Garrett Bradbury,46013,C,MIN,1,0,18,56.4,100.0,12,30.8,12,55.6,0,100.0,39,39,52.3,100.0,20,51.3,20
Kyle Rudolph,6195,TE,MIN,1,0,18,64.4,100.0,12,30.8,12,54.7,1,100.0,39,39,49.5,100.0,20,51.3,20
Brian O'Neill,46854,T,MIN,1,0,18,54.7,100.0,12,30.8,12,65.0,0,100.0,39,39,70.8,100.0,20,51.3,20
Pat Elflein,11825,G,MIN,1,0,18,52.0,100.0,12,30.8,12,59.1,0,100.0,39,39,59.5,100.0,20,51.3,20
Josh Kline,8230,G,MIN,1,0,18,52.7,100.0,12,30.8,12,61.8,0,100.0,39,39,55.1,100.0,20,51.3,20
Ronnie Stanley,10640,T,BLT,1,0,3,53.4,100.0,25,71.4,25,51.8,1,100.0,35,35,54.1,100.0,9,25.7,9
Jason Peters,2148,T,PHI,1,0,24,54.6,100.0,9,27.3,9,74.0,0,100.0,33,33,76.1,100.0,18,54.5,18
Mark Glowinski,9567,G,IND,1,0,14,69.3,100.0,11,33.3,11,76.5,0,100.0,33,33,69.6,100.0,19,57.6,19
Anthony Castonzo,6174,T,IND,1,0,14,67.2,100.0,11,33.3,11,71.5,0,100.0,33,33,70.9,100.0,19,57.6,19
Braden Smith,46794,T,IND,1,0,14,72.5,100.0,11,33.3,11,55.6,0,100.0,33,33,64.4,100.0,19,57.6,19
Adam Thielen,8288,WR,MIN,1,0,18,59.7,100.0,11,33.3,11,60.5,0,100.0,33,33,61.4,100.0,15,45.5,15
Ryan Kelly,10652,C,IND,1,0,14,56.9,100.0,11,33.3,11,64.1,0,100.0,33,33,67.9,100.0,19,57.6,19
Isaac Seumalo,10713,G,PHI,1,0,24,50.5,100.0,9,27.3,9,67.2,0,100.0,33,33,71.0,100.0,18,54.5,18
Quenton Nelson,12954,G,IND,1,0,14,75.6,100.0,11,33.3,11,80.7,0,100.0,33,33,71.3,100.0,19,57.6,19
Jason Kelce,6343,C,PHI,1,0,24,60.9,100.0,9,27.3,9,65.6,0,100.0,33,33,64.8,100.0,18,54.5,18
Kirk Cousins,7102,QB,MIN,1,0,18,60.0,100.0,12,36.4,12,60.0,0,84.6,33,39,60.0,95.0,19,57.6,20
Lane Johnson,7786,T,PHI,1,0,24,62.0,100.0,9,27.3,9,75.4,0,100.0,33,33,80.3,100.0,18,54.5,18
La'el Collins,9719,T,DAL,1,0,9,76.9,100.0,12,37.5,12,93.9,0,100.0,32,32,94.6,100.0,17,53.1,17
Mike McGlinchey,46275,T,SF,1,0,28,66.7,100.0,8,25.0,8,67.8,0,100.0,32,32,76.2,100.0,22,68.8,22
Weston Richburg,8678,C,SF,1,0,28,58.2,100.0,8,25.0,8,43.8,0,100.0,32,32,51.2,100.0,22,68.8,22
Austin Blythe,10882,C,LA,1,0,26,53.3,100.0,11,34.4,11,50.9,0,100.0,32,32,52.4,100.0,18,56.3,18
Laken Tomlinson,9461,G,SF,1,0,28,43.2,100.0,8,25.0,8,56.6,0,100.0,32,32,65.2,100.0,22,68.8,22
Brian Allen,46104,C,LA,1,0,26,56.9,100.0,11,34.4,11,48.2,0,100.0,32,32,53.6,100.0,18,56.3,18
Andrew Whitworth,3000,T,LA,1,0,26,55.6,100.0,11,34.4,11,62.6,0,100.0,32,32,66.0,100.0,18,56.3,18
Joseph Noteboom,46249,G,LA,1,0,26,49.1,100.0,11,34.4,11,41.7,0,100.0,32,32,43.3,100.0,18,56.3,18
Connor Williams,46216,G,DAL,1,0,9,58.0,100.0,12,37.5,12,55.2,0,100.0,32,32,54.9,100.0,17,53.1,17
