player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,2,13,13,4.27,44.92,49.77,5.4,0,0,2,1,1,67.5,4,59,1,0,61.5,43,8,13,55.45,584,1,647
Dustin Colquitt,2316,P,KC,2,6,6,4.19,36.17,41.17,5.0,0,0,1,2,16,56.9,1,53,0,0,33.3,10,2,6,25.15,217,1,247
Sam Koch,3148,P,BLT,2,4,4,4.43,46.25,46.25,0.0,0,0,0,2,3,64.7,3,56,0,0,50.0,0,2,4,17.72,185,0,185
Brett Kern,4580,P,TEN,2,12,12,4.08,42.08,47.08,12.0,0,0,2,2,31,69.1,5,70,3,0,41.7,60,5,12,48.98,505,0,565
Kevin Huber,5066,P,CIN,2,9,9,4.5,42.11,44.78,2.0,0,0,1,4,7,79.8,2,51,1,0,22.2,4,2,9,40.51,379,1,403
Thomas Morstead,5088,P,NO,2,7,7,4.32,41.43,47.43,21.0,0,0,0,4,20,69.2,6,55,1,0,28.6,42,2,7,30.21,290,0,332
Britton Colquitt,5192,P,MIN,2,11,11,4.5,42.27,46.45,7.7,0,0,2,3,18,66.4,2,57,0,0,54.5,46,6,11,49.5,465,0,511
Matt Bosher,6344,P,ATL,2,6,6,4.58,40.0,41.33,8.0,1,0,0,5,2,61.6,2,52,0,0,16.7,8,1,7,27.48,240,0,248
Chris Jones,6798,P,DAL,2,6,6,4.59,41.67,44.33,5.3,0,0,0,3,9,70.4,2,52,0,0,50.0,16,3,6,27.55,250,0,266
Johnny Hekker,7252,P,LA,2,7,7,4.33,39.86,48.14,11.6,1,0,0,0,26,61.6,0,68,2,0,71.4,58,5,8,30.29,279,0,337
Sam Martin,7947,P,DET,2,12,12,4.07,39.33,40.83,4.5,0,0,3,3,11,55.1,6,55,2,0,33.3,18,4,12,48.84,472,0,490
Tress Way,8358,P,WAS,2,9,9,4.55,46.67,52.22,8.3,0,0,0,1,32,80.8,5,58,2,0,66.7,50,6,9,40.98,420,0,470
Pat O'Donnell,8826,P,CHI,2,13,13,4.46,45.54,48.31,7.2,0,0,2,5,6,72.9,4,75,1,0,38.5,36,5,13,57.92,592,0,628
Michael Palardy,9277,P,CAR,2,9,9,4.33,42.89,49.56,8.0,0,0,1,2,5,59.8,3,58,0,0,55.6,40,5,9,38.94,386,1,446
Bradley Pinion,9598,P,TB,2,8,8,4.34,37.25,42.13,9.8,0,0,3,1,30,64.9,3,63,0,0,50.0,39,4,8,34.71,298,0,337
Ty Long,9728,K,LAC,2,6,6,4.2,46.33,50.0,4.4,0,0,0,1,27,62.8,4,55,0,0,83.3,22,5,6,25.19,278,0,300
Jordan Berry,10236,P,PIT,2,10,10,4.19,40.7,45.2,11.3,0,0,1,5,25,54.8,5,58,0,0,40.0,45,4,10,41.85,407,0,452
Riley Dixon,10862,P,NYG,2,9,9,4.62,44.67,45.33,3.0,0,0,1,4,21,72.3,5,58,2,0,22.2,6,2,9,41.6,402,0,408
Lachlan Edwards,10869,P,NYJ,2,14,14,4.41,41.07,45.21,11.6,0,0,3,4,22,68.3,6,55,2,0,35.7,58,5,14,61.78,575,0,633
Rigoberto Sanchez,12130,P,IND,2,8,8,4.09,38.75,44.5,8.7,0,0,1,0,14,73.0,1,60,3,0,37.5,26,3,8,32.73,310,1,356
Matt Haack,12212,P,MIA,2,13,13,4.44,44.77,47.69,7.6,0,0,2,5,17,62.7,5,58,1,0,38.5,38,5,13,57.68,582,0,620
Cameron Johnston,12255,P,PHI,2,7,7,4.29,48.57,51.86,5.8,0,0,1,2,24,62.9,4,57,0,0,57.1,23,4,7,30.02,340,0,363
Corey Bojorquez,27626,P,BUF,2,10,10,4.8,34.0,45.5,25.0,0,0,1,0,4,78.0,3,63,4,0,30.0,75,3,10,47.98,340,2,455
Logan Cooke,29214,P,JAX,2,8,8,4.5,47.38,48.0,2.5,0,0,1,2,15,65.5,4,54,3,0,25.0,5,2,8,36.0,379,0,384
Jake Bailey,33963,P,NE,2,6,6,4.78,43.67,44.5,2.5,0,0,1,2,19,65.0,4,53,1,0,33.3,5,2,6,28.66,262,0,267
Michael Dickson,35381,P,SEA,2,12,12,4.3,42.92,48.42,7.7,0,0,1,3,29,58.0,4,60,1,0,50.0,46,6,12,51.64,515,1,581
A.J. Cole III,36038,P,OAK,2,9,9,4.12,36.67,44.22,8.0,0,0,0,1,23,53.9,3,60,1,0,66.7,48,6,9,37.07,330,1,398
Colby Wadman,38062,P,DEN,2,8,8,4.5,38.63,42.38,5.0,0,0,0,4,10,67.2,5,58,1,0,25.0,10,2,8,36.0,309,1,339
J.K. Scott,38809,P,GB,2,17,17,4.61,42.82,47.59,7.6,0,0,2,5,12,75.5,6,63,1,0,47.1,61,8,17,78.29,728,1,809
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,2,4,4,4.31,41.5,41.5,0.0,0,0,2,0,28,58.1,2,54,1,0,25.0,0,1,4,17.23,166,0,166
Jamie Gillan,63303,P,CLV,2,11,11,4.55,41.73,42.18,5.0,0,0,2,8,8,70.8,8,52,0,0,9.1,5,1,11,50.0,459,0,464
