player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matt Ryan,4317,QB,ATL,5,77.5,209,222,8.6,2.67,2,7,2.9,70.3,156,0,91,3.7,240,6,81,2,77.7,72.8,70.6,69.6,2,7,261,0,13.2,95.1,5.0,12,6,0,9,11,10,3.8,1655,7.5
Jared Goff,10635,QB,LA,5,74.3,206,222,8.1,2.7,4,10,4.1,63.1,140,0,101,8.5,235,13,84,26,62.9,70.4,70.6,50.8,6,7,254,1,7.9,83.0,3.4,8,4,0,6,7,13,5.1,1649,7.4
Andy Dalton,6187,QB,CIN,5,74.2,190,205,7.3,2.42,7,6,2.8,62.9,129,0,76,8.5,226,12,62,7,29.3,61.5,64.5,30.9,2,4,239,3,26.3,86.5,8.8,20,1,1,5,7,7,2.9,1412,6.9
Kyler Murray,38334,QB,ARZ,5,72.5,182,201,7.9,2.63,4,6,2.8,62.7,126,1,69,4.5,232,6,67,1,90.5,70.2,64.0,87.0,0,4,245,2,30.4,80.1,9.1,21,10,2,13,4,4,1.6,1324,6.6
Patrick Mahomes,11765,QB,KC,5,73.9,180,195,10.2,2.78,1,18,8.4,65.6,128,1,61,3.8,210,5,78,16,43.6,84.3,84.2,52.8,3,0,233,2,11.5,114.7,3.3,7,8,0,11,11,3,1.3,1831,9.4
Philip Rivers,1725,QB,LAC,5,80.0,180,194,8.2,2.67,3,10,4.8,68.6,133,0,78,7.6,209,11,75,27,74.0,77.7,77.9,52.9,2,4,224,2,14.1,94.1,5.3,11,4,1,8,7,8,3.6,1465,7.6
Tom Brady,698,QB,NE,5,74.6,169,187,8.3,2.42,1,11,5.5,63.1,118,0,54,6.3,194,8,64,19,90.1,84.2,81.7,70.7,1,2,208,2,13.0,99.4,3.6,7,0,0,16,10,2,1.0,1409,7.5
Aaron Rodgers,2241,QB,GB,5,75.0,160,181,8.3,2.87,1,10,5.1,63.0,114,0,82,5.0,198,6,61,12,57.4,76.9,76.0,69.9,3,1,215,4,12.2,93.5,5.1,10,7,1,16,6,4,1.9,1313,7.3
Carson Wentz,10636,QB,PHI,5,74.5,161,174,9.6,2.61,4,11,5.8,60.3,105,0,68,12.5,189,15,55,24,90.2,90.4,88.4,71.5,3,2,207,0,11.8,94.3,4.2,8,6,0,6,10,4,1.9,1152,6.6
Dak Prescott,10769,QB,DAL,5,79.8,163,171,10.8,2.83,1,12,6.5,69.6,119,0,54,8.5,185,11,75,9,90.0,88.6,83.9,83.0,2,6,199,0,11.1,106.0,3.2,6,8,1,4,11,7,3.5,1606,9.4
Joe Flacco,4332,QB,DEN,5,78.1,151,168,6.8,2.48,4,5,2.8,66.7,112,0,68,5.1,186,6,65,10,53.5,68.8,66.7,67.8,5,4,198,1,20.6,90.8,7.5,14,3,1,7,6,6,3.0,1258,7.5
Jacoby Brissett,10725,QB,IND,5,75.6,156,167,7.2,2.83,2,4,2.2,64.7,108,0,55,8.5,185,10,57,14,52.7,59.5,57.3,67.4,1,3,202,3,10.9,94.9,3.2,6,12,1,7,10,6,3.0,1062,6.4
Jameis Winston,9434,QB,TB,5,70.1,154,166,10.8,2.83,3,8,4.6,61.4,102,0,77,5.6,193,6,71,30,38.3,57.2,60.9,43.0,3,5,202,4,23.4,97.2,9.3,18,9,1,5,11,13,6.4,1371,8.3
Gardner Minshew,41401,QB,JAX,5,75.3,154,165,8.6,2.9,3,10,5.5,66.7,110,0,77,5.2,194,6,61,15,25.1,74.8,75.3,53.5,2,1,211,0,15.6,105.6,6.2,12,15,0,6,9,7,3.3,1279,7.8
Josh Allen,46601,QB,BUF,5,77.6,143,163,9.2,3.06,2,2,1.1,62.6,102,1,74,8.1,197,9,61,4,29.6,57.6,60.3,48.7,2,7,211,2,17.6,75.2,6.6,13,21,2,14,5,12,5.7,1122,6.9
Lamar Jackson,46416,QB,BLT,5,73.7,152,162,10.2,2.9,4,7,4.0,65.4,106,0,66,5.4,195,6,68,3,62.0,72.5,70.4,68.7,1,5,209,1,22.7,99.1,7.7,15,17,0,5,11,5,2.4,1271,7.8
Baker Mayfield,46518,QB,CLV,5,67.6,145,161,9.1,2.78,7,6,3.4,55.9,90,2,67,8.2,179,8,51,8,35.1,69.5,70.3,42.5,1,8,197,4,23.9,68.5,8.9,16,1,1,7,4,7,3.6,1247,7.7
Derek Carr,8671,QB,OAK,5,84.7,150,161,6.0,2.54,3,6,3.7,73.3,118,0,43,7.1,173,9,59,23,56.0,75.1,76.4,47.3,0,3,176,1,18.6,96.7,4.6,8,4,0,8,6,5,2.8,1117,6.9
Deshaun Watson,11767,QB,HST,5,77.1,153,159,10.1,2.96,0,13,7.6,69.2,110,0,81,6.8,192,8,67,13,25.7,78.1,73.3,81.5,0,1,205,0,22.2,115.9,9.4,18,13,1,5,11,8,3.9,1364,8.6
Russell Wilson,7077,QB,SEA,5,80.7,145,156,10.0,2.76,1,15,8.7,73.1,114,0,70,2.6,183,3,65,29,73.7,90.4,88.3,74.1,1,0,203,2,18.6,126.3,7.1,13,13,1,8,12,2,1.0,1409,9.0
Marcus Mariota,9435,QB,TEN,5,74.6,130,141,7.5,2.87,0,5,3.3,61.7,87,0,64,10.3,178,10,48,31,34.5,68.8,68.4,59.3,2,0,189,3,34.4,103.0,12.4,22,15,2,7,7,6,3.2,1116,7.9
