player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Armani Watts,51264,S,KC,2,0,16,0,0,0,0,0,0,,0,0,,0,0,0,0,33.3,1,3,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Briean Boddy-Calhoun,10903,CB,HST,1,0,13,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Dre Kirkpatrick,7023,CB,CIN,6,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,163,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Tre Flowers,49059,CB,SEA,9,0,29,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.5,2,369,1,50.0,0,0,0,0,50.0,1,1,100.0,1,1,0,1,1,0
Marshon Lattimore,11766,CB,NO,9,0,20,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,332,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Troy Hill,9881,CB,LA,7,0,26,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,206,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Xavien Howard,10672,CB,MIA,5,0,17,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.7,1,147,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Isaiah Oliver,50393,CB,ATL,10,0,2,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,349,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Avonte Maddox,50543,CB,PHI,6,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,213,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Orlando Scandrick,4457,CB,PHI,3,0,24,0,1,0,0,0,0,60.0,3,2,66.7,2,2,0,0,8.9,5,56,3,50.0,0,0,1,0,40.0,2,1,25.0,0,0,0,2,2,0
J.C. Jackson,42781,CB,NE,10,0,19,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.9,2,228,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jordan Dangerfield,8468,S,PIT,1,0,25,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Johnathan Abram,34646,S,OAK,1,0,23,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,8.0,2,25,2,50.0,0,0,2,0,100.0,2,2,50.0,0,0,0,0,0,0
Joshua Kalu,51203,CB,TEN,1,0,31,0,1,0,0,0,0,,0,0,,0,0,0,0,50.0,1,2,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
James Bradberry,10696,CB,CAR,9,0,5,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,370,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chidobe Awuzie,11815,CB,DAL,10,0,9,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.3,1,384,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Will Harris,51336,S,DET,10,0,11,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.8,2,256,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Phillip Gaines,8722,CB,HST,4,0,13,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.2,1,81,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
D.J. Reed Jr.,26940,CB,SF,5,0,28,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.8,1,36,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Will Parks,10853,S,DEN,8,0,10,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,167,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Eli Apple,10644,CB,NO,10,0,20,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,411,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Darius Phillips,49507,CB,CIN,2,0,7,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,11.1,2,18,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Nik Needham,50356,CB,MIA,6,0,17,2,2,0,1,0,0,42.9,3,2,50.0,1,1,0,1,3.8,7,184,5,42.9,0,1,2,1,57.1,4,3,37.5,0,0,0,1,1,0
Morgan Burnett,5596,S,CLV,8,0,8,0,6,0,0,5,0,84.6,11,7,40.9,2,2,0,0,6.7,13,194,8,38.5,0,0,1,0,15.4,2,1,25.0,0,0,0,2,2,0
Taron Johnson,49511,CB,BUF,6,0,4,0,6,0,0,1,0,41.7,5,1,10.0,0,0,0,1,7.8,12,154,7,33.3,0,0,5,1,58.3,7,6,50.0,1,1,0,1,1,0
Alex Anzalone,11831,LB,NO,2,0,20,0,0,0,0,0,0,33.3,1,0,0.0,0,0,1,0,8.6,3,35,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,1
Patrick Peterson,6157,CB,ARZ,5,0,1,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.3,3,223,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Marcus Williams,11797,S,NO,10,0,20,0,2,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0.7,3,409,2,33.3,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Austin Calitro,50640,LB,JAX,1,0,15,1,1,0,1,0,0,100.0,1,1,50.0,0,0,0,1,10.3,3,29,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Sheldrick Redwine,50458,S,CLV,2,0,8,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,9.7,3,31,2,33.3,0,0,2,0,100.0,3,2,33.3,0,0,0,0,0,0
