player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,3,16,16,4.26,44.5,48.44,4.8,0,1,3,2,1,65.1,6,59,1,1,56.3,43,9,16,68.13,712,1,775
Dustin Colquitt,2316,P,KC,5,14,14,4.37,38.0,41.5,3.0,0,0,3,6,16,58.6,5,57,0,0,21.4,9,3,14,61.22,532,2,581
Sam Koch,3148,P,BLT,5,13,13,4.45,43.23,48.0,5.5,0,0,1,6,3,67.8,8,57,0,0,30.8,22,4,13,57.81,562,2,624
Brett Kern,4580,P,TEN,5,31,31,4.23,43.45,47.16,7.5,0,0,3,5,31,90.1,15,70,11,0,32.3,75,10,31,131.0,1347,2,1462
Kevin Huber,5066,P,CIN,5,23,23,4.38,40.26,43.39,4.6,0,0,3,10,7,65.8,7,63,1,0,30.4,32,7,23,100.82,926,2,998
Thomas Morstead,5088,P,NO,5,20,20,4.35,43.75,47.15,9.7,0,0,2,9,20,73.2,15,64,2,0,35.0,68,7,20,87.02,875,0,943
Britton Colquitt,5192,P,MIN,5,19,19,4.55,43.11,47.26,7.9,0,0,2,7,18,73.8,6,59,0,0,52.6,79,10,19,86.53,819,0,898
Matt Bosher,6344,P,ATL,3,9,9,4.61,40.78,41.89,5.0,1,0,0,7,2,61.5,2,52,0,0,22.2,10,2,10,41.45,367,0,377
Chris Jones,6798,P,DAL,5,16,16,4.58,38.75,42.5,6.7,0,0,1,6,9,70.6,6,58,2,0,37.5,40,6,16,73.24,620,1,680
Bryan Anger,7072,P,HST,3,10,10,4.42,47.3,47.2,-0.3,0,0,4,3,13,68.3,6,71,0,0,30.0,-1,3,10,44.15,473,0,472
Johnny Hekker,7252,P,LA,5,13,13,4.33,42.46,46.92,9.7,1,0,2,2,26,62.7,3,68,3,0,46.2,58,6,14,56.24,552,0,610
Sam Martin,7947,P,DET,4,20,20,4.18,39.2,42.35,3.3,0,0,4,3,11,55.9,8,55,4,0,35.0,23,7,20,83.58,784,2,847
Tress Way,8358,P,WAS,5,26,26,4.52,46.42,51.42,7.9,0,0,1,7,32,89.9,13,66,3,0,53.8,110,14,26,117.58,1207,1,1337
Pat O'Donnell,8826,P,CHI,5,26,26,4.26,43.31,47.0,6.3,0,0,4,7,6,66.2,8,75,2,0,46.2,76,12,26,110.84,1126,1,1222
Michael Palardy,9277,P,CAR,5,21,21,4.33,41.52,47.0,8.6,0,0,2,5,5,66.0,11,58,2,0,52.4,95,11,21,90.89,872,1,987
Bradley Pinion,9598,P,TB,5,20,20,4.49,38.35,43.35,7.5,0,0,5,5,30,67.9,6,63,0,0,40.0,60,8,20,89.85,767,2,867
Ty Long,9728,K,LAC,4,15,15,4.1,43.13,48.33,7.1,0,0,0,4,27,57.7,9,60,0,0,73.3,78,11,15,61.49,647,0,725
Matt Wile,9972,P,ATL,2,6,6,4.53,44.67,48.33,5.5,0,0,0,0,2,63.7,3,60,2,0,66.7,22,4,6,27.16,268,0,290
Jordan Berry,10236,P,PIT,5,22,22,4.36,40.91,47.27,10.0,0,0,3,7,25,61.6,9,62,0,0,45.5,100,10,22,95.87,900,2,1040
Riley Dixon,10862,P,NYG,5,20,20,4.54,44.75,47.55,4.0,0,0,2,4,21,76.8,10,58,4,0,45.0,36,9,20,90.88,895,1,951
Lachlan Edwards,10869,P,NYJ,4,32,32,4.27,42.72,47.0,7.2,0,0,5,5,22,62.8,12,57,3,0,59.4,137,19,32,136.78,1367,0,1504
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,5,16,16,4.31,41.06,44.88,5.1,0,0,1,3,14,78.1,5,60,3,0,50.0,41,8,16,68.88,657,1,718
Matt Haack,12212,P,MIA,4,20,20,4.43,44.5,47.1,7.4,0,0,3,8,17,60.1,8,62,2,0,35.0,52,7,20,88.52,890,0,942
Cameron Johnston,12255,P,PHI,5,19,19,4.27,44.68,47.79,7.4,0,0,1,8,24,63.0,12,60,2,0,42.1,59,8,19,81.22,849,0,908
Corey Bojorquez,27626,P,BUF,5,26,26,4.75,35.5,42.62,12.1,1,0,3,6,4,77.3,13,64,5,0,26.9,85,7,27,123.5,923,5,1108
Logan Cooke,29214,P,JAX,5,24,24,4.33,45.17,45.92,3.0,0,0,3,9,15,59.5,9,60,6,0,25.0,18,6,24,104.03,1084,0,1102
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,5,28,28,4.62,43.43,46.36,6.9,0,0,2,9,19,82.5,12,63,7,0,32.1,62,9,28,129.38,1216,1,1298
Michael Dickson,35381,P,SEA,5,24,24,4.31,40.46,46.13,9.7,0,0,2,6,29,65.0,12,60,3,0,50.0,116,12,24,103.53,971,1,1107
A.J. Cole III,36038,P,OAK,5,22,22,4.35,37.36,47.18,12.6,0,0,1,4,23,65.0,10,60,1,0,63.6,176,14,22,95.75,822,2,1038
Colby Wadman,38062,P,DEN,5,21,21,4.42,38.0,44.86,14.0,0,0,1,6,10,74.4,11,60,5,0,28.6,84,6,21,92.77,798,3,942
J.K. Scott,38809,P,GB,5,29,29,4.69,44.1,48.31,6.8,0,0,2,10,12,82.7,12,66,3,0,41.4,82,12,29,136.01,1279,2,1401
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,4,11,11,4.47,43.45,44.73,-2.0,0,0,3,3,28,66.6,5,60,1,0,27.3,-6,3,11,49.15,478,1,492
Jamie Gillan,63303,P,CLV,5,27,27,4.53,42.85,45.48,10.2,0,0,7,10,8,69.2,15,71,4,0,18.5,51,5,27,122.37,1157,1,1228
