player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jake Matthews,8641,T,ATL,13,0,2,83.1,3,16,603,100.0,100.0,97.1,5,27,8,654,654,75.8,2,12,295,100.0,100.0,95.6,20,6,322,322
Alex Mack,4944,C,ATL,13,0,2,75.1,6,17,598,100.0,100.0,97.9,2,24,1,649,649,60.8,6,13,293,100.0,100.0,96.4,20,1,320,320
Ryan Jensen,7985,C,TB,13,0,30,84.5,3,9,583,100.0,100.0,98.8,0,13,1,622,622,80.2,2,6,285,100.0,100.0,98.2,9,1,308,308
Ali Marpet,9494,G,TB,13,1,30,79.8,7,12,583,100.0,100.0,98.0,2,21,2,622,622,71.1,6,10,285,100.0,100.0,96.5,18,2,308,308
Donovan Smith,9467,T,TB,13,2,30,75.0,7,19,578,100.0,100.0,96.7,3,32,6,617,617,62.4,3,16,282,100.0,100.0,94.5,25,6,305,305
Kaleb McGary,46912,T,ATL,13,0,2,55.0,11,18,561,99.8,99.8,95.5,0,40,11,610,611,47.7,7,13,281,100.0,100.0,92.5,31,11,307,307
Andrew Norwell,9126,G,JAX,13,1,15,76.2,5,18,565,100.0,100.0,97.8,3,24,1,607,607,66.4,5,15,290,100.0,100.0,96.2,21,1,314,314
Brandon Linder,8728,C,JAX,13,2,15,79.0,0,11,564,100.0,100.0,99.0,5,11,0,606,606,76.4,0,8,289,100.0,100.0,98.6,8,0,313,313
Jawaan Taylor,41665,T,JAX,13,1,15,66.9,3,24,564,100.0,100.0,96.2,7,35,8,606,606,59.0,2,23,289,100.0,100.0,93.6,31,6,313,313
Will Hernandez,46180,G,NYG,13,0,21,71.6,4,21,552,100.0,100.0,97.7,1,25,0,592,592,74.8,2,12,281,100.0,100.0,97.5,14,0,304,304
Trey Hopkins,9276,C,CIN,13,0,7,67.8,3,15,552,100.0,100.0,97.6,0,22,4,589,589,59.3,3,9,253,100.0,100.0,96.8,14,2,269,269
Joe Thuney,10712,G,NE,13,0,19,86.6,4,10,553,100.0,100.0,98.6,0,15,1,586,586,84.7,2,5,217,100.0,100.0,98.4,7,0,233,233
Bobby Hart,9659,T,CIN,13,1,7,64.5,3,29,548,100.0,100.0,96.2,3,37,5,584,584,61.1,1,22,250,100.0,100.0,94.2,26,3,266,266
Kevin Zeitler,7032,G,NYG,13,1,21,74.9,3,13,544,100.0,100.0,98.0,2,19,3,584,584,66.1,2,11,276,100.0,100.0,96.6,16,3,299,299
Isaac Seumalo,10713,G,PHI,13,0,24,67.4,5,24,544,100.0,100.0,96.4,0,34,5,583,583,60.8,2,16,213,100.0,100.0,94.4,21,3,229,229
Jason Kelce,6343,C,PHI,13,0,24,71.9,3,24,544,100.0,100.0,97.3,1,28,1,583,583,70.7,1,14,214,100.0,100.0,96.0,16,1,230,230
Taylor Moton,11819,T,CAR,13,2,5,78.7,3,14,554,100.0,100.0,97.6,3,22,5,580,580,76.3,3,8,231,100.0,100.0,95.5,16,5,239,239
Matt Paradis,8841,C,CAR,13,1,5,39.5,4,35,553,100.0,100.0,95.9,2,42,3,578,578,24.8,3,22,228,100.0,100.0,93.2,28,3,236,236
Austin Reiter,9655,C,KC,13,2,16,83.1,1,0,519,100.0,100.0,99.5,7,3,2,576,576,75.6,1,0,172,100.0,100.0,99.1,2,1,205,205
Mitchell Schwartz,7041,T,KC,13,0,16,81.9,4,9,518,100.0,100.0,98.7,3,13,0,575,575,74.6,4,6,174,100.0,100.0,97.1,10,0,207,207
Travis Frederick,7812,C,DAL,13,0,9,60.0,8,10,531,100.0,100.0,98.1,1,19,1,568,568,53.1,5,7,253,100.0,100.0,97.2,13,1,273,273
Zack Martin,8651,G,DAL,13,0,9,91.2,3,12,531,100.0,100.0,98.6,1,15,0,568,568,86.0,3,10,253,100.0,100.0,97.4,13,0,273,273
A.Q. Shipley,5150,C,ARZ,13,0,1,68.6,0,10,527,100.0,100.0,98.7,1,12,2,564,564,72.5,0,5,174,100.0,100.0,98.0,6,1,189,189
Justin Pugh,7800,G,ARZ,13,0,1,79.0,2,14,527,100.0,100.0,97.7,0,20,4,564,564,68.6,2,11,174,100.0,100.0,94.5,16,3,189,189
D.J. Humphries,9457,T,ARZ,13,1,1,72.2,1,24,526,100.0,100.0,97.2,5,27,2,563,563,70.1,1,9,174,100.0,100.0,96.0,12,2,189,189
Michael Deiter,38554,G,MIA,13,1,17,36.0,10,18,518,99.8,99.8,96.1,2,34,6,561,562,41.5,3,13,256,99.6,99.6,94.9,21,5,276,277
Nick Martin,10684,C,HST,13,1,13,80.4,1,5,519,100.0,100.0,99.0,2,8,2,555,555,84.2,0,2,204,100.0,100.0,98.5,4,2,225,225
Andrew Whitworth,3000,T,LA,13,1,26,83.0,2,20,512,100.0,100.0,97.7,9,23,1,552,552,77.9,0,16,225,100.0,100.0,96.0,17,1,244,244
Nate Solder,6169,T,NYG,13,1,21,66.7,8,29,513,100.0,100.0,94.4,4,47,10,549,549,56.4,6,23,258,100.0,100.0,91.3,37,8,279,279
Michael Schofield III,8730,G,LAC,13,0,27,78.4,6,13,503,100.0,100.0,97.9,1,20,1,548,548,75.3,3,7,233,100.0,100.0,97.4,11,1,258,258
Shaq Mason,9564,G,NE,12,0,19,69.0,3,24,517,100.0,100.0,97.0,0,29,2,548,548,62.4,3,15,206,100.0,100.0,95.1,19,1,222,222
Demar Dotson,5410,T,TB,12,0,30,69.4,3,25,514,100.0,100.0,96.3,4,33,5,547,547,67.9,1,16,248,100.0,100.0,95.0,21,4,267,267
Cody Whitehair,10690,G,CHI,13,1,6,67.6,3,11,512,100.0,100.0,98.2,4,16,2,547,547,52.6,2,9,218,100.0,100.0,96.6,13,2,238,238
James Daniels,45576,C,CHI,13,1,6,67.2,4,11,512,100.0,100.0,98.3,2,16,1,547,547,66.4,3,7,218,100.0,100.0,97.7,10,0,238,238
Charles Leno Jr.,8880,T,CHI,13,1,6,70.3,6,21,511,100.0,100.0,96.6,4,31,4,546,546,56.8,4,16,218,100.0,100.0,94.0,23,3,238,238
J.R. Sweezy,7209,G,ARZ,13,0,1,73.8,1,18,509,100.0,100.0,98.1,2,19,0,546,546,57.3,1,13,170,100.0,100.0,95.9,14,0,185,185
Billy Turner,8702,G,GB,13,0,12,54.0,3,27,499,100.0,100.0,95.8,0,36,6,546,546,47.8,1,18,197,100.0,100.0,93.7,22,3,221,221
Larry Warford,7846,G,NO,13,2,20,72.0,6,21,509,100.0,100.0,97.0,3,29,2,545,545,61.3,4,14,225,100.0,100.0,95.6,19,1,241,241
Ryan Ramczyk,11787,T,NO,13,0,20,80.7,1,17,509,100.0,100.0,98.2,2,18,0,545,545,74.2,1,13,225,100.0,100.0,96.9,14,0,241,241
David Bakhtiari,7891,T,GB,13,0,12,85.5,6,24,497,100.0,100.0,96.6,5,32,2,544,544,74.7,3,20,195,100.0,100.0,93.1,25,2,219,219
Marcus Cannon,6290,T,NE,12,0,19,68.0,3,21,516,100.0,100.0,96.9,1,28,4,542,542,64.4,3,13,209,100.0,100.0,94.7,19,3,223,223
Taylor Decker,10650,T,DET,12,2,11,75.8,3,19,499,100.0,100.0,96.8,5,27,5,541,541,73.4,2,13,217,100.0,100.0,94.7,19,4,238,238
Germain Ifedi,10665,T,SEA,13,1,29,56.3,3,37,494,100.0,100.0,94.9,3,45,5,540,540,47.8,3,24,180,100.0,100.0,90.3,31,4,201,201
Erik McCoy,37347,C,NO,13,0,20,77.4,2,8,504,100.0,100.0,99.0,3,10,0,539,539,76.8,1,6,223,100.0,100.0,98.4,7,0,238,238
Jesse Davis,9989,T,MIA,12,0,17,59.7,3,28,496,100.0,100.0,96.1,1,35,4,538,538,61.8,2,21,245,100.0,100.0,94.9,24,1,263,263
Jon Halapio,8814,C,NYG,12,1,21,51.7,10,12,504,100.0,100.0,97.4,3,24,2,538,538,45.7,7,9,254,100.0,100.0,96.1,18,2,274,274
Mike Remmers,7431,T,NYG,12,0,21,67.5,3,33,503,100.0,100.0,95.6,3,40,4,537,537,62.1,3,29,254,100.0,100.0,92.9,34,2,274,274
Dan Feeney,11826,G,LAC,13,1,27,53.4,8,23,486,100.0,100.0,95.8,1,36,5,529,529,43.7,5,15,226,100.0,100.0,94.2,23,3,250,250
Brandon Brooks,7078,G,PHI,13,0,24,87.9,3,8,490,100.0,100.0,98.5,1,13,2,528,528,79.8,2,6,190,100.0,100.0,97.4,9,1,206,206
Quinton Spain,10110,G,BUF,13,1,4,70.5,5,21,494,100.0,100.0,97.4,2,26,0,527,527,58.9,4,17,233,100.0,100.0,95.5,21,0,245,245
Dion Dawkins,11818,T,BUF,13,4,4,74.9,3,20,493,100.0,100.0,96.9,6,27,4,526,526,63.1,2,15,233,100.0,100.0,94.6,21,4,245,245
J.C. Tretter,7904,C,CLV,13,2,8,84.4,0,12,479,100.0,100.0,98.5,2,13,1,525,525,72.4,0,7,194,100.0,100.0,97.7,8,1,208,208
Joel Bitonio,8670,G,CLV,13,0,8,85.5,1,10,479,100.0,100.0,98.4,1,13,2,525,525,81.4,0,7,194,100.0,100.0,97.7,8,1,208,208
Frank Ragnow,39137,C,DET,12,0,11,71.6,2,12,482,100.0,100.0,98.1,1,16,2,521,521,63.3,2,9,204,100.0,100.0,96.8,12,1,226,226
Mark Glowinski,9567,G,IND,13,0,14,54.5,11,21,478,100.0,100.0,96.0,4,35,3,518,518,40.7,10,14,206,100.0,100.0,92.7,27,3,222,222
Anthony Castonzo,6174,T,IND,13,0,14,86.2,4,20,478,100.0,100.0,96.9,1,27,3,518,518,79.6,4,14,206,100.0,100.0,94.7,20,2,222,222
Braden Smith,46794,T,IND,13,3,14,65.9,8,27,478,100.0,100.0,95.1,4,41,6,518,518,58.9,4,21,206,100.0,100.0,91.5,30,5,222,222
Quenton Nelson,12954,G,IND,13,0,14,79.1,2,18,476,99.8,99.8,97.9,1,20,0,516,517,77.6,1,13,205,100.0,100.0,96.6,14,0,221,221
Corey Linsley,8796,C,GB,13,0,12,69.3,0,12,473,100.0,100.0,97.9,0,16,4,515,515,61.1,0,5,184,100.0,100.0,97.0,8,3,205,205
