player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,1,0,4.0,0,0,1,45.5,80.6,10.3,90.3,63.1,75.8,0.0,0,1,21,23,9.5,2,3
Thomas Davis Sr.,2231,LB,LAC,1,2,4.0,0,0,27,43.9,50.8,76.5,59.3,64.1,84.1,0.0,0,0,32,33,6.3,2,6
Lorenzo Alexander,2476,ED,BUF,1,0,7.5,0,0,4,48.5,66.5,75.7,72.4,64.5,76.1,0.0,0,0,4,5,0.0,0,2
Johnathan Joseph,2969,CB,HST,1,0,19.5,0,0,13,66.8,68.1,77.9,,68.7,67.9,0.0,0,0,21,21,0.0,0,2
Antoine Bethea,3152,S,NYG,1,1,2.0,0,0,21,40.9,47.8,76.1,59.1,75.5,83.9,0.0,0,0,30,32,6.7,2,2
Tramon Williams,3558,CB,GB,1,0,,0,0,12,73.6,69.2,0.0,60.0,63.1,81.9,,0,2,12,14,0.0,0,0
Eric Weddle,3653,S,LA,1,1,,0,0,26,74.4,78.1,73.7,,62.8,82.5,0.0,0,0,11,12,0.0,0,0
Brandon Mebane,3701,DI,LAC,1,0,3.4,0,0,27,,60.0,78.3,53.4,61.7,70.3,0.0,0,0,21,22,9.5,2,5
Dominique Rodgers-Cromartie,4330,CB,WAS,1,0,13.5,0,0,32,65.2,53.4,69.1,,45.9,34.9,33.3,1,0,5,5,0.0,0,2
Aqib Talib,4334,CB,LA,1,0,13.0,0,0,26,57.9,59.8,77.8,,66.1,24.3,0.0,0,0,21,22,0.0,0,1
Calais Campbell,4364,DI,JAX,1,0,0.0,0,0,15,60.0,61.9,0.0,71.3,65.9,69.5,50.0,1,2,17,18,5.9,1,1
Brandon Carr,4454,CB,BLT,1,0,,0,0,3,60.6,58.9,74.2,52.2,60.0,,,0,0,3,3,0.0,0,0
Wesley Woodyard,4583,LB,TEN,1,0,1.5,0,0,31,66.7,65.4,70.5,60.0,60.1,78.4,0.0,0,0,7,7,28.6,2,2
Cameron Wake,4907,ED,TEN,1,0,,0,0,31,,89.9,77.8,85.8,60.0,73.0,,0,0,1,1,0.0,0,0
Malcolm Jenkins,4937,S,PHI,1,0,,0,0,24,53.4,51.1,75.3,59.1,52.2,46.3,,0,0,13,15,0.0,0,0
Clay Matthews,4949,ED,LA,1,0,-0.5,0,0,26,42.4,47.6,77.5,52.1,59.0,72.0,0.0,0,0,17,18,5.9,1,2
Patrick Chung,4957,S,NE,1,0,3.0,0,0,19,86.9,81.9,75.5,54.4,56.4,80.3,0.0,0,0,7,7,28.6,2,3
Jason McCourty,5127,CB,NE,1,0,,0,0,19,74.8,74.9,79.3,,61.5,81.1,,0,0,11,11,0.0,0,0
Clinton McDonald,5173,DI,ARZ,1,0,,0,0,1,58.3,57.7,75.8,64.5,53.0,,,0,0,5,5,0.0,0,0
Steve McLendon,5232,DI,NYJ,1,0,1.0,0,0,22,,70.2,76.7,60.0,72.0,65.9,0.0,0,0,11,11,0.0,0,1
Michael Bennett,5273,DI,NE,1,0,,0,0,19,62.5,56.4,76.7,56.6,49.2,,,0,0,9,9,0.0,0,0
Ndamukong Suh,5527,DI,TB,1,1,-1.0,0,0,30,64.7,70.1,78.3,50.4,70.3,70.3,0.0,0,0,24,24,4.2,1,1
Gerald McCoy,5528,DI,CAR,1,0,5.0,0,0,5,,61.2,0.0,66.7,64.1,26.4,50.0,1,1,16,17,6.3,1,1
Joe Haden,5532,CB,PIT,1,0,6.5,0,0,25,50.4,47.9,77.6,,42.8,29.7,0.0,0,0,29,30,3.4,1,2
Tyson Alualu,5535,DI,PIT,1,1,1.0,0,0,25,,65.9,76.4,57.7,67.0,70.2,0.0,0,0,13,14,0.0,0,1
Brandon Graham,5538,ED,PHI,1,0,0.5,0,0,24,62.1,85.3,80.2,66.0,82.0,73.0,0.0,0,0,11,12,18.2,2,2
Earl Thomas III,5539,S,BLT,1,0,,0,0,3,89.0,90.9,77.8,59.1,61.4,77.2,,0,0,9,9,0.0,0,0
Kareem Jackson,5545,S,DEN,1,3,6.0,0,0,10,71.1,75.2,77.4,,73.1,70.8,16.7,1,0,27,28,3.7,1,2
Devin McCourty,5552,S,NE,1,0,4.0,0,0,19,80.2,84.6,76.3,,63.3,82.5,0.0,0,0,12,12,0.0,0,1
Jerry Hughes,5556,ED,BUF,1,0,-2.0,0,0,4,,48.1,0.0,64.8,52.3,26.7,50.0,1,2,9,11,11.1,1,1
Linval Joseph,5571,DI,MIN,1,1,1.0,0,0,18,56.5,61.9,78.2,61.6,61.4,70.8,0.0,0,0,12,12,16.7,2,2
Carlos Dunlap,5579,ED,CIN,1,3,-6.0,0,0,7,66.0,79.7,80.7,65.3,72.0,75.7,0.0,0,0,23,24,4.3,1,1
Sean Lee,5580,LB,DAL,1,0,,0,0,9,65.6,65.4,71.7,58.8,61.1,,,0,0,6,6,0.0,0,0
Morgan Burnett,5596,S,CLV,1,2,-1.0,0,0,8,41.2,50.3,75.4,69.4,69.8,80.7,0.0,0,0,26,27,3.8,1,1
Corey Peters,5607,DI,ARZ,1,1,0.0,0,0,1,,73.5,78.2,55.9,76.3,68.2,0.0,0,0,23,25,4.3,1,1
Everson Griffen,5624,ED,MIN,1,0,,0,0,18,60.2,60.1,17.7,70.6,47.7,26.6,100.0,2,1,15,15,0.0,0,0
Geno Atkins,5643,DI,CIN,1,2,3.0,0,0,7,,86.5,77.5,78.1,75.9,69.7,0.0,0,0,19,20,5.3,1,1
Al Woods,5646,DI,SEA,1,1,0.0,0,0,29,60.7,74.4,77.6,51.3,80.5,69.0,33.3,1,0,9,11,11.1,1,1
Reshad Jones,5686,S,MIA,1,0,15.3,0,0,17,67.9,70.9,76.2,58.2,69.1,77.0,0.0,0,0,20,21,10.0,2,4
Kyle Love,5806,DI,CAR,1,0,,0,0,5,,48.3,76.3,51.7,52.1,,,0,0,13,13,0.0,0,0
Darian Stewart,5820,S,TB,1,0,11.0,0,0,30,51.9,44.2,0.0,,54.5,27.2,40.0,2,1,30,30,3.3,1,3
Tramaine Brock Sr.,5903,CB,ARZ,1,0,9.0,0,0,1,59.7,61.3,78.0,59.1,67.0,81.0,0.0,0,0,21,21,0.0,0,1
Anthony Levine,6013,S,BLT,1,0,,0,0,3,62.0,63.1,74.5,72.5,60.0,,,0,0,1,1,0.0,0,0
Andrew Sendejo,6118,S,PHI,1,0,,0,0,24,61.3,62.0,79.1,,60.0,40.6,,0,0,1,1,0.0,0,0
Von Miller,6154,ED,DEN,1,1,3.3,0,0,10,65.2,76.0,79.3,64.8,73.6,43.3,16.7,1,0,26,27,11.5,3,4
J.J. Watt,6163,ED,HST,1,0,,0,0,13,,43.8,80.3,52.6,39.5,,,0,0,18,18,0.0,0,0
Ryan Kerrigan,6168,ED,WAS,1,1,,0,0,32,60.8,63.4,80.4,67.5,54.5,69.6,0.0,0,0,26,29,0.0,0,0
Prince Amukamara,6171,CB,CHI,1,0,3.0,0,0,6,65.8,67.3,79.6,60.0,68.0,77.0,0.0,0,0,21,21,4.8,1,1
Adrian Clayborn,6172,ED,ATL,1,1,,0,0,2,,58.0,73.8,55.3,60.1,69.2,0.0,0,0,9,9,0.0,0,0
Cameron Jordan,6176,ED,NO,1,0,1.0,0,0,20,61.1,71.1,14.6,65.4,76.8,28.5,40.0,2,1,21,23,14.3,3,3
Jimmy Smith,6179,CB,BLT,1,0,,0,0,3,64.7,65.0,70.5,,60.0,,,0,0,1,1,0.0,0,0
Cameron Heyward,6183,DI,PIT,1,3,5.0,0,0,25,,84.0,77.7,65.1,83.2,71.5,0.0,0,0,22,22,4.5,1,3
Brooks Reed,6194,ED,ARZ,1,0,,0,0,1,61.5,56.4,73.2,52.8,59.9,69.9,,0,0,3,3,0.0,0,0
Justin Houston,6222,ED,IND,1,0,5.0,0,0,14,62.7,78.1,4.6,86.8,58.8,75.1,0.0,0,1,15,16,6.7,1,2
