player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,3,16,16,4.26,44.5,48.44,4.8,0,1,3,2,1,65.1,6,59,1,1,56.3,43,9,16,68.13,712,1,775
Dustin Colquitt,2316,P,KC,4,10,10,4.33,37.7,42.6,3.0,0,0,2,3,16,58.7,3,57,0,0,30.0,9,3,10,43.29,377,2,426
Sam Koch,3148,P,BLT,4,10,10,4.45,44.0,46.9,3.0,0,0,1,5,3,68.5,8,56,0,0,30.0,9,3,10,44.51,440,1,469
Brett Kern,4580,P,TEN,4,25,25,4.2,41.96,46.48,9.1,0,0,3,5,31,83.2,14,70,7,0,32.0,73,8,25,104.88,1049,2,1162
Kevin Huber,5066,P,CIN,4,20,20,4.42,40.15,42.55,1.6,0,0,3,9,7,72.8,6,59,1,0,25.0,8,5,20,88.35,803,2,851
Thomas Morstead,5088,P,NO,4,17,17,4.34,44.82,48.82,9.7,0,0,2,6,20,74.2,13,64,2,0,41.2,68,7,17,73.77,762,0,830
Britton Colquitt,5192,P,MIN,4,18,18,4.55,43.28,46.72,6.9,0,0,2,7,18,72.4,6,59,0,0,50.0,62,9,18,81.85,779,0,841
Matt Bosher,6344,P,ATL,3,9,9,4.61,40.78,41.89,5.0,1,0,0,7,2,61.5,2,52,0,0,22.2,10,2,10,41.45,367,0,377
Chris Jones,6798,P,DAL,4,13,13,4.68,40.0,44.62,6.7,0,0,0,5,9,73.0,4,58,1,0,46.2,40,6,13,60.78,520,1,580
Bryan Anger,7072,P,HST,2,9,9,4.49,48.67,48.56,-0.3,0,0,3,3,13,71.4,6,71,0,0,33.3,-1,3,9,40.39,438,0,437
Johnny Hekker,7252,P,LA,4,10,10,4.29,39.9,45.7,11.6,1,0,2,1,26,61.5,2,68,2,0,50.0,58,5,11,42.89,399,0,457
Sam Martin,7947,P,DET,4,20,20,4.18,39.2,42.35,3.3,0,0,4,3,11,55.9,8,55,4,0,35.0,23,7,20,83.58,784,2,847
Tress Way,8358,P,WAS,4,16,16,4.56,48.5,52.31,5.5,0,0,0,2,32,91.2,9,66,3,0,68.8,61,11,16,72.93,776,0,837
Pat O'Donnell,8826,P,CHI,4,21,21,4.31,44.1,48.05,5.7,0,0,3,5,6,65.7,6,75,1,0,52.4,63,11,21,90.44,926,1,1009
Michael Palardy,9277,P,CAR,4,16,16,4.38,40.69,46.81,9.8,0,0,2,4,5,65.2,8,58,1,0,50.0,78,8,16,70.11,651,1,749
Bradley Pinion,9598,P,TB,4,14,14,4.49,36.57,43.14,10.4,0,0,3,4,30,66.7,4,63,0,0,35.7,52,5,14,62.8,512,2,604
Ty Long,9728,K,LAC,3,10,10,4.19,43.7,49.3,8.0,0,0,0,3,27,62.2,6,60,0,0,70.0,56,7,10,41.91,437,0,493
Matt Wile,9972,P,ATL,1,1,1,4.63,39.0,39.0,,0,0,0,0,2,60.0,1,39,1,0,0.0,0,0,1,4.63,39,0,39
Jordan Berry,10236,P,PIT,4,18,18,4.36,40.39,48.06,10.9,0,0,1,6,25,59.7,6,62,0,0,50.0,98,9,18,78.42,727,2,865
Riley Dixon,10862,P,NYG,4,17,17,4.62,46.82,48.06,2.6,0,0,1,4,21,75.1,9,58,4,0,47.1,21,8,17,78.5,796,0,817
Lachlan Edwards,10869,P,NYJ,3,24,24,4.33,41.46,45.71,7.8,0,0,4,5,22,61.8,9,57,2,0,54.2,102,13,24,103.92,995,0,1097
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,4,13,13,4.26,41.15,45.77,6.7,0,0,1,2,14,76.2,3,60,3,0,46.2,40,6,13,55.39,535,1,595
Matt Haack,12212,P,MIA,4,20,20,4.43,44.5,47.1,7.4,0,0,3,8,17,60.1,8,62,2,0,35.0,52,7,20,88.52,890,0,942
Cameron Johnston,12255,P,PHI,4,14,14,4.24,44.79,48.14,7.8,0,0,1,6,24,60.2,9,57,1,0,42.9,47,6,14,59.29,627,0,674
Corey Bojorquez,27626,P,BUF,4,20,20,4.7,33.25,40.4,16.6,1,0,3,4,4,70.4,9,63,5,0,25.0,83,5,21,94.04,665,3,808
