player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,3,5,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,36,1,0,0,0,0,0,,,0,1,9.0,100.0,7.3,4.0,4.0,0,0,0.0,49.6,0,15,0.0,0,0,118.8,1,4,80.0,55,1,1,1,0,15,6,3.8,15.0
Thomas Davis Sr.,2231,LB,LAC,3,98,0,27,0,7.0,100.0,87.5,13.0,13.0,0,0,0.0,38.5,0,20,0.0,0,0,118.8,1,14,14.3,16,1,1,1,0,20,13,1.5,20.0,0,1,4.1,71.4,93.1,8.0,5.7,0,0,0.0,61.6,0,19,9.1,1,0,104.8,10,81,82.7,87,3,9,14,1,65,33,0.8,6.5
Lorenzo Alexander,2476,ED,BUF,3,8,0,4,0,,,4.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,22,2,0,0,0,0,0,0.0,,0,1,2.0,100.0,16.1,4.0,4.0,0,0,0.0,43.5,0,6,0.0,0,0,91.7,1,5,62.5,31,1,1,1,0,6,4,1.5,6.0
Johnathan Joseph,2969,CB,HST,3,146,0,13,0,10.7,66.7,100.0,7.0,4.7,2,3,20.0,67.6,0,34,12.5,1,3,117.6,10,74,50.7,74,2,7,15,1,136,37,1.9,13.6,0,1,9.7,71.4,100.0,6.5,4.6,0,0,0.0,49.5,0,23,31.6,6,0,90.8,10,68,46.6,68,5,12,14,0,98,34,1.5,9.8
Antoine Bethea,3152,S,NYG,3,115,0,21,0,3.0,100.0,93.9,42.0,42.0,0,0,0.0,58.6,0,6,0.0,0,0,91.7,1,46,40.0,49,0,5,1,0,6,3,0.1,6.0,0,0,17.3,75.0,100.0,20.0,15.0,0,0,0.0,53.1,0,45,0.0,0,0,156.3,3,64,55.7,64,1,5,4,1,82,19,1.4,27.3
Tramon Williams,3558,CB,GB,3,99,0,12,0,3.8,75.0,100.0,8.7,6.5,0,1,25.0,45.6,0,61,0.0,0,1,116.7,3,28,28.3,28,0,2,4,0,80,68,3.1,26.7,0,1,7.8,50.0,97.0,12.4,6.2,0,2,20.0,83.0,0,9,0.0,0,0,56.3,5,65,65.7,67,1,1,10,0,29,28,0.5,5.8
Eric Weddle,3653,S,LA,3,99,0,26,0,-6.0,100.0,92.9,11.0,11.0,0,0,0.0,54.7,0,16,50.0,1,0,118.8,1,13,13.1,14,0,1,1,0,16,22,1.5,16.0,0,2,0.7,100.0,98.7,23.0,23.0,0,1,33.3,71.3,0,5,9.1,1,1,83.3,3,77,77.8,78,4,8,3,0,12,10,0.2,4.0
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,3,127,0,26,0,10.3,100.0,100.0,6.3,6.3,0,0,0.0,60.0,0,19,50.0,1,0,118.8,3,21,16.5,21,0,1,3,0,40,9,2.1,13.3,0,1,14.0,37.5,100.0,29.3,11.0,0,2,25.0,64.0,0,13,14.3,1,1,49.0,3,96,75.6,96,1,5,8,0,30,4,0.3,10.0
Calais Campbell,4364,DI,JAX,3,1,0,15,1,,,2.7,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,100.0,37,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,63.0,0,,0.0,0,0,0.0,0,0,0.0,63,2,2,0,0,0,0,,
Brandon Carr,4454,CB,BLT,3,102,0,3,0,9.8,50.0,95.0,9.0,4.5,0,2,25.0,86.0,0,8,0.0,0,2,56.3,4,38,37.3,40,2,4,8,0,17,20,0.5,4.3,0,0,11.4,75.0,88.1,8.3,6.3,0,1,12.5,65.1,0,31,0.0,0,1,100.5,6,52,51.0,59,2,5,8,0,69,14,1.4,11.5
Wesley Woodyard,4583,LB,TEN,2,7,0,31,0,,,75.0,,,0,0,,63.2,0,,,0,0,0.0,0,3,42.9,4,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,65.1,0,,0.0,0,0,0.0,0,4,57.1,5,1,1,0,0,0,0,0.0,
