player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,5,0,0,1,73.8,2,11,142,91.9,9.2,13,2,7.4,4,160,147,17,0,69.1,2,6,63,94.1,12.7,8,9.5,2,68,64,10
Thomas Davis Sr.,2231,LB,LAC,5,0,0,27,66.7,0,1,9,6.9,33.3,3,2,27.8,2,144,10,3,0,67.7,0,0,3,7.5,33.3,1,33.3,1,53,4,1
Lorenzo Alexander,2476,ED,BUF,5,2,0,4,72.3,1,9,83,81.1,14.5,12,1,9.6,3,106,86,13,2,71.1,1,7,51,94.6,19.6,10,11.8,2,56,53,10
Johnathan Joseph,2969,CB,HST,5,0,1,13,75.9,0,0,2,0.9,50.0,1,1,0.0,0,235,2,0,0,60.0,0,0,1,0.8,100.0,1,0.0,0,120,1,0
Antoine Bethea,3152,S,NYG,5,0,0,21,68.4,0,0,3,1.6,33.3,1,0,0.0,0,185,3,0,0,,0,0,0,0.0,,0,,0,79,0,0
Tramon Williams,3558,CB,GB,5,0,0,12,60.5,1,0,5,3.4,0.0,0,2,10.0,0,176,6,1,0,59.0,0,0,1,1.0,0.0,0,0.0,0,100,1,0
Eric Weddle,3653,S,LA,5,0,0,26,68.2,0,1,3,1.7,0.0,0,0,16.7,0,179,3,1,0,,0,0,0,0.0,,0,,0,81,0,0
Brandon Mebane,3701,DI,LAC,5,0,0,27,58.6,1,2,58,100.0,6.9,4,0,4.3,1,64,64,4,0,67.3,1,1,17,100.0,17.6,3,11.8,1,20,20,3
Calais Campbell,4364,DI,JAX,5,0,0,15,87.3,6,16,155,98.8,19.4,30,2,9.0,3,170,168,25,0,82.7,3,8,69,100.0,24.6,17,10.9,2,77,77,13
Brandon Carr,4454,CB,BLT,5,0,1,3,65.6,2,1,14,7.5,14.3,2,2,17.9,1,187,14,4,0,64.6,2,1,6,8.6,33.3,2,25.0,0,70,6,3
Orlando Scandrick,4457,CB,PHI,1,0,0,24,99.9,0,1,5,17.9,40.0,2,0,50.0,2,28,5,3,0,99.9,0,0,2,12.5,100.0,2,100.0,2,16,2,2
Wesley Woodyard,4583,LB,TEN,4,0,0,31,57.5,0,1,2,5.3,0.0,0,0,25.0,0,38,2,1,0,,0,0,0,0.0,,0,,0,15,0,0
Cameron Wake,4907,ED,TEN,4,1,0,31,77.0,4,4,70,100.0,22.9,16,0,10.0,3,74,74,11,0,80.9,4,3,43,100.0,30.2,13,12.8,2,46,46,9
Malcolm Jenkins,4937,S,PHI,5,0,0,24,48.2,1,2,23,10.0,8.7,2,0,6.5,0,231,23,3,0,48.3,1,0,8,7.9,0.0,0,6.3,0,101,8,1
Clay Matthews,4949,ED,LA,5,0,0,26,69.8,4,8,97,78.7,17.5,17,1,11.3,5,127,100,17,0,71.6,2,6,53,91.7,24.5,13,17.0,5,60,55,13
Patrick Chung,4957,S,NE,4,0,1,19,54.2,0,1,14,10.2,7.1,1,1,3.6,0,147,15,1,0,63.2,0,1,3,5.6,33.3,1,16.7,0,72,4,1
Jason McCourty,5127,CB,NE,5,0,0,19,54.9,0,0,2,1.1,0.0,0,0,0.0,0,185,2,0,0,54.9,0,0,2,2.1,0.0,0,0.0,0,94,2,0
Clinton McDonald,5173,DI,ARZ,5,0,0,1,59.1,0,2,43,95.8,7.0,3,0,2.3,0,48,46,2,0,66.0,0,2,20,100.0,15.0,3,5.0,0,21,21,2
Steve McLendon,5232,DI,NYJ,4,0,0,22,63.9,1,6,58,98.5,15.5,9,0,7.8,1,65,64,8,0,66.1,0,5,30,100.0,20.0,6,8.3,0,32,32,5
Michael Bennett,5273,DI,NE,5,0,0,19,70.5,1,5,81,95.8,14.8,12,0,7.4,3,95,91,9,0,71.5,0,4,45,100.0,17.8,8,8.9,2,51,51,6
Ndamukong Suh,5527,DI,TB,5,0,0,30,53.4,3,8,189,100.0,7.9,15,0,2.9,0,207,207,11,0,56.2,2,5,90,100.0,8.9,8,3.9,0,96,96,7
Gerald McCoy,5528,DI,CAR,5,0,0,5,68.5,2,15,137,100.0,16.1,22,3,6.9,1,147,147,18,0,76.0,1,14,64,100.0,26.6,17,13.3,1,71,71,16
Tyson Alualu,5535,DI,PIT,5,0,1,25,64.5,0,0,51,100.0,7.8,4,1,2.0,1,56,56,1,0,74.0,0,0,14,100.0,7.1,1,7.1,1,16,16,1
Brandon Graham,5538,ED,PHI,5,0,0,24,79.2,5,25,160,97.7,23.8,38,1,11.3,3,173,169,33,0,78.9,3,15,71,97.5,35.2,25,16.9,3,79,77,21
Earl Thomas III,5539,S,BLT,5,0,0,3,51.2,1,0,8,4.5,12.5,1,1,6.3,0,202,9,1,0,55.3,1,0,2,4.2,50.0,1,25.0,0,72,3,1
Kareem Jackson,5545,S,DEN,4,0,0,10,71.8,0,1,3,2.2,33.3,1,0,16.7,0,137,3,1,0,,0,0,0,0.0,,0,,0,43,0,0
Devin McCourty,5552,S,NE,5,0,0,19,53.6,0,0,3,1.9,0.0,0,1,0.0,0,212,4,0,0,55.8,0,0,1,1.8,0.0,0,0.0,0,111,2,0
Jerry Hughes,5556,ED,BUF,5,1,0,4,66.9,0,12,135,95.9,14.1,19,3,5.2,1,148,142,13,0,70.7,0,12,66,95.8,24.2,16,10.6,1,71,68,13
Linval Joseph,5571,DI,MIN,5,0,0,18,59.9,1,1,115,98.4,6.1,7,0,2.6,2,127,125,4,0,63.7,1,1,42,100.0,11.9,5,4.8,1,48,48,3
Carlos Dunlap,5579,ED,CIN,5,0,0,7,61.8,3,8,121,88.7,11.6,14,0,5.4,1,142,126,12,0,65.1,1,5,43,91.7,18.6,8,7.0,0,48,44,6
