player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Thomas,10681,WR,NO,8,87,0,20,7.3,3,84.8,100.0,7,7,3.4,1,19,0,76.3,90.9,0,34,0.0,0,96,28,94.8,91,129.4,33,37.9,2,337,130,4.6,12.0,3.7,0,8.2,4,84.0,71.4,5,7,4.5,2,23,0,75.0,79.6,0,42,0.0,0,210,42,94.3,198,109.2,50,57.5,0,510,176,4.2,12.1,2.58
Cooper Kupp,11824,WR,LA,8,84,0,26,7.8,4,67.7,40.0,2,5,0.0,0,13,0,84.1,90.7,1,66,3.2,3,93,21,90.3,84,125.7,31,36.9,3,360,228,10.9,17.1,4.29,0,7.7,2,70.8,50.0,2,4,2.9,1,18,0,79.9,74.1,0,31,2.3,5,219,34,89.0,195,104.1,48,57.1,1,415,171,5.0,12.2,2.13
Tyler Boyd,10689,WR,CIN,8,79,0,7,10.3,3,56.7,57.1,4,7,15.0,3,11,0,43.5,68.2,0,42,0.7,1,140,17,91.4,128,91.0,30,38.0,1,220,63,3.7,12.9,1.72,0,8.7,1,70.2,33.3,3,9,2.9,1,14,1,79.1,65.9,4,47,0.0,0,208,33,94.7,197,53.1,47,59.5,0,316,118,3.6,9.6,1.6
DeAndre Hopkins,7808,WR,HST,8,79,0,13,8.0,1,80.0,66.7,2,3,4.8,1,15,0,71.3,85.5,0,34,0.0,0,100,20,92.0,92,100.2,25,31.6,0,201,85,4.3,10.1,2.18,0,11.3,5,71.7,33.3,3,9,8.3,3,21,0,61.5,78.4,0,38,0.0,0,214,33,93.0,199,103.3,46,58.2,1,377,112,3.4,11.4,1.89
Keenan Allen,7857,WR,LAC,8,78,0,27,13.1,2,60.0,42.9,3,7,7.7,2,18,0,63.2,81.8,1,34,0.0,0,136,24,91.9,125,91.0,40,51.3,2,314,104,4.3,13.1,2.51,0,11.3,2,71.4,28.6,2,7,10.7,3,13,0,52.7,68.7,1,31,0.0,0,173,25,94.2,163,93.4,35,44.9,1,287,44,1.8,11.5,1.76
Julian Edelman,5156,WR,NE,8,77,0,19,10.4,3,64.5,80.0,4,5,13.0,3,13,0,48.0,74.4,1,31,0.0,0,145,20,87.6,127,86.9,31,40.3,1,251,87,4.4,12.6,1.98,0,8.1,2,73.7,33.3,1,3,9.7,3,10,1,66.8,66.8,1,36,0.0,0,156,28,98.1,153,93.6,38,49.4,1,295,100,3.6,10.5,1.93
Julio Jones,6158,WR,ATL,8,72,0,2,12.7,0,65.0,62.5,5,8,7.1,1,9,1,80.6,80.2,1,54,0.0,0,79,13,92.4,73,117.3,20,27.8,2,233,91,7.0,17.9,3.19,0,13.3,2,69.4,33.3,4,12,2.9,1,27,0,89.3,79.0,2,34,0.0,0,225,34,93.3,210,82.0,49,68.1,0,460,91,2.7,13.5,2.19
Allen Robinson II,8696,WR,CHI,7,65,0,6,9.8,1,64.7,57.1,4,7,0.0,0,9,0,79.4,76.3,1,32,0.0,0,80,11,85.0,68,77.3,17,26.2,1,107,33,3.0,9.7,1.57,0,12.3,5,73.9,60.0,9,15,2.9,1,19,0,79.9,77.0,2,31,0.0,0,190,34,95.8,182,90.1,46,70.8,1,412,75,2.2,12.1,2.26
Mike Evans,8642,WR,TB,7,64,0,30,15.6,0,68.2,62.5,5,8,0.0,0,15,0,81.1,91.2,1,67,1.2,1,82,15,91.5,75,131.6,22,34.4,5,290,59,3.9,19.3,3.87,0,16.6,0,56.4,30.0,3,10,15.4,4,12,0,40.6,71.3,2,55,0.0,0,193,22,97.4,188,67.3,39,60.9,0,370,51,2.3,16.8,1.97
Travis Kelce,7844,TE,KC,8,62,0,16,10.2,7,71.1,33.3,2,6,3.6,1,20,0,76.7,87.4,0,41,10.6,20,188,27,77.7,146,122.3,38,61.3,2,396,139,5.1,14.7,2.71,0,10.7,1,68.2,33.3,1,3,6.3,1,12,0,66.7,75.1,0,42,10.2,13,128,15,83.6,107,98.3,22,35.5,0,208,63,4.2,13.9,1.94
