player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Patrick Chung,4957,S,NE,5,3,0,85.7,1,0,19,63.2,61.1,80.0,54.2,56.8,78.3,0,1,0,21,5.6,1,1,1,101.5,12,0,107,18,136,209,32,0,0,32,0,17,177,15,58,35,8,14,14,1,0,117,49,9.8
Jason McCourty,5127,CB,NE,6,1,0,53.1,0,0,19,86.3,84.7,28.5,54.9,74.8,79.6,0,0,1,45,3.7,1,3,1,54.0,17,0,20,154,210,285,11,0,0,11,0,3,274,2,73,97,16,25,32,0,0,159,64,9.4
Clinton McDonald,5173,DI,ARZ,6,2,0,,0,0,1,58.3,58.7,80.1,56.9,60.3,71.7,0,2,0,,0.0,0,0,0,0.0,0,0,1,0,2,85,84,2,66,5,11,0,1,57,26,0,3,4,0,2,0,0,0,
Steve McLendon,5232,DI,NYJ,5,0,0,,0,0,22,62.1,72.1,82.0,59.9,72.3,74.0,1,7,0,,0.0,0,0,0,0.0,0,1,0,0,1,152,152,58,60,1,33,0,0,82,69,0,9,10,0,9,0,0,0,
Michael Bennett,5273,DI,NE,6,0,0,,0,0,19,60.2,66.4,81.4,69.1,50.6,36.3,1,6,0,,50.0,1,0,0,0.0,0,3,0,0,5,130,130,12,17,21,80,0,0,101,24,0,2,1,0,10,0,0,0,
Ndamukong Suh,5527,DI,TB,6,5,0,,0,0,30,67.7,64.3,85.4,55.0,68.1,45.5,3,8,0,,14.3,2,0,0,0.0,0,1,2,0,0,329,327,19,190,29,89,0,2,234,95,0,6,7,0,12,0,0,0,
Gerald McCoy,5528,DI,CAR,6,4,1,,0,0,5,,80.9,19.2,71.9,85.5,31.6,3,17,0,,23.5,4,0,3,0.0,0,4,0,0,0,275,275,27,119,19,110,0,0,182,93,0,10,9,0,24,0,0,0,
Joe Haden,5532,CB,PIT,6,1,0,65.2,0,0,25,61.4,61.5,83.6,,58.1,59.0,0,0,0,22,9.7,3,2,1,100.1,15,0,40,354,241,410,0,0,0,0,0,0,410,0,169,16,9,27,23,0,1,161,71,10.7
Tyson Alualu,5535,DI,PIT,6,1,1,,1,0,25,60.0,71.2,38.9,63.4,74.1,55.4,0,1,0,,10.0,1,0,1,0.0,0,1,1,0,0,140,139,5,61,4,69,0,1,76,64,0,7,8,0,2,0,0,0,
Brandon Graham,5538,ED,PHI,6,4,0,,0,0,24,74.5,89.6,49.4,79.7,82.0,49.4,5,27,0,,14.3,3,0,2,0.0,0,4,0,0,4,300,300,0,4,271,25,0,0,197,99,0,16,14,0,36,0,0,0,
Earl Thomas III,5539,S,BLT,6,7,0,50.0,0,0,3,85.7,80.2,32.0,49.7,55.7,65.2,2,0,1,34,8.7,2,0,1,38.9,3,0,98,6,235,351,8,0,0,8,0,207,343,13,103,32,4,14,6,2,0,50,14,16.7
Kareem Jackson,5545,S,DEN,5,5,0,75.0,0,1,10,85.3,90.1,85.6,71.8,82.7,56.0,0,1,1,40,12.5,4,3,0,93.0,12,0,71,4,182,303,1,0,0,1,0,106,302,3,118,121,12,23,16,1,1,129,25,10.8
Devin McCourty,5552,S,NE,6,2,0,50.0,0,0,19,89.5,84.7,29.2,51.2,54.9,55.2,0,1,4,5,15.8,3,1,1,16.7,3,0,79,4,235,329,15,0,0,15,0,211,314,7,87,20,3,14,6,1,0,11,2,3.7
Jerry Hughes,5556,ED,BUF,5,3,1,,0,0,4,65.6,67.7,16.2,66.9,68.0,29.9,0,12,0,,16.7,2,0,3,0.0,0,1,1,0,6,207,206,0,2,193,11,0,1,142,59,0,7,7,0,13,0,0,0,
Patrick Robinson,5557,S,NO,3,0,0,50.0,0,0,20,39.5,38.0,72.1,,,22.7,0,0,0,16,100.0,1,0,0,77.1,1,0,2,1,9,9,0,0,0,0,0,0,9,0,0,6,0,0,2,0,0,16,11,16.0
Linval Joseph,5571,DI,MIN,6,7,0,,0,0,18,71.8,66.4,86.2,59.2,64.4,75.7,1,2,0,,0.0,0,0,0,0.0,0,2,0,0,3,264,263,177,80,0,6,0,1,148,113,0,12,12,0,5,0,0,0,
Carlos Dunlap,5579,ED,CIN,5,4,0,100.0,0,0,7,68.0,69.9,87.5,61.8,64.6,68.0,3,8,0,8,6.3,1,0,0,97.9,2,1,1,0,16,275,274,0,4,263,7,0,1,126,133,0,9,11,2,12,0,15,15,7.5
Sean Lee,5580,LB,DAL,6,4,0,100.0,0,0,9,49.6,52.1,77.8,60.8,56.1,36.8,0,1,0,30,18.8,3,0,0,118.8,8,0,83,0,67,139,31,0,0,31,0,0,108,8,64,25,5,9,8,1,0,100,36,12.5
Morgan Burnett,5596,S,CLV,4,9,0,50.0,0,0,8,52.5,63.1,2.9,80.9,76.0,72.5,0,0,0,11,11.8,2,0,1,62.5,2,2,60,6,69,147,20,0,0,19,1,42,127,5,73,19,5,6,4,2,0,18,11,9.0
Corey Peters,5607,DI,ARZ,6,3,0,,0,0,1,60.0,70.7,63.4,66.5,69.1,48.4,0,8,0,,13.3,2,0,1,0.0,0,2,0,0,1,298,298,110,175,0,13,0,0,167,130,0,7,10,0,10,0,0,0,
Everson Griffen,5624,ED,MIN,6,2,0,,0,0,18,75.2,84.0,36.9,80.4,63.8,29.7,8,25,1,,29.4,5,1,3,0.0,0,3,1,0,5,345,343,0,0,291,52,0,2,221,119,0,12,10,0,36,0,0,0,
Geno Atkins,5643,DI,CIN,6,6,0,,0,0,7,59.0,72.7,63.4,72.5,67.7,62.9,3,19,0,,5.6,1,0,1,0.0,0,1,1,0,2,307,306,30,268,1,7,0,1,165,140,0,10,11,0,23,0,0,0,
Al Woods,5646,DI,SEA,6,6,0,0.0,0,0,29,60.7,68.2,54.9,52.3,75.7,47.1,0,4,0,,18.8,3,0,1,39.6,0,0,1,0,0,206,205,35,169,0,1,0,1,120,86,0,7,7,1,4,0,0,0,
Sherrick McManis,5667,CB,CHI,3,0,0,100.0,0,1,6,96.3,97.7,70.8,,,79.1,0,0,0,2,0.0,0,0,0,79.2,1,0,0,4,9,9,0,0,0,0,0,1,9,0,0,4,1,2,1,0,0,2,5,2.0
Reshad Jones,5686,S,MIA,3,6,0,85.7,1,0,17,61.0,68.5,78.6,54.8,74.9,77.0,0,1,0,18,4.3,1,1,1,148.5,6,0,60,11,55,142,21,0,0,21,0,17,121,6,81,33,6,16,7,1,2,71,44,11.8
Kurt Coleman,5767,LB,BUF,1,0,0,,0,0,4,60.0,63.0,69.7,,60.5,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,5,2,0,0,2,0,2,3,0,4,0,0,0,0,0,0,0,0,
Kyle Love,5806,DI,CAR,6,0,1,,1,0,5,,56.2,42.8,60.1,56.0,28.3,2,8,0,,33.3,1,0,1,0.0,0,0,0,0,0,156,156,19,81,3,53,0,0,103,53,0,2,2,0,10,0,0,0,
Darian Stewart,5820,S,TB,4,0,0,50.0,0,0,30,53.1,43.4,0.0,56.3,50.4,27.2,0,0,0,19,42.9,3,0,1,83.3,1,0,26,1,36,73,2,0,0,2,0,38,71,1,36,6,1,4,2,0,0,19,15,19.0
Tramaine Brock Sr.,5903,CB,ARZ,6,0,0,64.3,0,0,1,63.4,65.8,36.0,57.0,77.3,71.1,1,2,0,52,8.3,2,2,1,122.9,18,0,42,130,215,358,12,0,0,12,0,2,346,9,134,172,11,22,28,3,2,292,128,16.2
Anthony Levine,6013,S,BLT,6,0,0,100.0,0,0,3,47.8,55.2,82.1,80.9,60.0,24.4,2,3,0,26,20.0,1,0,0,117.9,7,0,40,12,67,92,25,0,0,25,0,2,67,22,3,13,2,4,7,5,0,86,46,12.3
Marcus Sherels,6017,CB,MIN,1,0,0,,0,0,18,,60.0,64.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
Albert McClellan,6022,LB,NYJ,1,2,0,33.3,0,0,22,27.8,27.5,72.2,54.1,52.4,79.5,0,0,0,23,0.0,0,0,0,61.8,1,0,25,1,11,28,0,0,0,0,0,0,28,3,14,2,1,2,3,0,0,23,18,23.0
Andrew Sendejo,6118,S,PHI,6,4,0,87.5,0,0,24,66.8,68.0,80.4,71.2,57.9,65.7,1,0,1,48,14.3,3,1,0,118.2,7,1,55,1,143,175,4,0,0,4,0,86,171,5,27,29,5,14,8,2,2,99,55,14.1
Von Miller,6154,ED,DEN,6,3,0,100.0,1,0,10,42.9,70.3,29.7,67.2,80.2,59.4,4,21,0,19,5.6,1,0,4,118.8,1,3,3,0,19,354,342,0,0,342,0,0,12,195,140,9,10,14,1,28,0,19,13,19.0
Marcell Dareus,6155,DI,JAX,5,3,0,,0,0,15,60.0,61.6,83.0,52.4,67.7,58.5,0,3,0,,14.3,2,0,0,0.0,0,1,2,0,0,176,174,24,128,1,21,0,2,92,84,0,6,9,0,4,0,0,0,
J.J. Watt,6163,ED,HST,6,3,1,,0,1,13,67.1,81.9,12.5,87.2,62.0,58.2,10,24,0,,20.0,3,0,4,0.0,0,5,0,0,1,376,375,0,7,258,110,0,1,268,107,1,10,9,0,39,0,0,0,
Robert Quinn,6166,ED,DAL,4,0,2,0.0,1,0,9,53.8,64.0,32.7,80.4,45.5,29.9,1,11,0,,33.3,2,0,2,39.6,0,5,0,0,1,192,191,0,0,186,5,0,1,120,71,1,6,4,2,17,0,0,0,
Ryan Kerrigan,6168,ED,WAS,6,1,1,100.0,0,0,32,55.1,61.0,68.5,69.4,49.6,26.2,4,16,0,15,45.5,5,0,1,118.8,2,2,3,0,30,339,326,0,1,317,8,0,13,175,134,10,6,5,2,22,0,26,20,13.0
Corey Liuget,6170,DI,OAK,2,0,0,,1,0,23,,62.8,0.0,69.5,75.6,70.5,1,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,29,29,1,28,0,0,0,0,16,13,0,3,3,0,1,0,0,0,
Prince Amukamara,6171,CB,CHI,5,1,0,66.7,2,1,6,73.7,69.6,0.0,60.0,65.9,86.9,0,0,0,47,0.0,0,1,4,112.5,12,0,14,314,228,347,7,0,0,7,0,1,340,1,118,10,4,19,18,0,1,157,29,13.1
Adrian Clayborn,6172,ED,ATL,6,3,0,,0,2,2,54.1,65.8,83.3,67.8,57.7,35.2,3,9,0,,20.0,2,0,0,0.0,0,1,0,0,3,135,135,0,5,106,24,0,0,98,34,0,5,5,0,13,0,0,0,
Cameron Jordan,6176,ED,NO,6,3,0,0.0,1,0,20,46.1,82.0,32.6,75.0,86.4,38.3,4,22,0,,23.8,5,0,3,39.6,0,5,4,0,7,356,352,0,5,339,8,0,4,231,118,0,13,13,1,31,0,0,0,
Jimmy Smith,6179,CB,BLT,1,0,0,,0,0,3,64.7,65.0,70.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,6,5,6,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,
Cameron Heyward,6183,DI,PIT,6,9,0,0.0,0,1,25,60.6,89.8,83.7,76.9,86.0,77.2,2,12,0,,0.0,0,0,0,39.6,0,4,3,0,0,319,316,14,186,13,103,0,3,192,127,0,11,18,1,18,0,0,0,
Jabaal Sheard,6189,ED,IND,2,0,0,,0,0,14,70.1,53.4,81.4,53.8,48.2,29.5,0,5,0,,33.3,2,0,0,0.0,0,1,0,0,0,74,74,0,3,47,24,0,0,49,25,0,4,4,0,6,0,0,0,
Brooks Reed,6194,ED,ARZ,6,0,0,50.0,0,0,1,48.0,45.7,78.0,56.0,48.9,29.2,0,1,0,7,25.0,1,0,0,58.3,1,0,1,1,4,43,40,0,1,39,0,0,3,20,19,1,1,3,2,1,0,7,2,7.0
Terrell McClain,6217,DI,KC,1,0,0,,0,0,16,,57.0,75.9,60.2,55.5,26.3,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,0,26,26,2,23,0,1,0,0,15,11,0,1,1,0,1,0,0,0,
Justin Houston,6222,ED,IND,5,2,0,,0,0,14,62.3,73.8,63.0,73.5,63.4,79.0,3,13,0,,7.1,1,0,1,0.0,0,2,0,1,6,229,228,1,1,205,21,0,1,151,72,0,9,11,0,18,0,0,0,
Jurrell Casey,6229,DI,TEN,6,7,0,,0,1,31,61.5,81.0,37.0,66.3,88.0,66.5,1,12,0,,9.5,2,0,2,0.0,0,1,39,0,1,305,266,20,179,38,29,0,39,196,108,0,11,12,0,14,0,0,0,
Allen Bailey,6238,DI,ATL,6,4,0,,0,0,2,63.8,57.9,60.1,60.1,55.1,27.2,1,3,0,,26.3,5,0,1,0.0,0,0,1,0,3,258,257,1,115,58,83,0,1,117,138,0,9,10,0,4,0,0,0,
K.J. Wright,6251,LB,SEA,6,15,0,72.5,0,0,29,43.4,58.2,83.5,66.5,80.2,78.3,0,5,1,28,6.5,3,2,1,87.1,29,0,203,14,225,363,74,0,0,74,0,1,289,23,115,71,13,28,40,5,1,256,162,8.8
Buster Skrine,6289,CB,CHI,5,4,0,63.0,0,0,6,60.0,61.0,82.0,85.6,50.5,39.1,1,1,0,16,17.4,4,1,0,86.0,17,0,14,6,162,241,3,0,0,3,0,0,238,8,71,217,4,15,27,2,1,124,64,7.3
Richard Sherman,6306,CB,SF,5,3,0,54.2,1,0,28,75.6,74.9,82.2,,64.0,64.3,0,0,2,25,9.1,2,2,3,46.4,13,0,26,233,171,268,3,0,0,3,0,0,265,0,97,6,4,17,24,0,1,115,35,8.8
Pernell McPhee,6317,ED,BLT,6,2,1,100.0,0,0,3,46.0,65.5,0.0,65.6,81.8,68.6,2,8,0,6,5.6,1,0,4,79.2,2,3,32,0,9,248,216,3,13,179,21,0,32,168,71,0,13,15,2,13,0,5,8,2.5
Colin Jones,6342,S,CAR,1,0,0,,0,0,5,60.0,60.1,65.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,
Lawrence Guy,6385,DI,NE,6,5,0,,0,0,19,,64.3,82.5,57.8,65.1,75.8,0,6,0,,6.3,1,0,0,0.0,0,0,0,0,0,150,150,26,57,19,48,0,0,83,67,0,5,10,0,6,0,0,0,
Chris Harris Jr.,6457,CB,DEN,6,2,0,57.9,0,1,10,77.7,79.7,84.0,,79.2,67.8,0,0,1,22,4.8,1,2,2,57.8,11,0,26,326,228,384,2,0,0,2,0,8,382,0,156,22,5,18,19,0,0,134,41,12.2
Josh Bynes,6503,LB,BLT,2,1,0,40.0,0,0,3,77.7,77.3,77.2,48.8,70.0,50.7,0,0,1,23,14.3,1,1,0,22.5,2,0,78,0,37,78,0,0,0,0,0,0,78,9,32,0,3,5,5,0,0,32,34,16.0
Mario Addison,6558,ED,CAR,6,2,0,,0,0,5,65.9,67.8,46.0,70.4,57.7,66.9,2,17,0,,16.7,1,0,2,0.0,0,7,18,0,15,308,290,0,3,281,6,0,18,202,91,0,5,3,0,26,0,0,0,
Craig Robertson,7003,ED,NO,1,0,0,,0,0,20,,60.0,65.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Morris Claiborne,7012,CB,KC,2,1,0,0.0,1,0,16,50.8,52.1,0.0,,74.4,54.5,0,0,0,,0.0,0,0,2,39.6,0,0,5,51,26,57,0,0,0,0,0,0,57,0,31,1,1,3,1,0,0,0,0,
Mark Barron,7013,LB,PIT,5,6,0,80.6,0,0,25,48.5,52.8,81.9,59.7,60.4,71.7,0,2,1,30,7.1,2,0,2,98.3,25,1,224,11,163,300,22,0,0,22,0,0,278,13,124,43,10,20,31,3,1,255,171,10.2
Luke Kuechly,7015,LB,CAR,6,14,0,79.3,0,0,5,78.5,83.7,83.2,53.0,82.3,78.4,0,0,1,35,3.4,2,4,0,91.5,23,0,395,0,289,440,10,0,0,10,0,12,430,12,139,23,20,42,29,0,1,193,121,8.4
Stephon Gilmore,7016,CB,NE,6,0,0,47.6,1,0,19,74.8,74.5,30.3,,74.4,56.7,0,0,2,28,12.5,3,6,4,48.3,20,0,4,278,243,329,0,0,0,0,0,0,329,0,86,47,4,21,42,0,0,266,78,13.3
Dontari Poe,7017,DI,CAR,6,1,0,,0,0,5,60.2,75.1,83.6,67.2,72.0,59.0,1,9,0,,8.3,1,0,0,0.0,0,2,0,0,0,223,223,54,137,0,32,0,0,134,89,0,8,10,0,12,0,0,0,
Fletcher Cox,7018,DI,PHI,6,3,0,0.0,0,0,24,65.2,87.7,85.0,82.4,71.3,59.7,4,24,0,,6.7,1,1,0,39.6,0,0,1,0,3,289,288,27,213,4,44,0,1,194,92,0,6,11,1,28,0,0,0,
Michael Brockers,7020,DI,LA,6,6,1,,0,0,26,61.9,80.7,63.7,62.6,85.9,42.6,4,14,0,,14.8,4,0,1,0.0,0,1,0,0,0,327,327,22,99,27,179,0,0,187,140,0,15,17,0,19,0,0,0,
Bruce Irvin,7021,ED,CAR,3,2,0,100.0,1,0,5,52.2,50.5,42.1,61.0,43.1,26.9,1,9,0,30,28.6,2,0,1,118.8,1,2,0,0,9,130,130,0,3,127,0,0,0,93,28,0,4,3,1,12,0,30,34,30.0
Dre Kirkpatrick,7023,CB,CIN,6,3,0,65.5,0,0,7,61.2,61.7,0.0,83.9,67.0,59.3,0,0,0,43,13.9,5,2,2,126.5,19,1,38,255,171,334,5,0,0,5,0,8,329,1,162,28,11,28,29,1,3,246,140,12.9
Melvin Ingram III,7024,ED,LAC,4,1,0,,1,0,27,74.7,70.2,12.3,69.7,66.2,79.8,2,13,0,,0.0,0,0,2,0.0,0,1,14,0,12,172,157,0,0,157,0,1,15,88,72,0,10,11,0,16,0,0,0,
Chandler Jones,7027,ED,ARZ,6,2,2,100.0,0,3,1,59.8,76.9,19.7,85.0,65.5,67.1,1,20,0,10,12.5,2,0,4,95.8,5,5,6,1,28,393,382,0,2,379,1,0,11,209,156,4,12,12,5,26,0,35,34,7.0
Dont'a Hightower,7030,LB,NE,5,7,0,66.7,0,0,19,80.7,77.5,84.7,64.5,64.9,65.8,2,2,0,6,9.1,2,1,0,70.1,4,3,124,0,58,192,60,0,0,60,0,2,132,75,59,6,11,13,6,7,0,18,9,4.5
Whitney Mercilus,7031,ED,HST,6,3,0,0.0,1,4,13,90.0,67.2,65.0,62.6,61.1,41.4,2,9,1,,29.4,5,0,1,0.0,0,5,19,0,14,378,355,0,0,354,1,0,23,255,109,4,13,9,1,16,0,0,0,
Derek Wolfe,7040,DI,DEN,6,4,0,,0,0,10,60.7,59.4,0.0,60.8,65.0,64.2,2,2,0,,5.9,1,0,4,0.0,0,2,0,0,0,239,239,7,147,15,70,0,0,131,108,0,10,12,0,6,0,0,0,
Jackrabbit Jenkins,7043,CB,NYG,6,1,0,56.4,0,0,21,57.5,56.9,40.0,60.0,58.3,49.7,0,0,3,55,19.4,6,4,3,80.2,22,0,35,337,230,404,2,0,0,2,0,0,402,1,173,30,6,24,39,0,3,351,64,16.0
Mychal Kendricks,7049,ED,SEA,6,4,1,88.9,0,0,29,52.5,56.4,48.1,66.3,60.8,29.1,0,4,0,33,29.4,10,1,2,128.7,24,2,46,4,146,295,135,0,0,135,0,0,160,36,113,110,14,20,27,6,2,242,198,10.1
Bobby Wagner,7050,LB,SEA,6,12,1,85.2,0,1,29,48.0,69.5,83.9,90.5,86.3,69.2,2,5,0,35,7.3,4,0,0,118.5,23,0,358,0,236,388,1,0,0,1,0,5,387,36,116,24,18,39,27,7,1,256,174,11.1
Tavon Wilson,7051,S,DET,5,3,0,77.8,0,0,11,67.7,63.7,3.6,64.9,56.9,46.3,0,0,0,25,21.1,4,1,1,131.9,7,0,74,13,95,154,19,0,0,19,0,34,135,5,54,14,6,12,9,0,1,61,36,8.7
Zach Brown,7055,LB,PHI,6,9,0,75.0,0,0,24,51.5,54.7,28.2,55.7,63.3,66.0,1,3,0,22,8.8,3,1,2,98.4,12,0,232,1,137,268,28,0,0,28,0,0,240,16,115,7,13,22,16,4,0,130,95,10.8
Lavonte David,7060,LB,TB,6,12,0,76.5,0,0,30,70.1,68.8,82.9,52.2,67.0,60.9,4,5,1,75,11.6,5,1,0,95.7,26,0,340,5,241,425,43,0,0,43,0,2,382,51,133,35,16,26,34,9,1,264,191,10.2
Vinny Curry,7061,ED,PHI,6,2,0,,0,0,24,61.1,72.4,84.2,68.9,63.6,74.8,3,8,0,,0.0,0,0,0,0.0,0,1,0,0,2,127,127,0,17,92,18,0,0,89,36,0,4,4,0,12,0,0,0,
Casey Hayward Jr.,7064,CB,LAC,6,1,0,54.5,0,0,27,75.9,74.7,84.7,,60.6,64.8,0,0,1,34,14.3,2,2,0,91.9,12,0,6,344,189,353,0,0,0,0,0,0,353,0,164,3,3,11,22,0,2,174,26,14.5
Trumaine Johnson,7067,CB,NYJ,5,1,0,83.3,0,0,22,46.9,48.6,15.3,60.0,68.4,85.9,0,0,0,29,0.0,0,1,3,111.1,15,0,17,186,142,224,5,0,0,5,0,0,219,1,81,16,5,18,18,0,0,192,59,12.8
Olivier Vernon,7074,ED,CLV,6,1,0,,0,1,8,72.9,76.4,88.3,69.7,68.2,29.8,4,16,0,,22.2,4,0,0,0.0,0,1,6,0,12,333,327,0,12,296,19,0,6,175,146,0,9,13,0,21,0,0,0,
Demario Davis,7079,LB,NO,6,5,1,88.0,1,0,20,60.6,63.7,45.3,61.3,67.9,82.6,1,5,0,18,6.8,3,2,3,90.5,22,0,262,3,199,378,69,0,0,69,0,1,309,44,135,43,19,36,25,6,0,143,108,6.5
Tyrone Crawford,7083,DI,DAL,4,1,0,,0,0,9,61.9,53.4,81.2,58.8,44.1,27.1,1,1,0,,33.3,1,0,0,0.0,0,1,0,0,1,90,90,0,62,25,3,0,0,64,25,0,2,1,0,3,0,0,0,
Akiem Hicks,7090,DI,CHI,4,0,0,,0,0,6,55.5,77.0,82.6,64.3,81.7,47.3,2,5,0,,16.7,1,0,0,0.0,0,1,3,0,2,155,152,11,93,10,38,0,3,109,44,0,5,5,0,8,0,0,0,
