player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,11,0,3,59.2,100.0,273,71.3,273,60.6,1,100.0,383,383,63.5,100.0,81,21.1,81
Bradley Bozeman,27934,G,BLT,11,0,3,63.1,100.0,273,71.3,273,62.7,1,100.0,383,383,60.8,100.0,81,21.1,81
Laken Tomlinson,9461,G,SF,11,1,28,53.2,100.0,138,37.1,138,59.7,3,100.0,372,372,65.9,100.0,199,53.5,199
Ronnie Stanley,10640,T,BLT,11,0,3,65.8,100.0,259,72.3,259,71.3,1,100.0,358,358,73.1,100.0,75,20.9,75
Weston Richburg,8678,C,SF,11,0,28,60.7,100.0,134,37.5,134,59.1,0,100.0,357,357,51.2,100.0,192,53.8,192
Mike Person,6391,G,SF,11,0,28,56.6,100.0,135,38.1,135,64.8,2,100.0,354,354,69.1,100.0,192,54.2,192
Matt Skura,11102,C,BLT,11,0,3,69.4,100.0,245,70.2,245,68.8,0,100.0,349,349,64.5,100.0,78,22.3,78
Garrett Bradbury,46013,C,MIN,11,1,18,59.4,100.0,68,19.7,68,59.1,5,100.0,346,346,62.5,100.0,237,68.5,237
Brian O'Neill,46854,T,MIN,11,0,18,65.3,100.0,68,19.7,68,69.5,2,100.0,345,345,69.8,100.0,236,68.4,236
Marshal Yanda,3702,G,BLT,11,0,3,66.0,100.0,247,72.2,247,78.2,0,100.0,342,342,92.8,100.0,71,20.8,71
Jimmy Garoppolo,8697,QB,SF,11,0,28,60.0,99.3,136,40.1,137,60.0,0,92.9,339,365,60.0,98.5,193,56.9,196
Mark Glowinski,9567,G,IND,11,0,14,56.2,100.0,147,43.6,147,68.8,2,100.0,337,337,74.0,100.0,157,46.6,157
Anthony Castonzo,6174,T,IND,11,0,14,64.4,100.0,147,43.6,147,73.2,0,100.0,337,337,76.7,100.0,157,46.6,157
Braden Smith,46794,T,IND,11,0,14,78.4,100.0,147,43.6,147,82.3,0,100.0,337,337,76.1,100.0,157,46.6,157
