player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,6,66,0,26,7.3,3,63.6,25.0,1,4,0.0,0,8,0,80.6,87.7,1,66,4.3,3,69,14,87.0,60,104.9,22,33.3,2,203,130,9.3,14.5,3.38,0,7.0,2,72.5,66.7,2,3,3.3,1,14,0,76.7,71.7,0,27,2.7,5,183,29,89.6,164,102.8,40,60.6,1,307,115,4.0,10.6,1.87
Michael Thomas,10681,WR,NO,6,66,0,20,8.2,3,82.6,100.0,5,5,5.0,1,13,0,69.9,90.7,0,34,0.0,0,66,19,93.9,62,141.1,23,34.8,2,251,84,4.4,13.2,4.05,0,8.0,2,80.0,60.0,3,5,5.9,2,15,0,69.0,73.1,0,42,0.0,0,164,32,93.3,153,104.4,40,60.6,0,362,117,3.7,11.3,2.37
Keenan Allen,7857,WR,LAC,6,57,0,27,12.0,2,64.3,50.0,3,6,10.0,2,14,0,56.9,77.6,1,34,0.0,0,107,18,92.5,99,100.4,28,49.1,2,241,96,5.3,13.4,2.43,0,10.6,2,76.9,50.0,2,4,4.8,1,11,0,70.5,72.5,1,31,0.0,0,139,20,93.5,130,102.4,26,45.6,1,246,34,1.7,12.3,1.89
Tyler Boyd,10689,WR,CIN,6,57,0,7,9.3,3,56.5,60.0,3,5,7.1,1,7,0,64.7,68.2,0,42,0.0,0,93,13,90.3,84,90.9,23,40.4,1,150,53,4.1,11.5,1.79,0,7.6,0,78.8,60.0,3,5,0.0,0,13,0,86.1,70.0,2,47,0.0,0,157,26,95.5,150,75.0,33,57.9,0,266,97,3.7,10.2,1.77
DeAndre Hopkins,7808,WR,HST,6,56,0,13,6.2,0,76.5,50.0,1,2,7.1,1,9,0,63.2,76.3,0,34,0.0,0,75,13,92.0,69,93.8,17,30.4,0,114,64,4.9,8.8,1.65,0,12.0,3,66.7,33.3,2,6,12.0,3,13,0,50.8,73.1,0,38,0.0,0,159,22,92.5,147,99.9,33,58.9,1,255,77,3.5,11.6,1.73
Julian Edelman,5156,WR,NE,6,55,0,19,10.3,3,69.6,66.7,2,3,15.8,3,12,0,41.9,77.2,1,31,0.0,0,106,16,85.8,91,94.1,23,41.8,1,208,72,4.5,13.0,2.29,0,8.2,1,70.0,33.3,1,3,8.7,2,7,1,72.3,67.1,1,36,0.0,0,119,21,98.3,117,79.2,30,54.5,0,235,80,3.8,11.2,2.01
Chris Godwin,11839,WR,TB,6,53,0,30,9.1,1,88.9,50.0,1,2,0.0,0,8,0,76.5,74.7,1,20,0.0,0,61,8,91.8,56,76.2,9,17.0,0,106,36,4.5,13.3,1.89,0,13.2,6,81.6,83.3,5,6,3.1,1,27,0,77.8,91.5,0,30,1.1,2,174,31,96.0,167,145.1,38,71.7,3,525,187,6.0,16.9,3.14
Mike Evans,8642,WR,TB,6,52,0,30,15.4,0,63.2,62.5,5,8,0.0,0,12,0,79.4,91.4,1,67,1.7,1,59,12,89.8,53,124.5,19,36.5,4,238,54,4.5,19.8,4.49,0,16.2,0,46.9,0.0,0,7,21.1,4,8,0,29.8,63.8,2,55,0.0,0,172,15,97.1,167,44.5,32,61.5,0,226,37,2.5,15.1,1.35
Julio Jones,6158,WR,ATL,6,51,0,2,11.5,0,63.6,62.5,5,8,0.0,0,5,1,76.5,75.2,1,54,0.0,0,54,7,90.7,49,108.9,11,21.6,2,138,62,8.9,19.7,2.82,0,13.2,1,65.8,11.1,1,9,3.8,1,19,0,85.7,74.6,1,34,0.0,0,181,25,93.4,169,80.7,38,74.5,0,317,66,2.6,12.7,1.88
Zach Ertz,7816,TE,PHI,6,51,0,24,9.5,0,63.2,33.3,1,3,14.3,2,9,0,48.0,67.8,1,23,6.1,6,98,12,86.7,85,79.1,19,37.3,1,131,21,1.8,10.9,1.54,0,8.5,1,67.7,57.1,4,7,0.0,0,8,1,84.5,73.6,0,26,4.4,5,114,21,93.0,106,90.1,31,60.8,0,235,68,3.2,11.2,2.22
