player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Tress Way,8358,P,WAS,8,39,39,4.52,45.0,50.18,9.1,0,0,3,11,32,84.7,16,66,4,0,51.3,182,20,39,176.23,1755,1,1957
Pat O'Donnell,8826,P,CHI,7,35,35,4.23,41.89,45.94,6.8,1,0,5,9,6,63.6,10,75,2,1,51.4,122,18,36,148.11,1466,1,1608
Kasey Redfern,9155,P,ATL,3,9,9,4.41,36.89,41.22,7.8,0,0,0,3,2,60.2,3,54,1,0,55.6,39,5,9,39.68,332,0,371
Michael Palardy,9277,P,CAR,7,35,35,4.33,42.11,47.14,6.8,0,0,2,6,5,63.2,14,58,3,0,65.7,156,23,35,151.49,1474,1,1650
Bradley Pinion,9598,P,TB,7,29,29,4.49,39.76,43.55,7.8,0,0,8,10,30,69.6,10,63,0,0,31.0,70,9,29,130.13,1153,2,1263
Ty Long,9728,K,LAC,7,25,25,4.06,42.36,48.6,8.2,0,0,1,5,27,57.0,12,60,0,0,76.0,156,19,25,101.62,1059,0,1215
Matt Wile,9972,P,ATL,2,6,6,4.53,44.67,48.33,5.5,0,0,0,0,2,63.7,3,60,2,0,66.7,22,4,6,27.16,268,0,290
Jordan Berry,10236,P,PIT,7,29,29,4.37,40.79,47.07,10.1,0,0,4,9,25,70.1,11,62,0,0,48.3,142,14,29,126.79,1183,2,1365
Riley Dixon,10862,P,NYG,8,31,31,4.32,42.61,44.97,4.4,1,0,6,7,21,66.4,17,58,5,0,38.7,53,12,32,134.01,1321,1,1394
Lachlan Edwards,10869,P,NYJ,7,46,46,4.25,42.78,47.0,6.9,0,0,8,6,22,57.7,16,63,4,0,60.9,194,28,46,195.39,1968,0,2162
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,7,25,25,4.34,41.52,44.96,5.5,0,0,2,6,14,76.4,9,60,4,0,48.0,66,12,25,108.38,1038,1,1124
Matt Haack,12212,P,MIA,7,33,33,4.37,43.36,46.7,6.9,0,0,6,11,17,60.9,14,62,2,0,39.4,90,13,33,144.26,1431,1,1541
Cameron Johnston,12255,P,PHI,8,29,29,4.23,43.38,47.41,7.0,0,0,1,12,24,62.1,16,60,3,0,37.9,77,11,29,122.79,1258,2,1375
Corey Bojorquez,27626,P,BUF,7,35,35,4.66,36.06,42.63,12.2,1,0,5,8,4,72.8,16,64,7,0,25.7,110,9,36,163.08,1262,6,1492
Logan Cooke,29214,P,JAX,8,39,39,4.41,43.51,44.92,3.9,0,0,5,16,15,60.9,14,61,8,0,23.1,35,9,39,171.87,1697,1,1752
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,8,43,43,4.45,41.63,44.37,5.6,0,0,3,13,19,74.6,20,63,11,0,32.6,78,14,43,191.33,1790,2,1908
Michael Dickson,35381,P,SEA,8,35,35,4.36,40.54,46.17,7.6,0,0,3,7,29,69.6,17,60,4,0,51.4,137,18,35,152.59,1419,3,1616
A.J. Cole III,36038,P,OAK,7,30,30,4.36,39.6,47.87,11.6,0,0,1,7,23,62.3,15,60,2,0,60.0,208,18,30,130.83,1188,2,1436
Colby Wadman,38062,P,DEN,8,43,43,4.42,38.56,44.16,11.5,0,0,4,13,10,72.7,20,60,8,0,32.6,161,14,43,189.98,1658,4,1899
J.K. Scott,38809,P,GB,8,38,38,4.61,43.18,48.11,9.8,0,0,4,12,12,79.1,15,66,5,0,39.5,147,15,38,175.25,1641,2,1828
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,7,20,20,4.3,42.2,43.3,0.3,0,0,6,3,28,62.5,10,60,4,0,30.0,2,6,20,85.95,844,1,866
Jamie Gillan,63303,P,CLV,7,32,32,4.53,43.38,45.84,9.8,1,0,10,11,8,67.7,17,71,4,0,18.8,59,6,33,145.02,1388,1,1467
