player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terrell Suggs,1326,ED,ARZ,7,5,0,100.0,0,4,1,46.5,73.3,26.2,77.6,68.9,48.8,2,15,0,15,14.3,3,0,3,113.9,3,6,4,0,17,336,332,0,1,331,0,0,4,204,115,0,15,13,3,23,0,34,12,11.3
Thomas Davis Sr.,2231,LB,LAC,7,11,0,76.9,0,0,27,43.7,48.6,0.0,66.0,61.6,62.2,0,1,0,27,9.1,5,0,3,107.9,20,2,336,0,170,361,4,0,0,4,0,3,357,11,180,18,20,39,26,3,1,180,99,9.0
Lorenzo Alexander,2476,ED,BUF,6,6,3,100.0,0,1,4,56.2,71.5,45.6,75.5,66.8,75.2,2,12,0,11,4.2,1,0,1,100.0,5,3,79,0,40,221,134,0,1,133,0,1,87,107,74,6,9,17,5,17,0,40,30,8.0
Johnathan Joseph,2969,CB,HST,6,2,0,65.2,1,0,13,55.3,58.9,83.7,75.9,72.5,39.7,0,0,0,34,20.0,8,5,2,104.0,30,0,25,290,240,340,0,0,0,0,0,0,340,2,98,25,8,30,46,0,2,365,73,12.2
Antoine Bethea,3152,S,NYG,7,6,0,77.8,0,0,21,54.5,62.4,83.3,68.4,76.7,72.6,0,0,0,45,9.8,5,1,0,155.8,7,0,113,2,257,471,2,0,0,2,0,328,469,3,211,26,10,40,9,0,1,156,68,22.3
Tramon Williams,3558,CB,GB,7,3,0,56.5,0,0,12,77.6,72.2,27.7,55.7,49.1,71.3,1,1,0,61,7.7,1,2,2,97.0,13,0,34,74,210,315,3,0,0,3,0,1,312,9,96,203,1,9,23,2,1,184,107,14.2
Eric Weddle,3653,S,LA,7,12,0,91.7,0,0,26,77.9,81.4,84.8,68.2,76.3,75.4,0,1,0,16,6.0,3,1,0,128.8,11,0,121,1,246,426,13,0,0,13,0,226,413,3,177,65,12,35,12,1,1,99,71,9.0
Brandon Mebane,3701,DI,LAC,6,2,0,,0,0,27,59.3,56.5,85.1,56.5,57.2,58.5,1,3,0,,6.7,1,0,0,0.0,0,1,0,0,0,183,183,143,40,0,0,0,0,77,106,0,9,12,0,5,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,0,85.7,0,0,32,41.5,42.6,77.7,,51.3,32.2,0,0,0,16,25.0,2,0,0,106.0,6,0,4,51,33,62,0,0,0,0,0,0,62,0,29,7,0,5,7,0,0,66,20,11.0
Aqib Talib,4334,CB,LA,5,2,0,52.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,0,0,0,30,27.8,5,2,2,112.2,13,0,45,263,205,334,1,0,0,1,0,3,333,0,129,22,2,11,25,0,3,163,41,12.5
Calais Campbell,4364,DI,JAX,7,7,0,,0,1,15,63.2,91.9,50.3,88.0,91.5,49.5,9,24,0,,18.8,6,0,3,0.0,0,3,3,0,2,369,366,25,110,109,122,0,3,240,127,0,16,19,0,36,0,0,0,
Brandon Carr,4454,CB,BLT,7,0,0,57.5,1,0,3,63.0,63.0,84.3,65.6,54.7,48.8,2,1,0,31,18.5,5,3,3,80.2,23,1,31,192,264,397,5,0,0,5,0,2,392,14,119,167,7,22,40,4,1,210,78,9.1
Orlando Scandrick,4457,CB,PHI,3,0,0,50.0,0,2,24,64.3,91.7,78.2,99.9,73.8,56.4,0,1,0,15,16.7,1,0,0,61.5,2,2,7,1,56,83,3,0,0,3,0,3,80,5,22,69,5,5,4,3,0,17,4,8.5
Wesley Woodyard,4583,LB,TEN,6,4,0,90.0,0,1,31,44.6,56.0,79.4,73.1,68.1,65.0,1,2,0,46,8.7,2,0,0,152.1,9,1,144,3,93,172,12,0,0,12,0,2,160,12,67,11,10,17,10,4,1,160,90,17.8
Cameron Wake,4907,ED,TEN,5,0,1,,0,0,31,60.0,86.5,83.6,81.1,60.9,74.0,5,7,0,,0.0,0,0,0,0.0,0,3,0,0,1,101,101,0,2,92,7,0,0,95,5,0,3,1,0,15,0,0,0,
Malcolm Jenkins,4937,S,PHI,7,5,0,64.7,1,2,24,59.8,62.5,50.9,45.7,75.8,60.4,1,4,0,51,13.5,5,1,2,108.0,11,0,163,6,267,464,59,0,0,59,0,93,405,32,165,143,13,27,17,5,1,132,46,12.0
Clay Matthews,4949,ED,LA,5,2,0,80.0,0,2,26,28.5,61.2,84.0,69.8,68.2,51.1,4,8,0,17,16.7,3,0,1,104.2,4,5,9,0,27,219,203,0,0,203,0,0,16,100,92,7,11,13,5,17,0,45,19,11.3
Patrick Chung,4957,S,NE,5,3,0,85.7,1,0,19,63.2,61.1,80.0,54.2,56.8,78.3,0,1,0,21,5.6,1,1,1,101.5,12,0,107,18,136,209,32,0,0,32,0,17,177,15,58,35,8,14,14,1,0,117,49,9.8
Jason McCourty,5127,CB,NE,7,1,0,55.3,0,0,19,87.4,85.8,34.9,53.4,75.6,81.4,0,0,1,45,3.2,1,3,1,58.1,21,0,22,175,239,330,12,0,0,12,0,5,318,3,88,116,19,29,38,0,0,191,76,9.1
Clinton McDonald,5173,DI,ARZ,7,2,0,,0,0,1,58.3,59.7,80.3,58.2,60.3,71.7,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,2,91,90,2,69,5,14,0,1,62,27,0,3,4,0,3,0,0,0,
Steve McLendon,5232,DI,NYJ,6,1,0,,0,0,22,62.1,77.6,83.1,62.3,77.8,74.6,1,8,0,,0.0,0,0,0,0.0,0,1,0,0,1,193,193,81,73,2,37,0,0,103,89,0,10,12,0,10,0,0,0,
Michael Bennett,5273,DI,NE,6,0,0,,0,0,19,60.2,66.4,81.4,69.1,50.6,36.3,1,6,0,,50.0,1,0,0,0.0,0,3,0,0,5,130,130,12,17,21,80,0,0,101,24,0,2,1,0,10,0,0,0,
Ndamukong Suh,5527,DI,TB,6,5,0,,0,0,30,67.7,64.3,85.4,55.0,68.1,45.5,3,8,0,,14.3,2,0,0,0.0,0,1,2,0,0,329,327,19,190,29,89,0,2,234,95,0,6,7,0,12,0,0,0,
Gerald McCoy,5528,DI,CAR,6,4,1,,0,0,5,,80.9,19.2,71.9,85.5,31.6,3,17,0,,23.5,4,0,3,0.0,0,4,0,0,0,275,275,27,119,19,110,0,0,182,93,0,10,9,0,24,0,0,0,
Joe Haden,5532,CB,PIT,6,1,0,65.2,0,0,25,61.4,61.5,83.6,,58.1,59.0,0,0,0,22,9.7,3,2,1,100.1,15,0,40,354,241,410,0,0,0,0,0,0,410,0,169,16,9,27,23,0,1,161,71,10.7
Tyson Alualu,5535,DI,PIT,6,1,1,,1,0,25,60.0,71.2,38.9,63.4,74.1,55.4,0,1,0,,10.0,1,0,1,0.0,0,1,1,0,0,140,139,5,61,4,69,0,1,76,64,0,7,8,0,2,0,0,0,
Brandon Graham,5538,ED,PHI,7,4,0,,0,0,24,73.9,83.3,54.4,78.7,69.7,28.8,5,28,0,,25.9,7,0,2,0.0,0,4,0,0,4,349,349,0,8,308,33,0,0,224,121,0,17,16,0,37,0,0,0,
Earl Thomas III,5539,S,BLT,7,7,0,42.9,0,0,3,83.9,79.8,39.6,53.6,60.6,68.8,2,1,1,34,7.7,2,0,1,28.0,3,0,118,7,279,422,10,0,0,10,0,251,412,16,127,36,4,17,7,3,0,50,14,16.7
Kareem Jackson,5545,S,DEN,6,5,0,75.0,0,1,10,78.5,84.5,86.4,71.8,82.6,52.8,0,1,1,40,14.3,5,3,0,92.9,15,0,90,4,216,361,1,0,0,1,0,132,360,3,142,134,12,25,20,1,1,156,45,10.4
Devin McCourty,5552,S,NE,7,3,0,55.6,0,0,19,89.7,84.6,35.2,56.8,55.3,60.4,0,2,5,10,13.6,3,1,1,21.3,5,0,100,7,261,375,17,0,0,17,0,229,358,10,104,22,5,16,9,2,0,22,2,4.4
Jerry Hughes,5556,ED,BUF,6,4,1,,0,0,4,68.6,73.1,24.5,71.8,66.3,28.8,1,17,0,,21.4,3,0,3,0.0,0,1,1,0,6,250,249,0,2,230,17,0,1,173,71,0,7,7,0,19,0,0,0,
Patrick Robinson,5557,S,NO,4,0,0,50.0,0,0,20,40.9,39.6,71.6,,,22.7,0,0,0,16,100.0,1,0,0,77.1,1,0,3,1,10,10,0,0,0,0,0,0,10,0,0,6,0,0,2,0,0,16,11,16.0
Linval Joseph,5571,DI,MIN,7,7,0,,0,0,18,71.8,69.2,86.9,63.7,64.8,76.1,1,6,0,,0.0,0,0,0,0.0,0,2,0,0,3,317,316,213,97,0,6,0,1,184,130,0,15,15,0,9,0,0,0,
Carlos Dunlap,5579,ED,CIN,5,4,0,100.0,0,0,7,68.0,69.9,87.5,61.8,64.6,68.0,3,8,0,8,6.3,1,0,0,97.9,2,1,1,0,16,275,274,0,4,263,7,0,1,126,133,0,9,11,2,12,0,15,15,7.5
Sean Lee,5580,LB,DAL,7,4,0,85.7,0,0,9,49.9,54.9,78.4,65.5,59.8,50.1,0,2,0,30,13.6,3,1,0,105.1,12,0,115,0,90,184,34,0,0,34,0,1,150,11,83,34,6,15,14,2,0,129,38,10.8
Morgan Burnett,5596,S,CLV,4,9,0,50.0,0,0,8,52.5,63.1,2.9,80.9,76.0,72.5,0,0,0,11,11.8,2,0,1,62.5,2,2,60,6,69,147,20,0,0,19,1,42,127,5,73,19,5,6,4,2,0,18,11,9.0
Corey Peters,5607,DI,ARZ,7,3,0,,0,0,1,60.0,69.0,47.5,65.5,69.7,52.5,0,9,0,,11.8,2,0,2,0.0,0,3,0,0,1,349,349,114,216,0,19,0,0,202,146,0,10,12,0,12,0,0,0,
Everson Griffen,5624,ED,MIN,7,2,0,,0,0,18,76.0,85.7,20.3,82.9,69.0,29.2,8,32,1,,31.6,6,1,5,0.0,0,4,2,0,7,417,414,0,0,359,55,0,3,273,137,0,14,11,0,44,0,0,0,
Geno Atkins,5643,DI,CIN,7,8,0,,0,0,7,59.0,73.4,66.6,72.5,68.2,66.3,3,21,0,,4.5,1,0,1,0.0,0,3,1,0,2,358,357,31,311,2,13,0,1,195,161,0,13,13,0,27,0,0,0,
Al Woods,5646,DI,SEA,7,6,0,0.0,0,0,29,60.7,71.2,58.7,53.0,78.5,49.8,0,5,0,,17.6,3,0,1,39.6,0,0,1,0,0,236,235,50,180,1,4,0,1,130,106,0,8,8,1,5,0,0,0,
Sherrick McManis,5667,CB,CHI,4,0,0,100.0,0,1,6,95.8,97.0,71.0,,,79.1,0,0,0,2,0.0,0,0,0,79.2,1,0,0,4,10,10,0,0,0,0,0,2,10,0,0,4,1,2,1,0,0,2,5,2.0
Reshad Jones,5686,S,MIA,3,6,0,85.7,1,0,17,61.0,68.5,78.6,54.8,74.9,77.0,0,1,0,18,4.3,1,1,1,148.5,6,0,60,11,55,142,21,0,0,21,0,17,121,6,81,33,6,16,7,1,2,71,44,11.8
Kurt Coleman,5767,LB,BUF,1,0,0,,0,0,4,60.0,63.0,69.7,,60.5,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,5,2,0,0,2,0,2,3,0,4,0,0,0,0,0,0,0,0,
Kyle Love,5806,DI,CAR,6,0,1,,1,0,5,,56.2,42.8,60.1,56.0,28.3,2,8,0,,33.3,1,0,1,0.0,0,0,0,0,0,156,156,19,81,3,53,0,0,103,53,0,2,2,0,10,0,0,0,
Darian Stewart,5820,S,TB,4,0,0,50.0,0,0,30,53.1,43.4,0.0,56.3,50.4,27.2,0,0,0,19,42.9,3,0,1,83.3,1,0,26,1,36,73,2,0,0,2,0,38,71,1,36,6,1,4,2,0,0,19,15,19.0
Tramaine Brock Sr.,5903,CB,ARZ,7,0,0,64.9,0,0,1,58.0,60.4,42.6,61.9,71.3,65.8,2,2,0,52,13.3,4,2,1,126.0,24,0,49,130,262,421,15,0,0,15,0,4,406,11,148,223,11,26,37,4,3,380,167,15.8
Anthony Levine,6013,S,BLT,7,0,0,100.0,0,0,3,48.2,48.3,82.3,79.4,26.7,24.2,2,3,0,26,16.7,1,0,0,117.9,7,0,57,15,84,114,26,0,0,26,0,2,88,23,7,14,2,5,7,5,0,86,46,12.3
Marcus Sherels,6017,CB,MIN,1,0,0,,0,0,18,,60.0,64.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
Albert McClellan,6022,LB,NYJ,1,2,0,33.3,0,0,22,27.8,27.5,72.2,54.1,52.4,79.5,0,0,0,23,0.0,0,0,0,61.8,1,0,25,1,11,28,0,0,0,0,0,0,28,3,14,2,1,2,3,0,0,23,18,23.0
Andrew Sendejo,6118,S,PHI,7,4,0,90.9,0,0,24,67.5,68.0,80.3,71.2,57.3,57.7,1,0,1,48,19.2,5,1,0,114.6,10,1,69,1,157,199,5,0,0,5,0,93,194,5,37,31,6,17,11,2,2,122,64,12.2
Von Miller,6154,ED,DEN,7,4,0,100.0,1,0,10,42.9,73.7,35.2,68.6,83.3,61.3,4,26,0,19,5.3,1,0,4,118.8,1,3,3,0,19,406,393,0,0,393,0,0,13,224,163,10,10,14,1,33,0,19,13,19.0
Marcell Dareus,6155,DI,JAX,6,3,1,,0,0,15,60.0,62.7,83.7,53.0,68.8,59.5,0,3,0,,13.3,2,0,0,0.0,0,1,2,0,0,206,204,31,151,1,21,0,2,113,93,0,7,10,0,4,0,0,0,
Patrick Peterson,6157,CB,ARZ,1,0,0,75.0,0,1,1,59.9,63.1,78.2,88.4,54.6,80.4,0,0,0,20,0.0,0,0,0,105.2,3,1,6,61,49,70,0,0,0,0,0,0,70,1,20,3,1,6,4,1,0,39,6,13.0
J.J. Watt,6163,ED,HST,7,3,2,,0,1,13,67.1,86.6,10.2,90.4,64.3,61.7,16,30,0,,16.7,3,0,5,0.0,0,5,0,0,1,441,440,0,9,296,135,0,1,309,131,1,13,12,0,51,0,0,0,
Robert Quinn,6166,ED,DAL,5,0,2,0.0,1,0,9,53.8,62.5,38.0,80.4,41.7,32.2,1,12,0,,33.3,2,0,2,39.6,0,6,0,0,1,215,214,0,0,208,6,0,1,132,82,1,7,4,2,19,0,0,0,
Ryan Kerrigan,6168,ED,WAS,7,1,1,100.0,1,0,32,55.6,59.2,54.3,67.8,51.0,27.8,5,16,0,15,35.7,5,0,2,118.8,2,3,6,0,32,396,380,0,1,371,8,0,16,198,166,10,9,8,2,24,0,26,20,13.0
Corey Liuget,6170,DI,OAK,3,0,0,,1,0,23,66.6,69.1,0.0,65.2,75.9,71.6,1,0,0,,0.0,0,0,2,0.0,0,0,0,0,1,46,46,3,41,0,2,0,0,23,22,0,5,5,0,1,0,0,0,
Prince Amukamara,6171,CB,CHI,6,2,0,69.6,2,1,6,71.8,67.2,0.0,60.0,58.1,82.9,0,0,0,47,3.8,1,2,4,117.1,16,0,18,385,269,423,8,0,0,8,0,1,415,1,153,10,5,23,23,0,1,235,52,14.7
Adrian Clayborn,6172,ED,ATL,7,3,0,,0,2,2,54.1,68.5,83.9,67.9,62.7,38.9,3,10,0,,18.2,2,0,0,0.0,0,1,0,0,4,157,157,0,8,120,29,0,0,117,36,0,6,6,0,14,0,0,0,
