team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
BLT,3,9,312,6,37,312,90.2,52,9
KC,16,10,409,15,46,409,89.9,72,11
ARZ,1,10,410,5,71,410,88.8,84,8
OAK,23,9,302,7,47,302,88.1,63,9
NO,20,9,361,16,58,361,87.8,81,7
PIT,25,9,319,11,60,319,87.0,77,6
NE,19,9,376,11,67,376,86.7,89,11
BUF,4,9,352,16,58,352,86.4,85,11
HST,13,9,359,12,69,359,85.9,91,10
TB,30,9,407,18,67,407,85.6,101,16
DAL,9,9,341,23,66,341,85.5,94,5
DEN,10,9,318,10,52,318,85.5,77,15
ATL,2,9,409,19,73,409,85.3,106,14
SF,28,9,295,13,54,295,85.3,77,10
TEN,31,10,357,17,48,357,85.0,86,21
GB,12,10,384,12,76,384,84.9,102,14
CLV,8,9,345,6,70,345,84.9,90,14
PHI,24,9,345,16,69,345,84.5,96,11
CHI,6,9,336,18,71,336,84.4,97,8
WAS,32,9,293,9,56,293,84.1,79,14
MIN,18,10,312,13,67,312,83.7,91,11
DET,11,9,368,15,82,368,83.6,109,12
JAX,15,9,369,9,85,369,83.5,108,14
IND,14,9,338,19,76,338,83.3,104,9
NYG,21,10,442,18,88,442,83.3,127,21
CAR,5,9,357,14,75,357,82.2,108,19
SEA,29,10,381,15,90,381,82.0,121,16
CIN,7,9,404,13,89,404,81.9,124,22
MIA,17,9,369,25,86,369,80.9,126,15
NYJ,22,9,327,19,75,327,80.4,111,17
LA,26,9,378,17,114,378,79.2,144,13
LAC,27,10,391,35,95,391,78.5,149,19
