player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,2,0,0,1,76.7,0,7,72,96.1,11.1,8,1,7.6,2,77,74,9,0,76.7,0,3,34,97.2,11.8,4,7.4,1,36,35,4
Thomas Davis Sr.,2231,LB,LAC,2,0,0,27,50.7,0,0,4,7.9,25.0,1,1,0.0,0,63,5,0,0,55.6,0,0,1,10.5,0.0,0,0.0,0,19,2,0
Lorenzo Alexander,2476,ED,BUF,2,1,0,4,73.0,0,4,35,85.4,14.3,5,0,11.4,2,41,35,6,1,77.7,0,2,22,95.7,18.2,4,13.6,2,23,22,4
Antoine Bethea,3152,S,NYG,2,0,0,21,56.6,0,0,2,2.7,0.0,0,0,0.0,0,73,2,0,0,,0,0,0,0.0,,0,,0,27,0,0
Tramon Williams,3558,CB,GB,2,0,0,12,57.2,0,0,2,2.7,0.0,0,2,0.0,0,75,2,0,0,,0,0,0,0.0,,0,,0,42,0,0
Brandon Mebane,3701,DI,LAC,2,0,0,27,51.0,0,0,25,100.0,0.0,0,0,0.0,0,25,25,0,0,55.5,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Calais Campbell,4364,DI,JAX,2,0,0,15,69.8,2,7,60,98.5,15.0,9,2,7.5,0,68,67,9,0,64.4,1,3,21,100.0,19.0,4,9.5,0,26,26,4
Brandon Carr,4454,CB,BLT,2,0,0,3,61.4,0,1,8,11.1,12.5,1,0,18.8,1,72,8,2,0,53.0,0,1,3,12.0,33.3,1,16.7,0,25,3,1
Wesley Woodyard,4583,LB,TEN,2,0,0,31,57.5,0,1,2,22.2,0.0,0,0,25.0,0,9,2,1,0,,0,0,0,0.0,,0,,0,3,0,0
Cameron Wake,4907,ED,TEN,2,0,0,31,75.5,2,2,34,100.0,26.5,9,0,14.7,3,37,37,7,0,83.4,2,2,17,100.0,41.2,7,23.5,2,19,19,6
Malcolm Jenkins,4937,S,PHI,2,0,0,24,51.5,0,1,9,9.5,11.1,1,0,5.6,0,95,9,1,0,55.2,0,0,2,5.3,0.0,0,0.0,0,38,2,0
Clay Matthews,4949,ED,LA,2,0,0,26,60.2,1,1,38,78.0,7.9,3,0,5.3,1,50,39,3,0,68.6,1,1,21,87.5,14.3,3,9.5,1,24,21,3
Patrick Chung,4957,S,NE,2,0,0,19,61.3,0,1,7,11.5,14.3,1,0,7.1,0,61,7,1,0,66.7,0,1,1,3.4,100.0,1,50.0,0,29,1,1
Clinton McDonald,5173,DI,ARZ,2,0,0,1,64.1,0,2,28,93.8,10.7,3,0,3.6,0,32,30,2,0,71.2,0,2,15,100.0,20.0,3,6.7,0,16,16,2
