player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Kyler Murray,38334,QB,ARZ,4,169,196,88.5,26,26,15.4,-3.1,2.1,0,0,0.0,84.6,22,5,4.3,26,1,5,64.8,0,1,26,0.0,93.9,0.0,0,0,0,0,2,0,0.0,110,4.2,90.9,11,11,6.5,-3.8,2.36,0,0,0.0,81.8,9,2,10.0,11,1,3,67.2,0,1,11,0.0,85.8,0.0,0,0,0,0,2,0,0.0,46,4.2,50.0,2,2,1.2,35.5,3.1,0,2,100.0,50.0,1,2,0.0,2,0,1,98.4,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,27,13.5,53.8,13,13,7.7,15.1,2.87,0,0,0.0,53.8,7,3,0.0,13,0,7,65.5,0,1,15,0.0,58.8,0.0,0,0,0,0,0,1,6.7,137,10.5,84.1,44,44,26.0,4.0,2.08,0,0,0.0,84.1,37,4,0.0,44,0,14,62.1,0,0,45,0.0,96.1,0.0,0,0,0,0,0,1,2.2,311,7.1,0,40.0,20,20,11.8,27.8,2.84,0,3,15.0,35.0,7,7,12.5,20,1,7,76.0,0,1,20,0.0,79.2,0.0,0,0,0,0,1,1,5.0,272,13.6,1,100.0,5,5,3.0,-2.6,1.36,0,0,0.0,100.0,5,0,0.0,5,0,0,64.8,0,0,5,,82.5,0.0,0,0,0,0,0,0,0.0,19,3.8,33.3,6,6,3.6,27.0,2.63,0,1,16.7,16.7,1,1,50.0,6,1,1,78.7,0,0,6,0.0,58.3,0.0,0,0,0,0,0,0,0.0,45,7.5,20.0,5,5,3.0,13.0,2.0,0,0,0.0,20.0,1,0,0.0,5,0,1,28.1,0,1,5,,0.0,0.0,0,0,0,0,0,1,20.0,13,2.6,70.6,17,17,10.1,4.0,2.72,0,0,0.0,64.7,11,3,8.3,17,1,5,61.5,0,0,19,0.0,73.7,0.0,0,0,0,0,0,0,0.0,72,4.2,45.8,24,24,14.2,14.3,2.5,0,0,0.0,45.8,11,5,0.0,24,0,11,52.7,0,2,29,0.0,39.8,0.0,0,0,0,0,0,2,6.9,197,8.2,0,80.0,10,10,5.9,-2.5,2.17,0,0,0.0,80.0,8,3,0.0,10,0,2,57.5,0,0,10,0.0,85.4,0.0,0,0,0,0,0,0,0.0,45,4.5,41.7,12,12,7.1,26.9,2.89,0,0,0.0,41.7,5,4,0.0,12,0,5,48.6,0,1,12,0.0,54.2,0.0,0,0,0,0,0,1,8.3,200,16.7,50.0,6,6,3.6,13.7,2.1,0,0,0.0,50.0,3,2,0.0,6,0,3,60.8,0,0,9,0.0,76.4,0.0,0,0,0,0,0,0,0.0,47,7.8,86.4,22,22,13.0,3.6,2.0,0,0,0.0,81.8,18,5,5.3,22,1,7,65.0,0,0,22,0.0,102.5,0.0,0,0,0,0,1,0,0.0,109,5.0,81.9,83,83,49.1,3.9,2.19,0,0,0.0,79.5,66,12,2.9,83,2,26,63.7,0,0,86,0.0,95.4,0.0,0,0,0,0,1,1,1.2,492,5.9
Matt Ryan,4317,QB,ATL,4,176,191,88.9,18,18,10.2,-2.5,2.15,0,0,0.0,88.9,16,7,0.0,18,0,5,63.0,0,0,21,0.0,119.0,0.0,0,0,0,0,1,0,0.0,146,8.1,92.9,14,14,8.0,-2.7,2.34,0,0,0.0,92.9,13,5,0.0,14,0,2,64.3,0,0,15,0.0,90.5,0.0,0,0,0,0,0,0,0.0,80,5.7,37.5,8,8,4.5,32.6,2.9,0,2,25.0,12.5,1,2,66.7,8,2,1,50.9,0,1,8,0.0,44.8,0.0,0,0,0,0,1,2,25.0,34,4.3,75.0,24,24,13.6,14.0,2.6,0,1,4.2,70.8,17,6,5.6,24,1,16,71.9,0,3,24,0.0,73.6,0.0,0,0,0,0,0,3,12.5,300,12.5,87.9,58,58,33.0,4.4,2.44,0,0,0.0,82.8,48,19,5.9,58,3,18,78.0,0,0,61,0.0,102.5,0.0,0,0,0,0,1,1,1.6,419,7.2,0,38.1,21,21,11.9,28.7,3.01,0,5,21.7,28.6,6,7,25.0,21,2,6,62.4,0,2,23,0.0,50.2,0.0,0,0,0,0,2,3,13.0,156,7.4,2,50.0,2,2,1.1,-1.5,1.95,0,0,0.0,50.0,1,1,0.0,2,0,1,54.4,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,54,27.0,20.0,5,5,2.8,24.2,2.82,0,1,16.7,20.0,1,1,0.0,5,0,1,65.7,0,0,6,0.0,83.3,0.0,0,0,0,0,1,0,0.0,20,4.0,50.0,6,6,3.4,15.8,2.65,0,0,0.0,50.0,3,1,0.0,6,0,3,58.9,0,0,7,0.0,111.1,0.0,0,0,0,0,1,0,0.0,40,6.7,88.2,17,17,9.7,4.1,2.09,0,0,0.0,88.2,15,3,0.0,17,0,6,62.9,0,0,20,0.0,108.3,0.0,0,0,0,0,1,0,0.0,90,5.3,73.0,37,37,21.0,13.9,2.61,0,1,2.6,70.3,26,10,3.7,37,1,24,73.2,0,4,38,0.0,85.9,0.0,0,0,0,0,2,4,10.5,416,11.2,0,100.0,2,2,1.1,-2.0,1.05,0,0,0.0,100.0,2,1,0.0,2,0,2,64.1,0,0,4,0.0,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,50.0,8,8,4.5,27.6,3.24,0,2,22.2,50.0,4,4,0.0,8,0,4,68.7,0,1,9,0.0,56.3,0.0,0,0,0,0,0,1,11.1,102,12.8,85.7,7,7,4.0,11.9,2.59,0,0,0.0,85.7,6,3,0.0,7,0,5,76.1,0,1,7,0.0,111.9,0.0,0,0,0,0,1,1,14.3,76,10.9,76.5,17,17,9.7,4.5,2.31,0,0,0.0,76.5,13,5,0.0,17,0,6,64.1,0,0,19,0.0,109.4,0.0,0,0,0,0,1,0,0.0,98,5.8,85.9,92,92,52.3,4.4,2.35,0,0,0.0,82.6,76,27,3.8,92,3,30,74.5,0,0,100,0.0,105.0,0.0,0,0,0,0,3,1,1.0,607,6.6
Andy Dalton,6187,QB,CIN,4,167,187,87.5,32,32,19.2,-3.3,2.04,0,0,0.0,84.4,27,5,3.6,32,1,6,65.9,0,0,33,0.0,99.7,0.0,0,0,0,0,1,0,0.0,174,5.4,87.5,24,24,14.4,-3.6,1.95,0,0,0.0,83.3,20,3,4.8,24,1,4,64.1,0,0,25,0.0,94.1,0.0,0,0,0,0,0,0,0.0,158,6.6,33.3,3,3,1.8,20.3,3.07,0,0,0.0,33.3,1,1,0.0,3,0,1,56.7,0,0,4,0.0,66.0,0.0,0,0,0,0,0,0,0.0,26,8.7,64.0,25,25,15.0,12.9,2.49,0,1,3.8,56.0,14,6,12.5,25,2,14,75.7,0,2,26,0.0,75.1,0.0,0,0,0,0,1,2,7.7,278,11.1,83.3,30,30,18.0,4.8,2.1,0,0,0.0,80.0,24,6,4.0,30,1,10,79.3,0,0,31,0.0,96.8,0.0,0,0,0,0,0,0,0.0,217,7.2,0,46.2,13,13,7.8,25.3,3.08,0,2,11.8,38.5,5,5,16.7,13,1,4,59.8,0,1,17,0.0,79.8,0.0,0,0,0,0,1,1,5.9,184,14.2,7,100.0,3,3,1.8,-2.3,2.77,0,0,0.0,100.0,3,1,0.0,3,0,1,63.0,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,1.0,60.0,5,5,3.0,31.0,3.5,0,1,14.3,60.0,3,3,0.0,5,0,3,83.9,0,0,7,0.0,143.8,0.0,0,0,0,0,1,0,0.0,126,25.2,57.1,14,14,8.4,13.6,2.48,0,0,0.0,57.1,8,5,0.0,14,0,8,67.1,0,0,14,0.0,117.0,0.0,0,0,0,0,1,0,0.0,146,10.4,86.7,15,15,9.0,4.1,2.16,0,0,0.0,73.3,11,4,15.4,15,2,3,43.8,0,0,18,0.0,80.1,0.0,0,0,0,0,0,1,5.6,61,4.1,55.1,49,49,29.3,13.2,2.46,0,2,4.0,49.0,24,12,11.1,49,3,24,68.4,0,3,50,0.0,69.7,0.0,0,0,0,0,2,3,6.0,455,9.3,0,80.0,5,5,3.0,-2.4,2.0,0,0,0.0,80.0,4,1,0.0,5,0,1,64.9,0,0,5,0.0,118.8,0.0,0,0,0,0,1,0,0.0,13,2.6,40.0,5,5,3.0,22.6,2.68,0,1,16.7,20.0,1,1,50.0,5,1,0,36.0,0,1,6,0.0,14.2,0.0,0,0,0,0,0,1,16.7,32,6.4,30.0,10,10,6.0,13.6,2.35,0,1,10.0,20.0,2,1,33.3,10,1,2,47.1,0,1,10,0.0,0.4,0.0,0,0,0,0,0,1,10.0,31,3.1,85.7,14,14,8.4,4.4,2.38,0,0,0.0,78.6,11,5,8.3,14,1,3,65.1,0,0,14,0.0,108.0,0.0,0,0,0,0,1,0,0.0,59,4.2,84.7,59,59,35.3,4.5,2.18,0,0,0.0,78.0,46,15,8.0,59,4,16,67.1,0,0,63,0.0,96.1,0.0,0,0,0,0,1,1,1.6,337,5.7
Jared Goff,10635,QB,LA,4,173,185,100.0,21,21,12.1,-3.5,1.88,0,0,0.0,90.5,19,3,9.5,21,2,2,66.9,0,0,25,0.0,86.9,0.0,0,0,0,0,0,0,0.0,102,4.9,100.0,11,11,6.4,-3.5,1.64,0,0,0.0,90.9,10,2,9.1,11,1,1,63.2,0,0,13,0.0,85.2,0.0,0,0,0,0,0,0,0.0,49,4.5,33.3,3,3,1.7,37.0,3.3,0,1,33.3,33.3,1,1,0.0,3,0,1,65.9,0,1,3,0.0,42.4,0.0,0,0,0,0,0,1,33.3,57,19.0,80.0,25,25,14.5,13.3,2.78,0,2,7.4,76.0,19,11,5.0,25,1,19,90.0,0,0,27,0.0,117.5,0.0,0,0,0,0,0,1,3.7,341,13.6,86.0,50,50,28.9,4.3,2.53,0,0,0.0,80.0,40,20,7.0,50,3,21,68.8,0,1,52,0.0,109.6,0.0,0,0,0,0,3,1,1.9,375,7.5,0,33.3,9,9,5.2,28.8,3.48,0,2,16.7,22.2,2,2,33.3,9,1,2,62.4,0,1,12,0.0,31.0,0.0,0,0,0,0,0,1,8.3,94,10.4,26,100.0,7,7,4.0,-4.0,2.4,0,0,0.0,85.7,6,1,14.3,7,1,1,66.6,0,0,9,0.0,79.2,0.0,0,0,0,0,0,0,0.0,20,2.9,33.3,3,3,1.7,27.7,3.7,0,0,0.0,0.0,0,1,100.0,3,1,0,56.0,0,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,60.0,15,15,8.7,14.0,3.01,0,1,6.3,53.3,8,5,11.1,15,1,7,56.5,0,2,16,0.0,60.6,0.0,0,0,0,0,1,3,18.8,113,7.5,70.0,10,10,5.8,3.7,2.01,0,0,0.0,70.0,7,3,0.0,10,0,3,71.4,0,0,10,0.0,107.5,0.0,0,0,0,0,1,0,0.0,33,3.3,67.3,55,55,31.8,13.7,2.88,0,3,5.1,61.8,34,24,8.1,55,3,33,73.0,0,3,59,0.0,87.1,0.0,0,0,0,0,2,5,8.5,582,10.6,0,100.0,3,3,1.7,-2.3,1.57,0,0,0.0,100.0,3,0,0.0,3,0,0,63.3,0,0,3,,112.5,0.0,0,0,0,0,0,0,0.0,33,11.0,33.3,3,3,1.7,21.7,3.43,0,1,16.7,33.3,1,0,0.0,3,0,1,62.5,0,0,6,,81.3,0.0,0,0,0,0,0,0,0.0,37,12.3,53.3,15,15,8.7,14.2,2.91,0,0,0.0,46.7,7,8,12.5,15,1,7,53.4,0,1,16,0.0,71.0,0.0,0,0,0,0,1,1,6.3,128,8.5,71.4,14,14,8.1,5.1,2.58,0,0,0.0,64.3,9,7,10.0,14,1,5,64.6,0,1,15,0.0,46.1,0.0,0,0,0,0,0,0,0.0,68,4.9,81.1,74,74,42.8,4.4,2.47,0,0,0.0,75.7,56,30,6.7,74,4,29,70.7,0,2,77,0.0,98.7,0.0,0,0,0,0,4,1,1.3,476,6.4
Patrick Mahomes,11765,QB,KC,4,156,165,97.1,35,35,22.4,-3.4,1.84,0,0,0.0,94.3,33,4,2.9,35,1,11,71.0,0,0,37,0.0,100.0,0.0,0,0,0,0,1,0,0.0,200,5.7,95.5,22,22,14.1,-3.7,1.83,0,0,0.0,95.5,21,2,0.0,22,0,7,69.5,0,0,23,0.0,105.7,0.0,0,0,0,0,1,0,0.0,126,5.7,100.0,4,4,2.6,35.5,3.68,0,6,75.0,100.0,4,0,0.0,4,0,4,99.9,0,0,8,,158.3,0.0,0,0,0,0,2,0,0.0,204,51.0,82.4,17,17,10.9,14.9,3.09,0,2,11.1,76.5,13,5,7.1,17,1,13,92.1,0,0,18,0.0,117.9,0.0,0,0,0,0,0,0,0.0,248,14.6,83.3,24,24,15.4,5.4,2.65,0,0,0.0,83.3,20,8,0.0,24,0,12,76.5,0,0,27,0.0,123.6,0.0,0,0,0,0,1,0,0.0,248,10.3,0,50.0,26,26,16.7,29.3,3.2,0,10,31.3,50.0,13,5,0.0,26,0,13,92.8,0,0,32,0.0,135.4,0.0,0,0,0,0,7,0,0.0,526,20.2,16,100.0,10,10,6.4,-3.0,1.98,0,0,0.0,100.0,10,2,0.0,10,0,3,67.1,0,0,11,0.0,93.3,0.0,0,0,0,0,0,0,0.0,64,6.4,50.0,12,12,7.7,26.3,2.88,0,2,16.7,50.0,6,2,0.0,12,0,6,71.7,0,0,12,0.0,135.4,0.0,0,0,0,0,4,0,0.0,197,16.4,25.0,12,12,7.7,14.8,2.35,0,0,0.0,25.0,3,1,0.0,12,0,3,40.1,0,0,12,0.0,44.8,0.0,0,0,0,0,0,0,0.0,51,4.3,91.7,12,12,7.7,4.4,2.19,0,0,0.0,91.7,11,1,0.0,12,0,3,61.8,0,0,12,0.0,96.5,0.0,0,0,0,0,0,0,0.0,86,7.2,58.8,34,34,21.8,15.1,2.9,0,3,8.3,55.9,19,7,5.0,34,1,19,74.0,0,0,36,0.0,95.1,0.0,0,0,0,0,0,1,2.8,379,11.1,0,100.0,3,3,1.9,-2.7,1.43,0,0,0.0,66.7,2,0,33.3,3,1,1,63.0,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,30.0,10,10,6.4,30.4,3.39,0,2,16.7,30.0,3,3,0.0,10,0,3,59.5,0,0,12,0.0,112.5,0.0,0,0,0,0,1,0,0.0,125,12.5,60.0,5,5,3.2,16.4,3.6,0,1,16.7,60.0,3,1,0.0,5,0,3,64.5,0,0,6,0.0,104.2,0.0,0,0,0,0,0,1,16.7,80,16.0,91.7,12,12,7.7,5.1,2.13,0,0,0.0,83.3,10,1,9.1,12,1,3,78.7,0,0,13,0.0,119.1,0.0,0,0,0,0,1,0,0.0,71,5.9,87.5,48,48,30.8,5.1,2.41,0,0,0.0,85.4,41,10,2.4,48,1,18,78.7,0,0,52,0.0,115.7,0.0,0,0,0,0,2,0,0.0,405,8.4
