player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jake Matthews,8641,T,ATL,11,0,2,81.3,3,14,506,100.0,100.0,96.9,5,24,7,550,550,72.8,2,11,247,100.0,100.0,95.3,18,5,270,270
Alex Mack,4944,C,ATL,11,0,2,77.6,3,12,501,100.0,100.0,98.3,2,16,1,545,545,66.9,3,8,245,100.0,100.0,97.3,12,1,268,268
Ali Marpet,9494,G,TB,11,1,30,77.6,6,12,492,100.0,100.0,97.8,2,20,2,528,528,69.3,5,10,248,100.0,100.0,96.2,17,2,269,269
Ryan Jensen,7985,C,TB,11,0,30,86.5,1,7,492,100.0,100.0,99.0,0,9,1,528,528,83.7,1,4,248,100.0,100.0,98.6,6,1,269,269
Donovan Smith,9467,T,TB,11,2,30,72.5,6,18,491,100.0,100.0,96.5,3,29,5,527,527,60.3,2,15,247,100.0,100.0,94.5,22,5,268,268
Will Hernandez,46180,G,NYG,11,0,21,74.2,2,19,481,100.0,100.0,97.8,1,21,0,519,519,73.1,1,12,248,100.0,100.0,97.4,13,0,269,269
Kevin Zeitler,7032,G,NYG,11,1,21,73.2,3,12,478,100.0,100.0,97.8,2,18,3,516,516,64.5,2,11,246,100.0,100.0,96.1,16,3,267,267
Andrew Norwell,9126,G,JAX,11,1,15,76.7,4,14,472,100.0,100.0,97.9,2,19,1,507,507,69.1,4,11,246,100.0,100.0,96.5,16,1,264,264
Jawaan Taylor,41665,T,JAX,11,1,15,67.1,2,19,471,100.0,100.0,96.5,6,27,6,506,506,59.9,1,18,245,100.0,100.0,94.5,23,4,263,263
Kaleb McGary,46912,T,ATL,11,0,2,56.0,11,12,464,99.8,99.8,95.8,0,31,8,506,507,49.7,7,9,233,100.0,100.0,93.1,24,8,255,255
Brandon Linder,8728,C,JAX,11,2,15,77.1,0,10,471,100.0,100.0,98.9,5,10,0,506,506,76.1,0,7,245,100.0,100.0,98.6,7,0,263,263
Trey Hopkins,9276,C,CIN,11,0,7,70.3,3,13,473,100.0,100.0,97.9,0,18,2,506,506,63.8,3,8,215,100.0,100.0,96.5,13,2,230,230
Bobby Hart,9659,T,CIN,11,1,7,59.9,3,28,469,100.0,100.0,95.6,3,36,5,501,501,56.1,1,21,212,100.0,100.0,93.4,25,3,227,227
Michael Deiter,38554,G,MIA,11,1,17,36.6,8,15,468,99.8,99.8,96.3,1,29,6,501,502,41.2,2,10,234,99.6,99.6,95.3,17,5,249,250
Mitchell Schwartz,7041,T,KC,11,0,16,80.8,4,7,444,100.0,100.0,98.8,2,11,0,491,491,71.0,4,5,140,100.0,100.0,96.8,9,0,167,167
Austin Reiter,9655,C,KC,11,2,16,82.1,1,0,443,100.0,100.0,99.4,6,3,2,489,489,76.0,1,0,138,100.0,100.0,98.9,2,1,165,165
Ted Karras,10855,C,NE,11,1,19,49.7,1,11,464,100.0,100.0,98.3,2,14,2,487,487,61.1,1,3,170,100.0,100.0,98.2,5,1,179,179
Michael Schofield III,8730,G,LAC,11,0,27,76.2,5,13,443,100.0,100.0,97.7,1,19,1,485,485,73.3,3,7,215,100.0,100.0,97.2,11,1,239,239
Joe Thuney,10712,G,NE,11,0,19,85.7,1,8,461,100.0,100.0,98.8,0,10,1,484,484,81.8,0,5,169,100.0,100.0,98.5,5,0,178,178
A.Q. Shipley,5150,C,ARZ,11,0,1,74.5,0,8,447,100.0,100.0,98.9,1,9,1,480,480,70.2,0,4,149,100.0,100.0,98.0,5,1,162,162
Justin Pugh,7800,G,ARZ,11,0,1,79.4,2,13,447,100.0,100.0,97.9,0,17,2,480,480,67.8,2,10,149,100.0,100.0,94.6,14,2,162,162
D.J. Humphries,9457,T,ARZ,11,1,1,70.6,1,22,446,100.0,100.0,97.2,5,24,1,479,479,74.1,1,7,149,100.0,100.0,96.6,9,1,162,162
J.R. Sweezy,7209,G,ARZ,11,0,1,72.2,1,16,445,100.0,100.0,98.1,2,17,0,478,478,53.7,1,12,148,100.0,100.0,95.6,13,0,161,161
Nate Solder,6169,T,NYG,11,1,21,68.5,5,25,442,100.0,100.0,94.6,4,39,9,476,476,57.7,5,20,225,100.0,100.0,90.9,33,8,244,244
Jason Kelce,6343,C,PHI,11,0,24,69.9,2,18,442,100.0,100.0,97.5,1,21,1,476,476,69.8,1,10,180,100.0,100.0,96.4,12,1,192,192
Isaac Seumalo,10713,G,PHI,11,0,24,64.6,4,20,442,100.0,100.0,96.2,0,29,5,476,476,56.7,2,14,179,100.0,100.0,93.9,19,3,191,191
Andrew Whitworth,3000,T,LA,11,1,26,80.7,2,19,436,100.0,100.0,97.4,8,22,1,472,472,77.0,0,15,201,100.0,100.0,95.8,16,1,218,218
Billy Turner,8702,G,GB,11,0,12,53.8,3,23,429,100.0,100.0,96.0,0,30,4,471,471,47.9,1,15,173,100.0,100.0,93.6,19,3,195,195
Taylor Moton,11819,T,CAR,11,2,5,79.8,3,9,447,100.0,100.0,97.8,3,16,4,470,470,73.7,3,8,188,100.0,100.0,94.9,15,4,193,193
David Bakhtiari,7891,T,GB,11,0,12,83.1,6,22,427,100.0,100.0,96.3,5,30,2,469,469,72.1,3,19,171,100.0,100.0,92.4,24,2,193,193
Larry Warford,7846,G,NO,11,2,20,71.1,4,19,437,100.0,100.0,96.9,3,25,2,469,469,61.6,3,13,203,100.0,100.0,95.6,17,1,216,216
Ryan Ramczyk,11787,T,NO,11,0,20,80.1,1,16,437,100.0,100.0,98.1,2,17,0,469,469,75.0,1,12,203,100.0,100.0,96.8,13,0,216,216
Matt Paradis,8841,C,CAR,11,1,5,35.0,4,33,446,100.0,100.0,95.2,1,40,3,468,468,20.1,3,21,185,100.0,100.0,91.9,27,3,190,190
Dan Feeney,11826,G,LAC,11,1,27,52.0,7,22,426,100.0,100.0,95.7,1,33,4,466,466,44.8,4,15,208,100.0,100.0,94.5,21,2,231,231
Jon Halapio,8814,C,NYG,10,1,21,56.4,8,9,433,100.0,100.0,97.6,3,19,2,465,465,52.6,6,7,221,100.0,100.0,96.2,15,2,239,239
Charles Leno Jr.,8880,T,CHI,11,1,6,71.4,6,19,433,100.0,100.0,96.7,4,27,2,464,464,59.6,4,15,190,100.0,100.0,93.9,21,2,207,207
Cody Whitehair,10690,G,CHI,11,1,6,64.6,3,10,433,100.0,100.0,98.0,3,15,2,464,464,47.9,2,8,190,100.0,100.0,96.3,12,2,207,207
Mike Remmers,7431,T,NYG,10,0,21,64.7,3,30,432,100.0,100.0,95.3,3,37,4,464,464,59.1,3,27,221,100.0,100.0,92.3,32,2,239,239
James Daniels,45576,C,CHI,11,1,6,63.2,3,11,433,100.0,100.0,98.2,2,15,1,464,464,62.9,3,7,190,100.0,100.0,97.4,10,0,207,207
James Carpenter,6177,G,ATL,10,1,2,46.6,4,23,426,100.0,100.0,95.9,5,31,4,463,463,34.0,4,19,221,100.0,100.0,93.9,25,2,240,240
Erik McCoy,37347,C,NO,11,0,20,77.7,2,7,432,100.0,100.0,99.0,3,9,0,463,463,78.5,1,5,201,100.0,100.0,98.5,6,0,213,213
