player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,3,0,0,1,73.4,1,9,92,94.9,12.0,11,2,7.6,2,99,94,12,0,76.0,1,5,43,95.7,16.3,7,9.3,1,46,44,7
Thomas Davis Sr.,2231,LB,LAC,3,0,0,27,60.9,0,1,7,7.5,28.6,2,1,21.4,1,106,8,2,0,70.2,0,0,2,8.1,50.0,1,50.0,1,37,3,1
Lorenzo Alexander,2476,ED,BUF,3,2,0,4,69.4,0,5,53,87.1,11.3,6,0,8.5,2,62,54,7,2,73.4,0,3,35,94.7,14.3,5,10.0,2,38,36,5
Antoine Bethea,3152,S,NYG,3,0,0,21,68.4,0,0,3,2.5,33.3,1,0,0.0,0,118,3,0,0,,0,0,0,0.0,,0,,0,51,0,0
Tramon Williams,3558,CB,GB,3,0,0,12,57.2,0,0,2,2.0,0.0,0,2,0.0,0,101,2,0,0,,0,0,0,0.0,,0,,0,56,0,0
Eric Weddle,3653,S,LA,3,0,0,26,68.5,0,1,2,2.0,0.0,0,0,25.0,0,101,2,1,0,,0,0,0,0.0,,0,,0,50,0,0
Brandon Mebane,3701,DI,LAC,3,0,0,27,59.5,0,2,44,100.0,6.8,3,0,4.5,1,46,46,3,0,67.7,0,1,10,100.0,20.0,2,15.0,1,12,12,2
Calais Campbell,4364,DI,JAX,3,0,0,15,90.6,4,12,96,99.1,24.0,23,2,11.5,3,107,106,19,0,82.6,2,5,43,100.0,25.6,11,12.8,2,51,51,9
Brandon Carr,4454,CB,BLT,3,0,1,3,71.7,1,1,9,8.1,11.1,1,1,22.2,1,111,9,3,0,69.8,1,1,4,10.3,25.0,1,25.0,0,39,4,2
Wesley Woodyard,4583,LB,TEN,2,0,0,31,57.5,0,1,2,22.2,0.0,0,0,25.0,0,9,2,1,0,,0,0,0,0.0,,0,,0,3,0,0
