player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,2,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,26,1,0,0,0,0,0,,,0,1,9.0,100.0,6.5,3.0,3.0,0,0,0.0,48.8,0,15,0.0,0,0,118.8,1,3,100.0,46,1,1,1,0,15,6,5.0,15.0
Thomas Davis Sr.,2231,LB,LAC,2,58,0,27,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,44.5,0,20,0.0,0,0,118.8,1,9,15.5,9,0,1,1,0,20,13,2.2,20.0,0,1,4.3,70.0,90.2,6.6,4.6,0,0,0.0,48.5,0,19,16.7,1,0,113.3,7,46,79.3,51,1,4,10,1,47,19,1.0,6.7
Lorenzo Alexander,2476,ED,BUF,2,6,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,2,0,0,0,0,0,,,0,1,2.0,100.0,20.0,3.0,3.0,0,0,0.0,29.4,0,6,0.0,0,0,91.7,1,4,66.7,20,0,0,1,0,6,4,2.0,6.0
Johnathan Joseph,2969,CB,HST,2,91,0,13,0,10.6,71.4,100.0,7.8,5.6,1,1,14.3,68.2,0,31,0.0,0,1,101.5,5,40,44.0,40,1,4,7,0,67,5,1.7,13.4,0,1,6.8,75.0,100.0,7.5,5.6,0,0,0.0,54.1,0,16,27.3,3,0,92.7,6,48,52.7,48,3,7,8,0,54,17,1.2,9.0
Antoine Bethea,3152,S,NYG,2,71,0,21,0,,,92.9,,,0,0,,52.2,0,,0.0,0,0,0.0,0,26,36.6,28,0,2,0,0,0,0,0.0,,0,0,21.3,66.7,100.0,19.5,13.0,0,0,0.0,44.6,0,45,0.0,0,0,149.3,2,42,59.2,42,0,4,3,1,73,15,1.9,36.5
Tramon Williams,3558,CB,GB,2,73,0,12,0,3.8,75.0,100.0,6.7,5.0,0,1,25.0,41.0,0,61,0.0,0,1,116.7,3,22,30.1,22,0,2,4,0,80,68,4.0,26.7,0,0,9.0,55.6,96.0,9.0,5.0,0,2,22.2,82.9,0,9,0.0,0,0,61.8,5,48,65.8,50,1,1,9,0,29,28,0.6,5.8
Eric Weddle,3653,S,LA,2,58,0,26,0,-6.0,100.0,100.0,4.0,4.0,0,0,0.0,48.7,0,16,100.0,1,0,118.8,1,6,10.3,6,0,0,1,0,16,22,4.0,16.0,0,2,3.0,100.0,100.0,23.5,23.5,0,1,50.0,78.6,0,5,0.0,0,1,81.3,2,51,87.9,51,4,7,2,0,7,1,0.1,3.5
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,2,85,0,26,0,7.0,100.0,100.0,11.0,11.0,0,0,0.0,56.7,0,16,100.0,1,0,118.8,1,13,15.3,13,0,0,1,0,16,9,1.5,16.0,0,0,12.2,40.0,100.0,32.5,13.0,0,1,20.0,67.9,0,13,33.3,1,1,52.1,2,70,82.4,70,0,2,5,0,20,1,0.3,10.0
Calais Campbell,4364,DI,JAX,2,1,0,15,1,,,4.2,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,100.0,24,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,61.7,0,,0.0,0,0,0.0,0,0,0.0,40,1,1,0,0,0,0,,
Brandon Carr,4454,CB,BLT,2,64,0,3,0,9.8,50.0,96.0,6.0,3.0,0,2,25.0,75.5,0,8,0.0,0,2,56.3,4,24,37.5,25,2,4,8,0,17,20,0.7,4.3,0,0,7.3,100.0,81.1,9.7,9.7,0,0,0.0,68.6,0,31,0.0,0,0,111.1,3,30,46.9,37,1,2,3,0,32,10,1.1,10.7
Wesley Woodyard,4583,LB,TEN,2,7,0,31,0,,,75.0,,,0,0,,63.2,0,,,0,0,0.0,0,3,42.9,4,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,65.1,0,,0.0,0,0,0.0,0,4,57.1,5,1,1,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,2,86,0,24,0,4.5,0.0,82.1,,11.0,0,0,0.0,59.5,0,,,0,0,39.6,0,23,26.7,28,0,0,2,0,0,0,0.0,,0,1,3.4,100.0,92.9,7.0,7.0,0,0,0.0,63.5,0,17,0.0,0,0,97.6,7,52,60.5,56,4,5,7,0,52,28,1.1,7.4
