player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,12,0,5,2,40.0,7,3,42.9,14,28.8,0,0,,28,22,78.6,0,6,6,100.0,25,17,68.0,7,6,85.7
Matt Bryant,1223,,ATL,7,0,6,2,33.3,3,3,100.0,2,36.8,0,0,,15,14,93.3,0,4,3,75.0,14,9,64.3,1,1,100.0
Mike Nugent,2264,,NE,4,0,0,0,,1,0,0.0,19,47.5,0,0,,16,15,93.8,0,3,2,66.7,8,5,62.5,4,3,75.0
Robbie Gould,2607,K,SF,10,0,4,0,0.0,5,3,60.0,28,55.5,0,0,,34,34,100.0,0,8,6,75.0,24,16,66.7,7,7,100.0
Stephen Gostkowski,3063,K,NE,4,0,0,0,,2,1,50.0,19,33.1,0,0,,15,11,73.3,0,3,3,100.0,8,7,87.5,3,3,100.0
Matt Prater,3471,K,DET,13,0,7,6,85.7,7,4,57.1,11,68.6,0,0,,30,29,96.7,0,3,2,66.7,27,22,81.5,10,10,100.0
Nick Folk,3794,,NE,4,0,0,0,,5,2,40.0,19,53.1,1,1,100.0,4,4,100.0,0,2,2,100.0,11,8,72.7,3,3,100.0
Mason Crosby,3809,K,GB,12,0,1,1,100.0,6,5,83.3,12,74.8,0,0,,35,35,100.0,0,8,8,100.0,17,16,94.1,2,2,100.0
Stephen Hauschka,4655,K,BUF,13,0,5,1,20.0,10,9,90.0,4,55.0,0,0,,28,26,92.9,0,6,5,83.3,24,18,75.0,3,3,100.0
Ryan Succop,5180,K,TEN,5,0,1,0,0.0,3,0,0.0,31,38.4,0,0,,22,21,95.5,0,1,1,100.0,5,1,20.0,0,0,
Dan Bailey,6796,K,MIN,12,0,3,3,100.0,6,4,66.7,18,63.7,0,0,,38,35,92.1,0,4,4,100.0,20,18,90.0,7,7,100.0
Kai Forbath,6860,K,NE,1,0,0,0,,0,0,,19,44.7,0,0,,2,1,50.0,0,0,0,,1,1,100.0,1,1,100.0
Randy Bullock,7154,K,CIN,13,0,2,0,0.0,9,7,77.8,7,62.5,0,0,,19,19,100.0,0,5,5,100.0,25,21,84.0,9,9,100.0
Greg Zuerlein,7163,K,LA,13,0,5,4,80.0,9,4,44.4,26,66.5,0,0,,33,33,100.0,0,8,7,87.5,29,22,75.9,7,7,100.0
Justin Tucker,7604,K,BLT,13,0,1,1,100.0,8,7,87.5,3,84.9,0,0,,48,47,97.9,0,8,8,100.0,24,23,95.8,7,7,100.0
Dustin Hopkins,7958,K,WAS,13,0,2,1,50.0,8,6,75.0,32,44.2,0,0,,13,12,92.3,0,8,7,87.5,25,20,80.0,7,6,85.7
