player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,12,0,5,2,40.0,7,3,42.9,14,28.8,0,0,,28,22,78.6,0,6,6,100.0,25,17,68.0,7,6,85.7
Matt Bryant,1223,,ATL,7,0,6,2,33.3,3,3,100.0,2,36.8,0,0,,15,14,93.3,0,4,3,75.0,14,9,64.3,1,1,100.0
Mike Nugent,2264,,NE,4,0,0,0,,1,0,0.0,19,47.5,0,0,,16,15,93.8,0,3,2,66.7,8,5,62.5,4,3,75.0
Robbie Gould,2607,K,SF,12,0,4,0,0.0,7,5,71.4,28,57.8,0,0,,40,39,97.5,0,9,7,77.8,29,21,72.4,9,9,100.0
Stephen Gostkowski,3063,K,NE,4,0,0,0,,2,1,50.0,19,33.1,0,0,,15,11,73.3,0,3,3,100.0,8,7,87.5,3,3,100.0
Matt Prater,3471,K,DET,15,0,7,6,85.7,8,5,62.5,11,70.6,0,0,,34,33,97.1,0,3,2,66.7,29,24,82.8,11,11,100.0
Nick Folk,3794,,NE,6,0,1,1,100.0,7,4,57.1,19,63.4,1,1,100.0,9,9,100.0,0,3,3,100.0,16,13,81.3,4,4,100.0
Mason Crosby,3809,K,GB,14,0,1,1,100.0,7,6,85.7,12,71.3,1,1,100.0,39,38,97.4,0,9,9,100.0,20,19,95.0,2,2,100.0
Stephen Hauschka,4655,K,BUF,15,0,5,1,20.0,10,9,90.0,4,57.3,0,0,,32,30,93.8,0,8,7,87.5,26,20,76.9,3,3,100.0
Ryan Succop,5180,K,TEN,6,0,1,0,0.0,4,0,0.0,31,32.1,0,0,,25,24,96.0,0,1,1,100.0,6,1,16.7,0,0,
Dan Bailey,6796,K,MIN,14,0,3,3,100.0,7,5,71.4,18,62.0,0,0,,43,39,90.7,0,5,5,100.0,25,23,92.0,10,10,100.0
Kai Forbath,6860,K,DAL,3,0,1,1,100.0,4,4,100.0,9,67.3,0,0,,7,6,85.7,0,1,1,100.0,7,7,100.0,1,1,100.0
Randy Bullock,7154,K,CIN,15,0,3,1,33.3,10,8,80.0,7,69.1,0,0,,21,21,100.0,0,6,6,100.0,29,25,86.2,10,10,100.0
Greg Zuerlein,7163,K,LA,15,0,7,5,71.4,9,4,44.4,26,66.1,0,0,,38,38,100.0,0,8,7,87.5,31,23,74.2,7,7,100.0
Justin Tucker,7604,K,BLT,15,0,1,1,100.0,8,7,87.5,3,81.9,0,0,,57,55,96.5,0,9,9,100.0,25,24,96.0,7,7,100.0
