player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,3,41,0,27,13.0,2,63.6,60.0,3,5,12.5,2,12,0,49.6,86.5,1,34,0.0,0,66,14,90.9,60,107.6,22,53.7,2,217,84,6.0,15.5,3.62,0,11.6,2,81.3,66.7,2,3,0.0,0,7,0,80.0,81.0,0,31,0.0,0,60,13,95.0,57,132.0,16,39.0,1,171,23,1.8,13.2,3.0
Michael Thomas,10681,WR,NO,3,33,0,20,9.1,1,77.8,100.0,2,2,0.0,0,5,0,75.6,81.9,0,24,0.0,0,28,7,92.9,26,109.7,9,27.3,0,93,26,3.7,13.3,3.58,0,8.5,2,73.9,66.7,2,3,10.5,2,8,0,54.5,65.9,0,19,0.0,0,88,17,90.9,80,94.8,23,69.7,0,172,48,2.8,10.1,2.15
Sammy Watkins,8639,WR,KC,3,31,0,16,10.3,1,50.0,,0,0,16.7,1,3,1,45.8,50.9,0,14,5.6,3,54,5,79.6,43,64.2,10,32.3,0,49,31,6.2,9.8,1.14,0,10.0,5,71.4,66.7,2,3,0.0,0,7,0,81.1,90.0,0,68,0.0,0,74,15,89.2,66,153.2,21,67.7,3,262,163,10.9,17.5,3.97
Cooper Kupp,11824,WR,LA,3,30,0,26,4.7,1,85.7,,0,0,0.0,0,4,0,74.6,91.9,0,66,16.7,3,18,6,77.8,14,158.3,7,23.3,1,102,82,13.7,17.0,7.29,0,6.6,2,81.0,100.0,1,1,0.0,0,9,0,82.2,76.6,0,27,4.4,4,91,17,87.9,80,115.3,21,70.0,1,165,62,3.6,9.7,2.06
Evan Engram,11778,TE,NYG,3,30,0,21,3.9,0,75.0,50.0,1,2,14.3,1,4,0,49.7,72.6,0,18,15.4,6,39,6,82.1,32,84.4,8,26.7,0,38,22,3.7,6.3,1.19,0,7.2,1,84.2,50.0,1,2,0.0,0,9,0,81.7,81.3,0,75,2.6,2,77,16,94.8,73,136.3,19,63.3,1,238,126,7.9,14.9,3.26
Tyler Boyd,10689,WR,CIN,3,30,0,7,7.5,3,63.6,100.0,3,3,0.0,0,5,0,76.5,85.9,0,26,0.0,0,35,7,85.7,30,86.9,11,36.7,0,84,40,5.7,12.0,2.8,0,7.8,0,89.5,100.0,2,2,0.0,0,8,0,82.2,69.6,1,47,0.0,0,90,17,96.7,87,81.1,19,63.3,0,166,48,2.8,9.8,1.91
Christian Kirk,47546,WR,ARZ,3,29,0,1,9.7,1,44.4,33.3,1,3,0.0,0,4,0,73.4,65.7,0,24,0.0,0,55,4,94.5,52,65.0,9,31.0,0,56,38,9.5,14.0,1.08,0,7.9,1,78.9,0.0,0,1,0.0,0,6,0,81.1,67.0,0,34,0.0,0,86,15,96.5,83,98.5,19,65.5,0,145,74,4.9,9.7,1.75
Darren Waller,9637,TE,OAK,3,29,0,23,8.3,0,75.0,,0,0,0.0,0,3,0,70.5,71.7,0,30,11.1,3,27,3,88.9,24,113.5,4,13.8,0,47,37,12.3,15.7,1.96,0,5.6,3,92.0,50.0,1,2,0.0,0,10,0,84.9,89.7,0,25,9.7,7,72,23,90.3,65,103.3,25,86.2,0,220,114,5.0,9.6,3.38
Julio Jones,6158,WR,ATL,3,29,0,2,14.7,0,66.7,66.7,2,3,0.0,0,3,0,73.4,90.6,1,54,0.0,0,22,4,86.4,19,109.7,6,20.7,2,104,58,14.5,26.0,5.47,0,11.7,1,61.9,0.0,0,6,0.0,0,10,0,80.0,71.1,1,34,0.0,0,90,13,92.2,83,63.4,21,72.4,0,149,44,3.4,11.5,1.8
Zach Ertz,7816,TE,PHI,3,29,0,24,10.1,0,44.4,0.0,0,2,20.0,1,3,0,46.3,52.5,1,23,4.8,3,62,4,85.5,53,19.4,9,31.0,0,43,9,2.3,10.8,0.81,0,7.5,1,68.4,50.0,2,4,0.0,0,5,0,80.0,76.5,0,26,7.6,5,66,13,92.4,61,91.3,19,65.5,0,147,51,3.9,11.3,2.41
DeAndre Hopkins,7808,WR,HST,3,28,0,13,6.8,0,80.0,100.0,1,1,0.0,0,3,0,72.1,72.8,0,34,0.0,0,31,4,90.3,28,105.8,5,17.9,0,47,30,7.5,11.8,1.68,0,12.2,0,61.9,40.0,2,5,18.8,3,8,0,34.1,72.9,0,38,0.0,0,83,13,96.4,80,101.5,21,75.0,1,161,37,2.8,12.4,2.01
Odell Beckham Jr.,8647,WR,CLV,3,28,0,8,10.5,0,83.3,100.0,1,1,0.0,0,3,0,75.6,76.0,0,24,0.0,0,28,5,85.7,24,110.4,6,21.4,0,63,20,4.0,12.6,2.63,0,12.8,1,72.2,33.3,1,3,0.0,0,7,0,80.0,79.2,2,89,0.0,0,89,13,89.9,80,92.1,18,64.3,1,220,103,7.9,16.9,2.75
Larry Fitzgerald,1724,WR,ARZ,3,28,0,1,13.0,0,64.3,50.0,3,6,0.0,0,5,0,77.3,71.6,0,45,0.0,0,57,9,94.7,54,112.2,14,50.0,1,110,17,1.9,12.2,2.04,0,10.3,2,72.7,100.0,1,1,0.0,0,3,0,76.5,61.5,1,54,1.1,1,87,8,95.4,83,76.9,11,39.3,0,142,57,7.1,17.8,1.71
Mike Evans,8642,WR,TB,3,27,0,30,16.3,0,66.7,66.7,4,6,0.0,0,8,0,76.5,91.0,0,44,3.0,1,33,8,84.8,28,146.2,12,44.4,3,141,19,2.4,17.6,5.04,0,18.3,0,40.0,0.0,0,3,14.3,1,4,0,49.7,66.8,1,55,0.0,0,73,6,98.6,72,46.0,15,55.6,0,138,17,2.8,23.0,1.92
Allen Robinson II,8696,WR,CHI,3,27,0,6,10.5,1,50.0,33.3,1,3,0.0,0,4,0,74.6,65.4,1,14,0.0,0,50,5,84.0,42,21.3,10,37.0,0,41,21,4.2,8.2,0.98,0,13.5,2,70.6,57.1,4,7,7.7,1,7,0,61.8,73.0,1,27,0.0,0,65,12,95.4,62,76.1,17,63.0,0,162,24,2.0,13.5,2.61
Nelson Agholor,9453,WR,PHI,3,27,0,24,9.0,1,69.2,40.0,2,5,10.0,1,3,0,56.7,60.4,0,20,0.0,0,57,9,89.5,51,112.0,13,48.1,1,83,40,4.4,9.2,1.63,0,11.6,2,63.6,50.0,1,2,12.5,1,2,1,41.2,52.6,0,43,0.0,0,65,7,100.0,65,85.0,11,40.7,0,79,30,4.3,11.3,1.22
Tyler Lockett,9502,WR,SEA,3,27,0,29,14.3,0,60.0,0.0,0,2,14.3,1,2,0,49.2,53.7,0,7,0.0,0,40,6,92.5,37,65.4,10,37.0,0,32,9,1.5,5.3,0.86,0,11.7,1,93.3,,0,0,6.7,1,10,0,64.4,75.7,0,44,0.0,0,80,14,91.3,73,141.0,15,55.6,1,228,58,4.1,16.3,3.12
Kenny Golladay,11851,WR,DET,3,27,0,11,17.6,0,42.9,55.6,5,9,0.0,0,5,0,74.6,80.9,0,31,0.0,0,33,6,97.0,32,106.0,14,51.9,2,96,11,1.8,16.0,3.0,0,15.3,0,66.7,33.3,1,3,11.1,1,6,0,56.7,67.6,1,13,0.0,0,72,8,97.2,70,50.7,12,44.4,0,80,11,1.4,10.0,1.14
Jamison Crowder,9538,WR,NYJ,3,26,0,22,10.8,0,50.0,100.0,1,1,0.0,0,3,0,72.1,58.6,1,15,0.0,0,47,4,93.6,44,26.6,8,30.8,0,43,16,4.0,10.8,0.98,0,3.6,1,88.2,100.0,1,1,6.3,1,5,0,65.9,63.3,0,30,0.0,0,65,15,90.8,59,95.1,17,65.4,0,116,68,4.5,7.7,1.97
