player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,10,22,0,1,0,,,1.6,,,0,0,,60.7,0,,,0,0,0.0,0,2,9.1,126,3,0,0,0,0,0,0.0,,0,1,7.8,100.0,9.7,4.5,4.5,0,0,0.0,37.6,0,28,0.0,0,0,118.8,4,18,81.8,185,2,1,4,0,62,31,3.4,15.5
Mike Adams,1972,S,HST,2,42,0,13,0,,,100.0,,,0,0,,65.7,0,,,0,0,0.0,0,12,28.6,12,0,0,0,0,0,0,0.0,,0,1,-2.0,100.0,100.0,29.0,29.0,0,0,0.0,71.3,0,3,0.0,0,0,79.2,1,29,69.0,29,1,1,1,0,3,5,0.1,3.0
Thomas Davis Sr.,2231,LB,LAC,10,274,0,27,0,8.0,100.0,82.9,13.0,13.0,0,0,0.0,29.5,0,27,0.0,0,0,118.8,2,29,10.6,35,1,1,2,0,47,31,1.8,23.5,0,6,5.0,75.0,95.7,8.9,6.7,0,1,3.1,59.1,0,24,18.8,6,1,97.4,24,222,81.0,232,8,20,32,1,172,99,0.8,7.2
Lorenzo Alexander,2476,ED,BUF,9,52,0,4,0,14.0,0.0,13.4,,8.0,1,1,100.0,90.8,0,,0.0,0,1,39.6,0,9,17.3,67,3,1,1,0,0,0,0.0,,0,2,4.1,85.7,34.9,5.5,4.7,0,0,0.0,44.6,0,14,0.0,0,0,98.8,6,38,73.1,109,2,5,7,0,54,30,1.6,9.0
Johnathan Joseph,2969,CB,HST,7,272,0,13,0,14.0,60.9,100.0,7.6,4.6,2,5,21.7,56.7,0,34,16.7,2,5,119.3,14,112,41.2,112,2,10,23,2,207,38,2.0,14.8,0,2,11.1,69.2,98.7,7.9,5.5,0,1,3.8,63.0,0,23,21.4,6,1,88.8,18,150,55.1,152,7,20,26,0,181,58,1.3,10.1
Antoine Bethea,3152,S,NYG,10,366,0,21,0,2.5,100.0,97.2,49.0,49.0,0,0,0.0,60.6,0,7,0.0,0,0,93.8,2,106,29.0,109,1,10,2,0,13,8,0.1,6.5,0,1,13.7,76.9,99.2,23.5,18.1,0,2,15.4,61.8,1,45,16.7,4,2,125.8,10,248,67.8,250,4,19,13,3,260,117,1.1,26.0
Tramon Williams,3558,CB,GB,10,324,0,12,0,9.8,50.0,96.6,21.6,10.8,0,2,20.0,67.3,0,61,0.0,0,2,88.8,5,113,34.9,117,0,3,10,0,108,68,1.0,21.6,0,3,8.0,70.0,97.4,13.1,9.2,0,2,10.0,78.5,0,40,6.3,1,0,105.2,14,188,58.0,193,4,12,20,1,135,59,0.7,9.6
Eric Weddle,3653,S,LA,9,349,0,26,3,5.8,100.0,99.1,20.0,20.0,0,0,0.0,61.9,0,16,7.7,1,0,156.3,5,106,30.4,107,0,9,5,1,60,40,0.6,12.0,0,3,8.4,76.9,99.5,19.8,15.2,1,2,15.4,70.0,0,15,7.4,2,1,90.9,10,213,61.0,214,8,22,13,0,77,74,0.4,7.7
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,5,205,0,26,0,10.4,80.0,100.0,8.0,6.4,0,0,0.0,54.7,0,19,33.3,1,0,109.2,4,36,17.6,36,0,2,5,0,51,10,1.6,12.8,0,1,13.5,40.0,100.0,23.5,9.4,0,3,20.0,62.5,0,30,10.0,1,2,59.0,6,152,74.1,152,2,8,15,0,85,17,0.6,14.2
Calais Campbell,4364,DI,JAX,9,2,0,15,1,,,0.9,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,50.0,112,2,0,0,0,0,0,0.0,,0,0,,,0.5,,,0,0,,62.7,0,,33.3,1,0,0.0,0,1,50.0,189,3,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,9,317,0,3,1,9.8,57.7,95.8,8.5,4.9,1,2,7.7,62.4,0,16,6.7,1,2,67.8,15,138,43.5,144,3,13,26,0,110,57,0.9,7.3,0,0,9.3,60.0,92.6,15.4,9.3,0,1,6.7,65.8,0,31,18.2,2,1,77.4,9,151,47.6,163,2,9,15,0,91,26,0.7,10.1
Orlando Scandrick,4457,CB,PHI,3,56,0,24,0,11.0,100.0,100.0,17.0,17.0,0,0,0.0,53.6,0,15,0.0,0,0,118.8,1,19,33.9,19,0,1,1,0,15,4,0.9,15.0,0,0,6.3,33.3,89.5,32.0,10.7,0,0,0.0,69.5,0,2,0.0,0,0,42.4,1,34,60.7,38,4,2,3,0,2,0,0.1,2.0
Wesley Woodyard,4583,LB,TEN,9,156,0,31,0,15.0,33.3,83.3,54.0,18.0,0,0,0.0,54.0,0,41,33.3,1,0,121.5,1,60,38.5,72,1,2,3,1,41,4,0.8,41.0,0,2,4.8,100.0,92.8,6.8,6.8,0,0,0.0,36.9,0,46,17.6,3,0,118.8,13,90,57.7,97,3,12,13,0,177,114,2.0,13.6
Cameron Wake,4907,ED,TEN,8,2,0,31,0,,,1.5,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,50.0,65,0,0,0,0,0,0,0.0,,0,0,,,1.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,75,2,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,9,329,0,24,1,7.3,28.6,84.8,50.5,14.4,0,3,42.9,67.6,0,12,0.0,0,1,40.2,2,106,32.2,125,1,4,7,0,22,24,0.2,11.0,0,1,11.9,68.8,92.2,17.3,11.9,0,1,6.3,53.3,0,53,13.3,2,1,125.8,11,200,60.8,217,6,12,16,1,175,41,0.9,15.9
Clay Matthews,4949,ED,LA,6,33,0,26,0,11.0,0.0,8.7,,3.0,0,0,0.0,41.9,0,,,0,0,39.6,0,4,12.1,46,2,0,1,0,0,0,0.0,,0,1,7.7,100.0,26.2,7.7,7.7,0,0,0.0,29.8,0,17,0.0,0,0,118.8,3,27,81.8,103,4,3,3,0,38,15,1.7,12.7
Patrick Chung,4957,S,NE,7,181,0,19,1,5.9,90.0,84.0,11.3,10.2,0,0,0.0,76.4,0,21,0.0,0,0,95.0,9,110,60.8,131,3,6,10,0,68,30,0.7,7.6,0,1,7.1,75.0,98.4,8.8,6.6,0,2,25.0,49.1,0,16,14.3,1,2,96.9,6,60,33.1,61,1,5,8,0,62,30,1.2,10.3
Jason McCourty,5127,CB,NE,9,285,0,19,0,12.3,58.1,99.4,9.3,5.4,0,3,9.7,68.7,0,45,0.0,0,2,75.9,18,180,63.2,181,8,17,31,0,189,57,1.1,10.5,0,1,7.8,58.3,97.9,12.1,7.1,0,1,8.3,90.7,1,11,0.0,0,1,28.5,7,93,32.6,95,6,9,12,0,29,24,0.3,4.1
Clinton McDonald,5173,DI,ARZ,9,2,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,59.7,0,,,0,0,0.0,0,1,50.0,46,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,9,1,0,22,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,63,0,1,0,0,0,0,,,0,0,,,1.4,,,0,0,,64.6,0,,0.0,0,0,0.0,0,1,100.0,69,3,2,0,0,0,0,0.0,
Michael Bennett,5273,DI,DAL,8,5,0,9,0,,,6.3,,,0,0,,57.3,0,,,0,0,0.0,0,5,100.0,80,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,77,3,0,0,0,0,0,,
Joe Haden,5532,CB,PIT,9,375,0,25,0,8.4,68.8,100.0,9.5,6.5,0,3,18.8,54.4,0,22,0.0,0,3,113.0,11,113,30.1,113,0,10,16,1,126,43,1.2,11.5,0,1,12.2,55.6,100.0,14.3,8.0,1,4,14.8,72.4,1,20,14.8,4,3,70.4,15,228,60.8,228,9,22,27,1,163,30,0.8,10.9
Brandon Graham,5538,ED,PHI,9,5,0,24,0,,,1.0,,,0,0,,71.7,0,,0.0,0,0,0.0,0,1,20.0,97,3,2,0,0,0,0,0.0,,0,0,,,2.5,,,0,0,,71.6,0,,20.0,1,0,0.0,0,4,80.0,161,8,4,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,9,344,0,3,1,23.5,50.0,88.7,132.0,66.0,0,0,0.0,73.4,1,30,0.0,0,0,56.3,1,141,41.0,159,0,1,2,0,30,1,0.2,30.0,0,1,21.3,42.9,96.2,54.3,23.3,0,0,0.0,83.0,1,34,0.0,0,0,28.0,3,175,50.9,182,2,9,7,0,50,14,0.3,16.7
Jason Pierre-Paul,5540,ED,TB,3,2,0,30,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,60,2,1,0,0,0,0,,,0,0,,,1.6,,,0,0,,48.9,0,,100.0,1,0,0.0,0,1,50.0,61,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,8,301,0,10,0,6.7,77.8,100.0,13.0,10.1,0,3,33.3,60.1,0,40,28.6,2,3,146.3,7,103,34.2,103,1,5,9,1,92,46,1.0,13.1,0,1,8.4,78.6,98.3,15.3,12.0,0,1,7.1,66.5,0,41,25.0,4,1,104.5,11,175,58.1,178,2,11,14,0,127,70,0.8,11.5
Devin McCourty,5552,S,NE,9,326,0,19,0,6.3,33.3,93.8,61.3,20.4,0,1,11.1,83.0,4,5,10.0,1,1,2.8,3,198,60.7,211,3,9,9,0,7,3,0.0,2.3,0,1,3.8,83.3,100.0,20.6,17.2,0,0,0.0,75.5,1,26,0.0,0,0,61.8,5,114,35.0,114,0,4,6,0,50,44,0.5,10.0
Jerry Hughes,5556,ED,BUF,9,9,0,4,0,,,2.4,,,0,0,,64.2,0,,0.0,0,0,0.0,0,2,22.2,85,1,1,0,0,0,0,0.0,,0,1,,,4.7,,,0,0,,71.9,0,,0.0,0,0,0.0,0,7,77.8,148,3,3,0,0,0,0,0.0,
Patrick Robinson,5557,S,NO,4,10,0,20,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,3,30.0,3,0,0,0,0,0,0,0.0,,0,0,17.0,0.0,100.0,,3.0,0,0,0.0,44.4,0,,,0,0,39.6,0,3,30.0,3,0,0,1,0,0,0,0.0,
Linval Joseph,5571,DI,MIN,9,3,0,18,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,57,0,0,0,0,0,0,,,0,0,,,1.3,,,0,0,,83.1,0,,0.0,0,0,0.0,0,2,66.7,153,4,2,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,7,22,0,7,0,,,5.6,,,0,0,,70.1,0,,,0,0,0.0,0,3,13.6,54,0,0,0,0,0,0,0.0,,0,1,-2.0,100.0,16.1,14.0,14.0,0,0,0.0,66.6,0,7,0.0,0,0,95.8,1,18,81.8,112,3,4,1,0,7,9,0.5,7.0
Sean Lee,5580,LB,DAL,9,145,0,9,0,-2.0,100.0,66.7,5.0,5.0,0,0,0.0,76.9,0,1,0.0,0,0,79.2,2,14,9.7,21,1,2,2,0,1,5,0.1,0.5,0,1,8.3,78.9,93.0,7.5,5.9,1,2,10.5,57.2,0,30,8.3,1,2,101.1,15,119,82.1,128,4,10,19,0,157,65,1.4,10.5
