player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,9,90,0,13,8.1,1,75.0,57.1,4,7,4.0,1,16,0,74.9,85.7,0,34,0.0,0,114,24,91.2,104,103.4,32,35.6,1,218,90,3.8,9.1,2.1,0,10.8,5,74.0,40.0,4,10,7.5,3,22,0,64.5,78.2,0,38,0.0,0,236,37,92.8,219,104.4,50,55.6,1,408,123,3.3,11.0,1.86
Julian Edelman,5156,WR,NE,9,88,0,19,9.9,3,67.6,80.0,4,5,11.5,3,15,0,51.8,74.8,1,31,0.0,0,164,23,88.4,145,90.0,34,38.6,1,277,98,4.3,12.0,1.91,0,7.7,3,77.8,33.3,1,3,7.9,3,13,2,71.6,67.2,1,36,0.0,0,183,35,98.4,180,98.0,45,51.1,1,358,123,3.5,10.2,1.99
Michael Thomas,10681,WR,NO,8,87,0,20,7.3,3,84.8,100.0,7,7,3.4,1,19,0,76.3,90.9,0,34,0.0,0,96,28,94.8,91,129.4,33,37.9,2,337,130,4.6,12.0,3.7,0,8.2,4,84.0,71.4,5,7,4.5,2,23,0,75.0,79.6,0,42,0.0,0,210,42,94.3,198,109.2,50,57.5,0,510,176,4.2,12.1,2.58
Cooper Kupp,11824,WR,LA,8,84,0,26,7.8,4,67.7,40.0,2,5,0.0,0,13,0,84.1,90.7,1,66,3.2,3,93,21,90.3,84,125.7,31,36.9,3,360,228,10.9,17.1,4.29,0,7.7,2,70.8,50.0,2,4,2.9,1,18,0,79.9,74.1,0,31,2.3,5,219,34,89.0,195,104.1,48,57.1,1,415,171,5.0,12.2,2.13
Keenan Allen,7857,WR,LAC,9,82,0,27,13.1,2,61.0,50.0,4,8,7.4,2,19,0,65.0,83.2,1,34,0.0,0,145,25,91.7,133,92.4,41,50.0,2,329,104,4.2,13.2,2.47,0,11.4,2,71.1,28.6,2,7,10.0,3,14,0,54.9,68.2,1,31,0.0,0,192,27,94.3,181,93.3,38,46.3,1,312,51,1.9,11.6,1.72
Mike Evans,8642,WR,TB,8,80,0,30,14.2,0,72.4,72.7,8,11,0.0,0,21,0,84.1,92.1,1,67,1.0,1,101,21,90.1,91,139.7,29,36.3,5,374,86,4.1,17.8,4.11,0,17.6,0,57.4,30.0,3,10,12.9,4,17,0,46.9,74.7,2,55,0.0,0,218,27,97.2,212,73.1,47,58.8,0,461,66,2.4,17.1,2.17
Tyler Boyd,10689,WR,CIN,8,79,0,7,10.3,3,56.7,57.1,4,7,15.0,3,11,0,43.5,68.2,0,42,0.7,1,140,17,91.4,128,91.0,30,38.0,1,220,63,3.7,12.9,1.72,0,8.7,1,70.2,33.3,3,9,2.9,1,14,1,79.1,65.9,4,47,0.0,0,208,33,94.7,197,53.1,47,59.5,0,316,118,3.6,9.6,1.6
Julio Jones,6158,WR,ATL,8,72,0,2,12.7,0,65.0,62.5,5,8,7.1,1,9,1,80.6,80.2,1,54,0.0,0,79,13,92.4,73,117.3,20,27.8,2,233,91,7.0,17.9,3.19,0,13.3,2,69.4,33.3,4,12,2.9,1,27,0,89.3,79.0,2,34,0.0,0,225,34,93.3,210,82.0,49,68.1,0,460,91,2.7,13.5,2.19
Zach Ertz,7816,TE,PHI,9,71,0,24,9.8,1,68.8,50.0,2,4,8.3,2,18,0,61.5,82.6,1,25,4.3,6,141,22,89.4,126,102.3,32,45.1,2,270,68,3.1,12.3,2.14,0,9.0,1,64.9,62.5,5,8,0.0,0,10,1,85.7,67.8,0,26,4.2,7,167,24,91.0,152,85.1,37,52.1,0,257,86,3.6,10.7,1.69
Tyler Lockett,9502,WR,SEA,9,71,0,29,12.1,1,75.0,50.0,2,4,7.7,2,15,0,64.1,76.9,0,33,0.0,0,150,24,89.3,134,118.2,32,45.1,2,252,88,3.7,10.5,1.88,0,11.6,1,88.9,75.0,3,4,3.0,1,23,0,78.9,84.1,0,44,0.0,0,197,32,91.4,180,137.3,36,50.7,2,490,117,3.7,15.3,2.72
