player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terrell Suggs,1326,ED,ARZ,9,5,0,100.0,0,4,1,39.2,68.7,13.5,72.6,72.7,46.6,3,16,0,28,16.0,4,0,5,118.8,4,6,4,0,20,443,439,0,1,437,1,0,4,265,158,0,17,16,4,25,0,62,31,15.5
Mike Adams,1972,S,HST,2,1,0,100.0,0,0,13,67.5,70.0,82.2,,61.4,79.9,0,0,0,8,0.0,0,0,0,129.2,2,0,6,1,42,54,0,0,0,0,0,41,54,0,12,6,1,1,2,0,1,11,13,5.5
Thomas Davis Sr.,2231,LB,LAC,9,15,0,76.7,0,0,27,51.4,57.1,6.9,76.1,64.9,62.0,0,1,0,27,9.7,7,0,3,103.3,23,2,448,1,239,477,4,0,0,4,0,3,473,15,223,21,26,50,30,3,1,189,112,8.2
Lorenzo Alexander,2476,ED,BUF,8,7,4,83.3,0,1,4,58.1,65.9,52.2,73.3,56.1,65.9,3,13,0,11,7.7,2,0,1,94.4,5,3,111,0,44,279,159,0,1,158,0,1,120,132,103,7,9,17,6,19,0,40,30,8.0
Johnathan Joseph,2969,CB,HST,7,2,0,64.7,1,0,13,59.8,61.8,84.0,75.9,64.0,38.4,0,0,0,34,19.6,9,6,2,101.5,33,0,28,327,272,380,0,0,0,0,0,0,380,2,106,25,9,35,51,0,2,397,96,12.0
Antoine Bethea,3152,S,NYG,9,9,0,81.8,0,0,21,62.0,68.0,84.3,65.9,75.3,75.4,0,0,1,45,9.2,6,1,0,120.5,9,0,138,2,331,602,3,0,0,3,0,428,599,4,267,31,11,50,11,0,3,242,95,26.9
Tramon Williams,3558,CB,GB,9,5,0,64.3,0,0,12,81.6,76.2,6.1,55.7,57.2,79.4,1,1,0,61,4.3,1,2,3,100.6,18,0,54,100,279,437,3,0,0,3,0,8,434,9,149,272,5,17,28,2,1,222,127,12.3
Eric Weddle,3653,S,LA,8,12,0,80.0,0,0,26,79.1,82.2,85.9,68.2,77.8,74.0,0,1,0,16,7.0,4,1,0,119.4,12,0,139,1,305,506,13,0,0,13,0,279,493,3,198,74,13,41,15,1,1,110,88,9.2
Brandon Mebane,3701,DI,LAC,6,2,0,,0,0,27,59.3,56.5,85.1,56.5,57.2,58.5,1,3,0,,6.7,1,0,0,0.0,0,1,0,0,0,183,183,143,40,0,0,0,0,77,106,0,9,12,0,5,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,0,85.7,0,0,32,41.5,42.6,77.7,,51.3,32.2,0,0,0,16,25.0,2,0,0,106.0,6,0,4,51,33,62,0,0,0,0,0,0,62,0,29,7,0,5,7,0,0,66,20,11.0
Aqib Talib,4334,CB,LA,5,2,0,52.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,0,0,0,30,27.8,5,2,2,112.2,13,0,45,263,205,334,1,0,0,1,0,3,333,0,129,22,2,11,25,0,3,163,41,12.5
