player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Jimmy Smith,6179,CB,BLT,5,0,3,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,1,140,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Dre Kirkpatrick,7023,CB,CIN,6,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,163,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Armani Watts,51264,S,KC,2,0,16,0,0,0,0,0,0,,0,0,,0,0,0,0,33.3,1,3,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Briean Boddy-Calhoun,10903,CB,HST,1,0,13,0,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Troy Hill,9881,CB,LA,8,0,26,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,235,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Isaiah Oliver,50393,CB,ATL,11,0,2,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,373,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Johnathan Abram,34646,S,OAK,1,0,23,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,8.0,2,25,2,50.0,0,0,2,0,100.0,2,2,50.0,0,0,0,0,0,0
Joshua Kalu,51203,CB,TEN,2,0,31,0,1,0,0,0,0,,0,0,,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Darius Phillips,49507,CB,CIN,2,0,7,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,11.1,2,18,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Will Harris,51336,S,DET,11,0,11,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.7,2,291,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
