team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
KC,16,4,166,6,16,166,92.8,23,1
BLT,3,4,161,1,19,161,91.3,24,4
SF,28,3,89,5,9,89,91.0,15,1
DAL,9,4,133,6,19,133,89.8,26,1
ARZ,1,4,195,3,31,195,88.7,39,5
OAK,23,4,140,4,21,140,87.5,30,5
NE,19,4,153,5,30,153,87.3,37,2
PIT,25,4,149,4,32,149,87.2,37,1
NO,20,4,147,8,27,147,86.7,37,2
IND,14,4,153,6,30,153,86.3,39,3
PHI,24,4,163,9,33,163,85.9,44,2
NYG,21,4,176,10,30,176,85.8,45,5
DEN,10,4,160,6,28,160,85.6,40,6
CLV,8,4,153,3,28,153,85.3,38,7
WAS,32,4,162,6,34,162,85.2,44,4
TEN,31,4,145,6,19,145,85.2,34,9
ATL,2,4,191,10,37,191,85.1,52,5
BUF,4,4,171,8,32,171,84.8,46,6
TB,30,4,156,12,28,156,84.6,44,4
CHI,6,4,149,10,33,149,83.6,46,3
CAR,5,4,161,5,34,161,83.5,46,7
SEA,29,4,152,7,30,152,83.2,44,7
JAX,15,4,151,7,30,151,83.1,44,7
NYJ,22,3,110,5,24,110,82.3,34,5
DET,11,4,154,9,38,154,82.1,51,4
HST,13,4,156,5,36,156,81.7,49,8
GB,12,4,160,4,45,160,81.6,54,5
LAC,27,4,162,13,27,162,81.5,50,10
MIA,17,4,160,13,37,160,79.4,58,8
MIN,18,4,111,7,28,111,78.8,41,6
CIN,7,4,186,7,44,186,78.8,65,14
LA,26,4,185,12,56,185,78.4,74,6
