player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Terrell Suggs,1326,ED,ARZ,12,7,0,100.0,0,4,1,29.7,64.9,26.6,68.0,74.6,32.3,3,21,0,37,21.6,8,0,5,118.8,6,7,5,0,30,593,587,0,1,585,1,0,6,366,197,1,22,22,6,31,0,120,85,20.0
Mike Adams,1972,S,HST,2,1,0,100.0,0,0,13,67.5,70.0,82.2,,61.4,79.9,0,0,0,8,0.0,0,0,0,129.2,2,0,6,1,42,54,0,0,0,0,0,41,54,0,12,6,1,1,2,0,1,11,13,5.5
Thomas Davis Sr.,2231,LB,LAC,12,24,0,71.7,0,0,27,53.6,60.2,22.4,73.4,67.7,52.0,0,1,0,27,13.2,14,1,3,91.7,38,2,596,1,330,634,6,0,0,6,0,4,628,17,287,27,35,68,53,3,1,300,212,7.9
Lorenzo Alexander,2476,ED,BUF,12,8,4,77.8,0,1,4,56.4,67.7,62.2,71.8,61.6,64.8,5,19,0,14,9.1,3,1,1,97.2,7,3,152,0,67,396,231,0,1,230,0,1,165,189,140,11,12,22,9,27,0,66,35,9.4
Johnathan Joseph,2969,CB,HST,10,3,0,63.6,2,0,13,63.6,63.0,85.5,75.9,49.2,36.5,0,0,0,34,19.6,11,9,3,94.9,42,0,33,476,368,546,0,0,0,0,0,0,546,2,176,37,9,42,66,0,2,471,126,11.2
Domata Peko Sr.,3068,DI,BLT,3,0,0,,0,0,3,61.7,43.7,4.5,49.9,52.1,23.3,0,2,0,,50.0,2,0,1,0.0,0,0,0,0,2,58,58,24,31,0,3,0,0,29,27,0,1,2,0,2,0,0,0,
Antoine Bethea,3152,S,NYG,12,11,0,75.0,0,0,21,63.2,70.5,85.6,63.1,81.6,77.2,0,0,1,45,8.9,7,2,1,135.4,15,0,178,3,454,805,9,0,0,9,0,571,796,7,344,44,15,61,20,0,4,320,133,21.3
Tramon Williams,3558,CB,GB,12,7,0,62.2,0,0,12,81.0,75.0,19.1,55.7,50.9,69.9,1,1,2,61,9.7,3,2,3,88.3,23,0,60,124,370,565,3,0,0,3,0,8,562,9,186,370,5,21,37,2,2,346,168,15.0
Eric Weddle,3653,S,LA,12,15,0,76.9,1,0,26,73.1,74.7,87.1,68.2,72.3,79.8,0,1,0,18,6.3,5,2,1,132.9,20,0,206,2,459,770,14,0,0,14,0,442,756,3,308,106,18,60,26,1,3,176,135,8.8
Brandon Mebane,3701,DI,LAC,9,2,0,,0,0,27,59.3,54.6,87.0,51.9,56.9,62.0,1,4,0,,10.5,2,0,0,0.0,0,1,0,0,0,277,277,228,49,0,0,0,0,134,143,0,12,15,0,6,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,0,85.7,0,0,32,41.5,42.6,77.7,,51.3,32.2,0,0,0,16,25.0,2,0,0,106.0,6,0,4,51,33,62,0,0,0,0,0,0,62,0,29,7,0,5,7,0,0,66,20,11.0
Aqib Talib,4334,CB,LA,5,2,0,52.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,0,0,0,30,27.8,5,2,2,112.2,13,0,45,263,205,334,1,0,0,1,0,3,333,0,129,22,2,11,25,0,3,163,41,12.5
Calais Campbell,4364,DI,JAX,12,11,1,,0,2,15,63.2,90.6,54.8,81.3,90.7,33.5,15,37,0,,18.9,10,0,5,0.0,0,6,12,0,2,627,615,32,141,244,198,0,12,396,229,0,28,32,0,58,0,0,0,
Brandon Carr,4454,CB,BLT,12,2,0,59.6,1,0,3,66.5,66.6,85.5,69.9,56.1,62.4,5,2,0,31,13.0,6,4,3,85.7,31,1,95,200,400,591,10,0,0,10,0,63,581,23,168,223,13,38,52,8,2,263,91,8.5
Orlando Scandrick,4457,CB,PHI,3,0,0,50.0,0,2,24,64.3,91.7,78.2,99.9,73.8,56.4,0,1,0,15,16.7,1,0,0,61.5,2,2,7,1,56,83,3,0,0,3,0,3,80,5,22,69,5,5,4,3,0,17,4,8.5
Matthew Slater,4467,WR,NE,2,0,0,,0,0,19,60.3,60.3,64.6,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Wesley Woodyard,4583,LB,TEN,11,8,0,88.9,0,1,31,40.0,53.0,81.2,62.1,72.2,47.6,1,2,0,46,13.3,6,0,0,137.3,16,1,279,6,176,317,15,0,0,15,0,2,302,22,119,15,15,31,18,4,1,234,131,14.6
Cameron Wake,4907,ED,TEN,9,0,1,,0,0,31,60.2,83.5,86.4,77.8,65.3,44.6,8,20,0,,50.0,1,0,0,0.0,0,3,0,0,2,195,195,0,3,178,14,0,0,181,12,0,3,1,0,31,0,0,0,
Malcolm Jenkins,4937,S,PHI,12,6,0,60.6,1,2,24,63.0,63.1,23.9,60.3,68.1,65.2,4,5,0,53,11.7,7,3,4,96.3,20,4,288,8,451,774,105,0,0,105,0,153,669,55,268,220,26,47,33,13,1,266,110,13.3
Clay Matthews,4949,ED,LA,9,5,1,83.3,0,2,26,35.6,62.0,86.6,65.7,64.1,46.3,4,16,0,17,24.1,7,0,1,97.9,5,8,15,0,49,423,397,0,0,397,0,0,26,194,180,11,16,17,6,28,0,45,19,9.0
Patrick Chung,4957,S,NE,9,8,0,76.0,1,0,19,62.1,60.4,82.7,51.1,58.0,55.1,0,2,0,21,13.2,5,2,1,95.1,19,0,212,25,239,398,65,0,0,65,0,23,333,28,131,73,13,25,25,2,0,178,91,9.4
Jason McCourty,5127,CB,NE,10,2,0,56.3,0,0,19,80.6,75.2,0.0,53.4,60.4,78.3,0,0,1,45,5.0,2,3,4,61.6,27,0,33,258,325,466,17,0,0,17,0,5,449,3,138,153,20,36,48,0,0,246,91,9.1
Clinton McDonald,5173,DI,ARZ,9,2,0,,1,0,1,58.3,45.7,35.5,56.3,45.9,51.4,0,4,0,,11.1,1,0,1,0.0,0,0,1,0,2,122,121,2,84,9,26,0,1,80,40,0,3,6,0,4,0,0,0,
Steve McLendon,5232,DI,NYJ,12,2,0,,0,0,22,64.7,71.3,47.7,62.9,72.3,65.6,3,8,0,,4.8,1,0,2,0.0,0,3,0,0,1,355,354,126,163,2,63,0,1,186,168,0,17,18,0,14,0,0,0,
Michael Bennett,5273,DI,DAL,11,2,0,,1,0,9,62.3,66.2,4.6,63.3,76.9,28.9,6,14,0,,29.4,5,0,5,0.0,0,6,0,0,6,346,346,18,53,124,151,0,0,237,103,0,14,10,0,26,0,0,0,
Ndamukong Suh,5527,DI,TB,12,8,0,,0,0,30,69.7,67.8,43.9,60.8,71.2,37.5,7,19,0,,12.5,4,0,4,0.0,0,2,3,0,0,651,648,26,388,45,189,0,3,457,194,0,18,20,0,28,0,0,0,
Gerald McCoy,5528,DI,CAR,12,7,2,,0,0,5,,81.7,22.4,71.4,87.5,33.7,7,22,0,,20.7,6,0,5,0.0,0,7,0,0,0,525,524,48,255,31,190,0,1,333,192,0,20,16,0,36,0,0,0,
Joe Haden,5532,CB,PIT,12,2,0,51.6,0,1,25,67.7,66.9,86.4,56.2,58.2,47.0,0,0,2,22,15.9,10,9,3,71.0,33,0,63,721,484,803,0,0,0,0,0,0,803,1,318,19,17,51,64,0,3,359,83,10.9
Tyson Alualu,5535,DI,PIT,12,7,1,,1,0,25,63.5,78.7,61.8,68.8,76.2,57.8,1,11,0,,8.3,2,0,1,0.0,0,1,2,0,0,291,289,9,145,18,117,0,2,157,134,0,12,15,0,13,0,0,0,
Brandon Graham,5538,ED,PHI,12,5,0,,0,1,24,72.8,88.7,68.6,77.7,77.5,38.4,10,39,0,,18.4,7,0,2,0.0,0,8,2,0,7,598,596,0,26,468,102,0,2,393,198,0,28,26,0,57,0,0,0,
Earl Thomas III,5539,S,BLT,12,10,0,44.4,0,0,3,87.5,78.8,57.2,64.2,49.0,57.2,3,5,2,34,14.6,6,1,2,36.6,4,1,208,16,443,703,28,0,0,28,0,390,675,37,223,61,5,25,9,9,0,80,15,20.0
Jason Pierre-Paul,5540,ED,TB,6,2,1,,0,1,30,51.2,66.5,50.9,62.7,73.5,41.8,7,16,0,,27.8,5,0,2,0.0,0,4,14,0,5,362,347,0,8,328,11,0,15,252,105,1,13,11,0,27,0,0,0,
Kareem Jackson,5545,S,DEN,11,14,0,77.4,0,1,10,73.2,77.3,90.5,71.8,77.4,52.2,0,1,1,54,15.9,11,4,1,116.9,24,0,191,5,408,698,1,0,0,1,0,327,697,3,287,174,21,44,31,1,2,314,157,13.1
Devin McCourty,5552,S,NE,12,5,0,57.1,0,1,19,89.7,81.8,56.8,53.1,58.4,59.5,0,2,5,26,14.0,6,2,1,43.5,12,0,234,20,447,693,39,0,0,39,0,342,654,16,230,58,9,32,21,2,1,88,68,7.3
Jerry Hughes,5556,ED,BUF,12,4,1,0.0,0,0,4,70.8,74.7,31.9,74.4,64.9,27.2,5,34,0,,33.3,8,0,5,39.6,0,3,2,0,12,530,528,0,3,498,27,0,2,355,163,0,12,12,1,42,0,0,0,
Patrick Robinson,5557,S,NO,6,1,0,75.0,0,0,20,56.4,52.5,79.0,57.8,45.1,48.8,1,1,0,16,14.3,1,0,0,84.4,6,0,9,3,38,58,29,0,0,29,0,1,29,17,3,16,1,5,8,2,0,38,22,6.3
Linval Joseph,5571,DI,MIN,10,11,0,,0,0,18,83.5,69.7,88.3,62.5,65.1,69.4,2,7,0,,3.0,1,0,0,0.0,0,3,0,0,3,444,443,311,124,0,8,0,1,250,191,0,19,21,0,12,0,0,0,
Carlos Dunlap,5579,ED,CIN,10,10,1,100.0,0,0,7,69.2,82.7,78.0,70.6,79.8,78.4,8,18,0,8,2.9,1,0,1,97.2,3,6,1,0,30,529,527,0,6,514,7,0,2,261,238,1,23,24,3,32,0,22,18,7.3
Sean Lee,5580,LB,DAL,12,7,0,82.9,0,0,9,66.7,64.7,80.5,64.3,58.8,54.5,0,3,0,30,12.1,7,3,0,110.7,29,0,305,1,195,413,48,0,0,48,0,1,365,20,198,58,20,44,35,3,2,210,101,7.2
Morgan Burnett,5596,S,CLV,8,15,0,63.2,0,0,8,58.2,68.0,38.0,75.1,80.8,76.3,0,6,1,26,9.3,4,1,1,63.5,12,2,150,14,200,367,34,0,0,33,1,116,333,14,153,53,10,24,19,8,0,140,54,11.7
Corey Peters,5607,DI,ARZ,12,5,0,,0,0,1,52.6,65.4,52.3,61.2,70.7,50.9,2,15,0,,11.1,3,0,3,0.0,0,3,0,0,5,608,608,190,369,0,49,0,0,372,231,0,17,19,0,20,0,0,0,
Everson Griffen,5624,ED,MIN,12,6,0,100.0,0,0,18,75.7,84.1,34.2,80.4,71.4,29.9,12,39,1,6,25.6,10,1,6,52.1,1,8,2,0,13,687,684,0,0,602,82,0,3,442,232,0,25,23,1,59,0,6,1,6.0
Geno Atkins,5643,DI,CIN,12,12,0,,0,0,7,59.0,80.0,75.3,77.1,72.0,60.5,5,34,0,,5.4,2,0,1,0.0,0,5,4,0,2,605,601,52,503,4,42,0,4,351,252,0,24,23,0,44,0,0,0,
Al Woods,5646,DI,SEA,12,8,0,0.0,0,0,29,65.8,71.4,52.7,55.7,79.2,57.2,0,7,0,,12.5,3,0,2,39.6,0,1,1,0,0,391,390,89,295,1,5,0,1,226,165,0,13,13,1,8,0,0,0,
Sherrick McManis,5667,CB,CHI,8,0,0,100.0,0,1,6,93.2,93.8,72.9,59.4,60.0,80.0,0,0,0,4,0.0,0,1,0,79.2,3,0,7,5,22,26,0,0,0,0,0,8,26,1,3,6,1,3,3,0,0,9,10,3.0
Reshad Jones,5686,S,MIA,4,9,0,75.0,1,0,17,66.2,72.3,80.5,53.8,75.4,79.7,0,1,0,18,3.4,1,1,1,141.1,6,0,78,12,75,189,49,0,0,49,0,17,140,8,106,33,8,19,8,1,2,71,44,11.8
Kurt Coleman,5767,LB,BUF,3,0,0,,0,0,4,62.5,65.7,70.7,,61.2,,0,0,0,,,0,0,0,0.0,0,0,3,0,4,10,4,0,0,4,0,3,6,0,6,0,0,0,0,0,0,0,0,
Kyle Love,5806,DI,CAR,11,1,1,,1,0,5,60.0,50.9,39.1,63.1,44.9,35.6,2,13,0,,20.0,1,0,1,0.0,0,0,0,0,0,294,294,48,161,9,76,0,0,180,114,0,3,3,0,15,0,0,0,
Darian Stewart,5820,S,TB,5,0,0,50.0,0,0,30,53.1,43.6,0.0,56.3,50.6,27.2,0,0,0,19,42.9,3,0,1,83.3,1,0,26,1,36,74,3,0,0,3,0,38,71,1,37,6,1,4,2,0,0,19,15,19.0
Tramaine Brock Sr.,5903,CB,ARZ,10,2,1,69.6,0,0,1,66.6,66.3,51.3,72.8,60.6,61.4,2,2,0,52,13.6,6,2,1,119.7,32,0,55,187,339,533,19,0,0,19,0,4,514,16,178,268,15,36,46,4,3,419,190,13.1
