player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Cooper Kupp,11824,WR,LA,5,60,0,26,8.5,3,63.2,33.3,1,3,0.0,0,8,0,79.4,90.2,1,66,4.8,3,62,12,85.5,53,111.1,19,31.7,2,197,123,10.3,16.4,3.72,0,7.1,2,73.0,50.0,1,2,3.6,1,14,0,75.5,73.8,0,27,3.1,5,162,27,89.5,145,105.2,37,61.7,1,296,114,4.2,11.0,2.04
Michael Thomas,10681,WR,NO,5,54,0,20,8.8,3,85.7,100.0,5,5,5.3,1,13,0,69.0,91.4,0,34,0.0,0,59,18,93.2,55,146.4,21,38.9,2,242,76,4.2,13.4,4.4,0,9.0,2,80.6,66.7,2,3,7.4,2,11,0,63.4,70.6,0,42,0.0,0,133,25,91.7,122,104.6,31,57.4,0,282,76,3.0,11.3,2.31
Keenan Allen,7857,WR,LAC,5,52,0,27,12.0,2,66.7,60.0,3,5,10.0,2,14,0,56.9,79.2,1,34,0.0,0,99,18,91.9,91,104.1,27,51.9,2,241,96,5.3,13.4,2.65,0,10.0,2,81.8,66.7,2,3,5.3,1,9,0,68.7,72.8,0,31,0.0,0,101,18,94.1,95,122.2,22,42.3,1,213,34,1.9,11.8,2.24
Tyler Boyd,10689,WR,CIN,5,50,0,7,9.0,3,60.0,75.0,3,4,0.0,0,7,0,80.0,76.2,0,42,0.0,0,69,12,88.4,61,99.0,20,40.0,1,145,52,4.3,12.1,2.38,0,7.8,0,82.8,60.0,3,5,0.0,0,13,0,85.3,72.4,1,47,0.0,0,137,24,97.1,133,89.8,29,58.0,0,261,95,4.0,10.9,1.96
Evan Engram,11778,TE,NYG,5,48,0,21,5.1,0,64.3,25.0,1,4,10.0,1,6,0,57.0,64.9,0,18,11.8,9,76,9,78.9,60,74.7,14,29.2,0,64,40,4.4,7.1,1.07,0,7.4,1,73.3,25.0,1,4,0.0,0,11,0,84.9,78.3,0,75,1.8,2,114,22,93.9,107,116.2,30,62.5,1,302,166,7.5,13.7,2.82
Robert Woods,7822,WR,LA,5,45,0,26,3.9,0,66.7,0.0,0,2,0.0,0,4,0,74.6,63.9,0,18,3.3,2,61,6,86.9,53,83.6,9,20.0,0,56,34,5.7,9.3,1.06,0,9.5,3,69.4,50.0,2,4,7.4,2,14,0,66.2,79.5,2,37,2.9,5,171,25,90.1,154,71.4,36,80.0,0,299,130,5.2,12.0,1.94
DeAndre Hopkins,7808,WR,HST,5,44,0,13,7.6,0,72.7,50.0,1,2,0.0,0,5,0,76.5,77.4,0,34,0.0,0,55,8,92.7,51,95.6,11,25.0,0,87,48,6.0,10.9,1.71,0,12.2,2,65.5,33.3,2,6,13.6,3,11,0,46.8,73.7,0,38,0.0,0,134,19,92.5,124,101.5,29,65.9,1,232,62,3.3,12.2,1.87
Allen Robinson II,8696,WR,CHI,5,43,0,6,10.5,1,66.7,60.0,3,5,0.0,0,9,0,78.7,77.5,1,32,0.0,0,68,10,83.8,57,79.3,15,34.9,1,98,30,3.0,9.8,1.72,0,13.2,2,77.8,70.0,7,10,4.5,1,13,0,72.1,78.5,2,27,0.0,0,117,21,94.9,111,91.2,27,62.8,1,279,31,1.5,13.3,2.51
Zach Ertz,7816,TE,PHI,5,43,0,24,9.8,0,70.6,33.3,1,3,7.7,1,9,0,63.5,72.8,1,23,6.8,6,88,12,85.2,75,88.1,17,39.5,1,131,21,1.8,10.9,1.75,0,7.3,1,68.0,40.0,2,5,0.0,0,6,0,82.7,76.7,0,26,5.7,5,88,17,90.9,80,88.9,25,58.1,0,181,63,3.7,10.6,2.26
Amari Cooper,9437,WR,DAL,5,43,0,9,15.0,2,70.0,28.6,2,7,12.5,2,10,0,51.2,89.9,1,53,0.0,0,73,14,90.4,66,131.3,20,46.5,3,267,68,4.9,19.1,4.05,0,12.0,2,77.3,50.0,1,2,10.5,2,10,0,54.3,73.5,0,45,0.0,0,104,17,96.2,100,126.1,22,51.2,1,235,34,2.0,13.8,2.35
