player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Matt Skura,11102,C,BLT,6,0,3,71.6,100.0,145,69.0,145,73.1,0,100.0,210,210,70.2,100.0,49,23.3,49
Bradley Bozeman,27934,G,BLT,6,0,3,59.6,100.0,145,69.0,145,60.4,1,100.0,210,210,62.1,100.0,49,23.3,49
Orlando Brown Jr.,46227,T,BLT,6,0,3,53.2,100.0,145,69.0,145,55.5,1,100.0,210,210,62.2,100.0,49,23.3,49
Weston Richburg,8678,C,SF,5,0,28,59.2,100.0,73,36.3,73,56.8,0,100.0,201,201,51.3,100.0,108,53.7,108
Laken Tomlinson,9461,G,SF,5,1,28,49.6,100.0,73,36.3,73,53.2,3,100.0,201,201,58.6,100.0,108,53.7,108
Ronnie Stanley,10640,T,BLT,6,0,3,69.0,100.0,141,71.6,141,71.6,1,100.0,197,197,64.9,100.0,44,22.3,44
Marshal Yanda,3702,G,BLT,6,0,3,61.1,100.0,138,71.5,138,70.3,0,100.0,193,193,86.4,100.0,40,20.7,40
Mike Person,6391,G,SF,5,0,28,60.9,100.0,72,37.3,72,61.8,2,100.0,193,193,59.9,100.0,106,54.9,106
Brian O'Neill,46854,T,MIN,6,0,18,55.9,100.0,45,24.1,45,74.9,0,100.0,187,187,81.0,100.0,122,65.2,122
Garrett Bradbury,46013,C,MIN,6,1,18,61.1,100.0,45,24.1,45,60.6,4,100.0,187,187,60.0,100.0,122,65.2,122
Jimmy Garoppolo,8697,QB,SF,5,0,28,60.0,98.6,72,39.6,73,60.0,0,90.5,182,201,60.0,98.1,106,58.2,108
Ted Karras,10855,C,NE,6,0,19,74.7,100.0,96,53.9,96,72.1,1,100.0,178,178,66.5,100.0,46,25.8,46
Justin Britt,8699,C,SEA,6,0,29,73.2,100.0,48,27.0,48,65.3,0,100.0,178,178,60.1,100.0,115,64.6,115
Germain Ifedi,10665,T,SEA,6,0,29,46.0,100.0,48,27.0,48,60.5,2,100.0,178,178,68.9,100.0,115,64.6,115
Kyle Rudolph,6195,TE,MIN,6,0,18,54.6,100.0,43,24.6,43,56.0,1,100.0,175,175,56.7,100.0,115,65.7,115
Joe Thuney,10712,G,NE,6,0,19,72.2,100.0,94,53.7,94,59.6,0,100.0,175,175,46.2,100.0,45,25.7,45
Kirk Cousins,7102,QB,MIN,6,0,18,60.0,100.0,45,25.9,45,60.0,0,94.1,174,185,60.0,98.4,120,69.0,122
Shaq Mason,9564,G,NE,6,0,19,60.8,100.0,95,54.9,95,62.0,1,100.0,173,173,48.4,100.0,44,25.4,44
Connor Williams,46216,G,DAL,6,0,9,62.8,100.0,55,32.0,55,57.4,1,100.0,172,172,55.2,100.0,107,62.2,107
Nick Boyle,9604,TE,BLT,6,0,3,66.0,100.0,128,75.3,128,66.2,2,100.0,170,170,57.1,100.0,32,18.8,32
Travis Frederick,7812,C,DAL,6,0,9,62.3,100.0,54,32.0,54,62.0,0,100.0,169,169,63.7,100.0,105,62.1,105
George Kittle,11901,TE,SF,5,0,28,67.8,100.0,63,37.7,63,72.6,0,99.4,167,168,71.1,100.0,89,53.3,89
Zack Martin,8651,G,DAL,6,0,9,75.7,100.0,52,31.5,52,77.6,1,100.0,165,165,72.6,100.0,104,63.0,104
Lane Johnson,7786,T,PHI,6,1,24,62.0,100.0,53,32.1,53,84.7,2,100.0,165,165,91.3,100.0,92,55.8,92
Jason Kelce,6343,C,PHI,6,0,24,76.6,100.0,53,32.1,53,73.6,0,100.0,165,165,69.8,100.0,92,55.8,92
Isaac Seumalo,10713,G,PHI,6,0,24,46.8,100.0,53,32.3,53,58.6,2,100.0,164,164,68.5,100.0,91,55.5,91
Garett Bolles,11775,T,DEN,6,2,10,56.3,100.0,68,41.7,68,50.8,4,100.0,163,163,49.9,100.0,83,50.9,83
Dalton Risner,47008,G,DEN,6,0,10,69.1,100.0,68,41.7,68,64.9,0,100.0,163,163,63.7,100.0,83,50.9,83
Ron Leary,7338,G,DEN,6,0,10,42.2,100.0,68,41.7,68,44.9,3,100.0,163,163,52.0,100.0,83,50.9,83
Connor McGovern,10778,C,DEN,6,0,10,60.3,100.0,68,41.7,68,58.1,0,100.0,163,163,60.9,100.0,83,50.9,83
Russell Wilson,7077,QB,SEA,6,0,29,60.0,100.0,48,30.0,48,60.0,0,89.9,160,178,60.0,93.0,107,66.9,115
Pat Elflein,11825,G,MIN,5,0,18,54.8,100.0,43,26.9,43,61.8,0,100.0,160,160,66.9,100.0,97,60.6,97
Dak Prescott,10769,QB,DAL,6,0,9,60.0,98.1,53,33.3,54,60.0,0,94.1,159,169,60.0,96.2,101,63.5,105
Tom Brady,698,QB,NE,6,0,19,60.1,100.0,92,57.9,92,60.1,0,91.9,159,173,60.0,100.0,45,28.3,45
Elijah Wilkinson,46238,T,DEN,6,1,10,51.3,100.0,67,42.4,67,49.9,2,100.0,158,158,48.3,100.0,80,50.6,80
Matt Paradis,8841,C,CAR,6,0,5,63.9,100.0,57,36.3,57,62.9,0,100.0,157,157,60.5,100.0,86,54.8,86
Taylor Moton,11819,T,CAR,6,0,5,55.2,100.0,57,36.3,57,60.1,1,100.0,157,157,64.8,100.0,86,54.8,86
Greg Van Roten,7746,G,CAR,6,0,5,56.2,100.0,57,36.3,57,57.8,0,100.0,157,157,61.5,100.0,86,54.8,86
Ryan Kelly,10652,C,IND,5,1,14,70.9,100.0,67,42.9,67,75.7,1,100.0,156,156,73.5,100.0,72,46.2,72
Joe Flacco,4332,QB,DEN,6,0,10,60.0,100.0,68,43.6,68,60.0,0,95.7,156,163,60.0,100.0,83,53.2,83
Braden Smith,46794,T,IND,5,0,14,61.6,100.0,67,42.9,67,71.0,0,100.0,156,156,79.7,100.0,72,46.2,72
Quenton Nelson,12954,G,IND,5,0,14,79.5,100.0,67,42.9,67,90.6,0,100.0,156,156,91.0,100.0,72,46.2,72
Mark Glowinski,9567,G,IND,5,0,14,53.3,100.0,67,42.9,67,63.2,1,100.0,156,156,65.6,100.0,72,46.2,72
Anthony Castonzo,6174,T,IND,5,0,14,63.8,100.0,67,42.9,67,76.2,0,100.0,156,156,82.6,100.0,72,46.2,72
Riley Reiff,7029,T,MIN,6,0,18,61.8,100.0,37,23.7,37,53.8,2,100.0,156,156,59.6,100.0,105,67.3,105
Nick Martin,10684,C,HST,6,0,13,67.6,100.0,41,26.5,41,61.5,0,100.0,155,155,60.1,100.0,101,65.2,101
Brandon Brooks,7078,G,PHI,6,0,24,74.4,100.0,49,31.6,49,87.3,1,100.0,155,155,90.0,100.0,87,56.1,87
Laremy Tunsil,10647,T,HST,6,0,13,70.7,100.0,41,26.5,41,74.2,0,100.0,155,155,71.3,100.0,101,65.2,101
Adam Thielen,8288,WR,MIN,6,0,18,58.9,97.4,37,23.9,38,63.6,1,98.7,155,157,59.1,100.0,100,64.5,100
Tyler Lockett,9502,WR,SEA,6,0,29,52.6,100.0,39,25.7,39,60.8,0,98.7,152,154,66.9,99.1,105,69.1,106
Mike McGlinchey,46275,T,SF,4,0,28,48.2,100.0,51,33.6,51,56.2,0,100.0,152,152,74.7,100.0,88,57.9,88
Mike Iupati,5542,G,SEA,5,0,29,52.7,100.0,45,30.0,45,67.0,0,100.0,150,150,71.7,100.0,94,62.7,94
David Bakhtiari,7891,T,GB,6,0,12,78.3,100.0,24,16.0,24,57.5,0,100.0,150,150,57.4,100.0,114,76.0,114
Billy Turner,8702,G,GB,6,1,12,67.9,100.0,24,16.0,24,65.7,1,100.0,150,150,59.9,100.0,114,76.0,114
Marshall Newhouse,5692,T,NE,5,0,19,49.8,100.0,82,55.4,82,48.4,0,100.0,148,148,51.7,100.0,35,23.6,35
DeAndre Hopkins,7808,WR,HST,6,0,13,64.7,100.0,41,27.9,41,70.8,0,100.0,147,147,64.2,100.0,97,66.0,97
Ali Marpet,9494,G,TB,6,0,30,64.6,100.0,82,55.8,82,75.8,0,100.0,147,147,73.5,100.0,52,35.4,52
Donovan Smith,9467,T,TB,6,1,30,62.6,100.0,82,55.8,82,61.5,1,100.0,147,147,61.7,100.0,52,35.4,52
Ryan Jensen,7985,C,TB,6,0,30,65.8,100.0,82,55.8,82,71.7,0,100.0,147,147,66.0,100.0,52,35.4,52
Justin Skule,38951,T,SF,5,0,28,62.3,100.0,56,38.1,56,69.8,1,100.0,147,147,73.2,100.0,72,49.0,72
Jawaan Taylor,41665,T,JAX,6,0,15,45.1,100.0,72,49.7,72,52.4,1,100.0,145,145,71.8,100.0,63,43.4,63
Rodger Saffold,5558,G,TEN,6,0,31,43.3,100.0,26,17.9,26,66.5,0,100.0,145,145,67.6,100.0,110,75.9,110
Jack Conklin,10642,T,TEN,6,0,31,61.9,100.0,26,17.9,26,72.8,1,100.0,145,145,78.0,100.0,110,75.9,110
Ben Jones,7099,C,TEN,6,0,31,53.2,100.0,26,17.9,26,71.2,0,100.0,145,145,72.8,100.0,110,75.9,110
Nelson Agholor,9453,WR,PHI,6,0,24,52.0,100.0,48,33.1,48,46.3,0,100.0,145,145,66.8,100.0,83,57.2,83
Andrew Norwell,9126,G,JAX,6,0,15,65.3,100.0,72,49.7,72,59.3,1,100.0,145,145,51.5,100.0,63,43.4,63
Brandon Linder,8728,C,JAX,6,0,15,64.6,100.0,72,49.7,72,63.9,2,100.0,145,145,65.9,100.0,63,43.4,63
Erik McCoy,37347,C,NO,6,0,20,69.6,100.0,57,39.6,57,69.7,2,100.0,144,144,67.2,100.0,68,47.2,68
Duane Brown,4340,T,SEA,5,0,29,64.4,100.0,39,27.1,39,58.6,0,100.0,144,144,56.0,100.0,94,65.3,94
Bryan Bulaga,5548,T,GB,6,0,12,71.5,100.0,24,16.7,24,75.6,0,100.0,144,144,74.3,100.0,108,75.0,108
Jacoby Brissett,10725,QB,IND,5,0,14,60.0,100.0,67,46.5,67,60.0,0,92.3,144,156,60.0,100.0,72,50.0,72
Ryan Ramczyk,11787,T,NO,6,0,20,74.8,100.0,57,39.6,57,84.8,0,100.0,144,144,90.7,100.0,68,47.2,68
Larry Warford,7846,G,NO,6,0,20,61.5,100.0,57,39.6,57,70.5,0,100.0,144,144,68.6,100.0,68,47.2,68
Daryl Williams,9535,T,CAR,6,0,5,54.3,100.0,49,34.3,49,48.5,0,100.0,143,143,48.1,100.0,80,55.9,80
Deshaun Watson,11767,QB,HST,6,0,13,60.0,87.8,36,25.4,41,60.0,0,91.6,142,155,60.0,98.0,99,69.7,101
Courtland Sutton,48164,WR,DEN,6,0,10,74.3,100.0,55,39.0,55,88.1,0,100.0,141,141,89.1,100.0,77,54.6,77
Terron Armstead,7856,T,NO,6,0,20,72.1,100.0,56,39.7,56,60.6,0,100.0,141,141,55.7,100.0,66,46.8,66
Carson Wentz,10636,QB,PHI,6,0,24,60.0,98.0,50,35.5,51,60.0,0,91.0,141,155,60.0,97.7,85,60.3,87
